cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,GHS_urban_area_id
0.10866295,0.039938815,0.1337604,0.0616303,0.0938412,0.16019736,0.016743883,0.001075925,0.065747,0.3184021,1.0
0.07741237,0.029809909,0.34464848,0.046682663,0.28669375,0.018565487,0.006324524,0.00041138494,0.07960504,0.10984633,2.0
0.07106311,0.026435459,0.109620176,0.043460067,0.5722133,0.010053272,0.003603524,0.0002570781,0.08900555,0.07428849,3.0
0.06810395,0.044728443,0.21284883,0.054503255,0.08376244,0.1739025,0.20289342,0.0032313403,0.06125032,0.09477549,4.0
0.07497835,0.07805186,0.009898637,0.18426962,0.054105267,0.0030040166,0.0011356048,0.00011143917,0.5729984,0.021446852,5.0
0.057279173,0.033620205,0.5382165,0.04325604,0.08941373,0.065139174,0.034630045,0.0012332045,0.05428585,0.082926065,6.0
0.11366079,0.013675352,0.016949136,0.030107269,0.039853796,0.0063819387,0.00148269,0.00012172574,0.031529006,0.7462383,7.0
0.13380107,0.059505377,0.0068235137,0.6573317,0.02619489,0.0025869391,0.0008719407,8.736233e-05,0.090134114,0.022663096,8.0
0.22470193,0.06182416,0.008908005,0.52933127,0.03390487,0.0034054853,0.0011185972,0.000110962435,0.10428467,0.032410078,9.0
0.06117784,0.26939812,0.0072982954,0.528613,0.024696868,0.0028410128,0.001059795,0.000111879686,0.086906314,0.0178969,10.0
0.75539726,0.01816251,0.008988326,0.05964348,0.036297575,0.0031598115,0.0009017352,8.158493e-05,0.05282873,0.064538956,11.0
0.1277878,0.014916487,0.017662458,0.033097595,0.042210646,0.006809734,0.0015831902,0.00013119205,0.034253366,0.7215476,12.0
0.018338189,0.010867681,0.025992041,0.0138617875,0.016912917,0.8511215,0.01952529,0.0009591383,0.013909943,0.02851142,13.0
0.019972127,0.8541098,0.004230611,0.06828182,0.011745937,0.0017475334,0.00072257017,8.131098e-05,0.030868512,0.0082397275,14.0
0.024378607,0.8266898,0.0053962157,0.07783644,0.01467359,0.002267235,0.0009468374,0.00010824348,0.03735825,0.010344838,15.0
0.6876252,0.02315753,0.010069578,0.08187247,0.050079044,0.0032989597,0.0009905203,9.043871e-05,0.08853195,0.054284338,16.0
0.7006498,0.021472652,0.011468639,0.066164255,0.04089725,0.0042736433,0.0011789156,0.00010648516,0.05476599,0.09902234,17.0
0.05754626,0.1157475,0.005445891,0.71428686,0.019255774,0.0021071623,0.0007602581,7.901415e-05,0.0701493,0.014622001,18.0
0.10236934,0.02458944,0.029271351,0.051451076,0.5880772,0.0052046594,0.0017571753,0.00014156097,0.13742031,0.059717882,19.0
0.10584546,0.029463675,0.07528645,0.050310485,0.07540267,0.047854487,0.0073852623,0.00053009053,0.05292116,0.55500025,20.0
0.092709675,0.11244194,0.009183615,0.46101093,0.041445486,0.0031159376,0.0011453982,0.000115460265,0.2560886,0.022742987,21.0
0.06108017,0.33077317,0.0076643,0.47070467,0.02490227,0.0030336773,0.001136039,0.00012044975,0.08196218,0.01862316,22.0
0.019973313,0.853108,0.004052136,0.07071196,0.011345083,0.0016946456,0.0006927095,7.83231e-05,0.030246276,0.008097606,23.0
0.03027225,0.74821573,0.005099738,0.14184941,0.015307179,0.0020653803,0.0008142382,8.914e-05,0.045310922,0.010976019,24.0
0.03965149,0.01538767,0.019137211,0.027223414,0.7807253,0.0030965076,0.0011463965,9.287624e-05,0.08868931,0.024849743,25.0
0.020138394,0.8492281,0.0039180554,0.0750443,0.011108178,0.0016362472,0.0006623646,7.454444e-05,0.030202929,0.007986951,26.0
0.03541837,0.021981336,0.048548806,0.027488863,0.032612298,0.70510924,0.046590175,0.002328865,0.027369272,0.052552894,27.0
0.094458066,0.043914054,0.008906095,0.14534138,0.057087306,0.0025805125,0.00092878495,8.796345e-05,0.62461376,0.022082064,28.0
0.031823296,0.014563645,0.7517382,0.02111301,0.08515008,0.01215417,0.0045343954,0.00026098554,0.032577425,0.04608482,29.0
0.5208485,0.02634085,0.018490147,0.07156443,0.062218424,0.0068081473,0.0017935135,0.0001578927,0.068060406,0.22371775,30.0
0.13866872,0.02423156,0.055612545,0.04867894,0.11927605,0.012817464,0.0032105139,0.0002386707,0.062945366,0.5343201,31.0
0.063064665,0.26427373,0.007314672,0.53638417,0.024258556,0.0029295112,0.0010827301,0.00011546229,0.08216294,0.01841358,32.0
0.088775076,0.03789411,0.11175607,0.0553719,0.07443631,0.34643093,0.021472974,0.0013114691,0.056224614,0.20632656,33.0
0.06793833,0.037753228,0.21764445,0.04939932,0.079580925,0.3089702,0.06907506,0.0020889188,0.055421922,0.112127684,34.0
0.12652138,0.014732252,0.017476479,0.03274604,0.04139869,0.0066868323,0.0015584662,0.0001286864,0.03364502,0.7251062,35.0
0.14792605,0.035418358,0.020325433,0.08665043,0.26972753,0.004678951,0.0016142181,0.00014086653,0.38413185,0.049386296,36.0
0.031049404,0.018971568,0.04840925,0.023868015,0.02966489,0.7285807,0.046362434,0.0018026159,0.02418607,0.047104936,37.0
0.025610145,0.8195153,0.0057421112,0.08053539,0.015425248,0.0024225174,0.0010142218,0.00011603913,0.038654037,0.010964956,38.0
0.106724806,0.035845675,0.17788942,0.057299476,0.10448222,0.07743443,0.012404405,0.00075570017,0.064762235,0.3624016,39.0
0.14341868,0.060302395,0.007150113,0.64251786,0.027273187,0.0027058222,0.00090850843,9.0603935e-05,0.09160606,0.024026772,40.0
0.024438191,0.8270897,0.0053253504,0.07906297,0.014334995,0.0022546477,0.0009367829,0.000106898915,0.03611553,0.010334999,41.0
0.0484803,0.031709656,0.008322081,0.06474029,0.06505671,0.0021834231,0.00082813774,7.768564e-05,0.7623986,0.016203178,42.0
0.27270335,0.0579491,0.009574275,0.45250636,0.039325576,0.0034914636,0.0011459771,0.00011188099,0.12816893,0.035023022,43.0
0.05760379,0.08583659,0.0048937625,0.75375944,0.017558713,0.0018991922,0.00067514123,6.990286e-05,0.06398856,0.013714864,44.0
0.022351779,0.83251876,0.0042964597,0.0851451,0.01204543,0.0017889729,0.00072258484,8.060096e-05,0.03223671,0.008813547,45.0
0.06280825,0.06359137,0.0046968213,0.7689446,0.017595356,0.0017674809,0.000621677,6.318405e-05,0.066323936,0.013587284,46.0
0.061661575,0.041792806,0.080861546,0.050260197,0.057494313,0.44198522,0.12510525,0.0069967248,0.049790423,0.084052004,47.0
0.040979177,0.022550207,0.6813449,0.029872136,0.06912751,0.038174074,0.017188085,0.000703857,0.038834367,0.061225627,48.0
0.06045297,0.102097355,0.005523044,0.7201321,0.01990607,0.002097478,0.0007525486,7.72357e-05,0.073980145,0.014981099,49.0
0.071504414,0.05302853,0.091730185,0.061180577,0.06847974,0.2654465,0.22075859,0.01684187,0.060828686,0.09020093,50.0
0.76167667,0.019009177,0.008610149,0.06428319,0.031829584,0.003184106,0.00090501603,8.264167e-05,0.048437424,0.06198202,52.0
0.0723013,0.046320997,0.28900397,0.057127673,0.09472745,0.1449674,0.12509075,0.0027038583,0.06615076,0.10160588,53.0
0.012799812,0.0065193563,0.90350544,0.008972643,0.025395274,0.007862448,0.0031615787,0.0001540052,0.012434128,0.019195344,54.0
0.058848616,0.08731628,0.0051199268,0.7436752,0.018631412,0.0019379104,0.00069196115,7.0795715e-05,0.06960256,0.014105452,55.0
0.0130920205,0.006266083,0.9004405,0.00889269,0.030494746,0.0059900996,0.0022934184,0.00012380918,0.01306958,0.019337103,56.0
0.31772244,0.057117585,0.009937485,0.41421703,0.039496023,0.0037137647,0.0012029941,0.0001177816,0.118277684,0.038197238,57.0
0.020968046,0.84837914,0.004415631,0.07129098,0.01212691,0.001848617,0.0007621986,8.622662e-05,0.031446073,0.0086762095,58.0
0.07011789,0.042701915,0.38398,0.053934205,0.09719944,0.11403149,0.07032154,0.0019841883,0.06417117,0.101558104,59.0
0.019795787,0.8549484,0.0041790204,0.06789895,0.0116633335,0.0017245305,0.00071302825,8.0332706e-05,0.030854376,0.008142198,60.0
0.018558588,0.8614318,0.0038022592,0.06643324,0.010785223,0.0015561344,0.0006392127,7.154075e-05,0.029230148,0.0074918997,61.0
0.018918695,0.8595681,0.0039236955,0.066679515,0.011078607,0.0016073768,0.0006623461,7.425935e-05,0.029801065,0.0076863766,62.0
0.010728867,0.005176069,0.91880256,0.0073180534,0.024266796,0.005092654,0.0019592056,0.00010426756,0.010639382,0.015912123,63.0
0.790323,0.016872648,0.0071111745,0.06048746,0.02885992,0.0025446455,0.0007413715,6.813182e-05,0.047915295,0.04507633,64.0
0.054250248,0.023545338,0.55969185,0.03506565,0.1713853,0.016603285,0.00604927,0.00036949207,0.056978233,0.07606128,65.0
0.019795228,0.014627779,0.041978102,0.01688042,0.022727814,0.04912552,0.7895538,0.0019328922,0.018231884,0.025146568,66.0
0.05439308,0.038017426,0.14175871,0.045018215,0.06537759,0.13562189,0.3943697,0.0035677305,0.04988285,0.071992785,67.0
0.064088285,0.054438565,0.08981075,0.058828074,0.0677148,0.11449842,0.3837863,0.033215784,0.060669422,0.0729496,68.0
0.026281757,0.021064421,0.042831536,0.023395868,0.028586838,0.056483235,0.73950464,0.0059881415,0.024531886,0.03133167,69.0
0.0037739542,0.0029180602,0.0068687373,0.0032958281,0.004213601,0.008784609,0.9614308,0.00058176735,0.003508414,0.004624222,70.0
0.11233286,0.03416504,0.0942609,0.056555856,0.08432085,0.070801824,0.00988329,0.0006904891,0.059356984,0.47763187,71.0
0.043744367,0.02436445,0.65826595,0.03210399,0.072904944,0.041991316,0.019356817,0.0007771403,0.041507915,0.06498316,72.0
0.0042352118,0.0032022023,0.008264019,0.0036556805,0.0047765337,0.010321747,0.95583457,0.0005127904,0.003910576,0.0052866526,73.0
0.024900436,0.79921883,0.0046595265,0.10254484,0.014148916,0.0018319744,0.0007394358,8.0756115e-05,0.04244737,0.0094278455,74.0
0.064684905,0.044030122,0.19036925,0.052792586,0.079676926,0.15324901,0.2652192,0.003486652,0.05923037,0.08726098,75.0
0.07956475,0.066142604,0.093031526,0.072336204,0.07731507,0.16033357,0.19497223,0.09312689,0.07180975,0.09136738,76.0
0.05203035,0.4972933,0.00731753,0.32431954,0.023228727,0.002936156,0.0011205259,0.000120916135,0.0746464,0.016986592,77.0
0.040430363,0.025405033,0.055770837,0.031585846,0.037628926,0.6570609,0.05843082,0.0029156667,0.031598207,0.05917342,78.0
0.056217864,0.032362238,0.54779696,0.041978907,0.087005705,0.06532075,0.032603752,0.0011728534,0.052536108,0.083004884,79.0
0.008463436,0.0041247844,0.9365496,0.0058003063,0.017979193,0.004344884,0.0016716303,8.641882e-05,0.0082392655,0.01274057,80.0
0.032161318,0.7335415,0.0059194453,0.13499501,0.01868774,0.0022785044,0.00091822003,9.966497e-05,0.05945177,0.011946872,81.0
0.066986814,0.04520077,0.20819378,0.054411877,0.08377925,0.15350685,0.23214512,0.0033971092,0.061539274,0.090839215,82.0
0.00890879,0.004404967,0.9331217,0.006158869,0.018905932,0.0046177525,0.0018148904,9.32118e-05,0.008740136,0.013233739,83.0
0.046089124,0.58858776,0.006905325,0.25369075,0.021086,0.0028139036,0.0010816511,0.00011739978,0.06387168,0.015756413,84.0
0.020350456,0.8457894,0.0038870068,0.07829609,0.011065003,0.001613855,0.00065066677,7.271135e-05,0.030292315,0.007982569,85.0
0.021305628,0.83141154,0.004034631,0.08617278,0.011960144,0.0016079113,0.00065053394,7.140556e-05,0.034621976,0.008163538,86.0
0.07274764,0.03465188,0.014623192,0.070521384,0.16566066,0.0034047924,0.0012739646,0.00011448962,0.6098804,0.02712156,87.0
0.031482175,0.0143629955,0.75696915,0.020924734,0.08335444,0.011234432,0.004199597,0.00024169248,0.032058656,0.04517217,88.0
0.0715802,0.046441764,0.25583845,0.05694136,0.09108781,0.15680806,0.15337919,0.0029444576,0.06499208,0.099986635,89.0
0.031629603,0.783185,0.0072156964,0.09536987,0.018813672,0.0031224042,0.0013092115,0.00015160542,0.04538568,0.013817304,90.0
0.06817389,0.023742778,0.08593892,0.040073484,0.6157962,0.008780348,0.003078442,0.00022341481,0.08384368,0.070348844,91.0
0.01861972,0.85729796,0.003640787,0.07089437,0.010549354,0.0014808051,0.0006023692,6.704016e-05,0.029534135,0.007313496,92.0
0.03605359,0.019473221,0.72318465,0.026030319,0.061237562,0.03147581,0.013549519,0.00057155226,0.03390816,0.054515574,93.0
0.072560094,0.02873301,0.13280083,0.046034276,0.535107,0.0111975735,0.004108978,0.0002895431,0.09301219,0.07615644,94.0
0.009062786,0.004339121,0.93212026,0.0061489795,0.019561851,0.0044717323,0.0016936061,8.88316e-05,0.008786454,0.013726333,95.0
0.06275019,0.2499278,0.007266919,0.5538671,0.023964617,0.0028754266,0.0010637777,0.00011228317,0.079924665,0.018247215,96.0
