cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,GHS_urban_area_id
0.06367991,0.103813455,0.7396561,0.0027916713,0.08993244,0.00012649503,1.0
0.050438084,0.035990845,0.8774651,0.001353535,0.034687534,6.48847e-05,2.0
0.017648818,0.04693315,0.036956746,0.0033621078,0.8949817,0.00011748951,3.0
0.013445463,0.029343074,0.029239338,0.0018780286,0.926022,7.2049916e-05,4.0
0.7629546,0.02733024,0.17990318,0.0021254742,0.027569665,0.0001169335,5.0
0.010531825,0.024574263,0.024237633,0.001417182,0.93918514,5.3976026e-05,6.0
0.049551364,0.026101487,0.9020571,0.0010660614,0.021171777,5.2182168e-05,7.0
0.71319866,0.030162415,0.22209337,0.002264887,0.032158017,0.00012258848,8.0
0.69703734,0.031535346,0.23589586,0.0023372723,0.03306737,0.00012676236,9.0
0.94602376,0.007928389,0.036280178,0.0007782703,0.008944296,4.5067452e-05,10.0
0.93869007,0.009401721,0.040126506,0.0009720196,0.010752915,5.6788842e-05,11.0
0.9443744,0.008346402,0.03702451,0.0008356711,0.009370331,4.86776e-05,12.0
0.034794483,0.02745072,0.91489726,0.00097134133,0.021840107,4.6127225e-05,13.0
0.9257997,0.011742072,0.047619615,0.0012525945,0.013511533,7.441297e-05,14.0
0.91063654,0.014533851,0.05631886,0.0016029002,0.016811581,9.626453e-05,15.0
0.15775506,0.039680045,0.7622508,0.002077999,0.0381321,0.000103978244,16.0
0.04130833,0.043679826,0.88451815,0.0013510762,0.029078774,6.391556e-05,17.0
0.92709875,0.009807119,0.051216684,0.00088716863,0.010940044,5.015668e-05,18.0
0.04012539,0.024402577,0.91457343,0.000947855,0.019904805,4.5957793e-05,19.0
0.94406366,0.008413892,0.037184063,0.0008439954,0.009445124,4.923722e-05,20.0
0.9243114,0.010218768,0.05330397,0.0009187063,0.0111949695,5.220067e-05,21.0
0.93459564,0.01017002,0.042603474,0.0010613676,0.011507103,6.2390216e-05,22.0
0.8889359,0.0141173545,0.0800548,0.0012170398,0.015606985,6.786385e-05,23.0
0.9022138,0.012577408,0.07009188,0.0010951911,0.0139603615,6.132724e-05,24.0
0.041298717,0.107881956,0.12544908,0.0039787726,0.7212285,0.00016304651,25.0
0.93814874,0.008594514,0.042573128,0.0008071806,0.009830567,4.5841673e-05,26.0
0.9428046,0.008161431,0.038931914,0.0007858048,0.009271438,4.478737e-05,27.0
0.05468763,0.16702418,0.20052321,0.004906246,0.5726613,0.00019752928,28.0
0.012009298,0.031079255,0.027626837,0.001816356,0.9274027,6.562585e-05,29.0
0.056388337,0.104619145,0.7709242,0.0025150639,0.06543888,0.00011437123,30.0
0.009381662,0.025818702,0.022700287,0.0013254012,0.9407246,4.9384806e-05,31.0
0.68186814,0.032467045,0.24782509,0.002412878,0.035297494,0.00012932446,32.0
0.05458333,0.094257146,0.7927105,0.0023214617,0.05602057,0.000107004365,33.0
0.05609372,0.028639955,0.8903708,0.0011766979,0.023660503,5.8363505e-05,34.0
0.92466587,0.010127948,0.05305334,0.00091328524,0.011187926,5.1601564e-05,35.0
0.02851733,0.08052076,0.08232134,0.003201408,0.80531734,0.00012180863,36.0
0.037019916,0.03600369,0.89853406,0.0011642314,0.027223121,5.492798e-05,37.0
0.9045796,0.015684422,0.059863176,0.0017436297,0.018023828,0.00010538169,38.0
0.07952606,0.11263781,0.09278874,0.58939284,0.10963924,0.016015336,39.0
0.46324512,0.045615517,0.44255587,0.00301025,0.045416243,0.00015691586,40.0
0.9266856,0.011588092,0.047359303,0.0012186558,0.013075611,7.27744e-05,41.0
0.16061278,0.043122254,0.75747234,0.0021869654,0.03649414,0.00011155095,42.0
0.9443404,0.008053738,0.03747457,0.0007877394,0.009298346,4.5210476e-05,43.0
0.043335333,0.19054765,0.14655674,0.0048579965,0.61451405,0.00018826603,44.0
0.11642167,0.03770589,0.81214076,0.0017986937,0.03184178,9.1193586e-05,45.0
0.93299246,0.010487626,0.04350203,0.0010978892,0.0118550155,6.498672e-05,46.0
0.057051074,0.6321008,0.12367077,0.02360805,0.16286393,0.00070529745,47.0
0.010000854,0.024173014,0.023433495,0.0013448964,0.94099677,5.1037096e-05,48.0
0.91701627,0.0109975515,0.058881037,0.0009766,0.012073404,5.511706e-05,49.0
0.03245141,0.7694559,0.096839964,0.006133252,0.09490833,0.0002111608,50.0
0.93621045,0.00989841,0.041607585,0.0010287046,0.011194296,6.0584203e-05,52.0
0.0095745735,0.02391458,0.021643154,0.0014107288,0.9434041,5.2880332e-05,53.0
0.00917885,0.023920396,0.020838175,0.0014004165,0.9446105,5.1716608e-05,54.0
0.9416318,0.008277337,0.040091027,0.00077863975,0.009176354,4.4853587e-05,55.0
