cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,GHS_urban_area_id
0.01975519,0.073745556,0.00030275315,0.0047734734,0.90142304,1.0
0.07276986,0.69465816,0.00042340264,0.0052742134,0.2268743,2.0
0.91611886,0.06388545,0.00019937874,0.0018255048,0.017970875,3.0
0.07938585,0.81644344,0.00030682705,0.0035817788,0.100282155,4.0
0.9249013,0.05589693,0.00021337814,0.0018915414,0.0170969,5.0
0.9184459,0.062013853,0.00019691548,0.0017958324,0.017547479,6.0
0.074061945,0.71529484,0.00041192814,0.005102509,0.20512882,7.0
0.036488812,0.20656212,0.0003782636,0.0052612238,0.75130963,8.0
0.0725219,0.57630813,0.0004979399,0.00641827,0.34425375,9.0
0.01616656,0.061927237,0.00025337804,0.003938754,0.9177141,10.0
0.10105032,0.2041044,0.005013089,0.13981104,0.5500212,11.0
0.084808305,0.18970214,0.0031974146,0.074948944,0.6473432,12.0
0.0994031,0.17224613,0.008286231,0.37323996,0.34682456,13.0
0.621146,0.3154027,0.00046078974,0.0045075607,0.058482945,14.0
0.06473683,0.5756131,0.0004570679,0.0058776326,0.35331538,15.0
0.038479846,0.112482816,0.0008702522,0.015530877,0.83263624,16.0
0.04977564,0.30773354,0.00046014588,0.0062745553,0.63575613,17.0
0.04128701,0.24853931,0.00040786143,0.0055998224,0.704166,18.0
0.042835988,0.2475732,0.00042638247,0.005886339,0.7032781,19.0
0.105770476,0.20176674,0.0062510706,0.20159745,0.48461428,20.0
0.0641608,0.7417727,0.00036284415,0.00446123,0.18924245,21.0
0.043694448,0.123577766,0.001051712,0.019261163,0.81241494,22.0
0.060483616,0.75604904,0.0003402012,0.0041692406,0.17895794,23.0
0.09034466,0.8425183,0.00025394306,0.0028174694,0.06406565,24.0
0.9018156,0.074919246,0.00023430496,0.002130909,0.020899955,25.0
0.061635863,0.5569067,0.0004515609,0.005800305,0.37520555,26.0
0.03923958,0.052699793,0.0154939005,0.8198349,0.072731815,27.0
0.108877376,0.8173487,0.0002918488,0.0032226837,0.070259325,28.0
0.91083974,0.06766572,0.00021953124,0.0019972255,0.019277783,29.0
0.018068995,0.06542994,0.00030089723,0.0047935597,0.9114066,30.0
0.079154536,0.8318208,0.0002844224,0.0032540816,0.08548615,31.0
0.022699622,0.10831598,0.00027862456,0.0040324447,0.8646733,32.0
0.022202633,0.075742945,0.0003879811,0.0063504335,0.89531606,33.0
0.08016823,0.18408218,0.002863914,0.06410352,0.6687822,34.0
0.084086046,0.1889223,0.0031008467,0.07263242,0.6512584,35.0
