cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,GHS_urban_area_id
0.02727183,0.018736357,0.00038650783,0.050579984,0.037204385,0.009793018,0.021855382,0.8341725,1.0
0.07695304,0.053344816,0.0006521466,0.1327905,0.5481699,0.020766273,0.080560274,0.086763054,2.0
0.028409446,0.02049643,0.00016619632,0.04030538,0.85646343,0.0044508204,0.036207303,0.013501012,3.0
0.0028498257,0.002459176,0.00027138612,0.0034223336,0.004472968,0.9774493,0.0027780745,0.0062969313,4.0
0.09519188,0.08223771,0.0001127677,0.06307486,0.05217636,0.0019568163,0.69851553,0.006734071,5.0
0.09176055,0.070985965,0.0012389538,0.12744953,0.45231238,0.04951426,0.10091947,0.10581894,6.0
0.113653325,0.068601266,0.00079181744,0.28501776,0.13947801,0.017797036,0.083176896,0.29148385,7.0
0.08412192,0.024678458,6.698885e-05,0.83100617,0.021395294,0.0012176342,0.031022688,0.006490771,8.0
0.06093225,0.021748127,7.468276e-05,0.8568498,0.023220839,0.0013844317,0.027595479,0.008194415,9.0
0.16052173,0.040086556,9.300436e-05,0.7110218,0.02920553,0.001665024,0.04904621,0.008360174,10.0
0.12940672,0.068979464,0.00054336886,0.45434746,0.13370271,0.011475926,0.08649163,0.11505274,11.0
0.1165923,0.069483526,0.000769251,0.30227658,0.14508219,0.017323004,0.085093565,0.26337954,12.0
0.015306127,0.011317177,0.0003723321,0.024404617,0.023044787,0.012044496,0.01309947,0.900411,13.0
0.06427967,0.8453858,5.325321e-05,0.017599009,0.008528009,0.00075792416,0.060956452,0.0024398759,14.0
0.0871847,0.8019025,4.8850343e-05,0.020050714,0.00896215,0.00071784575,0.078735046,0.0023981652,15.0
0.09235492,0.03628537,0.00012282995,0.7322176,0.06553361,0.0024245947,0.0579386,0.0131224375,16.0
0.079847716,0.03322216,0.00014132838,0.77754873,0.045325767,0.0027077585,0.04341386,0.017792653,17.0
0.41734436,0.0706573,0.000116761075,0.38778052,0.033779535,0.0020139124,0.07907722,0.009230368,18.0
0.10462939,0.05459125,0.00026049276,0.24770503,0.4610006,0.0059036943,0.0988414,0.027068114,19.0
