cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,cluster_13_prob,GHS_urban_area_id
0.32883272,0.01587657,0.03437948,0.0009739907,0.0037295974,0.108204275,0.012709324,0.0007606743,8.5173895e-05,0.007399537,0.05044909,0.0029873964,0.01194756,0.4216646,1
0.1828926,0.016378641,0.038147666,0.0008847982,0.0035028541,0.1412032,0.012522824,0.00069010997,7.595958e-05,0.0072622094,0.05411347,0.0027850077,0.011929496,0.52761114,2
0.018740455,0.03147252,0.027262583,0.48507407,0.11743063,0.023303077,0.038267087,0.04915523,0.0020516925,0.03920494,0.026912246,0.079415105,0.04062981,0.021080568,3
0.020962257,0.05840021,0.044090707,0.015185826,0.34891745,0.03227263,0.11107839,0.00922366,0.0005501346,0.07472278,0.04483836,0.11402545,0.099075496,0.026656624,4
0.020465162,0.05450046,0.04085577,0.018836956,0.2957785,0.0305775,0.10020399,0.012008323,0.0006449855,0.073542766,0.041661065,0.2048186,0.08041699,0.025688874,5
0.022914426,0.043602504,0.036966518,0.08452433,0.41822696,0.030255584,0.056167502,0.024351604,0.0013223633,0.055243477,0.03627655,0.0982102,0.06538293,0.026554951,6
0.024390467,0.091247045,0.059808616,0.009070743,0.06860292,0.041368306,0.28478527,0.0075150095,0.00047007296,0.10789171,0.063002594,0.11497245,0.09354914,0.033325687,7
0.70514435,0.011717537,0.022112025,0.00097522995,0.003474402,0.05165397,0.010515891,0.0007559499,8.800379e-05,0.0060786083,0.034517325,0.00278988,0.009704405,0.14047238,8
0.01324636,0.041607317,0.033476625,0.0025111833,0.016274694,0.02394173,0.71163124,0.0020152833,0.00014726703,0.028624175,0.048980564,0.018473852,0.039678384,0.019391317,9
0.702522,0.012335257,0.023080263,0.0010519329,0.003724262,0.052861918,0.011061805,0.00081355474,9.5243624e-05,0.0064545847,0.035466075,0.0029788206,0.010305485,0.13724874,10
0.057270356,0.02908862,0.06580926,0.0013036763,0.0060167448,0.127152,0.03491486,0.0010025717,9.836758e-05,0.0118635865,0.49778634,0.0048392867,0.02301801,0.13983633,11
0.36741072,0.015528881,0.03280487,0.0010259971,0.0039712153,0.09424926,0.014035902,0.00079280266,8.754099e-05,0.0073639695,0.06163091,0.0031652004,0.012457839,0.38547504,12
0.69194156,0.011563544,0.022039248,0.0009287426,0.0033287078,0.052897472,0.0103331655,0.0007236327,8.370817e-05,0.005929063,0.034812663,0.002695268,0.00940559,0.15331762,13
0.04054467,0.031882323,0.12434664,0.00088481937,0.0040538106,0.5486899,0.016950427,0.0006833706,7.041553e-05,0.010604102,0.07646718,0.003070736,0.018939568,0.12281202,14
0.024842227,0.04454756,0.036774643,0.073656194,0.087398015,0.03136203,0.061314262,0.1499281,0.0025147926,0.056520768,0.03801796,0.3167511,0.047692053,0.028680304,15
0.07267448,0.035197772,0.08521931,0.0016306095,0.007769784,0.16690072,0.038292464,0.0012108706,0.00012041739,0.014486909,0.37575847,0.0057149385,0.03192151,0.1631017,16
0.024817737,0.08759435,0.05891521,0.009347082,0.06843495,0.041447837,0.28923598,0.007799589,0.00048366128,0.10087906,0.063833326,0.123667546,0.089798346,0.03374533,17
0.6847935,0.011520644,0.022181334,0.0009053014,0.003260583,0.05428552,0.01013939,0.0007051446,8.149515e-05,0.0058665043,0.034428574,0.0026324478,0.009316004,0.15988356,18
0.02905796,0.0892453,0.082750104,0.005697864,0.05564617,0.055024423,0.21416886,0.0037402255,0.0002969589,0.060062878,0.095123336,0.026319131,0.24150376,0.041363016,19
0.62711304,0.012025054,0.023826666,0.00090090674,0.00332649,0.0611454,0.0107673155,0.00069830596,7.941133e-05,0.005995465,0.03967653,0.002667303,0.009777011,0.20200114,20
0.21256788,0.015430506,0.03512297,0.00087368186,0.0034401186,0.122696765,0.012284725,0.0006802008,7.4942516e-05,0.0069508264,0.053707365,0.0027379943,0.011498568,0.52193356,21
0.6774878,0.014195794,0.026155822,0.0012304622,0.004284296,0.058659527,0.012449597,0.00095756946,0.00011340877,0.0075035295,0.038063675,0.0034534435,0.011694503,0.1437505,22
0.027280012,0.0754502,0.06204909,0.011394985,0.20918597,0.0443167,0.15032879,0.0067324764,0.00047827497,0.075917706,0.06504014,0.054736756,0.18151075,0.03557819,23
0.21342938,0.016247394,0.037686042,0.000912007,0.0036191004,0.13513334,0.012661852,0.0007049051,7.781055e-05,0.007291582,0.054885358,0.0028322295,0.012293637,0.50222534,24
0.008257541,0.07085005,0.029430196,0.0026530907,0.019483466,0.01644397,0.029345661,0.0020689936,0.00015860095,0.72426367,0.016868481,0.013694175,0.054988112,0.011493992,25
