cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,GHS_urban_area_id
0.034838185,0.026033023,0.04537404,0.00041629196,0.03183494,0.025183685,0.048597433,0.020598995,0.56219256,0.07008909,0.03191418,0.043799452,0.059128124,1
0.046198845,0.029564446,0.07089227,0.00021583124,0.009890741,0.02864295,0.026569236,0.0214425,0.41293806,0.14962073,0.039881095,0.054619547,0.109523706,2
0.011792526,0.008909619,0.0141898375,0.00020405832,0.006877073,0.010605865,0.8382767,0.008102087,0.018077563,0.014955321,0.015408112,0.032532718,0.020068476,3
0.05545078,0.03453177,0.08113142,0.0002954453,0.010847177,0.041382823,0.08472771,0.02795371,0.08704541,0.09709781,0.0733344,0.23792888,0.16827266,4
0.06455313,0.034313556,0.07591661,9.8018085e-05,0.002367877,0.0669296,0.01050687,0.030604638,0.01320436,0.04018505,0.31321284,0.24212372,0.10598375,5
0.047151085,0.03061374,0.062171392,0.0002766181,0.00832015,0.040712006,0.08639686,0.02681423,0.043766145,0.059214965,0.07708429,0.4049023,0.11257626,6
0.1430992,0.041794144,0.42126644,4.5650548e-05,0.0012809109,0.034516808,0.0034574114,0.020385409,0.010924734,0.1724748,0.042027142,0.018677985,0.09004928,7
0.09044388,0.030598361,0.33364123,4.566351e-05,0.0013326873,0.027496055,0.0037384303,0.016343975,0.012307745,0.2931825,0.03867515,0.020783864,0.13141046,8
0.013079641,0.00919255,0.018149452,8.9436646e-05,0.004878774,0.008607903,0.009392511,0.006872043,0.84713805,0.033658553,0.011009946,0.014040076,0.023891054,9
0.042115,0.018542668,0.107828155,4.3558048e-05,0.0013905125,0.016988557,0.0039082374,0.010960872,0.01607464,0.61853796,0.024753187,0.019014059,0.11984264,10
0.03430573,0.028789459,0.039990775,0.0012231615,0.4771938,0.027872065,0.06438114,0.024608558,0.13121915,0.051294506,0.03234909,0.040484715,0.046287872,11
0.047606677,0.03873086,0.057146758,0.0011425412,0.19095896,0.03725804,0.081996895,0.032269757,0.26707482,0.07745539,0.044146348,0.056375,0.06783795,12
0.006333936,0.0055479724,0.0070986063,0.0004806523,0.9126572,0.0054345354,0.012218413,0.004925837,0.015372086,0.00845553,0.006126387,0.007402686,0.007946086,13
0.1007975,0.033790436,0.1935345,5.762311e-05,0.0015218696,0.053658023,0.0055102715,0.02309766,0.010780788,0.061958324,0.2064992,0.06600273,0.24279106,14
0.063963406,0.024213752,0.2058446,4.9932616e-05,0.0015212643,0.024515776,0.0046487637,0.014442882,0.015544653,0.3061172,0.040826168,0.028607303,0.2697043,15
0.027322983,0.020053133,0.034409456,0.00040617294,0.019407663,0.022712,0.5990712,0.017409287,0.0687775,0.040481582,0.032722034,0.06665184,0.050575107,16
0.03886784,0.018340066,0.08691916,4.091945e-05,0.001307997,0.015345169,0.003367267,0.010460643,0.015165011,0.70546526,0.019978596,0.014401464,0.07034072,17
0.08153023,0.030300837,0.1571483,6.176084e-05,0.0016596699,0.046962075,0.0063203103,0.021400852,0.011948026,0.06341737,0.1769573,0.088662,0.31363127,18
0.04998435,0.03350882,0.06429421,0.00034997668,0.010575835,0.043953154,0.13384546,0.029760886,0.050903764,0.06218008,0.07889785,0.33205613,0.10968945,19
0.039448902,0.032884486,0.046276227,0.0012790068,0.38659436,0.031783067,0.07281804,0.027947294,0.16342552,0.06007411,0.037050296,0.0465741,0.053844523,20
0.018947909,0.0111025795,0.025406059,5.853626e-05,0.0015648976,0.01681111,0.009662749,0.009654224,0.008864341,0.019265281,0.042808846,0.78625125,0.04960222,21
0.053687826,0.028658137,0.10356306,0.000102859645,0.0036803416,0.02632002,0.0099399015,0.018382939,0.061059102,0.47210914,0.03712299,0.036945354,0.14842843,22
0.04420495,0.031420376,0.054925017,0.0004577043,0.014299083,0.039520405,0.34244865,0.028330728,0.055060424,0.05538588,0.06391835,0.18475169,0.08527672,23
0.08331829,0.032765232,0.11402651,6.0018778e-05,0.0015145009,0.062117368,0.0057710423,0.024908604,0.009676533,0.04294875,0.4027913,0.083617605,0.13648431,24
0.06150822,0.029390818,0.0648773,5.7201367e-05,0.0013627021,0.067217514,0.0053041964,0.025621925,0.007823227,0.027921915,0.5648625,0.07550216,0.06855036,25
0.032949317,0.020425666,0.04363735,0.0001419156,0.0039912625,0.028966963,0.030837934,0.017947271,0.022079198,0.037469592,0.062180158,0.61698896,0.08238448,26
0.04038856,0.036476295,0.044054326,0.006122256,0.47333518,0.03587994,0.07009769,0.033224646,0.07688161,0.050232444,0.039430466,0.045870747,0.04800592,27
0.032091215,0.023308795,0.0395374,0.00039980895,0.013120392,0.028570836,0.5404736,0.021014418,0.04524958,0.04100021,0.044209715,0.11159873,0.059425242,28
0.073419504,0.03395849,0.055978097,4.006567e-05,0.00092004874,0.10865476,0.0031495637,0.029447446,0.005143202,0.020271696,0.60082626,0.02916354,0.039027292,29
0.04457386,0.027291304,0.062308814,0.00020340596,0.0063858824,0.036068007,0.051892865,0.023097726,0.04144738,0.06090234,0.07196589,0.44569194,0.12817068,30
0.006041581,0.004623819,0.007229199,0.00012027193,0.0043436717,0.005405253,0.917378,0.0042007593,0.0101598725,0.0077572754,0.0076423157,0.015085119,0.010012857,31
0.030604327,0.018281251,0.04231768,0.000116461044,0.0033893327,0.025593577,0.02425139,0.015647816,0.0207845,0.037054442,0.05649652,0.63781834,0.08764435,32
0.029043471,0.02056712,0.039599854,0.0002575901,0.015771808,0.02036545,0.037174407,0.016037852,0.6339582,0.06404255,0.027170416,0.040060297,0.05595094,33
