cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,GHS_urban_area_id
0.054276135,0.0097659025,0.013862421,0.0499374,0.00034731507,0.039544728,5.2772717e-05,0.74731505,0.0029219906,0.0018171334,0.080159165,1.0
0.027629344,0.033890605,0.03336546,0.6824441,0.00061479886,0.06295126,8.762055e-05,0.10568896,0.005728436,0.0036970668,0.043902405,2.0
0.0064687403,0.87949306,0.023136113,0.042928603,0.000567195,0.01594408,7.08532e-05,0.011995873,0.005678309,0.004500941,0.009216278,3.0
0.034199346,0.1669281,0.09164668,0.07928164,0.013342382,0.062458076,0.0010691574,0.047396354,0.07354408,0.38653824,0.043595992,4.0
0.022139203,0.029527202,0.029714769,0.7376646,0.00051186053,0.05531823,7.303514e-05,0.08091215,0.0048968676,0.0030854577,0.036156584,5.0
0.0047124457,0.9201243,0.014767725,0.02637124,0.00046741666,0.010546484,5.749968e-05,0.008430764,0.0042578,0.0037807939,0.006483556,6.0
0.10590316,0.00839174,0.016794719,0.030452214,0.00039348757,0.06237089,6.1124585e-05,0.14957178,0.0035606383,0.0019588226,0.62054145,7.0
0.82927036,0.0042548026,0.0067840316,0.01182976,0.00026548805,0.016566154,4.3420827e-05,0.054765355,0.0019727799,0.0011936427,0.07305422,8.0
0.7070586,0.0064531746,0.010795346,0.018079251,0.00039743463,0.027597697,6.461591e-05,0.07916859,0.0030379319,0.0018018672,0.1455455,9.0
0.843374,0.0045500402,0.007081014,0.01205614,0.00030111097,0.016365545,4.9909493e-05,0.05044807,0.0021710647,0.0013237784,0.06227928,10.0
0.8550116,0.0039273347,0.0061164573,0.010670784,0.0002508535,0.014499079,4.118222e-05,0.04736202,0.0018215674,0.0011179927,0.05918112,11.0
0.85998654,0.003996855,0.006069594,0.010788571,0.0002570758,0.014082846,4.2234216e-05,0.048317414,0.0018341475,0.001142667,0.053481948,12.0
0.27583492,0.008937765,0.016715067,0.02720409,0.0004975876,0.05047477,7.894497e-05,0.11746197,0.0041436595,0.0023547881,0.49629644,13.0
0.5058637,0.011642868,0.016144605,0.035932828,0.00063435105,0.037882745,0.00010161183,0.2644605,0.004568975,0.002961674,0.11980613,14.0
0.6356558,0.009062671,0.012890501,0.027083961,0.00051271537,0.030334143,8.294955e-05,0.17509791,0.0036999648,0.0023584159,0.10322097,15.0
0.04658056,0.006928255,0.009565714,0.03247831,0.00026253215,0.025476962,4.0387695e-05,0.8216133,0.0021616197,0.001346817,0.053545598,16.0
0.052039474,0.006605413,0.015711118,0.021607973,0.00032035942,0.0683772,4.9299146e-05,0.05796571,0.003087208,0.0016055683,0.77263063,17.0
0.8391759,0.004830027,0.0071892757,0.0129620675,0.00031321956,0.016304946,5.1756968e-05,0.05842228,0.0022132264,0.0013836008,0.05715368,18.0
0.062350765,0.018749677,0.022663426,0.11077968,0.0005886017,0.05525812,8.8572386e-05,0.64176,0.004870047,0.0031503895,0.07974074,19.0
0.85919356,0.0039946157,0.0061331014,0.010744354,0.00025873637,0.0142797455,4.2528107e-05,0.047290254,0.0018542588,0.0011487894,0.055060107,20.0
0.055968817,0.015103877,0.020707697,0.09136901,0.00048554022,0.056627344,7.3169045e-05,0.66819865,0.0042035035,0.002598396,0.08466406,21.0
0.8590081,0.0039984873,0.0061394153,0.010784414,0.00025811032,0.014281879,4.2578256e-05,0.047833815,0.0018584125,0.0011435691,0.054651268,22.0
0.050411653,0.01107865,0.015755717,0.061077803,0.00038031366,0.044040814,5.758167e-05,0.7375892,0.0032754624,0.0020127122,0.07432011,23.0
0.64328194,0.008641746,0.012412433,0.025963208,0.00048660426,0.029566715,7.855251e-05,0.16943045,0.003530037,0.0022445978,0.10436371,24.0
0.02243788,0.4757107,0.09605269,0.22986281,0.0014848605,0.06675376,0.00019234515,0.045538854,0.016740212,0.011057435,0.034168553,25.0
0.21776384,0.011129744,0.015714342,0.040054966,0.0005232581,0.039962724,8.238166e-05,0.54489267,0.004018946,0.00254375,0.12331341,26.0
0.682873,0.0066887313,0.01114847,0.019074583,0.00040251418,0.02891258,6.512624e-05,0.08717067,0.003085357,0.001839149,0.15873976,27.0
0.010517881,0.023855077,0.021358473,0.8573612,0.00031292663,0.032566383,4.3738743e-05,0.031176113,0.0031539802,0.0019715962,0.017682571,28.0
0.0066867927,0.8786481,0.023415374,0.041500576,0.00061838847,0.016225893,7.4943346e-05,0.012233642,0.0059011695,0.0052044108,0.009490633,29.0
0.055726185,0.01275381,0.017939398,0.072040915,0.0004262317,0.05111052,6.429781e-05,0.6964582,0.0036508308,0.002265512,0.08756404,30.0
0.019669654,0.5672018,0.07135984,0.19377904,0.001336878,0.05352787,0.00017050725,0.039828334,0.013758704,0.010187275,0.029180052,31.0
0.7672709,0.006014559,0.008833593,0.017361151,0.00035564153,0.02091237,5.7758283e-05,0.09765845,0.0025649057,0.0016191334,0.077351496,32.0
0.027841682,0.036040977,0.19691719,0.15309465,0.0008295409,0.44160587,0.000117426986,0.06064309,0.011734007,0.0050866413,0.0660889,33.0
0.014484692,0.027699105,0.026716655,0.81071633,0.00039458688,0.044606753,5.5787088e-05,0.043987725,0.003940753,0.002429983,0.024967631,34.0
