cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,GHS_urban_area_id
0.015204139,0.89401,9.7686745e-05,0.006240983,0.049916625,0.034530543,1.0
0.025548812,0.08353767,0.0002474323,0.016633427,0.05852066,0.81551194,2.0
0.031983472,0.10539366,0.00032364222,0.023410896,0.072002016,0.7668863,3.0
0.0672644,0.22986521,0.0010719564,0.12822147,0.13164887,0.44192806,4.0
0.01190319,0.029276837,8.037506e-05,0.0043223915,0.029590536,0.92482674,5.0
0.011717468,0.03088494,9.312247e-05,0.0053936164,0.02749451,0.92441636,6.0
0.01791378,0.87255627,8.6163716e-05,0.004833106,0.073411755,0.031198956,7.0
0.01334228,0.907387,8.043334e-05,0.0049944636,0.045749903,0.028445905,8.0
0.019257002,0.85673714,9.040885e-05,0.005054413,0.083085276,0.03577582,9.0
0.01350014,0.9064638,8.2327104e-05,0.005122132,0.045868445,0.028963162,10.0
0.013192151,0.9042275,6.998528e-05,0.0041014818,0.051009554,0.027399272,11.0
0.012456184,0.9103912,6.879749e-05,0.004107859,0.04647373,0.026502158,12.0
0.025538392,0.7830575,0.00014208542,0.008579794,0.10030442,0.08237774,13.0
0.06786916,0.044612486,7.8375495e-05,0.0030330126,0.8582879,0.026119117,14.0
0.042972255,0.056253493,6.971576e-05,0.002873878,0.87233144,0.025499163,15.0
0.011426893,0.030047309,8.4955325e-05,0.0047228993,0.027606977,0.92611104,16.0
0.014345213,0.8988701,9.035183e-05,0.005714681,0.04808605,0.032893617,17.0
0.020268243,0.84600914,9.453458e-05,0.005296511,0.08921443,0.039117094,18.0
0.014940712,0.037918802,0.00012503684,0.0072165867,0.03375699,0.906042,19.0
0.012322112,0.91308963,6.8660964e-05,0.0040914714,0.045127463,0.025300708,20.0
0.012645556,0.030259155,8.8477085e-05,0.0047399737,0.030445833,0.921821,21.0
0.012729391,0.91063416,7.485453e-05,0.0046005747,0.044718836,0.027242195,22.0
0.014951171,0.03639129,0.00012212602,0.0069756866,0.033599645,0.90796,23.0
0.04318901,0.057729304,7.0686554e-05,0.002919242,0.870231,0.025860758,24.0
0.013027462,0.0362684,0.00010747481,0.0063743056,0.030553194,0.91366917,25.0
0.010958054,0.02772742,8.079852e-05,0.004564465,0.02620841,0.9304608,26.0
0.093123026,0.14208008,0.016889652,0.49948028,0.11422216,0.13420482,27.0
0.01237199,0.02957884,8.839005e-05,0.004871519,0.029414907,0.92367435,28.0
0.012303541,0.03002721,8.3414365e-05,0.0044655576,0.03041523,0.9227051,29.0
0.0140859,0.04061354,0.000118346674,0.007125711,0.033125967,0.90493053,30.0
0.016198166,0.03567824,0.00011688532,0.0062379385,0.03703052,0.9047383,31.0
0.013068569,0.036069583,0.000106213854,0.006195618,0.030719522,0.9138405,32.0
0.023691347,0.093945466,0.00019572591,0.01256391,0.06096255,0.808641,33.0
0.01996863,0.0664327,0.00017781141,0.011554619,0.04763469,0.85423154,34.0
0.012717427,0.9084075,6.888816e-05,0.0040767393,0.048126407,0.026603026,35.0
0.03211282,0.08669674,0.00016763115,0.008717807,0.09884116,0.77346385,36.0
0.019558886,0.06476841,0.00017106291,0.0107569825,0.046959516,0.85778517,37.0
0.051530253,0.044753455,6.770198e-05,0.0026774053,0.8784768,0.022494305,38.0
0.1286803,0.1584321,0.15663329,0.26224083,0.14216064,0.15185288,39.0
0.07016001,0.11616837,0.008316426,0.60933036,0.08932077,0.106704056,40.0
0.06454725,0.047106396,7.7155244e-05,0.0029804176,0.86079836,0.02449044,41.0
