cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.017991,0.91305727,0.0015966184,0.004907745,0.049900558,0.012510243,3.659415e-05,1.0
0.01911717,0.8845584,0.0015581374,0.0048157456,0.07550507,0.014412125,3.3369826e-05,2.0
0.7323113,0.06539298,0.0044554016,0.030733954,0.10869891,0.058327485,8.0005295e-05,3.0
0.5506834,0.105684474,0.0059853056,0.03508354,0.21322763,0.08923164,0.00010400074,4.0
0.06207145,0.0385112,0.005794997,0.017978786,0.17664194,0.69892645,7.5202806e-05,5.0
0.4525582,0.04617475,0.011760377,0.32409793,0.07206754,0.09315982,0.00018132773,6.0
0.013732286,0.92834187,0.0011852883,0.0036404498,0.04323037,0.009843273,2.6417243e-05,7.0
0.014606489,0.9240231,0.0013358848,0.0040010056,0.045286305,0.010717154,3.0013029e-05,8.0
0.01855554,0.8852017,0.0015595264,0.004745449,0.0755879,0.014316697,3.320601e-05,9.0
0.0144773815,0.9248995,0.0013041218,0.0039313002,0.044836413,0.010522104,2.9189685e-05,10.0
0.023138227,0.8897847,0.0022163095,0.0066163475,0.06167289,0.016519574,5.200338e-05,11.0
0.027752224,0.8717503,0.0027112747,0.0080682775,0.07010013,0.019553589,6.429152e-05,12.0
0.018236423,0.91069484,0.0016777153,0.0050660097,0.051295552,0.012990919,3.859887e-05,13.0
0.022813227,0.012334217,0.0030157855,0.008713323,0.040615022,0.9124736,3.4839395e-05,14.0
0.041891716,0.05189474,0.0025315634,0.008525729,0.8280199,0.067095295,4.099745e-05,15.0
0.019249355,0.90590644,0.0017911918,0.0053787185,0.053875152,0.013757981,4.1247156e-05,16.0
0.01456307,0.9168372,0.0012866731,0.0038690793,0.052340515,0.011075349,2.810274e-05,17.0
0.0137764,0.92537427,0.0012409374,0.003718254,0.045606446,0.010256282,2.7453892e-05,18.0
0.017530844,0.9110123,0.0015405387,0.00472237,0.052569643,0.012589226,3.508737e-05,19.0
0.018261528,0.91074055,0.0016823824,0.005075108,0.05122587,0.012975911,3.8603408e-05,20.0
0.0153736295,0.920025,0.001430083,0.0042567025,0.0474722,0.011410048,3.2415515e-05,21.0
0.017374648,0.91465455,0.0015710157,0.004771295,0.049312968,0.012279674,3.5850666e-05,22.0
0.019563988,0.8800903,0.001592429,0.004921693,0.07896789,0.014829668,3.396775e-05,23.0
0.013812776,0.9259456,0.0012487236,0.0037418955,0.044978824,0.010244436,2.7729735e-05,24.0
0.08646098,0.04460545,0.024234777,0.05462727,0.10418964,0.685662,0.00021988431,25.0
0.017623547,0.89928013,0.0014003312,0.0044004023,0.0645262,0.012739159,3.0144261e-05,26.0
0.045645323,0.062140115,0.0034183338,0.010486158,0.7936452,0.08461212,5.2654712e-05,27.0
0.05615899,0.5314177,0.0036752364,0.012149463,0.3535916,0.042934738,7.2198105e-05,28.0
0.060453363,0.024663808,0.008743263,0.028937327,0.066185944,0.81092566,9.066123e-05,29.0
0.0147362305,0.923372,0.0013362016,0.0040226555,0.045688946,0.010813813,3.0185627e-05,30.0
0.11860517,0.286163,0.00487305,0.019240439,0.5035606,0.06746569,9.200494e-05,31.0
0.016096741,0.9174362,0.0015099392,0.0044816,0.048598297,0.011843123,3.4156168e-05,32.0
0.015406836,0.9145899,0.0012975287,0.004000072,0.053331178,0.011345884,2.858602e-05,33.0
0.027958984,0.8091276,0.0022362426,0.006902619,0.13160379,0.022124,4.6720277e-05,34.0
0.028075779,0.8715128,0.0026944818,0.008100596,0.07001422,0.019538105,6.400859e-05,35.0
0.051177666,0.66309613,0.0032760752,0.011074076,0.23576646,0.03554305,6.658588e-05,36.0
0.02183556,0.89524984,0.0019972343,0.006079452,0.059367996,0.015423343,4.6592373e-05,37.0
0.0862721,0.061122674,0.0067795627,0.021833217,0.36154896,0.46234843,9.501884e-05,38.0
0.106163025,0.08957739,0.4324229,0.124603085,0.10610118,0.13063908,0.010493297,39.0
0.12798345,0.0817423,0.18222198,0.122852266,0.14393175,0.34048802,0.00078029756,40.0
0.120187536,0.0644646,0.05794058,0.097055756,0.13231301,0.52761483,0.00042369057,41.0
0.03687035,0.05100751,0.0026387689,0.008277853,0.83150005,0.06966352,4.1962412e-05,42.0
0.07678874,0.0747433,0.006693197,0.01971465,0.56359714,0.25836805,9.490104e-05,43.0
0.032770537,0.045143194,0.0020029994,0.0066858204,0.8644136,0.048951123,3.265387e-05,44.0
0.055359893,0.040639292,0.69791377,0.07071232,0.054082192,0.07971223,0.0015802028,45.0
0.023533447,0.84731346,0.0018965526,0.005854405,0.103156805,0.018205488,3.9891e-05,46.0
0.015528279,0.011831818,0.9134145,0.018205771,0.01621695,0.024456492,0.00034623302,47.0
0.049935162,0.01390581,0.009166795,0.872899,0.020604633,0.03337277,0.000115848525,48.0
0.039295908,0.023374973,0.0056617213,0.01504554,0.078774214,0.83778393,6.373047e-05,49.0
0.12719133,0.08959048,0.14963555,0.10625752,0.16155526,0.36502945,0.00074042747,50.0
0.021533571,0.8979939,0.001995198,0.006038579,0.05733705,0.015055439,4.6302262e-05,52.0
