cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,cluster_13_prob,cluster_14_prob,GHS_urban_area_id
0.27899954,0.027257007,0.05503514,0.07773167,0.0003321897,0.07013864,0.04716678,0.06757592,0.02088038,0.015763545,0.04700775,0.0954059,0.13750188,0.03777073,0.021432951,1
0.06242893,0.020985503,0.09445144,0.08264702,0.0002044645,0.061788145,0.028518138,0.13081263,0.008946903,0.0126372,0.044062655,0.09271557,0.31167355,0.03297645,0.0151514355,2
0.011286968,0.007432831,0.04098173,0.015983876,0.00041023668,0.03460164,0.007821366,0.017169517,0.010666003,0.7930558,0.0100761885,0.012547948,0.022203133,0.009549564,0.0062131314,3
0.02953977,0.01923749,0.25425354,0.06838079,0.00019999813,0.053563934,0.020738808,0.20682551,0.006853998,0.0149419755,0.039268736,0.061082866,0.18068518,0.030803017,0.013624389,4
0.03004368,0.019625721,0.33707404,0.051938932,0.00054560107,0.11703647,0.020485308,0.06713217,0.016795075,0.13831791,0.029914582,0.03919644,0.08922884,0.027117727,0.015547514,5
0.007926014,0.005093463,0.028597906,0.010625882,0.00027801192,0.02263562,0.0054391804,0.012005091,0.007447366,0.85835236,0.0069996812,0.008596305,0.015235279,0.0064639626,0.0043038474,6
0.19703962,0.03579601,0.033550095,0.07685953,0.00020880735,0.032863747,0.07202035,0.07864892,0.009074934,0.00827581,0.076152295,0.20128661,0.09987126,0.05297559,0.025376445,7
0.01428577,0.21085387,0.0077299518,0.013945328,0.000128696,0.0062231217,0.068013735,0.018198391,0.0027705198,0.002877071,0.060479507,0.02596061,0.011235096,0.047623333,0.509675,8
0.070095606,0.061370667,0.012772798,0.026829926,0.0001636851,0.011517576,0.5046301,0.030193638,0.005453613,0.0043665455,0.078192726,0.06744912,0.02315433,0.049144726,0.05466498,9
0.012892085,0.12121421,0.00679758,0.011581083,0.000121494915,0.0054727015,0.05988989,0.015468782,0.0025707919,0.0026183082,0.047558513,0.0211118,0.0096866945,0.03449765,0.6485184,10
