cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,GHS_urban_area_id
0.05886569,0.05547609,0.02133305,0.045592625,0.00010344778,0.024951989,0.78474903,0.007383187,0.0015448078,1.0
0.050230503,0.3566813,0.03904617,0.44421262,0.00013796,0.021746635,0.07934218,0.006728646,0.0018740236,2.0
0.023429468,0.78745586,0.017370932,0.10432142,9.08335e-05,0.015046625,0.04609573,0.004915638,0.0012734042,3.0
0.019153776,0.83988726,0.013439747,0.06692946,8.006422e-05,0.0133013455,0.041439954,0.004639024,0.0011293583,4.0
0.14441767,0.06610619,0.32930428,0.3558813,0.00018465366,0.023440279,0.07156155,0.006738659,0.0023654494,5.0
0.020142749,0.8334134,0.014134332,0.060182076,9.5196105e-05,0.017767634,0.047045127,0.0058169276,0.0014024932,6.0
0.086260416,0.039601915,0.023920428,0.046397272,8.13643e-05,0.018436799,0.7791818,0.004929662,0.0011903406,7.0
0.5453579,0.030213201,0.25691867,0.07952841,0.00012865194,0.015996225,0.0652292,0.0049980404,0.0016295502,8.0
0.76657516,0.020683587,0.0910754,0.049525402,7.958741e-05,0.011088709,0.056586746,0.003347265,0.0010381163,9.0
0.059689432,0.012348117,0.8652888,0.034699704,6.4949185e-05,0.00683024,0.018158352,0.0021221805,0.0007982077,10.0
0.0962704,0.01610684,0.80510676,0.04368732,8.488859e-05,0.009205252,0.025648095,0.0028382964,0.0010521131,11.0
0.49452433,0.031049224,0.3036103,0.08225307,0.00013496511,0.016622085,0.06493621,0.0051613003,0.001708513,12.0
0.8175441,0.018554436,0.047850583,0.037785556,6.9486996e-05,0.0097020585,0.06442331,0.0031669622,0.0009035185,13.0
0.05247336,0.012574122,0.872723,0.0343462,7.0086484e-05,0.007137576,0.017610451,0.0022056487,0.000859569,14.0
0.051061936,0.011932807,0.8772619,0.03336345,6.406067e-05,0.0066602873,0.016822606,0.0020440666,0.0007888609,15.0
0.0662777,0.014178879,0.84924054,0.0368564,8.22666e-05,0.008599901,0.021131624,0.0026129936,0.0010196461,16.0
0.81082517,0.019356336,0.04858524,0.03889224,7.270327e-05,0.010129847,0.067871176,0.003321967,0.0009453838,17.0
0.06441876,0.012892321,0.85737336,0.035626967,6.89471e-05,0.0072473176,0.019268837,0.0022562388,0.00084727834,18.0
0.05757154,0.012906154,0.8632399,0.037981268,6.38409e-05,0.0069493814,0.018400652,0.002093121,0.00079419743,19.0
0.83745,0.01580533,0.05244152,0.0347777,6.099953e-05,0.008238306,0.047778774,0.0026608252,0.0007865912,20.0
0.05454511,0.012833913,0.86725116,0.037100043,6.475979e-05,0.007122341,0.018167945,0.0021033394,0.00081143447,21.0
0.050894614,0.012344399,0.8748249,0.035136137,6.531704e-05,0.006751832,0.017095987,0.0020851025,0.00080168946,22.0
0.05764763,0.012673034,0.86613405,0.03443256,6.969624e-05,0.007372198,0.018563252,0.0022448776,0.00086273864,23.0
