cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,GHS_urban_area_id
0.02265295,0.05510708,5.4476717e-05,0.7446937,0.008188702,0.012055213,0.0012155962,0.074919015,0.03613542,0.044977825,1.0
0.048226576,0.048285007,9.656282e-05,0.081088714,0.0085768495,0.030682907,0.0022404895,0.06060497,0.26762885,0.45256907,2.0
0.00893644,0.040120047,0.00010605217,0.01989464,0.010964899,0.8491375,0.0040951637,0.011442209,0.016114576,0.03918858,3.0
0.03371919,0.10962894,0.00064996537,0.06429673,0.060348302,0.5055712,0.036696825,0.041538987,0.052883808,0.09466608,4.0
0.058110468,0.027837545,7.3235686e-05,0.055943277,0.0060178684,0.017293861,0.0015936081,0.06052703,0.63733524,0.13526787,5.0
0.015048579,0.06514137,0.00021102182,0.03297333,0.02349958,0.75441504,0.009254809,0.019405646,0.025443489,0.05460709,6.0
0.020880502,0.09764762,6.459682e-05,0.7064999,0.010920864,0.016167272,0.0015017022,0.05815743,0.034246277,0.05391382,7.0
0.7716591,0.010375266,5.391286e-05,0.024288088,0.0037818407,0.005948897,0.0009546885,0.103001125,0.061513264,0.018423846,8.0
0.17047778,0.018372253,6.7006615e-05,0.05698531,0.005924551,0.008601758,0.0012528803,0.63391227,0.07544311,0.028963178,9.0
0.8270926,0.008456702,4.6893623e-05,0.018821292,0.0031261232,0.0050438284,0.00082182855,0.06814771,0.05304517,0.015397918,10.0
0.081156835,0.01499299,4.835382e-05,0.052111037,0.004634141,0.0065280264,0.00092233927,0.76794505,0.049518857,0.022142451,11.0
0.071481384,0.014533888,4.6545305e-05,0.05078444,0.0045066,0.0062521114,0.00088664953,0.7864279,0.044176932,0.020903565,12.0
0.064963855,0.021079026,5.943241e-05,0.08425019,0.0062840944,0.00823915,0.0011481177,0.7375332,0.0492323,0.02721062,13.0
0.642775,0.0150705045,7.223493e-05,0.0342933,0.005033197,0.009064837,0.0013310222,0.10825651,0.15263174,0.031471524,14.0
0.058735408,0.014238948,4.7461668e-05,0.030141251,0.0036596532,0.009054083,0.0009878823,0.044729788,0.79023534,0.048170164,15.0
0.05275824,0.04748586,0.00010582035,0.076224215,0.00894566,0.032618668,0.002438154,0.06103148,0.3072189,0.41117296,16.0
0.06156535,0.018638704,5.221485e-05,0.07424686,0.0054238597,0.0074109496,0.0010133849,0.7585832,0.047732905,0.025332592,17.0
0.8205193,0.009008531,5.1465715e-05,0.019905688,0.0034017554,0.0053773946,0.00089397706,0.072196335,0.052622747,0.016022746,18.0
0.019845521,0.03791706,5.9255577e-05,0.045802124,0.005598779,0.026310835,0.0014656319,0.026379514,0.074286826,0.76233447,19.0
0.06337495,0.015194073,4.6734247e-05,0.05494656,0.0046405406,0.0063701957,0.00089510455,0.79097885,0.04228938,0.02126362,20.0
0.053587127,0.017347027,5.527555e-05,0.034310117,0.0042413934,0.011437694,0.0011704817,0.0441089,0.7656826,0.06805941,21.0
0.82667685,0.008699624,4.9458966e-05,0.018990517,0.003235188,0.0052685477,0.0008639274,0.06417708,0.056055367,0.0159835,22.0
0.060452405,0.036979496,9.014905e-05,0.0701593,0.0075375834,0.023270717,0.0019997484,0.066937715,0.51683235,0.21574055,23.0
0.8204425,0.0092752855,5.4696957e-05,0.020001391,0.00352965,0.0056681074,0.0009481846,0.067320816,0.056014594,0.016744774,24.0
0.017418226,0.0499437,6.338466e-05,0.048026297,0.0064323647,0.035575558,0.0016392048,0.024042448,0.05555308,0.76130575,25.0
0.09126675,0.016111653,5.7372723e-05,0.035123367,0.0043341955,0.010036517,0.0011645749,0.060120903,0.7329446,0.04884005,26.0
0.07299976,0.046675608,0.000105790896,0.23051396,0.013005737,0.015667377,0.0021083544,0.5001184,0.06936512,0.049439956,27.0
0.025501395,0.10577097,0.0001207289,0.07310656,0.012791857,0.10186605,0.0033278044,0.035329632,0.06789147,0.57429355,28.0
0.006677395,0.030658944,7.8454905e-05,0.015171696,0.008651493,0.8863358,0.0031056646,0.008655496,0.011969414,0.02869568,29.0
0.057902094,0.042575605,9.38413e-05,0.08126062,0.008210281,0.025896776,0.0021195114,0.06952145,0.4387428,0.273677,30.0
0.014498354,0.06444307,0.00012918284,0.033580523,0.013363616,0.73538864,0.0044509172,0.018618664,0.02917714,0.08634991,31.0
0.14118063,0.020517355,7.003131e-05,0.049603626,0.005522997,0.011905365,0.0014105848,0.10308783,0.609946,0.056755513,32.0
0.03612768,0.05644521,7.110725e-05,0.62893486,0.009807867,0.014607752,0.0015466874,0.13888027,0.05601233,0.057566255,33.0
0.02879225,0.044428736,8.099013e-05,0.056304548,0.0072512147,0.033000488,0.0019739054,0.03587531,0.11814068,0.67415184,34.0
0.2530226,0.019911798,7.787604e-05,0.058273494,0.006605086,0.009674898,0.0014391996,0.53033626,0.088589385,0.032069348,35.0
