cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,GHS_urban_area_id
0.14992733,0.5148838,0.11376509,0.12363815,0.09778563,1.0
0.1474557,0.3962949,0.22661625,0.126928,0.102705196,2.0
0.09156354,0.014619545,0.0011116652,0.62698615,0.2657191,3.0
0.013926904,0.024073387,0.93830013,0.012656655,0.011042979,4.0
0.024748113,0.003562895,0.0003274899,0.033315536,0.938046,5.0
0.02734568,0.0059648044,0.0003913044,0.9335674,0.03273086,6.0
0.71656984,0.07104485,0.0023679133,0.12964204,0.080375336,7.0
0.9074843,0.009346943,0.00051327975,0.038341824,0.04431371,8.0
0.039591826,0.9159294,0.003004858,0.024389815,0.017084133,9.0
0.93304753,0.007935477,0.00041582744,0.028214827,0.030386336,10.0
0.056210097,0.10662326,0.74272823,0.05098616,0.043452233,11.0
0.102102146,0.2154026,0.5150476,0.09113264,0.076314956,12.0
0.021901315,0.03284765,0.90650576,0.020426353,0.018318888,13.0
0.030021299,0.0039595775,0.00035962058,0.033026222,0.9326333,14.0
0.7952604,0.051785257,0.0019652136,0.08294986,0.06803929,15.0
0.14619632,0.5482343,0.09137228,0.120341256,0.09385585,16.0
0.7224505,0.08477816,0.0029245466,0.10575044,0.08409631,17.0
0.13669963,0.011764305,0.000919649,0.10844727,0.74216914,18.0
0.032831952,0.9227639,0.003974305,0.024034262,0.016395507,19.0
0.060725965,0.11628767,0.72126526,0.05494282,0.04677824,20.0
0.8881595,0.010898255,0.00055643736,0.05436402,0.04602177,21.0
0.91778976,0.013512997,0.0006122986,0.036185894,0.031899,22.0
0.08387126,0.008233249,0.00067120435,0.07498874,0.8322355,23.0
0.02491311,0.0035769497,0.00033002745,0.03280919,0.9383707,24.0
0.02595234,0.0037483412,0.00034766863,0.033549037,0.9364026,25.0
0.17142253,0.013801084,0.0010749435,0.11486376,0.6988377,26.0
0.07515969,0.10291656,0.6853668,0.071326084,0.06523084,27.0
0.1466363,0.0135082165,0.0010208656,0.17950636,0.6593282,28.0
0.13266975,0.61205155,0.06201758,0.11030825,0.08295286,29.0
0.016876968,0.96176034,0.0014949617,0.011984017,0.007883657,30.0
0.20989616,0.019355895,0.0012544387,0.5169907,0.25250277,31.0
0.7671826,0.016355108,0.0009951672,0.08771173,0.12775543,32.0
0.11257501,0.2447943,0.45952532,0.09983086,0.08327449,33.0
0.0059894016,0.009567928,0.9739899,0.005551624,0.0049012173,34.0
0.14873704,0.41563588,0.20287462,0.1293926,0.103359915,35.0
0.5849039,0.054034393,0.0021462678,0.25549132,0.103424095,36.0
0.0102836415,0.015867094,0.95580614,0.0095375385,0.008505616,37.0
0.040449545,0.0046884455,0.00040500212,0.041717812,0.9127392,38.0
0.024187766,0.042769156,0.8922206,0.02182387,0.018998593,39.0
0.123303965,0.279446,0.39829397,0.108810894,0.09014518,40.0
0.10371936,0.009691427,0.0007846139,0.08433356,0.80147105,41.0
0.08333549,0.008240536,0.00066490023,0.08104843,0.8267106,42.0
0.07070149,0.13822713,0.6728264,0.06404863,0.054196227,43.0
0.026307551,0.003389738,0.00030005586,0.03170674,0.93829584,44.0
0.6342393,0.13740598,0.004386183,0.12367528,0.10029323,45.0
0.13637944,0.33138624,0.31454343,0.11977352,0.09791736,46.0
0.10344255,0.13503121,0.5710222,0.09894368,0.09156044,47.0
0.02619615,0.0055893795,0.00037426152,0.9343903,0.033449907,48.0
0.045542218,0.08425482,0.7928936,0.041728333,0.035581008,49.0
0.11015295,0.14182462,0.5448276,0.10527199,0.0979229,50.0
0.058092933,0.8576618,0.009775085,0.04367739,0.030792825,52.0
