cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,GHS_urban_area_id
0.01586966,0.045934834,0.840235,0.005223355,0.008117878,0.044873968,3.681545e-05,0.03970849,1.0
0.009657374,0.8618656,0.06204473,0.004681009,0.018692518,0.014958125,3.9985418e-05,0.028060663,2.0
0.009362898,0.07690874,0.027725935,0.012396158,0.8434131,0.012987203,0.0001009519,0.017105049,3.0
0.016438318,0.7469078,0.07553219,0.012167464,0.08604366,0.024423046,9.9266465e-05,0.038388293,4.0
0.052895945,0.30395284,0.25709605,0.012483868,0.03461666,0.07311041,0.00012791649,0.26571634,5.0
0.0046757967,0.03209865,0.012441361,0.0059174695,0.93019396,0.0062277648,5.43114e-05,0.008390673,6.0
0.013866846,0.047877572,0.85260314,0.0045778905,0.0076327184,0.035978306,3.2945027e-05,0.03743062,7.0
0.83193684,0.010135888,0.021587778,0.0032026828,0.0038795383,0.07973407,4.2991633e-05,0.049480192,8.0
0.27755088,0.02305438,0.06239223,0.0069185155,0.008019592,0.5175557,7.66986e-05,0.10443198,9.0
0.8887734,0.0076979795,0.015205556,0.0024663953,0.0030479815,0.045900986,3.5530877e-05,0.03687215,10.0
0.62875617,0.018491022,0.04344443,0.005465967,0.006671472,0.19892351,6.7550034e-05,0.09817989,11.0
0.090623185,0.014992901,0.046177045,0.0045075323,0.005045353,0.78201073,4.515817e-05,0.056598105,12.0
0.041102923,0.010321033,0.03417216,0.0033203491,0.0034884522,0.8767739,3.0626496e-05,0.030790616,13.0
0.7808249,0.013759305,0.028133322,0.0036774909,0.004982458,0.07365073,5.0685743e-05,0.09492114,14.0
0.71110845,0.01786991,0.036113318,0.004556419,0.0063649355,0.08825344,6.2887666e-05,0.13567059,15.0
0.061896194,0.058509916,0.16167274,0.0065127946,0.012153757,0.092530094,6.800696e-05,0.60665655,16.0
0.06663727,0.012385632,0.03808292,0.0039867656,0.0042658052,0.83357275,3.9126444e-05,0.041029744,17.0
0.87793356,0.007986518,0.016288612,0.00255667,0.003122319,0.05370442,3.5700552e-05,0.03837221,18.0
0.05695738,0.081934154,0.13755906,0.0072061615,0.015827803,0.06836188,8.043561e-05,0.6320731,19.0
0.038968053,0.011450864,0.040341277,0.0035279575,0.0037613993,0.86848557,3.164235e-05,0.03343325,20.0
0.04810225,0.0214681,0.038911182,0.003009333,0.0056718965,0.03620784,3.8213122e-05,0.8465912,21.0
0.8897056,0.0077756005,0.015194216,0.0024596613,0.003075201,0.043724693,3.586109e-05,0.038029127,22.0
0.043455515,0.02411707,0.042230804,0.0031584832,0.006156276,0.03560578,3.927671e-05,0.8452368,23.0
0.8954632,0.0070621762,0.014120373,0.0022235885,0.0027641372,0.043307237,3.155424e-05,0.03502766,24.0
0.039267465,0.49507758,0.20642766,0.012367782,0.039876644,0.054670308,0.00012290027,0.15218967,25.0
0.655558,0.019496365,0.042806692,0.0049924734,0.0067665027,0.12262502,6.4804575e-05,0.14769012,26.0
0.055556145,0.011420125,0.035594683,0.0037313392,0.0039387317,0.8537649,3.5881385e-05,0.03595816,27.0
0.064753,0.19796218,0.20049298,0.0119460495,0.03150175,0.07860471,0.00013243037,0.4146069,28.0
0.022242056,0.70348215,0.12710147,0.008638909,0.03205548,0.032580443,8.064244e-05,0.07381889,29.0
0.1662744,0.04061736,0.124836065,0.007863391,0.01138643,0.29584256,8.3978135e-05,0.35309583,30.0
0.009746862,0.8655441,0.053301692,0.0052452586,0.024706922,0.01464502,4.4570214e-05,0.026765615,31.0
0.64568365,0.018570175,0.043098513,0.005145655,0.0065538585,0.16723,6.42529e-05,0.113653906,32.0
0.06294053,0.031211227,0.14545645,0.008027938,0.009126492,0.660802,6.685677e-05,0.08236848,33.0
0.058062423,0.069865905,0.17587051,0.006924317,0.013599481,0.08383625,7.228284e-05,0.59176886,34.0
0.05817615,0.011764806,0.037893023,0.003593737,0.0039361888,0.844113,3.47658e-05,0.040488265,35.0
0.010496685,0.8351648,0.08114471,0.0058695283,0.021633612,0.01745268,4.5352954e-05,0.02819266,36.0
0.043327153,0.014293437,0.053984582,0.00416215,0.0045379694,0.8377449,3.6871737e-05,0.04191297,37.0
0.8249162,0.01108559,0.022643715,0.0030472681,0.004068477,0.06286337,4.2050317e-05,0.071333334,38.0
0.10924782,0.025870588,0.052858382,0.004403151,0.0074384003,0.06731308,5.5782486e-05,0.7328128,39.0
0.8320846,0.013110783,0.024005242,0.0042523136,0.0053851074,0.061159223,6.599587e-05,0.05993675,40.0
0.34891045,0.03243588,0.06483368,0.006791558,0.010528125,0.115652,9.1092224e-05,0.42075714,41.0
0.02145058,0.7084141,0.12846026,0.008387759,0.030571068,0.03184207,7.760818e-05,0.07079652,42.0
0.8711213,0.009509189,0.01803339,0.0030615062,0.0038365906,0.04963598,4.575996e-05,0.044756256,43.0
0.05771093,0.11617139,0.25995144,0.009013334,0.019147806,0.08486895,9.17635e-05,0.45304435,44.0
0.056619417,0.12567751,0.3317398,0.009756933,0.020174235,0.09086938,9.409335e-05,0.3650686,45.0
0.88338876,0.008036507,0.015879504,0.0025943476,0.0031927477,0.048968155,3.7224818e-05,0.037902754,46.0
0.04709716,0.0152770635,0.05216702,0.005240751,0.0052251606,0.8360212,4.4959266e-05,0.038926724,47.0
0.004113838,0.027974287,0.011020168,0.0053772773,0.9385973,0.0055273226,4.751168e-05,0.0073423,48.0
0.8970703,0.0071365433,0.014046919,0.002220268,0.0027960916,0.04063204,3.2037216e-05,0.03606583,49.0
0.038926415,0.011723364,0.04125194,0.003697932,0.0038804966,0.8673939,3.286218e-05,0.03309312,50.0
0.562245,0.020345146,0.048621166,0.0062487633,0.007409426,0.25635418,7.594715e-05,0.09870037,52.0
0.0035515812,0.023235722,0.009345239,0.0047019934,0.94809604,0.0047346833,4.2676686e-05,0.006292167,53.0
0.003527204,0.020565873,0.00895394,0.0050717457,0.9510717,0.004692541,4.586387e-05,0.0060710944,54.0
0.8920279,0.0075555113,0.014769394,0.0023869777,0.0029885015,0.043340687,3.461042e-05,0.03689638,55.0
0.0049857027,0.02735634,0.012453368,0.0076198583,0.93244714,0.006636499,6.849463e-05,0.008432615,56.0
0.892518,0.007554893,0.014734653,0.0023826663,0.0029884605,0.04272799,3.4637866e-05,0.037058752,57.0
0.07882398,0.022567732,0.047138136,0.0036468941,0.0062595773,0.05575692,4.514604e-05,0.78576165,58.0
0.0038748744,0.02631695,0.010372712,0.005103058,0.9421918,0.0051926463,4.5867182e-05,0.0069021154,59.0
0.89866704,0.006896648,0.013681304,0.0021293126,0.0026870267,0.04070664,3.0401126e-05,0.035201717,60.0
0.8979983,0.007017041,0.0138488235,0.0021476005,0.0027282014,0.039734386,3.0884694e-05,0.036494803,61.0
0.8988304,0.006891707,0.013669284,0.0020982225,0.0026688676,0.039542325,2.9982213e-05,0.03626929,62.0
0.0046992647,0.026227996,0.011855026,0.007204067,0.9357052,0.00627776,6.4036816e-05,0.007966663,63.0
0.894953,0.0072513684,0.014289326,0.0022816542,0.0028543563,0.042578716,3.2814103e-05,0.035758696,64.0
0.016816607,0.17584468,0.053534746,0.019503968,0.67829597,0.02361452,0.00015768071,0.032231845,65.0
0.005846464,0.040344384,0.015505217,0.0072095296,0.9127128,0.0077656987,6.639124e-05,0.010549444,66.0
0.0033464413,0.019661289,0.008583979,0.004928724,0.9532054,0.004478036,4.3486074e-05,0.005752664,67.0
0.00567276,0.03039975,0.014067194,0.008833778,0.92385125,0.007553191,7.853776e-05,0.009543565,68.0
0.004459021,0.03151742,0.012144558,0.005787491,0.93201447,0.0060129017,5.0640952e-05,0.008013456,69.0
0.004365219,0.02455083,0.010919586,0.006344627,0.9405086,0.0057994807,5.7587098e-05,0.0074540484,70.0
0.03966219,0.0122050075,0.04237349,0.0039370367,0.0040808255,0.8644618,3.4789166e-05,0.033244893,71.0
0.011166434,0.05324087,0.026243519,0.018085618,0.858152,0.014642872,0.0001719076,0.018296843,72.0
0.005649977,0.033570766,0.014078057,0.0072796196,0.9220779,0.0073805195,7.078724e-05,0.009892371,73.0
0.041689504,0.034885474,0.060719926,0.0038849085,0.007955562,0.040609423,4.6506415e-05,0.81020874,74.0
0.0029126054,0.018082075,0.0075795897,0.004068796,0.95834243,0.003896876,3.623834e-05,0.0050814315,75.0
0.09741164,0.10956243,0.2616067,0.102547504,0.04964444,0.2698466,0.00040626526,0.108974375,76.0
0.89471626,0.0069252737,0.014051884,0.0021408903,0.0026755496,0.04395691,2.9967856e-05,0.035503242,77.0
0.038724057,0.0108103715,0.03707549,0.0033654037,0.0035853488,0.8746301,3.054918e-05,0.031778697,78.0
0.0068637193,0.03567036,0.016710827,0.010626608,0.9094788,0.0090704365,9.8110526e-05,0.011481099,79.0
0.0030708674,0.019031994,0.008106159,0.0045284694,0.9557527,0.00414985,3.878309e-05,0.00532122,80.0
0.051047564,0.06256392,0.10986461,0.005919025,0.01261309,0.057999417,6.750474e-05,0.6999248,81.0
0.0029405458,0.019191874,0.007837135,0.0040755365,0.95677924,0.0039633326,3.5406283e-05,0.005176918,82.0
0.018731168,0.20287623,0.058728725,0.020060068,0.6369441,0.025886862,0.00016989921,0.036602978,83.0
0.84911704,0.010653373,0.0204479,0.0030705146,0.004080552,0.05103305,4.5084696e-05,0.061552532,84.0
0.894177,0.0074255317,0.014448059,0.002304704,0.0029218711,0.041272778,3.346018e-05,0.037416607,85.0
0.84185696,0.012126082,0.022548499,0.0039959946,0.004978015,0.0599927,6.126176e-05,0.05444044,86.0
0.01715314,0.7377849,0.075909406,0.012398113,0.091276444,0.02509283,0.00010401566,0.04028112,87.0
0.0063747144,0.049165465,0.018372845,0.008585969,0.8971011,0.0087961145,7.0052665e-05,0.011533742,88.0
0.0031567947,0.019039812,0.008103467,0.004431884,0.9555444,0.0042059333,4.006137e-05,0.0054776543,89.0
0.052813876,0.020657755,0.03860953,0.003029829,0.0055682417,0.03825182,3.839349e-05,0.8410306,90.0
0.022348374,0.6227913,0.10240292,0.01982656,0.14919579,0.03432465,0.00014371243,0.04896669,91.0
