cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,GHS_urban_area_id
0.048167598,0.15665995,0.10354144,0.10045375,0.00066231954,0.032601606,0.071669996,0.48624334,1.0
0.0765517,0.13311405,0.19402048,0.0078431815,0.00019447818,0.008992502,0.5156809,0.063602716,2.0
0.056215074,0.09821951,0.3184368,0.05571856,0.0010750612,0.2406423,0.09648421,0.13320854,3.0
0.056830343,0.099781334,0.43871757,0.040922962,0.0008491113,0.13246524,0.10533418,0.12509924,4.0
0.059557594,0.12537049,0.45393613,0.009376519,0.00021904796,0.011552855,0.26158315,0.07840427,5.0
0.0145232845,0.03201069,0.8660957,0.005576395,0.00011446339,0.008962698,0.03605131,0.036665518,6.0
0.04141741,0.54178816,0.053930335,0.011875734,0.00018197043,0.0072886203,0.074401386,0.26911634,7.0
0.00939216,0.05539435,0.02448189,0.0053812144,6.848688e-05,0.0032383793,0.017297357,0.8847462,8.0
0.031579882,0.60085326,0.04914411,0.0077467775,0.00012798092,0.0052771126,0.066160925,0.23910996,9.0
0.012856827,0.06312976,0.036281556,0.009034242,0.00010768416,0.0052928757,0.023016617,0.85028046,10.0
0.042740967,0.14700988,0.09219203,0.07272241,0.0005403043,0.025804114,0.06441277,0.5545775,11.0
0.048390593,0.15174468,0.1035445,0.1096127,0.00069773756,0.033817504,0.071234554,0.4809577,12.0
0.022988942,0.04734865,0.038845293,0.75153935,0.0007055436,0.028537374,0.029287094,0.08074778,13.0
0.088840716,0.22015011,0.055571478,0.005282714,0.00012611519,0.0048403884,0.57664764,0.048540797,14.0
0.034796998,0.80477333,0.025562704,0.003897878,7.8459256e-05,0.0028675303,0.074796274,0.053226862,15.0
0.019459104,0.037262265,0.83959186,0.005895824,0.00013603264,0.009568178,0.05101412,0.03707265,16.0
0.038070943,0.795487,0.0261846,0.0042384234,8.4448264e-05,0.0030625619,0.07710478,0.055767305,17.0
0.028315961,0.3170508,0.056605015,0.009374678,0.00014264701,0.0061890436,0.057257555,0.5250643,18.0
0.04586231,0.08489873,0.5798238,0.026446026,0.0005586446,0.0636595,0.09233385,0.10641712,19.0
0.051525723,0.12754339,0.09799756,0.33021003,0.0010780935,0.050196078,0.07008727,0.27136186,20.0
0.057908483,0.07049428,0.048463237,0.0033999814,8.919666e-05,0.0036092103,0.79053944,0.025496198,21.0
0.010611352,0.055511396,0.02742441,0.0070393044,8.482788e-05,0.0040263035,0.018834211,0.87646824,22.0
0.031440843,0.06299806,0.7126262,0.015429766,0.00031551078,0.029968355,0.06887593,0.07834528,23.0
0.033003,0.80583,0.0263744,0.0038352096,7.6514974e-05,0.0028649094,0.07565052,0.05236538,24.0
0.013679955,0.031206366,0.87467647,0.00411506,8.79193e-05,0.0058358153,0.037930336,0.03246809,25.0
0.013369573,0.03401986,0.8683156,0.0042693163,8.632201e-05,0.0057836585,0.037062827,0.037092876,26.0
0.081340134,0.106951416,0.10141012,0.34207463,0.017824562,0.13576876,0.089095175,0.12553519,27.0
0.045717,0.08901478,0.55809385,0.029229699,0.0005727791,0.06831887,0.09116241,0.11789056,28.0
0.011891049,0.026158037,0.89193594,0.0039957506,8.402501e-05,0.006008098,0.031145452,0.028781604,29.0
0.028917449,0.05718165,0.7428822,0.012962865,0.00027625967,0.024570445,0.064832106,0.06837704,30.0
0.05770894,0.09718296,0.32539085,0.05227073,0.0010883998,0.24095115,0.09925696,0.12614994,31.0
0.035885215,0.13063055,0.5587152,0.011004091,0.00020326236,0.012134285,0.10329668,0.1481307,32.0
0.01836903,0.03632762,0.8467822,0.005199414,0.000119475415,0.008098149,0.05061282,0.034491353,33.0
0.056429293,0.09903034,0.43301618,0.041920487,0.0008776505,0.13736948,0.10356927,0.12778725,34.0
0.054329254,0.1453645,0.106369704,0.23086755,0.0009872322,0.046802536,0.07566173,0.33961752,35.0
0.062413674,0.04631088,0.026865842,0.0023891358,6.5580345e-05,0.0024677434,0.84313375,0.01635334,36.0
0.054282244,0.112288915,0.35705063,0.060262755,0.00092274486,0.13367543,0.09619733,0.18532,37.0
0.027170554,0.834217,0.022886869,0.0034859218,6.799775e-05,0.0025469165,0.059211913,0.050412793,38.0
0.023227587,0.035221793,0.076011054,0.030952942,0.0007206775,0.7547783,0.03493674,0.04415094,39.0
0.033151392,0.070946865,0.057239648,0.62881047,0.0009236437,0.03822044,0.042743593,0.12796399,40.0
0.06655217,0.5801893,0.052369963,0.00590117,0.00012716622,0.0048577585,0.21860367,0.07139891,41.0
0.01567491,0.033010334,0.8593718,0.0059660864,0.00012506926,0.009886223,0.03854038,0.03742514,42.0
