cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,GHS_urban_area_id
0.031669173,0.009160204,0.02603643,0.00030075168,0.08555959,8.863962e-05,0.026236616,0.0013819499,0.811166,0.008400605,1.0
0.04980543,0.2168924,0.041024014,0.015764993,0.04938468,0.0025290416,0.07733594,0.36539227,0.065156735,0.11671443,2.0
0.017293083,0.038467523,0.015344187,0.029859237,0.017417697,0.0025976764,0.022540325,0.8000855,0.020996664,0.035398193,3.0
0.00397805,0.006178302,0.003720446,0.9474133,0.004022203,0.0021995082,0.0046415296,0.017112846,0.004498356,0.006235394,4.0
0.0037005423,0.010006799,0.003210124,0.0031010208,0.0037164167,0.000364809,0.005097118,0.95800245,0.004618131,0.008182604,5.0
0.019203745,0.041780356,0.017152125,0.036151987,0.019442106,0.003058798,0.024853785,0.7755746,0.023366177,0.03941623,6.0
0.04043195,0.010450708,0.033282705,0.00034390137,0.11908239,0.00010151794,0.031789638,0.001571036,0.7538001,0.009146041,7.0
0.049095653,0.0034719734,0.8519153,0.00018113917,0.06559665,5.741687e-05,0.012025981,0.00070024544,0.014587263,0.0023683805,8.0
0.08206754,0.01183039,0.07942038,0.000435733,0.5290246,0.0001312359,0.042133205,0.0019030372,0.24366948,0.009384372,9.0
0.04879064,0.0035608513,0.8502212,0.0001866377,0.06684981,5.921333e-05,0.012232972,0.0007209747,0.014940068,0.0024375967,10.0
0.07424072,0.07636666,0.05917703,0.0021450142,0.111702465,0.00059535453,0.099095725,0.011247226,0.42876452,0.13666528,11.0
0.06568078,0.051695153,0.052124664,0.0014776029,0.10717154,0.0004169362,0.082571015,0.007477271,0.5581785,0.07320649,12.0
0.03865126,0.0724244,0.032097884,0.0024038174,0.05026735,0.0006308163,0.05435996,0.014340404,0.112258285,0.6225658,13.0
0.06711038,0.0036676507,0.80715126,0.00018019807,0.08821074,5.6560242e-05,0.013670172,0.00070726586,0.016783008,0.0024627703,14.0
0.0481232,0.4789833,0.03660968,0.0048456984,0.04974287,0.001033583,0.08983802,0.044249147,0.08118521,0.16538931,15.0
0.011331806,0.9061024,0.007825794,0.00062055653,0.010671209,0.00013981166,0.028696233,0.00450794,0.01665803,0.013446207,16.0
0.045636218,0.0033197063,0.85177374,0.00017251832,0.07005055,5.473503e-05,0.01142043,0.0006689667,0.014602009,0.0023010415,17.0
0.04633598,0.0033184984,0.85455745,0.00017308469,0.06682161,5.4907137e-05,0.011436383,0.00066979666,0.014343102,0.0022891995,18.0
0.05099102,0.22370778,0.042287994,0.015438968,0.05110947,0.002536913,0.079303846,0.3439272,0.06768266,0.12301411,19.0
0.06716707,0.0540723,0.053229872,0.0015487695,0.10835648,0.00043656706,0.08474555,0.00785388,0.54401416,0.078575365,20.0
0.06045909,0.06534487,0.028347932,0.0007275465,0.039813124,0.00018724805,0.73857003,0.0037923234,0.05038234,0.012375486,21.0
0.06144501,0.004058307,0.76933616,0.0001987634,0.12633884,6.248593e-05,0.014611801,0.0007852167,0.020343974,0.002819374,22.0
0.0070389276,0.9424729,0.004853627,0.00043243327,0.0064633638,9.524847e-05,0.017257897,0.0032298248,0.009751322,0.008404542,23.0
0.046336684,0.0032342891,0.8547487,0.00016787402,0.0672062,5.321704e-05,0.011214891,0.00065039634,0.014154984,0.002232691,24.0
0.040274058,0.63942885,0.029551115,0.004430373,0.03778627,0.0008886944,0.07933666,0.041439936,0.054754384,0.07210962,25.0
0.12008982,0.0056082644,0.6413544,0.0002560164,0.17751035,7.937593e-05,0.022517523,0.0010261165,0.02789171,0.003666367,26.0
0.025752056,0.041224055,0.024005756,0.6347481,0.02630426,0.012735547,0.03025891,0.1302697,0.029985158,0.04471643,27.0
0.014602318,0.88237625,0.009444155,0.00063827285,0.012915348,0.00014686953,0.04268965,0.00429078,0.019951882,0.012944436,28.0
0.03860133,0.06851468,0.035511952,0.3185633,0.03920151,0.011769419,0.04697273,0.32693297,0.045213696,0.06871845,29.0
0.13705148,0.025566483,0.068780586,0.00065036456,0.20904647,0.00018580067,0.14167131,0.0030464414,0.3992036,0.014797443,30.0
0.027035043,0.76474565,0.019593332,0.0023963044,0.025556074,0.0005013251,0.05698832,0.020677676,0.03793863,0.044567656,31.0
0.048354696,0.0031304301,0.8432463,0.0001571022,0.07665526,4.9526443e-05,0.011191227,0.0006147911,0.014452594,0.0021480133,32.0
0.060864724,0.04374718,0.041734565,0.00095226563,0.0919483,0.00026369034,0.093314566,0.0048769247,0.6264565,0.035841268,33.0
0.012019145,0.027285516,0.010716814,0.016926885,0.012313365,0.0017097294,0.01570703,0.8604775,0.015100415,0.02774359,34.0
0.07087923,0.09582556,0.05776447,0.0027805287,0.100362055,0.0007574377,0.09780542,0.015267878,0.2948626,0.26369482,35.0
0.031461302,0.013699783,0.01189497,0.0002155077,0.017642468,5.7436588e-05,0.8994439,0.0010635172,0.020784168,0.00373687,36.0
0.03954234,0.13633405,0.033633888,0.015668249,0.040933497,0.0025039725,0.057683375,0.4895556,0.055065174,0.12907985,37.0
0.119583786,0.015077141,0.07637809,0.0004924048,0.37465322,0.00014560946,0.06461965,0.002191673,0.33610967,0.010748752,38.0
0.02866749,0.039449684,0.027292201,0.66075736,0.028976984,0.03414949,0.032116197,0.07656108,0.031545673,0.04048391,39.0
0.036208898,0.06990113,0.03287723,0.12499053,0.03696443,0.008220767,0.04513208,0.5285902,0.043837912,0.07327687,40.0
0.08965997,0.19845141,0.04896589,0.0016481063,0.07999506,0.00042013705,0.36414197,0.009248076,0.16395429,0.043515097,41.0
0.032309167,0.064469986,0.029212547,0.09902586,0.03276711,0.0065656863,0.040750653,0.5932633,0.03874281,0.06289285,42.0
0.020286122,0.052322168,0.017285781,0.002904938,0.023721699,0.0006807585,0.028409095,0.02191723,0.039765373,0.79270685,43.0
0.65219283,0.01490798,0.072699845,0.00047704042,0.08049624,0.00013772848,0.12585443,0.0020398314,0.044408128,0.00678598,44.0
0.054121517,0.25156024,0.04428697,0.01111591,0.056937948,0.0021212157,0.08504543,0.15006268,0.084504634,0.26024342,45.0
0.028081112,0.008126085,0.022188477,0.00025706607,0.07286853,7.535782e-05,0.024079716,0.0011884513,0.8359796,0.0071555832,46.0
0.04486349,0.077833146,0.041478235,0.23776685,0.046425276,0.014734819,0.053943906,0.33671996,0.054601606,0.091632724,47.0
0.011018414,0.025318159,0.0097663505,0.016176878,0.01114241,0.0015322295,0.014487726,0.87367976,0.013528857,0.02334923,48.0
0.05689596,0.1187533,0.05097382,0.025364757,0.06287933,0.0050707413,0.0723353,0.20287608,0.0863664,0.3184843,49.0
0.038698323,0.065202475,0.03586613,0.3884875,0.03971037,0.0148655465,0.04618165,0.2526923,0.045969017,0.072326615,50.0
0.060764767,0.006254675,0.06698868,0.00024156358,0.7536638,7.3313306e-05,0.023832345,0.0010334154,0.0824489,0.004698522,52.0
0.038811237,0.069446124,0.035602488,0.30081704,0.03935764,0.011453,0.04734647,0.34203127,0.04551229,0.06962249,53.0
0.033034597,0.732243,0.020474197,0.0011861757,0.028233869,0.00027837692,0.11008728,0.0075575174,0.043388207,0.023516733,54.0
0.027604038,0.049375575,0.023178041,0.001918167,0.035513997,0.00050571456,0.037414417,0.011290004,0.075161666,0.73803836,55.0
0.04758948,0.54848903,0.035938453,0.006236391,0.04557051,0.001214695,0.08898782,0.06504595,0.06524648,0.09568117,56.0
0.080449715,0.010204367,0.07716542,0.0003743091,0.6042884,0.000112682945,0.038243793,0.0016297126,0.17974529,0.0077863736,57.0
0.055220343,0.04274094,0.024212973,0.00053450116,0.037869684,0.00014022696,0.7715063,0.0027520629,0.054659933,0.010363063,58.0
0.0032534283,0.004798031,0.003065879,0.95956844,0.0032915329,0.002426503,0.003730427,0.01131493,0.0036431728,0.0049076565,59.0
0.049660742,0.003629636,0.8483,0.0001905514,0.06732637,6.047749e-05,0.01246007,0.00073568005,0.015153504,0.002482956,60.0
0.045018423,0.0032933014,0.852591,0.00016974141,0.07008942,5.3746273e-05,0.011386071,0.0006599973,0.014469905,0.00226844,61.0
0.050402373,0.003743375,0.84547293,0.00019756657,0.06844806,6.275976e-05,0.012774582,0.0007616797,0.015569203,0.0025674787,62.0
0.032814577,0.116100356,0.02759761,0.014507659,0.03284661,0.0021281277,0.048408758,0.60257787,0.042639315,0.08037915,63.0
0.0680728,0.093948856,0.055669304,0.0028841002,0.09478383,0.0007850207,0.09262036,0.015853256,0.26319015,0.31219232,64.0
0.006036565,0.014458543,0.005322616,0.0075026653,0.0061007002,0.0007621828,0.00803141,0.93125135,0.0074619036,0.013072088,65.0
0.039157867,0.07033016,0.03596268,0.28269798,0.039784946,0.011414795,0.04781729,0.35608917,0.046039436,0.07070562,66.0
0.019450765,0.03151377,0.018116059,0.72197306,0.01974875,0.008836838,0.022989087,0.10277787,0.022352722,0.032241154,67.0
0.064346,0.077443026,0.06254335,0.2348481,0.06485727,0.1703119,0.06881639,0.10942952,0.06824138,0.07916296,68.0
0.04620204,0.060588676,0.04434594,0.45681897,0.04670017,0.07773133,0.05090816,0.10421055,0.050235167,0.06225898,69.0
0.026176654,0.036232196,0.024947355,0.6879435,0.026528157,0.03059087,0.02937129,0.071834266,0.02893692,0.03743873,70.0
0.025145113,0.046288945,0.021199457,0.0017831887,0.032399397,0.00046814093,0.034308933,0.010623207,0.06808071,0.759703,71.0
0.013298857,0.029919917,0.011843616,0.021032253,0.013496888,0.0019461868,0.017371312,0.8464658,0.016350862,0.028274227,72.0
0.038725283,0.06893757,0.03559872,0.30992764,0.03933031,0.011681011,0.04716051,0.33385932,0.045424387,0.06935535,73.0
0.7108441,0.010549788,0.06019232,0.00033405464,0.08234422,9.695821e-05,0.0871159,0.0014395926,0.041910727,0.0051723802,74.0
0.0049345316,0.007633621,0.0046249256,0.9346823,0.0050053583,0.0028386603,0.0057459893,0.021100761,0.0056046466,0.007829223,75.0
0.017587135,0.025172772,0.016653286,0.78392977,0.01788475,0.017121956,0.019934138,0.055108268,0.019787129,0.026820723,76.0
0.048292387,0.0032095383,0.83799857,0.00016112078,0.08103701,5.081327e-05,0.011410952,0.0006309771,0.014994798,0.002213837,77.0
0.044898108,0.07336654,0.03772961,0.0026181974,0.059935346,0.0007012849,0.06071016,0.014996204,0.13767822,0.56736636,78.0
0.026721753,0.055237472,0.024080342,0.064399175,0.027167017,0.004900528,0.034045573,0.67702687,0.032395594,0.05402573,79.0
0.046842344,0.55488455,0.03546298,0.0060397848,0.04507957,0.001182667,0.08787963,0.06289512,0.06472812,0.095005274,80.0
0.006185089,0.95030314,0.0041717864,0.00036010146,0.005540499,7.95974e-05,0.015643151,0.0026171554,0.008313744,0.0067857676,81.0
0.039035663,0.06989083,0.035864275,0.29183948,0.039658513,0.011514289,0.047621496,0.34840846,0.045863178,0.0703038,82.0
0.032940395,0.7317881,0.020559387,0.0011796658,0.028471543,0.00027727967,0.109503746,0.0075347475,0.04400205,0.023743054,83.0
0.0020128172,0.0030027803,0.0018932561,0.9746276,0.0020373417,0.0014208547,0.002316517,0.0073467344,0.0022623902,0.0030797217,84.0
