cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.87540454,0.066995695,2.043553e-05,0.033729054,0.00074235396,0.0044659018,0.018642029,1.0
0.85757315,0.075517885,2.526249e-05,0.038678233,0.0009116807,0.00541005,0.021883786,2.0
0.031412933,0.03986837,1.8461324e-05,0.8948757,0.00073752634,0.00521286,0.027874183,3.0
0.69518584,0.1397775,3.547744e-05,0.11634604,0.0013135461,0.008263675,0.03907792,4.0
0.040855095,0.050819445,0.0009347879,0.046096005,0.63795304,0.15793844,0.06540315,5.0
0.035335347,0.0408875,1.8859042e-05,0.89164287,0.0007407605,0.005076578,0.026298093,6.0
0.049519297,0.26001298,3.3080316e-05,0.0635689,0.0015681378,0.017236192,0.60806143,7.0
0.8833034,0.06185623,1.833251e-05,0.03303341,0.0006664792,0.0040237205,0.017098395,8.0
0.02230181,0.06791154,2.7469277e-05,0.03287644,0.0014351832,0.021061325,0.85438615,9.0
0.88873875,0.060620368,1.6110916e-05,0.030493004,0.00059091224,0.003628238,0.015912555,10.0
0.86969686,0.0690565,2.2169821e-05,0.035981923,0.0008001479,0.004765764,0.019676628,11.0
0.87992066,0.06342531,1.9377812e-05,0.0339415,0.0007032442,0.004227103,0.017762795,12.0
0.8762783,0.06474014,2.039025e-05,0.03541006,0.00073795015,0.004413387,0.0183998,13.0
0.009185129,0.015005911,4.3808945e-05,0.0118555,0.0037608556,0.9307641,0.02938471,14.0
0.061391015,0.08291091,0.00072173896,0.07233038,0.13219702,0.5312029,0.11924601,15.0
0.86782545,0.07540045,1.6087757e-05,0.034525186,0.00059907796,0.0037942058,0.01783956,16.0
0.061013546,0.7740494,2.0687536e-05,0.050744586,0.00090991776,0.00824954,0.10501229,17.0
0.8868057,0.061296675,1.7089353e-05,0.031006739,0.00062521046,0.0038143075,0.016434217,18.0
0.88513863,0.06432911,1.553395e-05,0.03024805,0.0005747798,0.0035825842,0.016111368,19.0
0.88675135,0.061135918,1.6692344e-05,0.031449743,0.0006120118,0.0037485035,0.016285779,20.0
0.86518705,0.0713056,2.3376851e-05,0.037143774,0.0008424044,0.0050013466,0.020496469,21.0
0.8730658,0.065843314,2.1301945e-05,0.03676824,0.0007688625,0.004580575,0.018951869,22.0
0.06725744,0.7593267,2.1322008e-05,0.062435944,0.0009287772,0.008253584,0.10177618,23.0
0.87852263,0.06672825,1.9022887e-05,0.031858556,0.00069454196,0.004216096,0.01796091,24.0
0.029942624,0.052232787,0.00011573151,0.04110727,0.008797921,0.74896604,0.11883768,25.0
0.6938485,0.20483203,2.6266523e-05,0.05704017,0.0010118798,0.006831845,0.03640931,26.0
0.028670339,0.04204658,0.00021349017,0.03517566,0.024727227,0.8007597,0.068407014,27.0
0.18117657,0.20615152,4.227624e-05,0.52591854,0.0016596328,0.0117186885,0.07333272,28.0
0.07787822,0.71496785,2.458648e-05,0.082174346,0.0010646282,0.009359469,0.114530824,29.0
0.884356,0.064945035,1.5721369e-05,0.030199667,0.0005821624,0.0036307124,0.016270649,30.0
0.04533547,0.050873205,2.4083214e-05,0.86428,0.0009350862,0.0063059623,0.032246213,31.0
0.88145894,0.06773079,1.6001282e-05,0.029809318,0.0005930709,0.0037069067,0.016684962,32.0
0.86761314,0.073759414,1.6521943e-05,0.036107976,0.0006153001,0.0038885463,0.017999165,33.0
0.8863602,0.062446248,1.6084547e-05,0.030774482,0.0005919645,0.0036513023,0.016159734,34.0
0.8872192,0.06173883,1.678204e-05,0.03033933,0.0006141287,0.003752424,0.016319394,35.0
0.8610013,0.075606585,1.7441698e-05,0.03981582,0.00064697966,0.0040648584,0.018846976,36.0
0.8867555,0.061156724,1.6519898e-05,0.031537466,0.00060552673,0.0037093752,0.016218936,37.0
0.0166974,0.020279558,0.000473502,0.01870855,0.86411864,0.05436582,0.025356494,38.0
0.010474811,0.012189992,0.00051690766,0.011450743,0.9259218,0.024989227,0.01445655,39.0
