cluster_0_prob,cluster_1_prob,cluster_2_prob,GHS_urban_area_id
0.106869064,0.88868564,0.0044452916,1
0.09700342,0.8948989,0.0080976775,2
0.05530755,0.074426755,0.8702657,3
0.20645757,0.40160364,0.39193875,4
0.11888065,0.20018795,0.6809314,5
0.08311785,0.10783365,0.80904853,6
0.07048501,0.92581093,0.0037040955,7
0.9632479,0.03538864,0.0013634518,8
0.95776355,0.040708434,0.0015280647,9
0.9629563,0.03571168,0.0013319763,10
0.69248444,0.30227545,0.005240079,11
0.87274647,0.12425126,0.003002244,12
0.41019976,0.5828407,0.0069595263,13
0.95451754,0.044030823,0.0014516573,14
0.10901218,0.88027585,0.010711924,15
0.2217758,0.7008353,0.07738895,16
0.9469694,0.050712436,0.0023181892,17
0.9564828,0.042108558,0.0014086115,18
0.23874569,0.6299326,0.13132177,19
0.9482212,0.050187025,0.0015918376,20
0.18244198,0.7761947,0.04136327,21
0.95933044,0.039301004,0.0013686019,22
0.24054086,0.5748756,0.18458353,23
0.9308677,0.06719878,0.0019336083,24
0.23914929,0.59146494,0.16938578,25
0.13913438,0.8559093,0.0049563497,26
0.23592669,0.53643733,0.22763593,27
0.23854828,0.6266546,0.13479713,28
0.23434436,0.65784883,0.10780674,29
0.14257352,0.8404129,0.017013613,30
0.13671269,0.23533781,0.6279495,31
0.1690037,0.825869,0.0051272577,32
0.13371237,0.85803634,0.008251236,33
0.9192907,0.078509726,0.002199475,34
0.3185904,0.6755265,0.005883157,35
0.10926434,0.88140297,0.009332654,36
0.12735033,0.8651083,0.0075412774,37
0.29540098,0.6988953,0.0057037678,38
0.044694908,0.068184175,0.88712096,39
0.24098708,0.55946755,0.19954537,40
0.08952925,0.9029916,0.007479071,41
0.106877334,0.17719364,0.71592903,42
0.08692859,0.9083054,0.0047660233,43
0.20918545,0.73328376,0.05753076,44
0.2281232,0.66991836,0.101958446,45
0.9629693,0.035666957,0.0013637372,46
0.22874643,0.71151704,0.0597365,47
0.08676041,0.11234207,0.80089754,48
0.18198518,0.7775841,0.04043074,49
0.24424982,0.6455955,0.110154636,50
0.9546303,0.043925267,0.0014444105,52
0.11562561,0.14516209,0.7392123,53
0.13950028,0.24163294,0.6188668,54
0.6501659,0.34447098,0.0053630765,55
0.07370084,0.117018074,0.80928105,56
0.96281123,0.03582831,0.0013604038,57
0.07522592,0.9213275,0.003446546,58
0.16898277,0.20177308,0.6292441,59
0.96353513,0.0351034,0.0013614628,60
0.959398,0.039206307,0.0013957289,61
0.96171963,0.0368069,0.0014734347,62
0.0356475,0.05006048,0.91429204,63
