cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,GHS_urban_area_id
0.027590435,0.0022794951,0.942375,0.027755069,1.0
0.011684387,0.0057312218,0.04577949,0.93680495,2.0
0.053020824,0.57164216,0.097446494,0.2778905,3.0
0.032466263,0.043153528,0.08432779,0.8400524,4.0
0.060406316,0.47175738,0.11449803,0.35333824,5.0
0.0054869466,0.970896,0.008276856,0.01534015,6.0
0.04003109,0.00440029,0.89139277,0.06417578,7.0
0.9644241,0.0013016631,0.027743798,0.006530468,8.0
0.069543675,0.0032643867,0.89651793,0.030674022,9.0
0.9645802,0.0013421014,0.027439877,0.006637847,10.0
0.9616093,0.0013300217,0.030240271,0.006820352,11.0
0.9484799,0.0016461617,0.0411598,0.008714154,12.0
0.9480482,0.0016567187,0.041519232,0.008775878,13.0
0.2797402,0.0067429557,0.6617661,0.05175073,14.0
0.027733013,0.002157467,0.9447921,0.025317444,15.0
0.03412102,0.0032835712,0.91861206,0.043983374,16.0
0.94846755,0.001647009,0.04116276,0.008722667,17.0
0.95022345,0.001603632,0.03970567,0.008467267,18.0
0.06566692,0.0106656365,0.7080571,0.2156103,19.0
0.96349627,0.0014085129,0.028187595,0.00690763,20.0
0.06569576,0.011260819,0.6843181,0.23872527,21.0
0.96051747,0.0015887411,0.030237641,0.007656141,22.0
0.034188587,0.0033094957,0.9181763,0.044325605,23.0
0.58958185,0.0067907455,0.35873136,0.044896003,24.0
0.021131894,0.895106,0.030722478,0.053039618,25.0
0.24458525,0.00644512,0.69848174,0.050487928,26.0
0.028149543,0.0020189206,0.94703925,0.02279233,27.0
0.055475283,0.0070454422,0.8239298,0.11354957,28.0
0.019185638,0.87433696,0.032209814,0.074267596,29.0
0.26390103,0.006788351,0.67650867,0.052801922,30.0
0.038061228,0.0036961513,0.90859985,0.04964279,31.0
0.76594806,0.005058218,0.19814931,0.030844398,32.0
0.17349985,0.005639926,0.7740373,0.0468229,33.0
