cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,cluster_13_prob,GHS_urban_area_id
0.019249296,0.093321756,0.67671466,0.020338796,0.016021024,0.00023983723,0.024775313,0.0123118125,0.02312348,0.0150175085,0.023948904,0.03691603,0.020156858,0.017864672,1
0.037870493,0.3118552,0.24512285,0.03995666,0.030458348,0.0003174735,0.051428407,0.013190735,0.045497574,0.028208325,0.038031656,0.084989935,0.03855096,0.034521297,2
0.03610033,0.012937095,0.002904691,0.37879148,0.028111048,3.5337518e-05,0.042880837,0.00073190214,0.3143914,0.03155499,0.005454137,0.031933554,0.03333846,0.08083475,3
0.038657956,0.10828812,0.007238596,0.040568575,0.024085866,5.2000374e-05,0.086210065,0.0013231377,0.038378846,0.020803178,0.007615739,0.5684806,0.026370956,0.031926364,4
0.09367709,0.009791699,0.0020703848,0.30021837,0.056124832,2.6146605e-05,0.0965769,0.00052876404,0.04809752,0.057154432,0.0033021672,0.035829477,0.024383567,0.27221859,5
0.016990535,0.0113630155,0.0026529024,0.06728965,0.013715035,2.9803563e-05,0.021198485,0.0006449998,0.76883644,0.014392392,0.006011252,0.020741332,0.028108148,0.028026063,6
0.02963082,0.5735493,0.013175267,0.029009772,0.020371944,7.114459e-05,0.053076718,0.0020072456,0.029941147,0.017656267,0.009946672,0.17419581,0.023122182,0.024245726,7
0.08513757,0.01417244,0.002227155,0.03622361,0.03424553,2.3407067e-05,0.601298,0.0005120664,0.019081801,0.024222031,0.0027414726,0.12477644,0.014866396,0.04047206,8
0.036515143,0.272125,0.29722422,0.038810108,0.029560301,0.0003272111,0.04910656,0.014029833,0.04443611,0.027493231,0.039314445,0.07961801,0.037907533,0.033532318,9
0.03696486,0.111743815,0.007162072,0.03375613,0.022953043,5.0664963e-05,0.08234912,0.0012972036,0.030276064,0.019382326,0.0067936294,0.59678704,0.022130856,0.028353078,10
0.012251948,0.023232514,0.06865851,0.012771413,0.011154951,0.00077282457,0.013845262,0.7723766,0.013921409,0.010806275,0.018734723,0.01653097,0.013083131,0.011859492,11
0.031095367,0.06905715,0.33100203,0.032610737,0.027795497,0.0012521015,0.03605062,0.2519011,0.0360125,0.026764026,0.04840379,0.044829797,0.03333864,0.029886702,12
0.006982686,0.012907295,0.03573636,0.0072644786,0.0063767815,0.00048001937,0.007857279,0.8742664,0.007893568,0.0061828094,0.010539044,0.009319211,0.0074306712,0.0067634196,13
0.11989478,0.004625201,0.0012796546,0.02345448,0.60597426,2.068625e-05,0.034438413,0.00037330313,0.010439025,0.11555803,0.0018542572,0.01280937,0.010733184,0.058545444,14
0.036826268,0.2789863,0.2878461,0.03906581,0.029778445,0.00032631546,0.049609534,0.013917586,0.04458272,0.027708909,0.038862478,0.08071033,0.03800085,0.033778362,15
0.019499993,0.09607122,0.6680251,0.020877885,0.016228173,0.00024084127,0.025128588,0.012289246,0.023996403,0.015255751,0.02570975,0.037535768,0.020912671,0.018228564,16
0.19131467,0.009443212,0.001775124,0.033805784,0.05435026,2.0884849e-05,0.54370415,0.00043547223,0.015485416,0.03194711,0.0022814428,0.052049603,0.013341479,0.05004544,17
0.29038748,0.004714188,0.0011867466,0.02569033,0.43866572,1.7578705e-05,0.050961412,0.00033045505,0.010553138,0.0829867,0.001684502,0.0149935065,0.010276635,0.067551635,18
0.026945258,0.030034298,0.002885277,0.02404963,0.015264715,2.3761331e-05,0.07545112,0.000573732,0.019191165,0.012555735,0.0032351126,0.75622,0.013556997,0.020013263,19
0.025988638,0.05321083,0.19512044,0.027187187,0.023447266,0.0012965165,0.029741926,0.46206042,0.02984241,0.022648666,0.040321168,0.036224894,0.027834218,0.025075369,20
0.02811507,0.6096103,0.059015248,0.029523544,0.021648744,0.00015465105,0.04103215,0.0054377224,0.033363122,0.019749051,0.020945026,0.07899205,0.027368546,0.025044749,21
0.030125307,0.1784326,0.46332622,0.0321528,0.024743637,0.00031814308,0.0396106,0.014832708,0.036763713,0.023203474,0.035463486,0.061463945,0.03161331,0.027950158,22
0.1221651,0.01386735,0.0023901323,0.07417169,0.04813461,2.661876e-05,0.48220906,0.0005678537,0.030945748,0.03572671,0.0032849286,0.08726104,0.020657878,0.078591324,23
0.13018459,0.003912191,0.0010505576,0.021084502,0.6269067,1.6516964e-05,0.03252938,0.00030196356,0.008987518,0.09772001,0.0015158189,0.011299736,0.00895032,0.055540156,24
0.048353136,0.0067932582,0.0015598336,0.49963513,0.0367657,2.0682408e-05,0.044078786,0.000409909,0.04639943,0.044946756,0.0026467391,0.020721681,0.019442922,0.22822605,25
0.17653689,0.008915987,0.0016680838,0.04183513,0.051378272,1.9640194e-05,0.54121345,0.000409182,0.017051056,0.03395325,0.0022062752,0.049465377,0.013459556,0.06188786,26
0.04857481,0.06658796,0.10142671,0.049756657,0.046179812,0.017556926,0.051794928,0.30117232,0.05229052,0.045381807,0.06413751,0.056661192,0.050725568,0.047753256,27
0.06178648,0.0048782667,0.0011899153,0.1297405,0.05431115,1.691043e-05,0.03796947,0.00032422712,0.02335454,0.06921754,0.0019419875,0.014804294,0.013725985,0.5867387,28
0.049095873,0.007338701,0.0016211154,0.53635657,0.03488657,2.0835174e-05,0.049505994,0.0004186949,0.051251862,0.039826658,0.0027387708,0.023409309,0.020418093,0.18311091,29
0.07024842,0.025799962,0.0034359267,0.048410285,0.033709776,3.2985034e-05,0.31366053,0.00074900757,0.029692266,0.02620096,0.004167767,0.37779817,0.021273706,0.044820245,30
0.039312698,0.006495376,0.0015582637,0.5769603,0.032643482,2.1189955e-05,0.035062335,0.00041562418,0.055691764,0.040130056,0.0027533567,0.018135678,0.01966845,0.17115134,31
0.08574861,0.010805541,0.0017780984,0.034000207,0.0322639,1.924407e-05,0.6578464,0.00041573148,0.016631167,0.02266556,0.0022573653,0.08306212,0.01290558,0.039600473,32
0.024501227,0.64763457,0.011708861,0.025061661,0.016972268,6.152024e-05,0.043412562,0.0017512321,0.026324082,0.0149658285,0.008740767,0.13853294,0.019714747,0.020617655,33
0.024828468,0.13268718,0.5701911,0.026511105,0.020536572,0.0002852206,0.032291066,0.013942336,0.030342672,0.01928598,0.030688502,0.04907072,0.026224405,0.023114704,34
0.027351767,0.06789814,0.5146942,0.02880839,0.024158614,0.0008589952,0.03225485,0.10923554,0.03208677,0.023168568,0.042660594,0.04123974,0.029410375,0.026173407,35
0.2561134,0.008006804,0.0017529194,0.08520855,0.10647382,2.3120467e-05,0.13286993,0.00045808926,0.02363152,0.085687235,0.0025700612,0.030967072,0.017636355,0.24860114,36
0.030070292,0.071081065,0.43347397,0.031592213,0.026695104,0.0010471797,0.035201456,0.15804343,0.03503291,0.025644023,0.046610832,0.044466376,0.032222934,0.028818142,37
0.010719283,0.858661,0.0108110495,0.01101643,0.007899883,4.1354455e-05,0.016878793,0.0013049605,0.012062639,0.0070931674,0.0057211244,0.038900226,0.009622849,0.009267153,38
0.035647187,0.15532988,0.37524617,0.039341744,0.029921183,0.00043229436,0.0454567,0.020415409,0.047533147,0.028127082,0.07584705,0.0665062,0.046206333,0.033989597,39
0.0005522196,0.00097044074,0.002379741,0.00057366287,0.00050756364,4.5837434e-05,0.00061599957,0.99056554,0.0006208289,0.00049326045,0.0008293107,0.0007209016,0.00058833853,0.00053644413,40
0.03342432,0.5125591,0.094589725,0.035361152,0.026101107,0.00020852246,0.047666233,0.007668521,0.040142868,0.024013529,0.027637571,0.08725799,0.03325591,0.03011346,41
0.04717503,0.0067343777,0.0015230526,0.53696835,0.034788355,1.9950947e-05,0.04464401,0.00039751778,0.047451988,0.040243477,0.0025747567,0.020918569,0.018712666,0.1978479,42
