cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,GHS_urban_area_id
0.015978778,0.07771996,0.4471692,0.058867417,0.0004113476,0.03131359,0.0073232786,0.33981243,0.007061503,0.0004949079,0.0016855478,0.012162013,1
0.017510043,0.05635433,0.26736873,0.07429438,0.00039178692,0.034887906,0.0075218873,0.5210316,0.0071467976,0.00048105058,0.0016073235,0.011404071,2
0.050893724,0.005968255,0.00848277,0.018683387,0.0006933709,0.036937643,0.83708864,0.011987066,0.011869282,0.0010605403,0.003542764,0.0127924895,3
0.068061635,0.02484715,0.055751406,0.39167386,0.0005719433,0.24667042,0.019802058,0.15817423,0.012944793,0.0007529913,0.0025109723,0.018238494,4
0.09084767,0.016948089,0.034484353,0.58597994,0.0004691064,0.14233138,0.017451765,0.086016044,0.011384082,0.0006581587,0.0019612354,0.011468221,5
0.041088663,0.0052467054,0.007379007,0.015761076,0.0006485552,0.030191047,0.8632598,0.010294196,0.010443279,0.0009978238,0.0033306018,0.011359199,6
0.020824822,0.035247,0.12363601,0.115742475,0.00036491372,0.043605354,0.008016904,0.63264525,0.0073448233,0.0004609328,0.0015107775,0.0106007755,7
0.008467729,0.7706545,0.122424684,0.019135587,0.00043834068,0.013427892,0.0049007526,0.043346975,0.0051519936,0.00048254765,0.0016672896,0.009901718,8
0.011631798,0.4438421,0.3791693,0.030177083,0.00047520857,0.020009069,0.006304854,0.08700812,0.006409812,0.0005376144,0.001879051,0.012556013,9
0.00891821,0.7670254,0.12166428,0.019927153,0.0004715042,0.014066965,0.0051935967,0.044414468,0.0054815616,0.0005175301,0.0017884764,0.010530817,10
0.011114839,0.520789,0.3168327,0.028458297,0.00046309654,0.018699324,0.0060211937,0.07771419,0.006001057,0.0005244893,0.0018073514,0.011574548,11
0.008547691,0.7167905,0.16831084,0.020481242,0.00039799907,0.013925254,0.004790854,0.050433427,0.004901303,0.00044448915,0.0015325905,0.00944384,12
0.010041413,0.6059985,0.25154728,0.025106434,0.00043591895,0.016660275,0.005504137,0.06623057,0.005600155,0.00049170485,0.0016926035,0.010690978,13
0.01156156,0.43201175,0.3911566,0.030488959,0.00046281057,0.019540029,0.006162631,0.08826015,0.00630108,0.0005287044,0.0018116345,0.011714132,14
0.011566991,0.11019892,0.6406735,0.037177563,0.00035286986,0.021055894,0.0056034285,0.156303,0.005528808,0.00041764922,0.0014154562,0.009705913,15
0.08640976,0.020767326,0.043270685,0.35091206,0.00055938476,0.3376592,0.021995286,0.1062843,0.012066718,0.00074799557,0.0024579242,0.016869294,16
0.011354661,0.20510828,0.5948414,0.03269811,0.00039886136,0.020045744,0.0058072493,0.11124611,0.0057609985,0.0004624364,0.001585751,0.01069034,17
0.008392837,0.7240635,0.16318004,0.02002427,0.000394299,0.01367406,0.0047213873,0.04930193,0.0048830085,0.00043965242,0.0015200741,0.009405018,18
0.070922405,0.02413198,0.04799818,0.15079999,0.0006971834,0.53154224,0.028222,0.0984577,0.013930625,0.0008822666,0.0032900828,0.029125351,19
0.008059121,0.7653786,0.13061962,0.018619236,0.0004000438,0.012923572,0.0046078684,0.043440994,0.0047625815,0.0004426914,0.0015291986,0.009216471,20
0.024511276,0.03495778,0.114343494,0.1536656,0.0003955811,0.050886407,0.009009556,0.59098345,0.0079631135,0.000504887,0.0016315999,0.011147182,21
0.008216024,0.7698088,0.12542553,0.01879609,0.00041583987,0.013052189,0.004715022,0.043178592,0.004940881,0.00045990516,0.0015821778,0.009408928,22
0.074326284,0.012660969,0.02311398,0.08643079,0.00048379318,0.701596,0.026692016,0.04389575,0.010029484,0.0006351653,0.002302225,0.017833618,23
0.011696889,0.2728663,0.5320831,0.03259868,0.00043122444,0.020270891,0.006070653,0.10435454,0.006124485,0.0004976382,0.0017039003,0.011301669,24
0.70847225,0.010331277,0.016183838,0.06128626,0.0006861316,0.082806356,0.059949208,0.026613528,0.017823482,0.0011138084,0.002886919,0.011846913,25
0.029248348,0.051520467,0.17297058,0.12940247,0.0005477331,0.07451816,0.012372174,0.49767706,0.0098303715,0.00066851446,0.002353583,0.018890504,26
0.016294418,0.078362115,0.44148606,0.061938338,0.00041065502,0.030842023,0.0072974074,0.34289414,0.006909061,0.00049839594,0.0016601641,0.01140722,27
0.1748886,0.020101847,0.032675445,0.093394995,0.0011586533,0.44010407,0.11409844,0.053277787,0.022928786,0.0015545072,0.005823374,0.03999345,28
0.055139545,0.023655124,0.05544674,0.4941399,0.000490642,0.15141886,0.015631177,0.17598157,0.010943434,0.00065016455,0.0021007434,0.014402143,29
0.06314143,0.055220928,0.12109992,0.17060798,0.001077627,0.25285426,0.03066134,0.2268678,0.018898038,0.0012861809,0.005064161,0.053220313,30
0.04560232,0.005827868,0.008238921,0.01767547,0.0006959569,0.03504628,0.8463962,0.011543421,0.011341727,0.0010522243,0.003615413,0.012964205,31
0.019962145,0.068909176,0.32325485,0.078954965,0.00046235338,0.042103663,0.008890333,0.43314797,0.0076747965,0.0005580034,0.0019181205,0.014163676,32
0.037690137,0.03944433,0.11432817,0.21869153,0.0005482022,0.10188264,0.014034224,0.44178647,0.0106902765,0.00069023925,0.0023518184,0.017862024,33
0.009265137,0.6649717,0.20684282,0.022632401,0.00041740277,0.0153248925,0.00515421,0.057841133,0.005244191,0.0004673001,0.0016198615,0.010219014,34
0.011378759,0.46721548,0.3618512,0.02968697,0.00046214732,0.019186987,0.0060990495,0.0839952,0.00617008,0.00052637764,0.0018062096,0.011621525,35
0.021794377,0.036017787,0.124891475,0.12598512,0.00037459016,0.044901494,0.008258326,0.6178014,0.007364832,0.0004747708,0.0015422786,0.010593512,36
0.019541856,0.06271085,0.28669366,0.083513856,0.00043216615,0.038744245,0.008327297,0.4782019,0.007358901,0.00053054973,0.0017616847,0.012183102,37
0.0115579795,0.23533852,0.56580657,0.032623988,0.0004180876,0.020287985,0.0059781596,0.10855078,0.00606045,0.0004829268,0.0016620279,0.011232565,38
0.012833506,0.01059526,0.011387649,0.01188291,0.015581314,0.014796612,0.018054774,0.01185479,0.012477974,0.0053287353,0.84857273,0.026633792,39
0.041655064,0.13403875,0.26121926,0.09917373,0.0013907088,0.09931832,0.024704013,0.23256047,0.021309793,0.0015306618,0.006434263,0.076664954,40
0.0138358,0.08829738,0.5560493,0.04818554,0.00038188248,0.026215779,0.0064815325,0.24138476,0.0062585007,0.00045646183,0.0015492252,0.010903867,41
0.10396918,0.012213189,0.021854533,0.0900234,0.0005102809,0.66642535,0.031947535,0.04131985,0.011451624,0.00068762904,0.0024107683,0.017186664,42
0.011805635,0.41739985,0.40159205,0.030886997,0.00047468138,0.020435855,0.0063712304,0.08969013,0.006343899,0.0005374935,0.0018791208,0.012583166,43
0.16564429,0.013799359,0.02492579,0.12980515,0.00056893507,0.54695094,0.03485605,0.04910803,0.014033244,0.00078923116,0.0026062494,0.01691279,44
0.021931231,0.035040293,0.12032664,0.12715878,0.00037319437,0.046048485,0.008313278,0.6206118,0.0074414853,0.00047272342,0.0015434212,0.010738638,45
0.008811442,0.76880676,0.12114486,0.01972023,0.00046405863,0.01391521,0.0051264907,0.043991055,0.00537732,0.0005094508,0.0017606635,0.010372435,46
0.018737998,0.023923567,0.027951038,0.023188692,0.0016218942,0.033702407,0.020031901,0.02813531,0.01353959,0.0014226502,0.010880139,0.79686475,47
0.055510383,0.009349,0.0127450805,0.024713213,0.0014174264,0.043742076,0.7848985,0.017129961,0.019303761,0.0022021206,0.0075315153,0.021456953,48
0.011112722,0.13191113,0.64827275,0.034211047,0.00035682955,0.020096673,0.005501651,0.13154896,0.005370635,0.0004186039,0.0014283353,0.009770647,49
0.032383725,0.05327686,0.063126154,0.04537828,0.002253838,0.0631425,0.030058194,0.060787078,0.021991065,0.0020821397,0.013240712,0.6122795,50
0.008035039,0.76566124,0.13051794,0.018571634,0.00039899463,0.012872172,0.004592261,0.04341597,0.0047779614,0.00044179274,0.0015249399,0.009189995,52
0.07994621,0.013763008,0.01851333,0.035481613,0.0023126514,0.057919674,0.69283116,0.024626747,0.03025203,0.0038516612,0.011669804,0.028832186,53
0.40065438,0.015606021,0.023550361,0.06974954,0.0012968701,0.13121487,0.26056698,0.036388684,0.029299745,0.0020642343,0.00588166,0.023726601,54
0.009449258,0.6522961,0.21631359,0.0233033,0.00042012354,0.0154997455,0.005207231,0.05996283,0.0053554177,0.00047326836,0.0016228195,0.010096319,55
0.111492366,0.009863441,0.014307543,0.034369715,0.0010212474,0.0693492,0.69362295,0.020804603,0.019394996,0.0015815252,0.0050190506,0.019173361,56
0.008716776,0.7693387,0.12149065,0.019571347,0.00045654806,0.01376417,0.005059504,0.04384163,0.005320696,0.00050197204,0.0017320755,0.010205955,57
0.014397259,0.085705824,0.52873635,0.05118692,0.0003892559,0.027188795,0.0066696606,0.26616517,0.0064856783,0.00046740408,0.0015772916,0.01103048,58
0.11621384,0.024681136,0.032189406,0.05742768,0.005292643,0.08496472,0.4966761,0.041488346,0.057047542,0.009692412,0.025461039,0.04886513,59
0.009127207,0.7655479,0.12124154,0.020269532,0.00048725575,0.014404781,0.0053386665,0.04475666,0.0055765538,0.00053314026,0.0018480812,0.010868647,60
0.009764119,0.7576271,0.122658774,0.021455364,0.0005318305,0.015314635,0.0057415944,0.046611387,0.006014799,0.00058050343,0.0020098847,0.011689988,61
