cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,GHS_urban_area_id
0.100858055,0.06570841,0.1687795,0.019743437,0.00014412781,0.59001696,0.0384897,0.0039274557,0.012332396,1
0.06862792,0.079510055,0.4057567,0.028469732,0.00016617165,0.33045608,0.06476426,0.004888557,0.017360581,2
0.0119643165,0.022842597,0.031904202,0.08806801,0.00035706136,0.018066624,0.0759245,0.02440663,0.7264661,3
0.033216212,0.05991674,0.647658,0.03207155,0.0001351155,0.10932088,0.094600245,0.004420233,0.018661037,4
0.013144447,0.027801923,0.04412824,0.12279259,0.00027051073,0.021513186,0.14949799,0.015989253,0.60486186,5
0.0092888465,0.01958791,0.029086871,0.085828915,0.00020840763,0.014752081,0.08741385,0.01320084,0.74063224,6
0.027747186,0.06964938,0.33488184,0.065568134,0.00018919082,0.06691365,0.38743713,0.007276872,0.040336486,7
0.75504744,0.036141634,0.03764626,0.010321923,0.00013707252,0.13439514,0.016110128,0.003011043,0.007189311,8
0.6133332,0.047514517,0.054336168,0.013023064,0.00015254156,0.23817675,0.021080198,0.0035239938,0.008859556,9
0.7591602,0.03597587,0.037211705,0.010309115,0.00013859819,0.13091287,0.016059354,0.0030298675,0.0072023203,10
0.7677194,0.037546765,0.037432615,0.011147733,0.00016002441,0.11780176,0.016942091,0.0033999013,0.007849711,11
0.76722986,0.037809726,0.03769745,0.011303149,0.0001623143,0.11732946,0.017089223,0.0034452805,0.007933507,12
0.77055895,0.03774954,0.036925454,0.010967869,0.00015745424,0.11582096,0.016720565,0.0033599592,0.0077392366,13
0.058418438,0.08304608,0.480987,0.028963275,0.0001603442,0.25475928,0.07103191,0.004879749,0.017753853,14
0.16698983,0.06302022,0.096153274,0.015281143,0.0001375941,0.6163056,0.028406098,0.0035634486,0.0101427995,15
0.12220054,0.05090491,0.10724419,0.015739331,0.00013064664,0.66123396,0.029089818,0.0033739326,0.010082796,16
0.607045,0.045771934,0.055153638,0.0134262685,0.00015917222,0.2441139,0.021578873,0.0036199572,0.009131295,17
0.20906664,0.058046326,0.08894009,0.015447038,0.00014427608,0.58701754,0.027533963,0.0036344777,0.010169691,18
0.05792908,0.07088709,0.49319628,0.0309808,0.00016562048,0.25034103,0.07306963,0.0049366625,0.018493837,19
0.7652496,0.038334183,0.03813146,0.011506712,0.00016659054,0.117617995,0.017375724,0.0035225856,0.00809522,20
