cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,cluster_13_prob,GHS_urban_area_id
0.014448948,0.06333669,0.002796471,0.03382142,0.036456846,0.022896128,0.030452764,9.330727e-05,0.025298076,0.031767152,0.019648073,0.065786265,0.6468711,0.0063267634,1
0.021953357,0.29193515,0.0016983754,0.09003441,0.045573216,0.0387326,0.01141819,6.965886e-05,0.04800565,0.020832112,0.036273785,0.2139296,0.17567915,0.003864763,2
0.02628847,0.044052314,0.02091848,0.035542894,0.070159346,0.039877787,0.0707079,0.000590548,0.0306351,0.1965771,0.029615203,0.037481196,0.059880633,0.33767295,3
0.026534969,0.07285484,0.010629408,0.047610424,0.08910589,0.043674473,0.13907903,0.00029440183,0.037795596,0.2078863,0.033048414,0.06312848,0.19261616,0.035741642,4
0.029495504,0.07500655,0.001523082,0.058247946,0.5039869,0.12845945,0.007439191,7.043856e-05,0.038291954,0.03989426,0.041069992,0.036809225,0.035245016,0.0044605574,5
0.023008533,0.044425257,0.009892735,0.033785038,0.085963726,0.03923032,0.048852593,0.00031677063,0.027904658,0.49350053,0.026793152,0.035449333,0.062258244,0.06861913,6
0.02116293,0.42026055,0.000889727,0.17782609,0.027516676,0.037532784,0.0049187085,4.060819e-05,0.05377782,0.010003365,0.04393196,0.16171749,0.03841992,0.0020013708,7
0.020005962,0.1738828,0.0019677745,0.06539295,0.049037065,0.035202086,0.014746937,7.646245e-05,0.04084415,0.025669852,0.030496836,0.14851817,0.38962784,0.004531094,8
0.0090606855,0.02039674,0.00736696,0.014756383,0.018720668,0.012409852,0.7811146,0.00015284934,0.012815488,0.027881445,0.010823589,0.021197138,0.04947045,0.013833144,9
0.014215399,0.060763124,0.0027646718,0.032715164,0.036367152,0.022588328,0.030444823,9.179225e-05,0.024789182,0.031943593,0.019178873,0.062667966,0.6551968,0.006273158,10
0.017232131,0.02565294,0.5859978,0.021989604,0.026184969,0.020596627,0.10192604,0.0011665246,0.020677345,0.035773933,0.018810406,0.026163425,0.036656007,0.061172117,11
0.026830534,0.04408074,0.15410686,0.036317762,0.044441797,0.03326077,0.3271824,0.0011325065,0.033576626,0.064141355,0.029925257,0.04519665,0.07029882,0.089508,12
0.013176816,0.019405982,0.6906278,0.01671191,0.019845236,0.01569487,0.07198029,0.0009610312,0.015717706,0.026968183,0.014360399,0.019746281,0.027340233,0.047463246,13
0.060405713,0.0771316,0.00083759555,0.30387414,0.023675598,0.07468669,0.0036951606,4.407023e-05,0.09781143,0.008089566,0.28300992,0.04809235,0.016781148,0.0018650377,14
0.011259703,0.025844414,0.008522928,0.018531853,0.023658236,0.015538594,0.72366583,0.00018192494,0.016026178,0.035245053,0.01350083,0.026804652,0.064738825,0.016480898,15
0.017807012,0.03524529,0.024440365,0.026738461,0.03832119,0.024608692,0.55688417,0.00040712606,0.02346806,0.06947014,0.02066518,0.03448899,0.0684068,0.05904855,16
0.019831767,0.048668105,0.011349363,0.033939153,0.041449964,0.027451688,0.4937044,0.00027026224,0.029455822,0.05602895,0.024000686,0.052628603,0.13977054,0.02145061,17
0.022463104,0.42228943,0.0008316117,0.2098563,0.03001282,0.044349868,0.004493238,3.8371898e-05,0.055971976,0.009891412,0.048488434,0.11576562,0.033639755,0.0019080549,18
0.026374113,0.07238439,0.009892457,0.047104698,0.09305074,0.044077713,0.12220438,0.00027919834,0.037627574,0.22592042,0.032696187,0.06213634,0.19280283,0.033448916,19
0.025761845,0.040211897,0.30775315,0.03382989,0.040782604,0.031329352,0.20956926,0.001370525,0.031549674,0.057245705,0.028421324,0.04113072,0.060450602,0.09059346,20
0.024861699,0.41442388,0.0009506131,0.21025568,0.04092127,0.057673197,0.005033659,4.416524e-05,0.052686818,0.012428279,0.05477865,0.0883151,0.03535303,0.0022740087,21
0.020586533,0.05131036,0.011403967,0.035462152,0.044565752,0.028913708,0.4607496,0.00027364655,0.030375298,0.06189561,0.02504971,0.053903133,0.15269408,0.022816475,22
0.0260604,0.06302261,0.012075877,0.043407813,0.089654185,0.042896464,0.1274987,0.0003261873,0.03535841,0.28972593,0.031550143,0.05374173,0.13506564,0.04961592,23
0.042333342,0.09858607,0.0007329874,0.4423885,0.022880021,0.0648972,0.0034011966,3.725505e-05,0.091393255,0.00749869,0.1521332,0.054813728,0.017262502,0.0016420556,24
0.022268657,0.046874203,0.0014577922,0.036769062,0.6415716,0.0800464,0.0070169917,6.6357155e-05,0.027403658,0.048622806,0.027982352,0.026466526,0.02892785,0.0045257453,25
0.017693123,0.07670847,0.0033129747,0.040184427,0.06194283,0.031196458,0.03369142,0.00011109195,0.029655762,0.05943291,0.023771578,0.06572469,0.548006,0.008568244,26
0.036906533,0.0461676,0.36168018,0.0424078,0.047244363,0.041059524,0.08604618,0.010828092,0.04094418,0.056734126,0.038816642,0.04660792,0.055425327,0.08913156,27
0.013825714,0.034436215,0.0037237299,0.023385998,0.07502041,0.026318314,0.0254157,0.00012409102,0.018340115,0.66386026,0.0169303,0.025826411,0.056699853,0.016092913,28
0.06460051,0.06344478,0.00087445957,0.108307496,0.049512126,0.4529925,0.0038772586,4.4949964e-05,0.07829381,0.011334643,0.11239059,0.034602463,0.017597336,0.0021271312,29
0.025709292,0.06892623,0.011610286,0.045566924,0.07330119,0.039964844,0.22667398,0.00030197029,0.037398465,0.13409096,0.031670377,0.064595856,0.20773849,0.032451212,30
0.027237268,0.050193705,0.020768749,0.038929563,0.07773383,0.042080726,0.09858505,0.0005359405,0.03311549,0.24922892,0.031281162,0.042935375,0.076020814,0.21135333,31
0.015035075,0.07725987,0.0023618417,0.037242126,0.05173988,0.02706292,0.021806963,8.2783365e-05,0.026338127,0.04065146,0.020830832,0.0645106,0.6091155,0.0059620603,32
0.021073721,0.037625648,0.057899076,0.029919054,0.038685884,0.027289897,0.49898395,0.00066512194,0.02706349,0.060609773,0.023940139,0.03806232,0.0654956,0.07268635,33
0.010284286,0.019636719,0.017016755,0.015201352,0.019139517,0.013409337,0.7687986,0.00025484763,0.013711582,0.028799314,0.0118332915,0.020347724,0.038022444,0.023544211,34
0.02659848,0.043941148,0.14438084,0.03611883,0.044356927,0.033068962,0.33824882,0.001099907,0.033345215,0.06436426,0.029702881,0.04501868,0.07047107,0.08928401,35
0.09726301,0.053460453,0.00075177534,0.15904061,0.024107365,0.11788162,0.0032261447,4.0158608e-05,0.11911837,0.0075406055,0.3664827,0.035496876,0.01390011,0.0016901969,36
0.024753261,0.038369056,0.340577,0.032343574,0.03939411,0.030174887,0.18940513,0.0013636638,0.030150516,0.055808637,0.027259955,0.039027523,0.057157714,0.094214894,37
0.016155621,0.06776877,0.003387324,0.036931157,0.041731432,0.02562955,0.038728748,0.00011080436,0.027583113,0.03889233,0.021860812,0.06808144,0.6053506,0.00778827,38
0.024307711,0.03771177,0.35701686,0.031820666,0.038500413,0.029582905,0.18261474,0.0013687824,0.029601317,0.05430483,0.026815724,0.038379554,0.055897176,0.092077605,39
0.010723342,0.01565513,0.75473076,0.0135371825,0.015913641,0.012691609,0.055596318,0.00082645385,0.012762031,0.021349503,0.011666702,0.015973192,0.021849554,0.036724623,40
0.024836903,0.077686295,0.008492757,0.048540987,0.061247826,0.0373558,0.15228467,0.0002411024,0.038806193,0.076776184,0.03179623,0.07859889,0.343999,0.019337187,41
0.021119528,0.0521324,0.0031788656,0.036059286,0.23218052,0.04907013,0.017470192,0.00012524411,0.0271715,0.43171415,0.026268223,0.034004,0.057374455,0.01213155,42
0.0021283966,0.0029817221,0.95508087,0.0026196614,0.0030431864,0.002479679,0.008755859,0.00021190033,0.0024879652,0.0039744666,0.002293667,0.0030348494,0.0039973324,0.0069104396,43
0.040236786,0.08834147,0.0015756435,0.07711554,0.33436322,0.22551404,0.007496254,7.4908545e-05,0.051717293,0.03396496,0.056458186,0.0431889,0.03555404,0.0043987683,44
0.025017787,0.039218456,0.32772577,0.03300196,0.039829586,0.030529106,0.19498856,0.0013798798,0.030555777,0.056360304,0.02771425,0.039896425,0.05834017,0.09544202,45
0.024108535,0.03711896,0.3767288,0.03141353,0.037602745,0.029137358,0.17709088,0.0013799436,0.029355533,0.052224588,0.026529444,0.0379647,0.054894764,0.084450245,46
0.037533555,0.04681974,0.3542693,0.043050043,0.047850557,0.04167648,0.08673142,0.011265619,0.04160946,0.057278376,0.039442424,0.04729885,0.05612892,0.089045286,47
0.009438466,0.021605263,0.0019953311,0.015286437,0.0661138,0.01939337,0.011235535,7.354899e-05,0.012048816,0.77946025,0.0113933105,0.015472345,0.027896076,0.008587566,48
0.03360996,0.042522952,0.40958044,0.03889077,0.04342327,0.03752723,0.08272436,0.008493,0.03751968,0.05250675,0.03542874,0.043027237,0.051626384,0.08311931,49
0.033900168,0.042815175,0.40524802,0.039175153,0.0437802,0.03784577,0.082935184,0.0086685205,0.037800092,0.052931163,0.03571666,0.04328805,0.05193527,0.08396055,50
0.0075186286,0.016564475,0.006359034,0.012084841,0.015181614,0.01019388,0.8218975,0.00012951215,0.010606585,0.022228155,0.008923504,0.017353492,0.039599754,0.011358994,52
0.02607667,0.044086512,0.02082069,0.035503767,0.06966219,0.03958647,0.070879705,0.0005876383,0.030482063,0.19540933,0.029483302,0.03752748,0.059867896,0.34002626,53
