cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,GHS_urban_area_id
0.029170964,0.033664595,0.10167953,0.8292567,5.5040582e-05,0.006173147,1.0
0.017577723,0.045641072,0.044665907,0.8866339,4.5731627e-05,0.0054356474,2.0
0.018291432,0.802663,0.032727577,0.13262321,9.6033895e-05,0.013598698,3.0
0.02395928,0.7989186,0.03887465,0.09662693,0.00020991698,0.041410588,4.0
0.016274028,0.028905557,0.04703609,0.90349984,3.6664416e-05,0.0042478195,5.0
0.008517187,0.9314999,0.013369301,0.038712014,5.8809284e-05,0.007842703,6.0
0.043491784,0.038594447,0.16735752,0.742833,7.130197e-05,0.0076519204,7.0
0.91442585,0.0054617296,0.061682906,0.016358515,3.2584492e-05,0.002038371,8.0
0.12369242,0.011403802,0.81185293,0.049073357,4.9503124e-05,0.003928002,9.0
0.9301452,0.005227742,0.047841128,0.014779401,3.2939923e-05,0.0019736006,10.0
0.46670887,0.016645806,0.44930848,0.06135789,8.1925624e-05,0.0058970554,11.0
0.060967866,0.008292849,0.8897585,0.038088523,3.4104112e-05,0.0028581594,12.0
0.10446666,0.010836484,0.83520454,0.045564473,4.800766e-05,0.0038798775,13.0
0.9158842,0.0064707426,0.057274666,0.01779252,4.3152635e-05,0.0025347513,14.0
0.9133688,0.0065940055,0.059263885,0.018134052,4.411351e-05,0.0025951455,15.0
0.06083575,0.017464362,0.81009865,0.10614535,5.7010613e-05,0.0053988593,16.0
0.73429924,0.0120551195,0.20898068,0.040219218,6.484834e-05,0.004380856,17.0
0.9264891,0.005644778,0.04996496,0.015708137,3.6373345e-05,0.0021566032,18.0
0.079894215,0.013076008,0.8320335,0.0709887,4.630709e-05,0.003961184,19.0
0.04844581,0.008336482,0.8999306,0.04041292,3.2636934e-05,0.0028414864,20.0
0.046755724,0.008419286,0.8993926,0.04261902,3.192099e-05,0.002781484,21.0
0.91714007,0.006687793,0.05535933,0.018188387,4.433413e-05,0.002580128,22.0
0.84566134,0.00834493,0.11655504,0.026302552,4.748279e-05,0.0030886803,23.0
0.9286142,0.0052020242,0.049424343,0.014742205,3.299133e-05,0.0019841897,24.0
0.00890924,0.9145348,0.015282831,0.053657036,5.2669104e-05,0.0075633577,25.0
0.92687213,0.0051388275,0.05125296,0.014741731,3.2249547e-05,0.0019620687,26.0
0.049027544,0.008128564,0.8995757,0.040544465,3.1253094e-05,0.0026923867,27.0
0.07674074,0.017415162,0.79217064,0.108603194,5.606948e-05,0.0050141895,28.0
0.022082256,0.81161916,0.036362022,0.09395549,0.00018134521,0.0357998,29.0
0.2674682,0.016009334,0.6461948,0.06477883,7.214527e-05,0.005476688,30.0
0.019658307,0.03696219,0.05745836,0.88022554,4.6514688e-05,0.0056490623,31.0
0.92689306,0.005000784,0.05159399,0.014602323,3.0533018e-05,0.0018792702,32.0
0.04983083,0.011321858,0.87281567,0.062362533,3.998356e-05,0.003629161,33.0
0.022212643,0.05468627,0.059259266,0.8564362,5.8351554e-05,0.007347385,34.0
0.08584184,0.009600837,0.8578742,0.043389954,4.001651e-05,0.00325316,35.0
0.01760983,0.028159037,0.05368759,0.8960735,3.842512e-05,0.0044316286,36.0
0.058257367,0.012926741,0.8492409,0.07560381,4.3592612e-05,0.0039276513,37.0
0.9053236,0.007596519,0.06358328,0.020431979,5.2037365e-05,0.003012528,38.0
0.048198592,0.094452284,0.064431585,0.07773932,0.0018507403,0.7133274,39.0
0.87469614,0.0071681,0.09316619,0.022266857,4.1332605e-05,0.0026613942,40.0
0.90785104,0.006954211,0.06327966,0.01911163,4.6834575e-05,0.002756575,41.0
0.016637798,0.029792128,0.048084855,0.9010527,3.766457e-05,0.0043948474,42.0
0.92254204,0.0061371643,0.052033287,0.016901458,3.992411e-05,0.002346154,43.0
0.07737425,0.024757534,0.70984906,0.18111858,7.287136e-05,0.006827674,44.0
0.8393884,0.008977852,0.120784216,0.027315918,5.4414162e-05,0.0034792486,45.0
0.919528,0.005256101,0.057588056,0.015631394,3.1514275e-05,0.0019648937,46.0
0.07760984,0.033233006,0.63684607,0.24265382,9.3732626e-05,0.009563496,47.0
0.006203733,0.94852537,0.009948592,0.028972674,4.3517706e-05,0.0063061365,48.0
0.92139256,0.0062761903,0.052564435,0.01735347,4.0353327e-05,0.0023729852,49.0
0.074181415,0.016396727,0.8042115,0.1004267,5.3297415e-05,0.004730344,50.0
0.19880679,0.014094163,0.72429186,0.05784867,6.356799e-05,0.0048949784,52.0
0.010113458,0.92027885,0.01579079,0.042532533,7.785089e-05,0.011206521,53.0
0.0063965614,0.9474125,0.010210027,0.029497646,4.5470562e-05,0.0064378288,54.0
0.9139419,0.0070471615,0.057195064,0.01904825,4.6967372e-05,0.002720659,55.0
0.010309829,0.9187038,0.016098121,0.043276306,8.0306025e-05,0.011531656,56.0
0.9112354,0.007356302,0.058726963,0.019788705,4.9255395e-05,0.0028432966,57.0
