cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,GHS_urban_area_id
0.09992039,0.015979923,0.07924803,0.007083762,3.6453835e-05,0.03310979,0.001587825,0.04632637,0.0009992402,0.009273957,0.70643425,1.0
0.043871474,0.016332086,0.053507846,0.0063049155,2.8165445e-05,0.03400581,0.0012951406,0.057620816,0.0008052221,0.008335197,0.7778933,2.0
0.014313613,0.02379401,0.015928093,0.027114753,3.6327143e-05,0.8381767,0.0016008035,0.036699425,0.0012630093,0.009269952,0.031803284,3.0
0.020268735,0.02615982,0.021431223,0.02342329,4.133927e-05,0.7950712,0.0018229149,0.04825286,0.0013695781,0.010709252,0.051449735,4.0
0.015177595,0.6811663,0.024777615,0.027541954,8.6994856e-05,0.0393998,0.0066043185,0.089348294,0.0035536892,0.08287799,0.029465498,5.0
0.03185162,0.080988355,0.03700056,0.20139271,0.00012427759,0.45792052,0.0056823757,0.08704288,0.004809077,0.031780407,0.06140724,6.0
0.043225836,0.013674619,0.049445875,0.005463095,2.5006691e-05,0.028775891,0.0011389713,0.04622194,0.0007111473,0.007220801,0.8040969,7.0
0.8667238,0.0060371403,0.048268236,0.003281652,2.4007355e-05,0.010930657,0.00090751634,0.01283359,0.0006015582,0.004280041,0.046111863,8.0
0.2785575,0.019850327,0.13671924,0.009434221,5.3709395e-05,0.039971493,0.0022464069,0.051996607,0.0014406692,0.012386484,0.44734332,9.0
0.8666304,0.006007934,0.047999624,0.0032647057,2.370031e-05,0.010955959,0.00089588284,0.012816498,0.0005943147,0.004231078,0.046579927,10.0
0.8599469,0.006835629,0.04857404,0.003867524,2.9003995e-05,0.012566906,0.0010689612,0.014091451,0.00071589474,0.004869704,0.04743395,11.0
0.85718507,0.0070028915,0.050339192,0.0039596725,3.0004154e-05,0.012744002,0.0011054962,0.014373496,0.0007406009,0.0050303712,0.04748918,12.0
0.86830986,0.0061145383,0.04621498,0.0033664824,2.4741577e-05,0.011171397,0.00092768815,0.012895722,0.00061555806,0.0043204445,0.046038557,13.0
