cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,GHS_urban_area_id
0.048819974,0.038395956,0.074670486,0.0020349047,0.09060276,0.00015187827,0.05444852,0.002952588,0.23641595,0.33310962,0.010696797,0.040928964,0.066771634,1
0.084838055,0.019118475,0.056644224,0.0008490516,0.30639857,7.0156995e-05,0.052602794,0.0011287482,0.027139962,0.40017658,0.003903558,0.024073355,0.023056492,2
0.07497698,0.040370855,0.06271325,0.0007433946,0.053561475,5.9994738e-05,0.63942784,0.0008377062,0.011475861,0.035586543,0.0035324441,0.055881687,0.02083195,3
0.024535319,0.119266264,0.052292176,0.003065057,0.03014122,0.00017475344,0.047012117,0.0031878236,0.060944326,0.044744883,0.031081347,0.06912272,0.51443195,4
0.6592669,0.015912808,0.036837086,0.0006351982,0.12442783,5.6391273e-05,0.07724004,0.00076440186,0.009662586,0.03871938,0.0026346042,0.021526245,0.0123166405,5
0.018590396,0.6655942,0.036052585,0.0015315277,0.019854406,9.680582e-05,0.049787592,0.0015540044,0.021491857,0.024727048,0.011170255,0.072066076,0.07748316,6
0.03233561,0.09617262,0.08351337,0.0017262335,0.044571128,0.00011406737,0.07025845,0.0019524742,0.05550769,0.07607227,0.012171725,0.079482116,0.4461222,7
0.09744171,0.013201828,0.046730164,0.0005973036,0.58989877,5.04937e-05,0.04305805,0.0007721069,0.015192924,0.156621,0.0026677037,0.01846418,0.015303684,8
0.03586378,0.057517525,0.08001801,0.0024136903,0.05651026,0.00016014851,0.054396935,0.0031741115,0.2983557,0.138567,0.016253512,0.05576151,0.20100784,9
0.09439744,0.014296667,0.053087335,0.0006269163,0.546086,5.26058e-05,0.047072522,0.0008099192,0.01651208,0.18721293,0.0028326623,0.020255933,0.01675699,10
0.022617599,0.026399177,0.042293828,0.0015764469,0.036710773,0.00010970458,0.028912302,0.0023427205,0.65069485,0.096028335,0.009205047,0.02718151,0.055927806,11
0.039363563,0.037376013,0.06862268,0.0020755122,0.06868823,0.00015047466,0.04729058,0.0030495354,0.39458042,0.21599759,0.011389961,0.03982699,0.07158845,12
0.03771097,0.06864515,0.062950455,0.009301373,0.049228072,0.0005041021,0.05029653,0.014612211,0.35402647,0.07961298,0.07717465,0.05841681,0.13752025,13
0.6548037,0.01570923,0.03404467,0.0007931511,0.14653724,7.284952e-05,0.05543713,0.000969818,0.011421127,0.04357513,0.0031366565,0.020146266,0.013353033,14
0.28284332,0.020804938,0.074683964,0.00074648956,0.35580352,6.314904e-05,0.11094602,0.0009040688,0.01439709,0.084108636,0.0033441293,0.03181876,0.01953587,15
0.16934702,0.022334857,0.07834955,0.0007610092,0.40610692,6.323413e-05,0.10668146,0.0009529675,0.017980434,0.14087272,0.003496715,0.031625524,0.02142761,16
0.03762958,0.062359307,0.097985506,0.0022825033,0.06001367,0.0001529257,0.061131496,0.0029455798,0.21495192,0.14958027,0.0152275935,0.06580834,0.22993134,17
0.69476944,0.012547074,0.029680207,0.0005977743,0.13797385,5.412514e-05,0.048180323,0.0007264307,0.00894179,0.036506597,0.0024152868,0.01676642,0.0108407345,18
0.7236021,0.012225783,0.028149132,0.0005344374,0.113866515,4.795065e-05,0.05201177,0.00064612913,0.008037738,0.032454792,0.0021851778,0.016264854,0.009973625,19
0.020108705,0.022674862,0.034974072,0.0014654361,0.032275233,0.00010242295,0.02480432,0.002227376,0.7033385,0.08119567,0.008384546,0.022836914,0.045611944,20
0.71379393,0.0123593705,0.028172236,0.00057171466,0.12398877,5.161305e-05,0.048556194,0.0006926383,0.008518756,0.034307845,0.0023178107,0.016248006,0.010421081,21
0.66068375,0.011641721,0.029960219,0.0005333795,0.17362323,4.7704318e-05,0.046935428,0.00065404695,0.008616038,0.038936935,0.0021948777,0.015867926,0.010304743,22
0.7242899,0.012307819,0.027903093,0.00054174406,0.11353515,4.8651433e-05,0.051535994,0.0006547849,0.008114162,0.03257585,0.0022116986,0.016228985,0.010052219,23
0.68063855,0.013762353,0.031219883,0.0006755415,0.14046386,6.161306e-05,0.050670005,0.00082370435,0.009922818,0.039226484,0.0027000147,0.01803411,0.0118010035,24
0.58750075,0.019180939,0.04607486,0.00071307906,0.14044388,6.254788e-05,0.104759604,0.0008523745,0.011055418,0.04509675,0.0030103987,0.026611207,0.0146381315,25
0.7106529,0.0127643,0.028618429,0.00059610046,0.12352434,5.397971e-05,0.049485948,0.0007234346,0.008816493,0.03500608,0.0024054893,0.016663631,0.010688955,26
0.0013730061,0.0020032874,0.001681689,0.9754519,0.0014606434,0.00024976715,0.0016034445,0.0032258201,0.002060896,0.0016340095,0.0051704184,0.0018249495,0.0022603425,27
0.71694976,0.012586918,0.028973894,0.0005325249,0.11460834,4.7489317e-05,0.055586018,0.00064104254,0.008067612,0.032857955,0.0021962023,0.016748628,0.0102035515,28
0.44309247,0.025124392,0.066541925,0.0008459553,0.16712828,7.283044e-05,0.16573912,0.0010008372,0.013547448,0.05706484,0.003674759,0.0369931,0.019174062,29
0.33420628,0.016737096,0.055808105,0.00064818247,0.38320893,5.5610697e-05,0.08134193,0.0007939269,0.012333704,0.07168127,0.0028405695,0.02469776,0.015646625,30
