cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,GHS_urban_area_id
0.9038806,0.034703452,0.0037062147,0.038194,6.0523205e-05,0.01945523,1.0
0.40872222,0.1068046,0.010575874,0.35754,0.00017261882,0.116184674,2.0
0.040077157,0.024784805,0.009502748,0.07196945,0.00012950713,0.85353625,3.0
0.09074585,0.048469484,0.058711484,0.09297964,0.00046174054,0.70863175,4.0
0.06368025,0.14636026,0.004267502,0.7529274,9.4734925e-05,0.0326698,5.0
0.05758809,0.031831283,0.02900442,0.06554481,0.000269162,0.8157622,6.0
0.92232543,0.028539876,0.0023725904,0.033045325,4.003329e-05,0.0136767095,7.0
0.13547532,0.7241212,0.0042750067,0.11423449,9.731954e-05,0.021796703,8.0
0.42516953,0.36353245,0.0069025373,0.1673179,0.0001432422,0.036934316,9.0
0.029355764,0.9255219,0.0015136619,0.03640037,3.8088936e-05,0.007170101,10.0
0.8759355,0.054658048,0.0032064607,0.04888838,5.7937727e-05,0.017253699,11.0
0.92648584,0.027771477,0.002418122,0.030020863,4.077439e-05,0.013262954,12.0
0.9180951,0.033338383,0.002471693,0.032825593,4.3137905e-05,0.013226118,13.0
0.048564393,0.884865,0.0027538936,0.05172838,7.11974e-05,0.012017141,14.0
0.029261462,0.92306995,0.0016613222,0.038234632,4.2623702e-05,0.0077299885,15.0
0.52327037,0.098003,0.010860829,0.2567469,0.00016982271,0.11094912,16.0
0.80140203,0.08167493,0.0040977052,0.087770626,7.474925e-05,0.024979979,17.0
0.03309409,0.91856486,0.001623847,0.038949724,4.0321906e-05,0.007727208,18.0
0.10559389,0.07664286,0.007857315,0.6864146,0.00013832227,0.12335303,19.0
0.92340934,0.028684191,0.002621565,0.031015178,4.3868662e-05,0.0142258005,20.0
0.036596287,0.88954645,0.0019326167,0.06194451,4.781127e-05,0.009932365,21.0
0.031307306,0.92011726,0.0017511857,0.038723685,4.499342e-05,0.008055541,22.0
0.095359266,0.29347923,0.0050490866,0.5702963,0.000112871734,0.035703354,23.0
0.031750776,0.9213379,0.0016349399,0.03758797,4.1107443e-05,0.0076473164,24.0
0.043399803,0.023772702,0.016466942,0.054183573,0.00017242835,0.8620046,25.0
0.05345695,0.8369081,0.00252068,0.09345023,6.052505e-05,0.013603542,26.0
0.9086671,0.037268754,0.0024978074,0.03758435,4.4000186e-05,0.013938007,27.0
0.087858945,0.057189416,0.014200491,0.21497501,0.00021598568,0.62556016,28.0
0.11924687,0.06395485,0.112020686,0.11307215,0.00071219326,0.5909933,29.0
0.4482973,0.113560185,0.008790871,0.3443837,0.00014941457,0.08481849,30.0
0.051805306,0.030593362,0.010208443,0.096138455,0.00013793418,0.8111165,31.0
0.043948404,0.8773292,0.0020327137,0.06599602,4.9086007e-05,0.010644551,32.0
0.89901304,0.033886038,0.003738521,0.04185367,5.977857e-05,0.021448974,33.0
0.027688704,0.01465362,0.0062076575,0.03983002,7.48847e-05,0.9115451,34.0
0.92360675,0.029770043,0.0022429058,0.03172179,3.871778e-05,0.01261964,35.0
0.32434186,0.12107001,0.007875672,0.4699723,0.0001395105,0.07660066,36.0
0.6979308,0.07493139,0.008874645,0.14452857,0.00013570907,0.073598884,37.0
0.033247344,0.9129052,0.0019722425,0.042827938,5.1062503e-05,0.008996226,38.0
0.037160866,0.025225848,0.8412355,0.03286738,0.0009995135,0.06251088,39.0
0.029412627,0.9205874,0.001676443,0.040351965,4.322945e-05,0.007928322,40.0
0.042692386,0.8919181,0.0026354783,0.051118154,6.955245e-05,0.0115662385,41.0
0.09616179,0.076572955,0.008481445,0.68571407,0.00015130844,0.13291845,42.0
0.032996885,0.91374594,0.0019399652,0.042402122,5.0582006e-05,0.008864502,43.0
0.060378924,0.10034082,0.0030621702,0.8112659,6.39534e-05,0.02488826,44.0
0.050476767,0.8744094,0.003195768,0.058129396,8.540604e-05,0.013703294,45.0
0.084322765,0.817546,0.0031263211,0.079480015,7.341349e-05,0.015451493,46.0
0.7606054,0.06363051,0.009879656,0.09888412,0.0001434557,0.06685686,47.0
0.04098349,0.022754736,0.016743725,0.048402242,0.0001729498,0.8709429,48.0
0.029396493,0.92162234,0.0014721999,0.040206388,3.64999e-05,0.0072660595,49.0
0.8608148,0.042976387,0.005366349,0.05823548,8.305803e-05,0.032523908,50.0
0.67474043,0.1722495,0.0059206947,0.1152583,0.00011521393,0.03171593,52.0
0.07540575,0.0416708,0.04537935,0.082004905,0.0003862665,0.7551529,53.0
