cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,cluster_13_prob,cluster_14_prob,GHS_urban_area_id
0.036805794,0.033281196,2.7692908e-05,0.04722072,0.0027416244,0.022229716,0.00052877935,0.38770598,0.100777134,0.05836133,0.13869724,0.0642862,0.0026677828,0.022541441,0.082127355,1
0.029855506,0.060162682,5.075818e-05,0.04082758,0.005381859,0.021367574,0.0010645958,0.4143764,0.07620506,0.042299118,0.07852072,0.06917948,0.006332107,0.10762358,0.04675297,2
0.02442115,0.5206264,4.2953026e-05,0.045854148,0.003166028,0.020472141,0.00085272896,0.08971206,0.024116144,0.034769416,0.055943836,0.115981326,0.0044033783,0.03164927,0.027988961,3
0.046989206,0.048179906,1.7607586e-05,0.16712552,0.0013588582,0.030762749,0.00031393458,0.06722334,0.02239582,0.097514555,0.21768028,0.22823007,0.0014152,0.008459723,0.062333196,4
0.029614547,0.057983074,0.00021427384,0.036580093,0.026852623,0.025290478,0.0062064854,0.076831214,0.054440945,0.035241593,0.046159152,0.050347738,0.07895006,0.43836552,0.036922265,5
0.016892485,0.61901635,2.0179308e-05,0.040886533,0.0014492461,0.014594636,0.000379317,0.043660235,0.013205873,0.024909599,0.039291214,0.15434864,0.0017967928,0.010894593,0.018654305,6
0.016841568,0.0358238,5.2591266e-05,0.021784019,0.0061500208,0.013117332,0.0012205804,0.085731864,0.0389993,0.021809766,0.03347025,0.033556074,0.008929393,0.65903103,0.023482416,7
0.035175744,0.01993001,1.18244425e-05,0.04347344,0.00095792586,0.016881473,0.00021226169,0.06492947,0.018498838,0.08645579,0.6056227,0.043621276,0.0009743285,0.0062487153,0.057006124,8
0.022307895,0.046374112,6.277279e-05,0.029003704,0.0072532995,0.017162703,0.0014266908,0.12814263,0.05364092,0.029217647,0.04590677,0.044950306,0.010026116,0.5327552,0.03176923,9
0.028862897,0.060586885,4.766924e-05,0.039887346,0.004901111,0.020629838,0.0009941735,0.44180295,0.06732592,0.041315354,0.07793244,0.06818849,0.005874949,0.09703928,0.044610705,10
0.004055095,0.006039122,7.3684656e-05,0.004621817,0.00941489,0.0036470147,0.0033182867,0.0071756914,0.0064307353,0.004517415,0.00533113,0.0055951406,0.9188936,0.016130235,0.0047560646,11
0.030607276,0.04969206,0.00033810374,0.035924,0.05018111,0.026785962,0.011574486,0.06428451,0.054337036,0.035059266,0.043330986,0.045679223,0.3006426,0.21421607,0.037347324,12
0.03875324,0.04634121,8.366525e-05,0.04751017,0.012132556,0.029202113,0.0017853958,0.16691487,0.2668141,0.04844993,0.07216059,0.064227,0.010716683,0.12755704,0.0673514,13
0.03932267,0.026095727,1.5943877e-05,0.048325177,0.0013398937,0.019643702,0.00029005166,0.114111,0.028246555,0.08622841,0.50004625,0.055301677,0.0013553383,0.009160989,0.070516594,14
0.023346558,0.031840734,0.0008115711,0.0257615,0.057460494,0.021518607,0.064367466,0.03540598,0.03270132,0.02534711,0.028661903,0.02972745,0.5365305,0.06026872,0.026250103,15
0.01622163,0.033769388,8.381178e-05,0.020685097,0.0106885675,0.01350264,0.0021942407,0.05215557,0.033583473,0.019844068,0.027376782,0.030000245,0.021108558,0.6976169,0.02116914,16
0.56796336,0.008233405,9.820904e-06,0.04190822,0.0006864809,0.0651946,0.00015882685,0.011147029,0.009186065,0.1756836,0.038842503,0.016117716,0.00062758056,0.0027719303,0.06146887,17
0.021327395,0.040910278,2.7506403e-05,0.02944603,0.0026865546,0.0144710345,0.0005552228,0.6196981,0.04381884,0.032231987,0.068561435,0.050625768,0.003089414,0.03860732,0.03394312,18
0.018596578,0.03628037,0.00010695831,0.023159016,0.013915139,0.0155558605,0.002879678,0.05536797,0.037538093,0.022492962,0.030421354,0.03246983,0.030523581,0.65669215,0.024000352,19
0.031272124,0.050902702,0.0003352694,0.03677216,0.0505344,0.027321905,0.01132534,0.066444404,0.056156375,0.03587476,0.044469327,0.04688969,0.2750377,0.22836393,0.03829996,20
0.0111130625,0.016895307,0.00018088275,0.012700517,0.023887705,0.009908908,0.0076167434,0.020344026,0.017914359,0.012462555,0.01485621,0.015545626,0.7745999,0.048865467,0.013108663,21
0.004616506,0.006614087,0.000109189794,0.0051841857,0.0112000685,0.0041973735,0.0059327204,0.0076156007,0.00690674,0.0050845793,0.0058856243,0.0061386465,0.9102059,0.01499875,0.0053099645,22
0.03129421,0.0569095,0.00025468878,0.037936676,0.033553496,0.026915627,0.0076795975,0.076084726,0.05735639,0.03678086,0.047280908,0.05063605,0.11640696,0.3820576,0.03885268,23
0.038271017,0.02856021,1.6244718e-05,0.049729485,0.0013491734,0.019692358,0.00029602024,0.124476455,0.026795378,0.08381548,0.49242,0.05929496,0.001389459,0.00950738,0.06438636,24
0.044917606,0.017110072,1.0991985e-05,0.65586334,0.00078400184,0.04808701,0.0001852134,0.01665574,0.010901072,0.05943916,0.04293989,0.05840726,0.00076921575,0.0036900635,0.040239453,25
0.004820295,0.009838785,1.9008246e-05,0.006180622,0.0023717291,0.003887819,0.00046384268,0.019240161,0.01099745,0.0060453922,0.00875226,0.009146198,0.0038259528,0.9078471,0.006563379,26
0.019538678,0.023176428,0.0031926942,0.020641966,0.03719001,0.018696383,0.65297383,0.024247391,0.023492843,0.020422462,0.021790907,0.022290794,0.060561135,0.030947993,0.020836499,27
0.041393373,0.080773115,2.0005284e-05,0.12381846,0.001504256,0.028352018,0.0003600239,0.07804967,0.02115705,0.08159021,0.18742053,0.29546034,0.001639794,0.010002473,0.04845865,28
0.05217021,0.02655611,1.3115871e-05,0.51190865,0.000940459,0.041600402,0.00022453154,0.025863636,0.013268218,0.09267757,0.08228834,0.098666355,0.00095543166,0.0048935143,0.047973555,29
0.015480668,0.03387209,1.769035e-05,0.023890074,0.0016581598,0.010646814,0.00035172352,0.7134527,0.028148204,0.024120787,0.054664053,0.045818143,0.001906713,0.02120485,0.024767315,30
0.04971759,0.0686208,2.0048336e-05,0.24841939,0.0014167505,0.039543897,0.00034994152,0.045036662,0.017746588,0.08964369,0.11732147,0.26545295,0.0015216209,0.008142958,0.047045693,31
0.030027779,0.06851534,5.3649743e-05,0.0423854,0.0055459705,0.021958197,0.0011314418,0.3900756,0.06966968,0.042425264,0.07764964,0.07400322,0.006821405,0.124138474,0.045598906,32
0.3641744,0.012130021,1.49457155e-05,0.08508231,0.0010622924,0.17608288,0.00024129127,0.016161114,0.015088664,0.14400527,0.04744204,0.026213061,0.0009519125,0.0041530984,0.10719672,33
0.03171587,0.061403643,6.009381e-05,0.043411724,0.0066340873,0.023367878,0.0012789995,0.33432305,0.08927382,0.04364069,0.07637542,0.07100758,0.007875547,0.15983498,0.0497966,34
0.0053641037,0.008124371,9.421773e-05,0.0061365436,0.011404824,0.0048186416,0.0041367915,0.009605808,0.008455899,0.0059935083,0.0070975036,0.0074642096,0.8929361,0.022082558,0.0062848125,35
0.17267537,0.01947929,1.5742922e-05,0.22666122,0.0010857322,0.112520136,0.0002595946,0.021791335,0.014433035,0.22532035,0.077810444,0.0464467,0.0010544553,0.004902779,0.07554387,36
