cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,cluster_13_prob,cluster_14_prob,GHS_urban_area_id
0.006299361,0.0060384744,0.010350527,0.00968708,0.00013967464,0.004820377,0.0071828603,0.8923469,0.0069379755,0.0007636099,0.016022608,0.019193351,0.007842149,0.0069221193,0.005452838,1
0.034505468,0.01475829,0.062291287,0.06258422,0.00040281023,0.010058618,0.04082055,0.3624709,0.039243907,0.0020871577,0.07409956,0.18343599,0.045521833,0.03916693,0.02855243,2
0.025685921,0.5120258,0.04453979,0.028784748,0.0012491293,0.031691454,0.02715077,0.06844417,0.024613185,0.010244565,0.10926133,0.038765963,0.032166414,0.023591764,0.021785054,3
0.027392425,0.06282146,0.049121965,0.03747559,0.0007953266,0.030422557,0.030262182,0.46403363,0.02858107,0.0049830633,0.11311129,0.06504565,0.034921266,0.02766625,0.023366231,4
0.018457051,0.0076885824,0.07824717,0.020818364,0.00016072033,0.0029226756,0.020763604,0.020590337,0.015801702,0.00090984564,0.72281146,0.032089338,0.031049175,0.014945742,0.012744176,5
0.013238995,0.75304276,0.019641018,0.014662752,0.0012876146,0.032135643,0.013746449,0.031058358,0.012984418,0.014581925,0.035258412,0.018502658,0.015615019,0.012458782,0.0117852,6
0.027131861,0.0031197462,0.05520801,0.07158186,0.00010485598,0.0019246856,0.03558527,0.020065604,0.031199759,0.00051375147,0.023336608,0.6370449,0.042383213,0.031703502,0.01909636,7
0.068492986,0.0008026186,0.00969621,0.03539174,4.1323732e-05,0.0005104303,0.029397031,0.0023224913,0.1593605,0.0001805984,0.003354679,0.010082604,0.02424743,0.058999967,0.59711945,8
0.0392814,0.010408039,0.07052559,0.08340879,0.0003141267,0.006838949,0.046967275,0.12738092,0.04674232,0.0015835416,0.061549675,0.37412632,0.053168252,0.045749567,0.031955253,9
0.06775086,0.00079407415,0.009565793,0.03395319,4.0909887e-05,0.0005038232,0.028662238,0.0022828064,0.1487646,0.00017882817,0.0033143994,0.009825611,0.023919404,0.056041934,0.6144015,10
0.025500515,0.04532311,0.039792966,0.035635527,0.0008999149,0.04500545,0.028510327,0.5405525,0.027329076,0.00523285,0.06583999,0.059733026,0.030867226,0.027323516,0.022453913,11
0.005530152,0.0054962267,0.009214049,0.0084455535,0.00012315261,0.004270121,0.0063047903,0.9047516,0.0060584433,0.00067841756,0.014692773,0.016709704,0.006916933,0.0060400185,0.004768028,12
0.02163204,0.07675165,0.029626368,0.02701817,0.001942956,0.53453237,0.023393275,0.10148897,0.022672324,0.012624547,0.04395274,0.03715999,0.02472865,0.022672754,0.01980316,13
0.069146916,0.00087398075,0.01006492,0.03081977,4.5933753e-05,0.0005539536,0.029508714,0.002432594,0.11166889,0.00019971664,0.0035653065,0.00983854,0.02454865,0.052723307,0.6540088,14
0.043134823,0.002555598,0.04904601,0.23581071,9.643315e-05,0.0015905879,0.050429307,0.012625036,0.06278784,0.0004587283,0.015949104,0.37953505,0.060513306,0.054050624,0.031416826,15
0.029717809,0.015314196,0.05603404,0.051463585,0.00037990947,0.009833372,0.03454171,0.45251656,0.03322226,0.0020205774,0.0784344,0.13976417,0.039596334,0.032616436,0.024544628,16
0.04291101,0.0016072625,0.028568987,0.53797483,6.6123226e-05,0.001023291,0.04610233,0.007003719,0.082132965,0.00030685207,0.008882648,0.09922509,0.04841625,0.062216647,0.033561934,17
0.07069873,0.00090754323,0.010358907,0.03129369,4.7915804e-05,0.00057619816,0.03049387,0.002518677,0.110661276,0.00020801483,0.0036848001,0.010101489,0.02513206,0.054548897,0.64876795,18
0.05607348,0.005195534,0.26050958,0.09785281,0.00016110149,0.0027016697,0.063631706,0.021918304,0.053920932,0.0008156255,0.056970004,0.17856757,0.121648654,0.045312066,0.03472094,19
0.013619135,0.017494002,0.021972163,0.01995701,0.0003724131,0.0149242,0.0153860925,0.76378,0.014781892,0.0020950732,0.035855442,0.036374133,0.016760422,0.014757065,0.0118709365,20
0.055925474,0.0014729897,0.03464857,0.4957868,5.9969596e-05,0.0009087578,0.060920235,0.005985977,0.08805803,0.00027966156,0.008718259,0.07211387,0.07121943,0.06870668,0.035195325,21
0.077138446,0.0008409186,0.011373304,0.06087277,4.137532e-05,0.0005345745,0.03557111,0.0026123142,0.44952485,0.00018306167,0.0037213715,0.013210951,0.029748147,0.082401656,0.23222512,22
0.09264345,0.0028809812,0.18081425,0.08523536,0.000104518746,0.0015194953,0.08101823,0.009117661,0.06581777,0.0005102573,0.02272798,0.053385817,0.31299275,0.047480356,0.043751054,23
0.06970683,0.0008915638,0.010199018,0.031153731,4.7015397e-05,0.000566221,0.030064834,0.002480393,0.11151157,0.00020416696,0.0036243089,0.0099900775,0.024773885,0.05423591,0.6505505,24
0.029103525,0.0024546562,0.7002101,0.026973397,7.965232e-05,0.0012438454,0.0399461,0.007943849,0.019573335,0.0004003145,0.029207574,0.03041361,0.07716599,0.020382052,0.0149019845,25
0.08337256,0.000793784,0.009976675,0.030441586,4.0816238e-05,0.00049757137,0.031089239,0.0022246991,0.11725865,0.00017875449,0.0033553194,0.009311645,0.026117824,0.053395875,0.631945,26
0.026027171,0.08151256,0.03213215,0.029857988,0.007909045,0.49567094,0.02742906,0.061040234,0.026735282,0.053935744,0.04184263,0.036171734,0.028466033,0.02677327,0.024496129,27
0.109087795,0.002011313,0.102827616,0.07079977,7.733603e-05,0.001088571,0.08304746,0.0061696637,0.06325498,0.0003712684,0.014219735,0.03472842,0.4246468,0.045068543,0.042600643,28
0.044741336,0.004872141,0.47422937,0.05531588,0.00014438598,0.0023632324,0.05145471,0.017280681,0.036944553,0.00074328517,0.0696417,0.078369394,0.10494588,0.032505605,0.026447868,29
0.047788873,0.002811941,0.0620821,0.22166584,0.00010295218,0.0016915132,0.053774215,0.013375378,0.065746576,0.00049498276,0.01878913,0.3517661,0.07327807,0.053176433,0.03345583,30
0.013332108,0.008093404,0.043568473,0.01594448,0.00014494982,0.0027844526,0.014425999,0.020675765,0.012175724,0.00084971637,0.8005623,0.025601896,0.020911448,0.011094453,0.00983478,31
0.08597008,0.0007772302,0.0101468805,0.036289237,3.9319744e-05,0.0004888492,0.032473944,0.0022513578,0.17124258,0.00017287832,0.0033491442,0.010017137,0.027119905,0.061917122,0.5577443,32
0.007347781,0.0058639445,0.012697242,0.011701983,0.00013537245,0.0041828007,0.008415749,0.8719429,0.008126588,0.0007366414,0.019800534,0.025376147,0.009361767,0.008044381,0.0062661534,33
0.038055785,0.009419841,0.06980895,0.08266244,0.00028410205,0.006061969,0.04536649,0.1046737,0.0453519,0.0014332143,0.05849887,0.41146308,0.052238263,0.044018835,0.030662581,34
0.0043972363,0.004120642,0.00747574,0.0067748413,9.209531e-05,0.0030749103,0.005029777,0.92380404,0.004813458,0.0005065101,0.012023899,0.013777282,0.0055476045,0.0047952365,0.003766761,35
0.09084185,0.0019531948,0.06852816,0.24642831,7.737911e-05,0.0011594548,0.10809556,0.007484491,0.09381742,0.00036444992,0.0127891535,0.07422152,0.17242512,0.07795849,0.043855425,36
0.032255393,0.076126315,0.048444152,0.04347421,0.0014636012,0.09637418,0.03563856,0.3746089,0.03433482,0.008805962,0.07890985,0.068159,0.038378827,0.03426884,0.02875734,37
0.07344333,0.00081265834,0.010052485,0.038544524,4.1561427e-05,0.0005169816,0.03125752,0.0023775452,0.18629888,0.00018194653,0.0034315463,0.0105587775,0.025540376,0.06526413,0.5516777,38
0.026569795,0.18222824,0.035131916,0.030516494,0.0051955455,0.36511388,0.027816508,0.06929951,0.027050758,0.06042148,0.051555566,0.038081363,0.029902162,0.026538948,0.024577847,39
0.02974878,0.11062776,0.042332586,0.03769903,0.0021666144,0.31632584,0.0323369,0.17086127,0.031147609,0.014199865,0.066340305,0.05365852,0.034548957,0.031088261,0.02691779,40
0.1665489,0.0010306826,0.02039477,0.11966722,4.673059e-05,0.000631674,0.0736073,0.0033537655,0.31367624,0.00021203859,0.005285312,0.020429429,0.07216227,0.10602873,0.09692491,41
0.037944246,0.0099225,0.23012619,0.042523097,0.0002391312,0.0041534253,0.043392316,0.029700924,0.031426873,0.001305127,0.38005352,0.06450956,0.07039129,0.029576784,0.024734927,42
0.03371935,0.09565104,0.04912534,0.044110898,0.0019087178,0.17371845,0.037038915,0.26818007,0.035615947,0.011771167,0.07783018,0.065799825,0.03958007,0.03565625,0.030293778,43
0.072982095,0.0016483004,0.15207922,0.044329714,6.3005486e-05,0.00090233004,0.09634421,0.005186773,0.03573584,0.00030208132,0.012629164,0.027142778,0.48946792,0.035484355,0.025702221,44
0.024675792,0.03724068,0.048406385,0.034376156,0.00056174886,0.01859193,0.028002568,0.5161814,0.025397893,0.0033658748,0.12105358,0.06425854,0.032534447,0.024951331,0.020401638,45
0.010469946,0.012246431,0.016987715,0.015567648,0.00026815728,0.010226736,0.011864877,0.8196303,0.011416391,0.0014937577,0.027317118,0.029078817,0.01292931,0.011393841,0.009108956,46
0.038459122,0.09567555,0.04535916,0.042849872,0.025563784,0.24939498,0.040062565,0.07283404,0.03931708,0.1278633,0.055698443,0.049634136,0.041261602,0.0393344,0.036691986,47
0.009779332,0.81897014,0.014763795,0.010847038,0.000863083,0.021799626,0.010167826,0.02335796,0.0095675355,0.00926859,0.02737861,0.013791673,0.011614449,0.009172128,0.008658268,48
0.025351426,0.088745944,0.035220183,0.031805612,0.0020956695,0.4449774,0.027543956,0.12804216,0.026520792,0.013522292,0.05305622,0.04430364,0.02914946,0.026591491,0.02307372,49
0.039229263,0.09497486,0.046044823,0.043560702,0.02903729,0.23254028,0.040818047,0.07265113,0.040074676,0.13509628,0.056182697,0.050216917,0.04200207,0.040095456,0.03747548,50
0.018780826,0.0025538325,0.030338451,0.054660883,8.677698e-05,0.0016313818,0.022635197,0.0182496,0.024196437,0.00042395492,0.016205164,0.7464752,0.026134318,0.022867339,0.014760595,52
0.020429473,0.6183754,0.029559948,0.022389844,0.0023278606,0.05200548,0.021154467,0.044698264,0.02000105,0.02937817,0.050529566,0.027754668,0.023857843,0.019256895,0.018280959,53
0.021242699,0.007975616,0.0973242,0.024613468,0.00017238849,0.0031597563,0.024256071,0.023738923,0.018294305,0.0009649457,0.67047334,0.039470226,0.036463853,0.017299075,0.01455114,54
0.012643385,0.01632958,0.020607367,0.018522399,0.00034066962,0.013500698,0.014287427,0.77973104,0.013698275,0.0019236794,0.03419505,0.033953406,0.015620322,0.013655871,0.010990879,55
0.007569066,0.004644142,0.02615424,0.008686735,8.482182e-05,0.0016343012,0.008502661,0.011586568,0.0066663767,0.00049495074,0.88656586,0.013655359,0.01196335,0.0063491715,0.0054424815,56
0.030220391,0.0023255646,0.037142478,0.1382895,8.620908e-05,0.0014694277,0.03535839,0.012596299,0.043936096,0.00041174286,0.014209076,0.58104485,0.041128926,0.038446058,0.023335097,57
0.16305453,0.0010069062,0.014245465,0.039353985,5.060511e-05,0.00062158215,0.048927084,0.0028178513,0.13983062,0.0002233348,0.0044505834,0.012027848,0.041375354,0.07079746,0.46121687,58
0.030920835,0.18755989,0.040017746,0.033143897,0.00885445,0.09641111,0.031739775,0.05531183,0.030524928,0.29740044,0.056629535,0.038702536,0.03450942,0.029700529,0.028573107,59
0.07731514,0.001019081,0.011486472,0.032870412,5.4080443e-05,0.00064538984,0.033245523,0.0027904962,0.10967847,0.000234546,0.0041117608,0.010960279,0.027669672,0.057042662,0.630876,60
0.07416606,0.00095728476,0.010903937,0.031848896,5.055432e-05,0.0006056716,0.03159413,0.0026345241,0.1094956,0.00021957913,0.0038832843,0.010461433,0.026434192,0.0545421,0.64220273,61
0.06693286,0.00084571756,0.009758968,0.031108206,4.438339e-05,0.00053761544,0.028885303,0.0023747785,0.11680894,0.0001929745,0.0034545732,0.009722681,0.023809368,0.053736303,0.6517874,62
0.038234077,0.15376827,0.077837445,0.04358132,0.0010952062,0.025216352,0.04073898,0.100836016,0.036084786,0.007707438,0.29650554,0.062253356,0.05083654,0.03416165,0.031142967,63
0.005418879,0.004547331,0.009186307,0.008530882,0.000106036015,0.0033940023,0.006213755,0.9064894,0.005983988,0.0005762459,0.014178448,0.01793185,0.006844343,0.0059546977,0.0046438747,64
0.035997864,0.2726066,0.067692876,0.04081624,0.0012918644,0.030981293,0.03808402,0.09694824,0.03431511,0.009676325,0.20581698,0.056777384,0.04650028,0.032543078,0.029951757,65
0.01697822,0.68152213,0.024726212,0.018775003,0.0018174922,0.043613188,0.017571073,0.038770344,0.016705208,0.02191911,0.043012507,0.02348381,0.019881561,0.016012605,0.015211452,66
0.0330946,0.3494739,0.06028365,0.037427757,0.0013165168,0.032147646,0.034928057,0.08919772,0.03166753,0.010172544,0.16872679,0.051470052,0.04224644,0.030072886,0.027773988,67
0.009514563,0.028685048,0.011392698,0.010010735,0.007955587,0.024147412,0.009694441,0.014396239,0.009437467,0.82070506,0.014355599,0.011174635,0.010281031,0.009251417,0.008997998,68
0.03276487,0.3075893,0.04394795,0.03547363,0.006546713,0.10256966,0.03370619,0.063378856,0.03232458,0.13497703,0.06601262,0.042310763,0.03711004,0.031290367,0.029997464,69
0.016618505,0.6889554,0.024335511,0.018337887,0.0017502282,0.04210541,0.017234232,0.03793935,0.016302457,0.02084416,0.0426117,0.022959761,0.019499788,0.01566354,0.014842122,70
0.010962105,0.013243455,0.017944884,0.016174724,0.00028370786,0.010930392,0.012441513,0.8101184,0.011884608,0.001588748,0.029389085,0.030073015,0.013574596,0.011890406,0.009500399,71
0.032355722,0.36869773,0.05857593,0.03643818,0.0013314616,0.03264737,0.034217555,0.086537965,0.030890899,0.010372316,0.16025919,0.049876686,0.0411947,0.029454507,0.02714975,72
0.02159939,0.59219563,0.03091121,0.023754694,0.0025870588,0.05779999,0.022308877,0.04734939,0.021253573,0.03383296,0.052061763,0.02938522,0.025117436,0.02040576,0.019437002,73
0.5165135,0.0009040941,0.020992365,0.038673777,4.1390093e-05,0.0005346502,0.098122485,0.0026214242,0.072686546,0.00018805504,0.004762095,0.0124639645,0.10579813,0.057604183,0.06809326,74
0.025902482,0.5060873,0.03657484,0.0282676,0.0034715494,0.07142824,0.026763277,0.05447552,0.025415104,0.049324848,0.05987374,0.03460377,0.029954838,0.024512347,0.023344558,75
0.041426703,0.08679745,0.04732097,0.045035932,0.07133229,0.1521684,0.042748123,0.06727376,0.042115588,0.17170802,0.05580348,0.050468013,0.043849368,0.042065352,0.039886445,76
0.04779062,0.0010319889,0.018366845,0.5634842,4.465052e-05,0.0006493697,0.040217023,0.003924753,0.13584259,0.00020471188,0.005396442,0.035365567,0.04149159,0.06656145,0.039628185,77
0.0030317341,0.01108743,0.0040003643,0.003673971,0.0003877803,0.9381308,0.0032502934,0.010816352,0.003156014,0.0026019746,0.005670342,0.0048194127,0.003410912,0.0031589665,0.002803642,78
0.033537745,0.3401876,0.061358076,0.03778544,0.0013368578,0.03267326,0.035527308,0.08994786,0.031963065,0.0103004165,0.17205521,0.051918935,0.04286328,0.030494263,0.02805077,79
0.020781938,0.023404913,0.056202404,0.023903536,0.00032982958,0.0067732856,0.022756455,0.042603746,0.018903624,0.0020404956,0.6816337,0.036548138,0.030446943,0.017895663,0.015775297,80
0.10918388,0.0011221281,0.052681964,0.03890696,4.5589604e-05,0.0006247613,0.08548138,0.0033594826,0.039727397,0.00021510002,0.0073746857,0.017352939,0.5804299,0.034330107,0.029163705,81
0.013248733,0.75174654,0.021779384,0.014959152,0.0007646619,0.02018802,0.013861221,0.035657343,0.012902298,0.0067235027,0.048271004,0.01988662,0.016268848,0.012268466,0.011474241,82
0.021774339,0.009510152,0.08231321,0.026881557,0.0001925279,0.0036287755,0.023889028,0.029292827,0.019874355,0.0010937313,0.666819,0.04527663,0.035817586,0.017966013,0.015670283,83
0.015413368,0.08828382,0.020814884,0.018120687,0.0022694392,0.6534346,0.016419232,0.04858323,0.015748147,0.01928738,0.030969216,0.023383971,0.017492238,0.015658692,0.014121146,84
0.065931916,0.00080874533,0.009575705,0.03344023,4.1904914e-05,0.0005142536,0.0285078,0.0023168419,0.14124297,0.00018283474,0.0033498502,0.009854604,0.023639645,0.05549484,0.6250978,85
0.06849504,0.0008602459,0.009957536,0.03087192,4.5047513e-05,0.00054446456,0.028970772,0.0023990355,0.11402237,0.00019611721,0.0035200473,0.00976684,0.024361195,0.051887855,0.6541016,86
0.038120385,0.15645748,0.07729251,0.043636568,0.0010951927,0.02538042,0.040552795,0.10230105,0.03610682,0.007717797,0.29299068,0.06249935,0.0506233,0.0340913,0.031134345,87
0.031058839,0.05315601,0.07389582,0.03602733,0.0006044164,0.012928246,0.033321988,0.07321356,0.028967695,0.0039052845,0.5036376,0.054095577,0.043673445,0.027090691,0.024423495,88
0.020070883,0.6278728,0.029216137,0.02194755,0.0022194248,0.049245007,0.020806087,0.04373218,0.019593108,0.027433524,0.05034958,0.02722603,0.023494067,0.018889176,0.01790451,89
0.045724995,0.007150887,0.33617905,0.064477004,0.00020045789,0.0035721457,0.057852443,0.031549796,0.040076952,0.0010404137,0.121862374,0.13022424,0.092833735,0.038730633,0.028524833,90
0.073554404,0.002344983,0.25814953,0.05488333,8.8295565e-05,0.0012990246,0.12513934,0.0077682696,0.04059218,0.0004240066,0.018919783,0.040145885,0.30291036,0.044576254,0.02920431,91
0.06024119,0.0012212164,0.020510394,0.42455992,5.357239e-05,0.0007658853,0.045137983,0.0044836034,0.21932891,0.00024488842,0.0062131356,0.036169887,0.047431022,0.07694076,0.056697663,92
0.037997846,0.1791417,0.07587139,0.043218873,0.0011680796,0.027615711,0.04063716,0.10341543,0.03587972,0.008332928,0.26989642,0.06145612,0.050134774,0.03417466,0.031059112,93
0.007715841,0.0044253184,0.027123783,0.00893733,8.193756e-05,0.0015580236,0.008543901,0.011169299,0.0068402668,0.00047687095,0.88478005,0.01408636,0.012300507,0.0064046304,0.005555844,94
0.00901487,0.00568726,0.030870087,0.010331085,0.00010364777,0.0020167846,0.010223688,0.01434482,0.007923861,0.00060467573,0.86430687,0.016288724,0.014186525,0.0076185307,0.006478509,95
0.04328387,0.0016023332,0.029407032,0.5357846,6.55521e-05,0.0010155321,0.046677217,0.006971713,0.08043375,0.00030477197,0.008968866,0.10086698,0.04995479,0.061638016,0.033025034,96
0.025681684,0.0024539127,0.7216619,0.02621898,7.572674e-05,0.001202556,0.031915683,0.008036333,0.018592888,0.0003861532,0.033458263,0.03195583,0.06657923,0.017896336,0.01388458,97
0.042822566,0.0057317386,0.46421087,0.051340237,0.00016305092,0.0027136684,0.050206322,0.020075837,0.035123512,0.00084873394,0.09784119,0.07634026,0.09488174,0.0318702,0.02583004,98
0.012151635,0.7772946,0.018226989,0.013388948,0.0011119207,0.02646889,0.012612385,0.027873699,0.011855179,0.012276201,0.03331762,0.016885377,0.014396334,0.011378658,0.0107614985,99
0.039159354,0.005767031,0.5108182,0.04151257,0.00016330318,0.0026916224,0.047989264,0.01856834,0.029887501,0.0008528652,0.10758049,0.05734609,0.085605465,0.029106565,0.022951422,100
0.10249694,0.0014494479,0.072359085,0.07938382,5.8320395e-05,0.0008407979,0.15568572,0.0049744355,0.05575348,0.00027412293,0.009785968,0.033166647,0.39350724,0.0569305,0.033333495,101
