cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.0152288815,0.03868585,0.8713397,4.762072e-05,0.057096828,0.016817024,0.000784079,1.0
0.01888664,0.036627565,0.84829456,5.3350803e-05,0.07599054,0.019278333,0.0008690617,2.0
0.013297388,0.04555862,0.05458755,0.00010407317,0.024283178,0.860076,0.0020931822,3.0
0.07346544,0.21147785,0.15325285,0.0019663018,0.10171181,0.37564927,0.08247649,4.0
0.025611268,0.05032716,0.7929548,7.209281e-05,0.10662925,0.023223076,0.0011823459,5.0
0.009097376,0.027151218,0.027654674,9.404811e-05,0.0148266945,0.9191717,0.0020043252,6.0
0.0146641,0.03691175,0.87621075,4.5841916e-05,0.0548373,0.01657319,0.0007570706,7.0
0.77436453,0.011719606,0.032356285,7.3717165e-05,0.17052598,0.009975059,0.0009848588,8.0
0.18590797,0.016731648,0.059070103,7.77171e-05,0.72372997,0.01338266,0.0010998112,9.0
0.9185052,0.0061316164,0.014852426,4.710148e-05,0.05446535,0.005395436,0.0006029502,10.0
0.9101388,0.0071672956,0.016966369,5.760675e-05,0.058514494,0.006423232,0.0007321541,11.0
0.9147611,0.0066338847,0.015837839,5.2412175e-05,0.05614396,0.005902992,0.00066785916,12.0
0.19065608,0.017098635,0.06010585,7.989718e-05,0.71712613,0.0138009,0.0011324306,13.0
0.7986161,0.011090732,0.029848568,7.1087765e-05,0.15024053,0.009193462,0.0009395446,14.0
0.9122189,0.0064667715,0.015706712,4.9178543e-05,0.059286345,0.0056404485,0.00063166156,15.0
0.78881806,0.0112539185,0.030725967,7.160422e-05,0.15864901,0.009530961,0.00095050514,16.0
0.024819434,0.15202372,0.70925957,0.000105536456,0.07412599,0.037880167,0.0017855872,17.0
0.9057057,0.006294456,0.01590749,4.4949902e-05,0.066029966,0.005434432,0.0005830225,18.0
0.06447111,0.029089939,0.18058445,8.3045416e-05,0.70479125,0.01972836,0.001251861,19.0
0.9198395,0.0060355156,0.014610928,4.6546786e-05,0.053529445,0.005341844,0.0005962617,20.0
0.1191703,0.01412306,0.052634127,6.129607e-05,0.8022767,0.010864956,0.0008696237,21.0
0.91961527,0.005900352,0.014454833,4.463576e-05,0.054196358,0.005212483,0.0005759958,22.0
0.43222478,0.019309985,0.060173064,0.0001030739,0.47101897,0.01576115,0.001408988,23.0
0.3388488,0.01931933,0.06272178,9.8394885e-05,0.56199044,0.015659485,0.001361826,24.0
0.026446575,0.13691095,0.69980997,0.00011566412,0.075121,0.059631817,0.0019640273,25.0
0.90532386,0.007657673,0.017979788,6.202776e-05,0.061398875,0.0067947847,0.0007830166,26.0
0.9195507,0.0060364497,0.0146052595,4.641619e-05,0.053860243,0.005305752,0.00059522927,27.0
0.025280673,0.14201441,0.70197755,0.000112083144,0.07163617,0.057063084,0.0019159713,28.0
0.031553376,0.13787916,0.10693497,0.00035812202,0.052926324,0.6613948,0.008953261,29.0
0.055677377,0.018136589,0.09417597,5.8209105e-05,0.8185285,0.01256247,0.00086091727,30.0
0.03682904,0.29574624,0.36631453,0.00022565943,0.08343192,0.21333526,0.0041173464,31.0
0.9158763,0.006357907,0.015325459,4.9135e-05,0.05618202,0.005582484,0.000626706,32.0
0.026575226,0.4341766,0.40685904,0.00014834746,0.06699147,0.06265637,0.0025929804,33.0
0.024264537,0.08425898,0.7671249,9.2816124e-05,0.07509628,0.047542233,0.0016202831,34.0
0.9178559,0.0061741285,0.014922605,4.762889e-05,0.05494323,0.0054461956,0.0006103149,35.0
0.028001925,0.14013034,0.6771358,0.0001246269,0.07760852,0.07481524,0.0021835524,36.0
0.058787715,0.021658992,0.12096529,6.68657e-05,0.7822054,0.01531147,0.0010042859,37.0
0.90287375,0.0067304512,0.016700607,4.911097e-05,0.06723603,0.0057734144,0.00063666183,38.0
0.0034044692,0.005712235,0.004782257,0.00036146585,0.0039921813,0.006240087,0.97550726,39.0
0.2127667,0.01743593,0.060117282,8.273983e-05,0.6945129,0.013919162,0.0011651872,40.0
0.5693556,0.017674392,0.051803485,0.00010052764,0.34541875,0.014287375,0.0013598868,41.0
0.015914865,0.042101108,0.8633211,5.1659372e-05,0.057515346,0.020239087,0.0008568206,42.0
0.9180167,0.0062018214,0.015040194,4.8032227e-05,0.054509833,0.0055662785,0.0006172056,43.0
0.017448172,0.710811,0.17264183,0.000120573866,0.03951999,0.05725178,0.0022066557,44.0
0.019075653,0.057112295,0.832655,6.358729e-05,0.06844071,0.021610042,0.0010426237,45.0
0.91962457,0.0060788644,0.014699938,4.705982e-05,0.053541243,0.0054040602,0.00060423044,46.0
0.13325503,0.015120361,0.056295637,6.6390785e-05,0.7824482,0.011874244,0.00094011286,47.0
0.011047223,0.030037481,0.03572375,9.583387e-05,0.018681422,0.90246284,0.0019514574,48.0
0.85310477,0.0085905,0.022811968,5.7140453e-05,0.10730145,0.0073806015,0.0007535712,49.0
0.8500194,0.008728808,0.023174893,5.79458e-05,0.109783806,0.007470166,0.00076505024,50.0
0.9163023,0.00647309,0.015502394,5.09149e-05,0.05525695,0.0057643205,0.0006499872,52.0
0.008688739,0.0269787,0.02675459,9.1187096e-05,0.014179462,0.92136693,0.0019404024,53.0
0.007597318,0.024717037,0.023974229,7.974765e-05,0.0124931205,0.9294129,0.0017257016,54.0
0.9203104,0.005695067,0.014095767,4.246859e-05,0.054265894,0.0050402917,0.00055011286,55.0
0.009144322,0.030080404,0.028395843,9.9407975e-05,0.014930408,0.9151611,0.0021885198,56.0
0.91843146,0.0058243675,0.014426576,4.329687e-05,0.05557721,0.0051356815,0.0005614209,57.0
0.51117796,0.018386317,0.05549534,0.000101722566,0.39842764,0.015021266,0.001389795,58.0
0.05232776,0.16483244,0.12509632,0.0009799723,0.07652225,0.55108935,0.029151918,59.0
0.91979706,0.005878341,0.01441133,4.4427226e-05,0.05410218,0.0051936912,0.00057298515,60.0
0.9142125,0.0060415603,0.015062864,4.4391618e-05,0.058756955,0.0053062956,0.00057539693,61.0
0.91815335,0.0062118354,0.015025926,4.817708e-05,0.05439192,0.0055489154,0.00061985967,62.0
0.00797541,0.02478167,0.024820575,8.22354e-05,0.013098873,0.9274633,0.0017779334,63.0
0.9181791,0.0059399144,0.014651239,4.4658056e-05,0.055315934,0.0052908366,0.00057834043,64.0
0.04915246,0.16036843,0.4294316,0.00023826434,0.11624559,0.24039312,0.00417057,65.0
0.0077950093,0.023190448,0.02623819,6.925412e-05,0.0132475495,0.92804515,0.001414409,66.0
0.06595001,0.20398824,0.14834468,0.0014477872,0.09417319,0.43390557,0.05219049,67.0
0.06775283,0.09340382,0.083713196,0.016254682,0.07493601,0.09814127,0.56579816,68.0
0.0033543953,0.005439778,0.0046284785,0.00036427967,0.0039022139,0.006029663,0.97628117,69.0
0.0059520993,0.009877267,0.008368321,0.00057390344,0.006979338,0.011297277,0.9569518,70.0
0.9204498,0.005903983,0.014407356,4.50981e-05,0.053359848,0.0052531897,0.0005808082,71.0
0.006556037,0.021426244,0.021171525,6.664341e-05,0.010887305,0.9384723,0.0014199893,72.0
0.006781753,0.02143446,0.022704,6.371346e-05,0.011434065,0.9362671,0.0013150078,73.0
0.06677022,0.041219797,0.30883002,0.000103600905,0.55520666,0.026278092,0.0015915802,74.0
0.056425523,0.18081236,0.1350545,0.001059111,0.082662754,0.5103847,0.033601146,75.0
0.075512655,0.020853985,0.1026585,7.1699826e-05,0.7841464,0.015696881,0.0010598507,76.0
0.90075,0.00816078,0.019059638,6.708616e-05,0.06378837,0.0073276577,0.0008464312,77.0
0.90990716,0.006043946,0.015292548,4.326848e-05,0.06289357,0.0052571483,0.00056234223,78.0
0.006553571,0.021882795,0.021296043,6.712724e-05,0.010887406,0.9378642,0.0014489386,79.0
0.0060701864,0.018838,0.019755904,5.8444693e-05,0.010149651,0.94388664,0.0012411791,80.0
0.058131464,0.050313685,0.48047882,0.00010914392,0.37930962,0.02995492,0.0017023281,81.0
0.0065562287,0.020242944,0.022297194,5.9189228e-05,0.011164848,0.93846136,0.0012182699,82.0
0.008005199,0.023230653,0.026458608,7.138269e-05,0.013526682,0.9272379,0.0014694941,83.0
0.058668204,0.011741581,0.0494451,4.4363045e-05,0.87097925,0.008480671,0.00064080296,84.0
0.91461813,0.006552997,0.015727319,5.117718e-05,0.05660573,0.0057937494,0.0006508861,85.0
0.2682055,0.018571833,0.061754324,9.1000715e-05,0.6354587,0.014653261,0.0012653747,86.0
0.028616067,0.08056164,0.7482317,0.00010319805,0.08845837,0.0523167,0.0017123554,87.0
0.009192292,0.02887013,0.033920795,7.5968e-05,0.016214864,0.91016823,0.0015577388,88.0
0.06774525,0.14110032,0.111214645,0.0033815356,0.08510048,0.17517814,0.41627967,89.0
0.08822519,0.012635869,0.048661623,5.2412117e-05,0.84020823,0.009466743,0.00074993004,90.0
0.008086993,0.033796366,0.03034134,7.915194e-05,0.014052574,0.91194487,0.0016986617,91.0
0.88659453,0.007118246,0.018474856,4.9022827e-05,0.08096063,0.0061588534,0.0006438561,92.0
0.0063442052,0.019737072,0.02059818,6.1392e-05,0.010611916,0.9413421,0.0013050028,93.0
0.006771482,0.025124202,0.024797995,6.331917e-05,0.011756431,0.93012434,0.0013622756,94.0
0.00792184,0.023771444,0.024508292,7.999913e-05,0.01298687,0.9290092,0.0017223238,95.0
0.9062208,0.0061940956,0.015748374,4.4055167e-05,0.06582366,0.0053947545,0.0005741867,96.0
0.00686953,0.021682708,0.024172598,6.0291844e-05,0.011870004,0.93408,0.0012649421,97.0
0.007674691,0.023800928,0.027091164,6.620111e-05,0.013294598,0.9266865,0.0013859126,98.0
0.0072645466,0.023207076,0.022948459,7.4944044e-05,0.011972704,0.9329118,0.0016205232,99.0
0.06008683,0.049425263,0.45338538,0.00010964183,0.40560782,0.029672848,0.0017122171,100.0
0.031864636,0.19428319,0.19964057,0.00023042821,0.0648519,0.5045667,0.004562568,101.0
0.011783258,0.03924508,0.035758927,0.00013474084,0.019009551,0.89107203,0.0029964058,102.0
0.006439877,0.020767588,0.021134898,6.3125415e-05,0.010785214,0.9394404,0.0013688139,103.0
0.005901896,0.018620512,0.019391954,5.6797136e-05,0.0098971715,0.94492,0.001211682,104.0
0.010909636,0.04002389,0.03533494,0.0001206225,0.018020986,0.8928577,0.0027322748,105.0
0.0057446873,0.01831343,0.018899387,5.5663808e-05,0.009629257,0.9461736,0.0011839578,106.0
0.014794351,0.06408823,0.06580185,0.00012215598,0.027376935,0.825287,0.0025294593,107.0
0.042630006,0.1528361,0.2830267,0.00024302356,0.0918597,0.42477486,0.0046296353,108.0
0.04375304,0.08364659,0.06762836,0.0027230429,0.053549543,0.09887978,0.64981973,109.0
0.013296478,0.051012497,0.042433158,0.00015625557,0.021748034,0.867841,0.0035125243,110.0
0.9212586,0.0057764156,0.014128775,4.3812503e-05,0.053124662,0.005103643,0.0005639946,111.0
0.023698997,0.052719437,0.8067172,7.487085e-05,0.08215072,0.0334044,0.0012343267,112.0
0.91455346,0.00618984,0.0151501605,4.6604902e-05,0.05804544,0.005413538,0.0006008534,113.0
0.06497422,0.04468539,0.3645968,0.000107384774,0.49577203,0.028207632,0.0016565216,114.0
0.05204356,0.015338864,0.07496495,5.104615e-05,0.8462299,0.010621296,0.0007504226,115.0
0.016476234,0.048542745,0.8541077,5.688368e-05,0.0549775,0.024889117,0.0009498531,116.0
0.06616716,0.02845213,0.17125726,8.281709e-05,0.7134062,0.019396853,0.0012375539,117.0
0.9127541,0.0061769495,0.015412009,4.570426e-05,0.059509132,0.005512408,0.00058972463,118.0
0.01548938,0.039953977,0.86789936,5.0054314e-05,0.055516217,0.020262593,0.0008284383,119.0
0.030816518,0.051844493,0.7546775,8.086519e-05,0.13610126,0.025155349,0.0013240087,120.0
0.015184588,0.041853037,0.86925614,4.9000842e-05,0.05553742,0.017313445,0.00080637395,121.0
0.016323501,0.036631227,0.8653475,4.8701277e-05,0.063531615,0.017314548,0.00080291275,122.0
0.021553164,0.06711668,0.80527306,7.7758545e-05,0.068737514,0.035953294,0.0012884982,123.0
0.91257876,0.0060431287,0.015071798,4.415665e-05,0.060431603,0.0052590785,0.000571451,124.0
0.06442031,0.031464543,0.19498955,8.694605e-05,0.687566,0.020156313,0.0013163413,125.0
0.91726106,0.0062468364,0.015073353,4.8369664e-05,0.0552255,0.0055243936,0.0006204596,126.0
0.061974954,0.02670939,0.15981755,7.755022e-05,0.73222125,0.018029917,0.0011693641,127.0
0.02066766,0.04226994,0.8334204,6.126428e-05,0.07803989,0.024539337,0.0010015091,128.0
0.057334974,0.01717779,0.08741904,5.6851815e-05,0.82483953,0.012330215,0.0008415767,129.0
0.034866914,0.046445683,0.72133756,8.196351e-05,0.17003198,0.025925482,0.0013104647,130.0
0.05550693,0.011611463,0.05020662,4.30474e-05,0.87367886,0.0083300695,0.0006230199,131.0
0.69711876,0.01430897,0.040511932,8.639452e-05,0.23484783,0.011964809,0.0011612535,133.0
0.021564506,0.6188926,0.24750514,0.00013614712,0.05111934,0.058298297,0.0024839675,134.0
0.09151784,0.013178464,0.052408814,5.459872e-05,0.83168447,0.010368398,0.0007873972,135.0
0.006180193,0.92295164,0.038363244,5.5274333e-05,0.01255747,0.018854363,0.0010378679,136.0
0.9172159,0.0058557484,0.014532759,4.3189822e-05,0.05668305,0.005111244,0.00055808015,137.0
0.64129734,0.015873991,0.045785673,9.334887e-05,0.28249297,0.01319091,0.0012657478,138.0
0.03166588,0.3635433,0.20911448,0.00025555087,0.064214975,0.32616714,0.0050386675,139.0
0.015349888,0.051853042,0.85958064,5.36482e-05,0.05251947,0.019745136,0.0008981489,140.0
0.008985335,0.89277714,0.05589328,7.6565586e-05,0.018545482,0.022329014,0.0013931418,141.0
0.006763642,0.9096256,0.04899129,5.420361e-05,0.014357331,0.019213777,0.0009941742,142.0
0.011205997,0.835289,0.096249536,8.137792e-05,0.024824923,0.030868813,0.0014804519,143.0
0.91331536,0.0068159183,0.016236426,5.4174714e-05,0.056789678,0.006096016,0.00069246814,144.0
0.824823,0.009961769,0.02655795,6.547829e-05,0.12923959,0.008483497,0.0008686905,145.0
0.9162288,0.0063877865,0.015335501,4.966348e-05,0.055757813,0.005606487,0.0006340102,146.0
0.9197247,0.005991818,0.014529479,4.5863682e-05,0.053865913,0.0052541057,0.00058812613,147.0
0.92127913,0.005768723,0.0141245285,4.372988e-05,0.05311415,0.005106621,0.0005631432,148.0
0.0663499,0.012075229,0.050923347,4.6667534e-05,0.8609001,0.009031139,0.0006736567,149.0
0.9049808,0.0062653776,0.015943233,4.4515975e-05,0.06672818,0.0054584863,0.00057946966,150.0
0.06575913,0.03430811,0.22672217,9.230304e-05,0.64956725,0.022147635,0.0014033245,151.0
0.07734427,0.18558727,0.13684092,0.0032890749,0.10045017,0.21344207,0.28304616,152.0
0.10867926,0.1321789,0.12381109,0.056877635,0.11565657,0.13751444,0.32528204,153.0
0.016571088,0.061675023,0.84373695,5.984787e-05,0.0551998,0.021762371,0.0009949136,154.0
0.0860904,0.113506496,0.1033133,0.027731216,0.09391013,0.11883555,0.45661288,155.0
