cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.02116156,0.0120805465,0.9121393,0.0010060788,2.3558328e-05,0.005146965,0.048442025,1.0
0.6804405,0.06852247,0.0960518,0.00412121,8.000884e-05,0.036113955,0.1146701,2.0
0.07120129,0.085064955,0.031569157,0.03575286,0.00025016046,0.72798604,0.048175555,3.0
0.3271661,0.16326168,0.05640945,0.011707062,0.00015888625,0.34455198,0.09674486,4.0
0.021577064,0.023256052,0.0069775507,0.0033470842,3.3380824e-05,0.9330791,0.011729759,5.0
0.088788636,0.114939354,0.053952362,0.3986452,0.00087974156,0.26746884,0.07532589,6.0
0.020748539,0.011913981,0.9120723,0.00097622356,2.2698765e-05,0.005026764,0.049239475,7.0
0.020860469,0.011961805,0.91242665,0.0009874172,2.3045981e-05,0.005066016,0.048674595,8.0
0.021035977,0.012220553,0.908562,0.0009846792,2.2765844e-05,0.00509051,0.05208355,9.0
0.021257995,0.012073789,0.9120745,0.0010026525,2.3457833e-05,0.005143447,0.04842411,10.0
0.020946419,0.012133686,0.90875304,0.0009611247,2.2214706e-05,0.0049899435,0.05219357,11.0
0.020645045,0.011889262,0.9113485,0.0009546528,2.2129338e-05,0.00494124,0.05019917,12.0
0.02202692,0.012818676,0.90193164,0.0009958501,2.2865659e-05,0.005207352,0.056996644,13.0
0.043539125,0.039121598,0.05016354,0.001194807,2.2243514e-05,0.008410204,0.8575485,14.0
0.6991019,0.07728101,0.05621181,0.0024930679,4.410711e-05,0.024863273,0.14000472,15.0
0.7106721,0.085203744,0.051362902,0.0049939104,8.318877e-05,0.06706689,0.08061731,16.0
0.02074547,0.011872479,0.9122705,0.0009706557,2.2553364e-05,0.005007896,0.04911047,17.0
0.022653423,0.013124023,0.89885646,0.001018874,2.3263989e-05,0.0053602327,0.05896367,18.0
0.789631,0.068401895,0.03489789,0.003142377,5.2053914e-05,0.042229004,0.061645765,19.0
0.020756641,0.011804934,0.91265184,0.0009603803,2.2311877e-05,0.004968437,0.048835374,20.0
0.7366995,0.05811255,0.0712101,0.0028195905,5.323076e-05,0.025643561,0.105461456,21.0
0.020877806,0.012002026,0.9116442,0.0009726837,2.2689985e-05,0.005005514,0.04947504,22.0
0.3097542,0.16643138,0.05426919,0.011710664,0.00015741256,0.3638393,0.093837894,23.0
0.05401055,0.041962452,0.11172128,0.0016935742,3.2888776e-05,0.011014329,0.7795649,24.0
0.032290928,0.032562908,0.011345073,0.006406948,6.116879e-05,0.89927906,0.018053962,25.0
0.2918457,0.23270582,0.07145193,0.003885974,6.46155e-05,0.03872075,0.36132517,26.0
0.075542465,0.050647963,0.19614628,0.002227397,4.437017e-05,0.0142870275,0.66110456,27.0
0.39490822,0.18561526,0.055378806,0.009793372,0.00013649848,0.25161457,0.102553315,28.0
