cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,GHS_urban_area_id
0.051107105,0.06629431,0.06255358,0.0015615263,0.00033412006,0.29907736,0.47469497,0.0077797,0.028337674,0.00011576691,0.008143912,1.0
0.036851272,0.07392942,0.11901397,0.008751387,0.0013956573,0.043966,0.07410212,0.027867721,0.49220192,0.00042746292,0.12149309,2.0
0.030576091,0.041573375,0.07397421,0.09214161,0.0063217715,0.03581504,0.04936147,0.06697178,0.07508915,0.0015039283,0.5266716,3.0
0.035162598,0.039980434,0.0514338,0.41281617,0.1737276,0.03813455,0.043787833,0.060997378,0.049979284,0.012100858,0.081879444,4.0
0.03918258,0.07630805,0.12154421,0.010294914,0.0016087979,0.046103068,0.07605979,0.0303854,0.44539684,0.00048785363,0.15262845,5.0
0.011861585,0.031341217,0.024210464,0.0013644396,0.0002480654,0.013179502,0.021237288,0.0045320955,0.88032055,7.990717e-05,0.011624806,6.0
0.053671684,0.039679773,0.018785944,0.0008082391,0.00018392869,0.79653525,0.070752405,0.003639718,0.012186439,6.5769396e-05,0.003690843,7.0
0.009737897,0.016115526,0.8469221,0.0014540948,0.00025535605,0.018533811,0.060641322,0.00884226,0.02504258,8.053097e-05,0.012374558,8.0
0.022700394,0.03582709,0.05928729,0.0009745138,0.00020064005,0.08386933,0.76641864,0.0049660243,0.020120036,6.8061425e-05,0.0055680303,9.0
0.009718476,0.016033778,0.84712684,0.0014461885,0.00025437208,0.018573657,0.06102446,0.008849067,0.024673695,8.026574e-05,0.0122192865,10.0
0.038765628,0.072326675,0.18713896,0.010503638,0.0015930381,0.050088372,0.091718994,0.035936125,0.31303373,0.00047958936,0.19841528,11.0
0.025248978,0.048634037,0.5868562,0.0036433227,0.0006272966,0.04242656,0.12327609,0.018564628,0.113958865,0.00019717315,0.036566865,12.0
0.02153094,0.034695115,0.09665927,0.011110225,0.0014397354,0.027782682,0.047105785,0.03346971,0.09420986,0.00041028793,0.6315863,13.0
0.057707254,0.06808737,0.056977186,0.0015843055,0.00034263075,0.3854285,0.38685143,0.0075326534,0.027344257,0.00011877073,0.008025639,14.0
0.019564586,0.045998357,0.049459256,0.0029080797,0.0005047533,0.02247132,0.03728562,0.009476555,0.7830751,0.00015995337,0.029096369,15.0
0.03531821,0.04570251,0.07468905,0.29328543,0.011772241,0.040629096,0.053342875,0.07933836,0.07390865,0.0025083863,0.2895052,16.0
0.012552688,0.021396542,0.779414,0.0014136418,0.00025870366,0.026111212,0.11128038,0.008168586,0.028482445,8.303333e-05,0.01083878,17.0
0.010777599,0.017983759,0.8173894,0.0013016916,0.00023641124,0.022098789,0.08806006,0.0076226965,0.024368947,7.554698e-05,0.010085068,18.0
0.013875222,0.01711814,0.026069656,0.7743097,0.008176935,0.015732117,0.019753963,0.030374458,0.025076006,0.0014829659,0.0680308,19.0
0.008846166,0.014902497,0.85676485,0.00118979,0.00021198926,0.017288433,0.061526176,0.0070823287,0.022310602,6.730844e-05,0.009809958,20.0
0.054845255,0.22211118,0.058843043,0.003112952,0.0006170548,0.054633416,0.07543549,0.010654522,0.4988856,0.00020683774,0.020654615,21.0
0.009162316,0.0150802005,0.85389245,0.0012819689,0.0002278681,0.017951777,0.061843947,0.007836801,0.022151625,7.227669e-05,0.0104987575,22.0
0.024717193,0.0344661,0.06280393,0.053338435,0.004264558,0.029054834,0.040865906,0.051237892,0.066054374,0.0010501286,0.6321466,23.0
0.048179515,0.066254385,0.059453163,0.0014449003,0.00030791623,0.25567457,0.5262735,0.0069533763,0.027731858,0.00010603249,0.007620792,24.0
0.021009801,0.048804313,0.054576647,0.0032358682,0.0005592518,0.024204925,0.040628262,0.010386899,0.7637926,0.0001760148,0.032625448,25.0
0.03346989,0.11541176,0.052643582,0.0023605581,0.00045176994,0.03716921,0.059078433,0.008262923,0.6735978,0.00014908219,0.017404942,26.0
0.009640882,0.011835445,0.017601542,0.8473303,0.006337917,0.0108536575,0.01350256,0.02057769,0.017158218,0.0011166965,0.04404512,27.0
0.024388779,0.030529482,0.04789266,0.579234,0.011575883,0.027841808,0.03552051,0.054146845,0.046081826,0.0022354329,0.1405527,28.0
0.030303232,0.034805134,0.045887932,0.5362774,0.09651156,0.03311467,0.038488712,0.055057872,0.04433434,0.008573157,0.07664604,29.0
0.008432923,0.012264685,0.025552323,0.010445911,0.0010299481,0.010227331,0.015230326,0.016748399,0.025988225,0.00026903773,0.8738109,30.0
0.03289112,0.041941278,0.067988575,0.37993783,0.012332944,0.03781536,0.049139384,0.07385765,0.06581108,0.0025479493,0.23573683,31.0
0.031830627,0.0674458,0.46763095,0.003475196,0.0006235632,0.054853722,0.17914666,0.01679916,0.14734438,0.00019893274,0.030650988,32.0
0.021103907,0.029353067,0.057393603,0.04156046,0.0034112863,0.025287358,0.03616848,0.04559859,0.055836726,0.0008474918,0.683439,33.0
