cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,GHS_urban_area_id
0.021663886,0.029788125,0.024953246,0.75959474,0.00063898694,0.033692807,0.022668868,0.06410579,0.042893592,1.0
0.037149455,0.07506826,0.051405035,0.027300254,0.00027997457,0.09323264,0.010597735,0.6072344,0.097732194,2.0
0.021360293,0.11265838,0.037184786,0.0068541444,0.00013038928,0.03532481,0.0061097895,0.03975548,0.7406219,3.0
0.02874908,0.080541074,0.042644672,0.023313304,0.00032916252,0.045867845,0.022001395,0.07044729,0.6861062,4.0
0.07408078,0.30784738,0.46675113,0.0030402322,7.698702e-05,0.094221584,0.0024714733,0.027727716,0.023782741,5.0
0.019694272,0.058984168,0.028995473,0.013163875,0.00021124266,0.030707927,0.012149515,0.04316843,0.7929251,6.0
0.011293646,0.018507242,0.015109777,0.004476848,5.7341742e-05,0.03691401,0.0019232424,0.89690703,0.014810826,7.0
0.043929275,0.047326654,0.059142344,0.0033338086,6.635242e-05,0.7470796,0.0019710746,0.081549436,0.015601415,8.0
0.009977964,0.01688778,0.013616097,0.0031215241,4.3330805e-05,0.03715922,0.0014355788,0.90572464,0.0120338835,9.0
0.04087169,0.043251514,0.055503946,0.002920308,5.8752714e-05,0.7736426,0.0017453153,0.06818848,0.013817418,10.0
0.05882801,0.09011273,0.07183872,0.20555103,0.00092664483,0.108820625,0.034681756,0.29946685,0.12977365,11.0
0.05883924,0.089214094,0.0714859,0.2150356,0.00093998114,0.1080382,0.035566967,0.29264578,0.1282343,12.0
0.018889774,0.024411064,0.021109784,0.80199647,0.0011483832,0.025833145,0.033325206,0.0393781,0.03390813,13.0
0.8761534,0.018114103,0.050340924,0.0012945789,3.882626e-05,0.038329966,0.0009939935,0.009320666,0.00541358,14.0
0.85465527,0.021601811,0.059281472,0.0017051422,5.288265e-05,0.043073013,0.0013190442,0.011516624,0.006794651,15.0
0.042667035,0.08616074,0.059053395,0.037592303,0.0003575783,0.101116255,0.013950375,0.5363137,0.1227886,16.0
0.055059016,0.07054004,0.07620937,0.005826051,0.000108249515,0.5641578,0.0032934283,0.19798625,0.026819803,17.0
0.2990461,0.066092685,0.18070726,0.0038240608,9.668723e-05,0.3891742,0.0026495745,0.041118056,0.017291378,18.0
0.044921186,0.5116558,0.10074277,0.007489416,0.00014408352,0.108366296,0.0055103027,0.092487164,0.12868293,19.0
0.032953437,0.04672814,0.03863508,0.62055516,0.0008519234,0.052803796,0.032325372,0.106479794,0.06866732,20.0
0.04868407,0.03978569,0.070631474,0.0018931387,4.215537e-05,0.79808563,0.001235326,0.029962864,0.009679684,21.0
0.040443722,0.029183928,0.04736929,0.0018352794,3.9847928e-05,0.8399136,0.0011508798,0.031554867,0.008508504,22.0
0.07837927,0.18699177,0.58399546,0.002642373,6.7120665e-05,0.10204582,0.0020726405,0.025171252,0.01863425,23.0
0.8727146,0.017691689,0.05355333,0.0012435649,3.6831778e-05,0.0394397,0.00094978616,0.009182611,0.0051879757,24.0
0.022104282,0.8055537,0.062719114,0.002592734,5.6590638e-05,0.04274389,0.0020847414,0.025379239,0.036765773,25.0
0.6021613,0.047556233,0.19625863,0.002512732,6.999439e-05,0.11664547,0.0018866303,0.021297207,0.011611721,26.0
0.020992883,0.027101658,0.023464788,0.7803363,0.0013172434,0.02860159,0.037336092,0.043314327,0.037535112,27.0
0.042153314,0.4992779,0.09011267,0.007913666,0.00016418257,0.07413635,0.006717121,0.062690586,0.21683423,28.0
0.030910872,0.19241199,0.05648793,0.008680941,0.0001685739,0.052098982,0.0076352074,0.055418387,0.5961871,29.0
0.050388046,0.1254317,0.08367357,0.008640617,0.00014559331,0.25926578,0.0048591127,0.41200525,0.055590305,30.0
0.021590842,0.09559188,0.0368769,0.007970065,0.00013965707,0.036653914,0.007374568,0.045893356,0.7479088,31.0
0.03542916,0.039326932,0.053026784,0.0021482685,4.46506e-05,0.8137389,0.001327681,0.044058114,0.010899609,32.0
0.047568675,0.081953906,0.061271854,0.05383238,0.00044773985,0.10711921,0.016924856,0.52125984,0.10962147,33.0
0.045720536,0.12826395,0.07014366,0.031713147,0.00037555725,0.09201232,0.02007002,0.21147168,0.40022913,34.0
0.0448857,0.07406165,0.057707418,0.04591503,0.00040085605,0.1043613,0.014387953,0.5695431,0.08873696,35.0
0.066225626,0.33462575,0.18847041,0.00517539,0.000108324726,0.27621853,0.00360132,0.08310873,0.042465907,36.0
0.015993385,0.02306172,0.018747631,0.81282806,0.0005479054,0.023850897,0.026039105,0.042157087,0.036774117,37.0
0.8715736,0.019311422,0.052435696,0.0014372419,4.3993074e-05,0.03823398,0.00111721,0.009923221,0.0059236134,38.0
0.055520006,0.6191118,0.18615557,0.0031880357,7.9721125e-05,0.07500552,0.00263576,0.02783196,0.030471692,39.0
0.27386194,0.06293685,0.15597102,0.00413458,0.000103189624,0.43676326,0.002810004,0.04560656,0.01781262,40.0
0.83070505,0.026189508,0.067161664,0.0021387408,6.7332825e-05,0.049608126,0.0016748594,0.01397507,0.008479597,41.0
0.036605436,0.6336512,0.08400841,0.0057627303,0.00012274207,0.06590989,0.004766212,0.049307637,0.119865745,42.0
0.015666932,0.027245892,0.021086112,0.007492423,9.008224e-05,0.04723784,0.0030589285,0.8535925,0.024529317,43.0
0.067964524,0.0556006,0.80079174,0.0014180166,3.7913953e-05,0.052305453,0.0011360025,0.012275794,0.008470012,44.0
0.8134038,0.025075438,0.07108046,0.001828265,5.291766e-05,0.06554028,0.0013580223,0.014164975,0.0074958396,45.0
0.053265408,0.08689482,0.06757551,0.07855973,0.00057540054,0.11372987,0.021013359,0.46399966,0.11438625,46.0
0.016843602,0.021816336,0.018840758,0.8240743,0.0009929751,0.023168687,0.028347243,0.03561061,0.030305365,47.0
0.010672608,0.037844736,0.016532145,0.0054985113,9.444355e-05,0.017107109,0.0048339455,0.02278009,0.8846364,48.0
0.058075324,0.08021415,0.0812108,0.006551724,0.00011920225,0.50206006,0.0037743517,0.2363518,0.031642694,49.0
0.051416703,0.063163,0.056126703,0.48281035,0.005556133,0.06562236,0.10257966,0.08995147,0.0827735,50.0
0.03242257,0.053499144,0.042130724,0.023110207,0.00023665774,0.08379571,0.008235227,0.70034254,0.05622709,52.0
0.045437794,0.107806794,0.06292467,0.04442423,0.0006815234,0.06546127,0.056463238,0.09150625,0.52529424,53.0
0.007976302,0.032588985,0.012973286,0.0035249882,6.1005823e-05,0.01334753,0.0030012976,0.017560046,0.9089666,54.0
0.031378675,0.05016118,0.042451993,0.006697541,0.00010394183,0.14710079,0.0034084362,0.6896096,0.02908785,55.0
0.007391298,0.030088035,0.011984522,0.0032235775,5.6669942e-05,0.012171033,0.002820257,0.015673233,0.91659135,56.0
0.016845351,0.028597426,0.02333524,0.0043536923,6.416713e-05,0.07078204,0.002102549,0.8357337,0.018185914,57.0
0.8744129,0.018686213,0.05119514,0.0013913652,4.2429678e-05,0.03779068,0.0010770336,0.009683712,0.005720505,58.0
0.045870014,0.110949926,0.064385824,0.040986653,0.0006746705,0.06483016,0.056882177,0.087144494,0.5282761,59.0
0.8773779,0.018205421,0.052621193,0.0012594947,3.807933e-05,0.035269376,0.000987605,0.008880071,0.0053607877,60.0
0.8799678,0.017708145,0.051580485,0.0011985512,3.6039128e-05,0.034863506,0.00093439827,0.008569604,0.005141429,61.0
0.8826305,0.017138151,0.050473154,0.0012168054,3.692237e-05,0.033917382,0.00094825745,0.008548793,0.005089969,62.0
0.006024681,0.02394045,0.009741083,0.0027117245,4.7336667e-05,0.009846229,0.0024265577,0.012766117,0.93249583,63.0
0.03579523,0.060538642,0.046761487,0.028128749,0.00027706826,0.089880854,0.009716629,0.6617666,0.06713484,64.0
0.015268368,0.070861526,0.026256,0.005967152,0.0001082457,0.025408242,0.0051857554,0.03134793,0.81959677,65.0
0.05613035,0.11406946,0.0733994,0.076876946,0.0011049926,0.07809045,0.1184536,0.10999628,0.37187853,66.0
0.057261527,0.11840172,0.07639449,0.06665683,0.0010443116,0.07841869,0.12515011,0.1064574,0.3702149,67.0
0.026152948,0.035164703,0.029787166,0.05217321,0.0020886243,0.03013221,0.7379756,0.035684593,0.050840918,68.0
0.018622179,0.028760022,0.022428984,0.034977056,0.0007512367,0.022796582,0.79218024,0.028613318,0.05087039,69.0
0.0556316,0.101196215,0.07094452,0.08603709,0.0014271358,0.07265096,0.2744403,0.096209325,0.24146287,70.0
0.045537814,0.06598855,0.05401581,0.45639682,0.0010095286,0.0758893,0.038547184,0.16556887,0.09704612,71.0
0.023902453,0.06896424,0.03520613,0.017092388,0.00027095224,0.036611937,0.017257854,0.051435437,0.7492586,72.0
0.057621676,0.10757863,0.073377565,0.093194716,0.0013740753,0.077520505,0.19798808,0.106740125,0.28460467,73.0
0.86011034,0.01950059,0.064386345,0.0012365564,3.6696823e-05,0.03925753,0.0009574211,0.0091248555,0.0053897407,74.0
0.048817486,0.112958446,0.067216076,0.04749528,0.0007484479,0.06913803,0.06700988,0.094790384,0.491826,75.0
0.071995474,0.08444096,0.07698491,0.30589864,0.015930586,0.086402975,0.14531474,0.10858227,0.10444945,76.0
0.05385195,0.070907444,0.07667032,0.005544313,0.000103853396,0.58156914,0.003150052,0.1821724,0.026030505,77.0
0.04353665,0.054232817,0.0478528,0.556914,0.0039613904,0.05660511,0.08495228,0.07975014,0.0721948,78.0
0.03371343,0.089873396,0.048727833,0.026963051,0.00041576885,0.050621677,0.030081231,0.071590915,0.6480127,79.0
0.0076647475,0.033117924,0.012745097,0.0031731438,5.5214405e-05,0.012948122,0.0027548606,0.01678604,0.91075486,80.0
0.17358081,0.14196536,0.5219564,0.003225538,8.810252e-05,0.109167,0.0026246451,0.02674958,0.020642575,81.0
0.042748094,0.103654526,0.05947076,0.040483866,0.0006143813,0.062381398,0.048382554,0.08809082,0.5541735,82.0
0.008640472,0.036074992,0.014088642,0.003702357,6.313361e-05,0.014841924,0.0030724965,0.019873437,0.8996425,83.0
0.13069665,0.05364851,0.10527144,0.0036606023,8.496603e-05,0.63943845,0.002405965,0.04876274,0.016030679,84.0
0.85410094,0.01992723,0.059616756,0.001402323,4.1035823e-05,0.047397044,0.0010604118,0.010612144,0.0058421125,85.0
0.8535244,0.022223065,0.059709832,0.0017431041,5.4265915e-05,0.042728625,0.0013630402,0.011641814,0.0070119137,86.0
0.024521187,0.7946087,0.063372634,0.0029257322,6.6188964e-05,0.041650537,0.0024333985,0.025195865,0.04522583,87.0
0.019935189,0.10396379,0.034629058,0.006497157,0.00012201181,0.033305783,0.0057601174,0.03813232,0.75765455,88.0
0.059060946,0.11841442,0.07844208,0.070192166,0.0011176672,0.07988712,0.15157595,0.107312255,0.33399746,89.0
0.81103086,0.028889908,0.07187818,0.0024928409,7.8375044e-05,0.05778068,0.0019253477,0.016314259,0.0096096415,90.0
0.029708883,0.7620849,0.11400236,0.0021238332,5.056147e-05,0.04854022,0.0017401176,0.01988153,0.021867543,91.0
0.8299951,0.023073848,0.07058164,0.0015056032,4.3406195e-05,0.05540812,0.0011395536,0.011755965,0.0064967764,92.0
0.011164376,0.037589777,0.01726772,0.0066158734,0.00010558192,0.018237352,0.0057168533,0.026111064,0.8771914,93.0
0.038846754,0.68677247,0.16166693,0.002532784,6.139794e-05,0.0601848,0.0020727776,0.023293426,0.024568697,94.0
0.024503812,0.13721453,0.043653537,0.0077978317,0.00014370772,0.042990215,0.006519512,0.050405007,0.68677187,95.0
0.05531607,0.0709123,0.07649976,0.0058086677,0.00010781269,0.5646296,0.0033099127,0.19644459,0.026971234,96.0
0.036892783,0.63501686,0.08348745,0.005719668,0.00012220546,0.06620022,0.004729889,0.048982367,0.11884854,97.0
0.041950606,0.5049932,0.09246181,0.007888046,0.00015543468,0.08453926,0.0062487805,0.07530258,0.18646023,98.0
0.01193015,0.039623003,0.01821421,0.0064991405,0.0001110308,0.01855757,0.0063620494,0.0245633,0.87413955,99.0
0.87064236,0.019103104,0.05309321,0.0014450824,4.408432e-05,0.038646415,0.0011238472,0.010006207,0.0058957674,100.0
0.0411345,0.6281097,0.15377593,0.0034828675,7.645301e-05,0.095396906,0.0026865662,0.040494032,0.034843106,101.0
0.0056167236,0.022617929,0.009159697,0.0025321918,4.291939e-05,0.009443198,0.0022105395,0.012664764,0.93571204,102.0
0.019336674,0.83516526,0.056352183,0.002127031,4.7258454e-05,0.03561445,0.0017441928,0.020173762,0.029439216,103.0
0.008943087,0.03977705,0.01500963,0.0035560394,6.2419516e-05,0.0151273785,0.0031159292,0.019308202,0.89510024,104.0
0.019806081,0.1031955,0.034756176,0.006505529,0.000121650875,0.033022407,0.0058668647,0.037952725,0.758773,105.0
0.028429948,0.7489737,0.069995776,0.0037236481,8.2369144e-05,0.049599323,0.0030985388,0.032244164,0.06385246,106.0
0.06571783,0.29322144,0.4991888,0.0030144702,7.585322e-05,0.08560594,0.0024780163,0.027148372,0.02354918,107.0
0.027072381,0.7579754,0.06844841,0.0035076917,7.644672e-05,0.048988767,0.0029160473,0.03174438,0.05927046,108.0
0.051426034,0.12375443,0.07279425,0.038812026,0.0006504809,0.07264198,0.05791655,0.095412865,0.48659143,109.0
0.016447395,0.86552316,0.050213017,0.0015897029,3.61027e-05,0.029634856,0.0012978318,0.0151303625,0.0201276,110.0
0.87793964,0.018083664,0.052049026,0.0013080278,4.008161e-05,0.035087466,0.0010190565,0.009043555,0.0054294947,111.0
0.020650081,0.82877827,0.05578069,0.002327875,5.2644227e-05,0.03564971,0.0019302736,0.020668216,0.034162253,112.0
0.73114645,0.034160182,0.10541321,0.002206055,6.180017e-05,0.097502954,0.0016309589,0.018373543,0.009504781,113.0
0.76757276,0.03108435,0.114678636,0.0017298908,5.0103747e-05,0.062200326,0.0013391178,0.013405397,0.007939329,114.0
0.8716486,0.018722557,0.052178655,0.0014260102,4.3421132e-05,0.03914782,0.0010966214,0.00996303,0.005773228,115.0
0.057269435,0.064984426,0.80451953,0.0014499191,3.8467326e-05,0.048993636,0.0011795171,0.012471062,0.009094022,116.0
0.49701205,0.0702823,0.28833157,0.0029153368,8.360861e-05,0.10113984,0.0023262878,0.022753267,0.015155723,117.0
0.8660515,0.018709283,0.055702686,0.0013890744,4.166579e-05,0.041393276,0.0010582956,0.010014148,0.0056401496,118.0
0.03194714,0.7679246,0.09961623,0.0025214124,6.172051e-05,0.04677866,0.002091964,0.021279829,0.027778428,119.0
0.08536148,0.093077414,0.0884524,0.16373965,0.13311563,0.0939883,0.13240758,0.10544361,0.104414,120.0
0.028270448,0.03566018,0.031184042,0.7117901,0.0019562172,0.03799885,0.048539106,0.056330148,0.048270956,121.0
0.78593373,0.028131673,0.102501914,0.0016425548,4.741354e-05,0.06029501,0.0012626909,0.012811607,0.007373368,122.0
0.022698566,0.8188748,0.07749383,0.001896538,4.453087e-05,0.038799554,0.0015317342,0.017685788,0.020974716,123.0
0.055987995,0.08327422,0.06733166,0.2906276,0.0010183204,0.098890126,0.037999444,0.24424356,0.1206271,124.0
0.08569049,0.095491655,0.089615956,0.2032107,0.06026422,0.09683661,0.14625336,0.11229802,0.11033899,125.0
0.05013875,0.074555,0.06913608,0.0076603405,0.00013063922,0.32681677,0.004081677,0.4329025,0.034578167,126.0
0.8730378,0.018750453,0.052706186,0.0014127665,4.3338656e-05,0.037466735,0.0010958287,0.00973056,0.0057563474,127.0
0.024217855,0.79211605,0.062344883,0.0029528274,6.565882e-05,0.043009024,0.0024287414,0.026449066,0.046415858,128.0
0.8136564,0.02457852,0.076384,0.0016502315,4.7392714e-05,0.06244282,0.0012375719,0.013008596,0.006994462,129.0
0.81029606,0.026507534,0.09419008,0.0015551357,4.628364e-05,0.04779253,0.001225628,0.011367673,0.0070190975,130.0
0.851854,0.020648621,0.06903301,0.0012863495,3.8165374e-05,0.04099016,0.0009968273,0.00950557,0.0056472197,131.0
0.044293065,0.03252619,0.052267466,0.0020707592,4.4568962e-05,0.8216897,0.0013080481,0.03616773,0.009632411,133.0
0.021714529,0.8244862,0.06568321,0.0022441228,5.2215782e-05,0.035745583,0.001859802,0.019379789,0.028834593,134.0
0.057106473,0.084116355,0.06835435,0.2765699,0.0010112324,0.101253055,0.038194895,0.2528072,0.12058654,135.0
0.016797712,0.032717068,0.023427749,0.0073923697,9.204426e-05,0.051972035,0.003204404,0.8342973,0.030099394,136.0
0.8845978,0.016838862,0.04913351,0.0011698852,3.5246674e-05,0.03402185,0.0009061727,0.008354119,0.004942635,137.0
0.88233256,0.017338635,0.049396817,0.0012453864,3.7823636e-05,0.034742035,0.0009656483,0.008750912,0.005190274,138.0
0.06689167,0.25901258,0.5367685,0.0028477013,7.223336e-05,0.0847418,0.0023197127,0.02566622,0.021679692,139.0
0.062338654,0.04890752,0.8203745,0.0013893774,3.7524158e-05,0.046175383,0.0011206188,0.011629252,0.00802717,140.0
0.05909253,0.45567402,0.33683583,0.0032114612,7.894952e-05,0.08533411,0.0026520703,0.029519761,0.027601317,141.0
0.046728414,0.051464785,0.83572996,0.0012727516,3.342361e-05,0.044861916,0.0010150557,0.011225288,0.0076683876,142.0
0.047081508,0.05356134,0.830882,0.0013078565,3.4177894e-05,0.046536557,0.0010439005,0.011627582,0.007925037,143.0
0.26894888,0.06789925,0.16734302,0.003917298,9.7553544e-05,0.42765775,0.0027157238,0.0434158,0.018004628,144.0
0.056627247,0.0478245,0.06513947,0.0038588534,7.805951e-05,0.7244076,0.002315853,0.082940795,0.016807528,145.0
0.83664757,0.025103178,0.06469868,0.0020364579,6.367716e-05,0.048312377,0.0015939657,0.013442976,0.008101164,146.0
0.8824564,0.017318934,0.049477194,0.0012269664,3.7092126e-05,0.034698732,0.00095406576,0.008676125,0.00515451,147.0
0.05714253,0.089628436,0.07101065,0.105244525,0.00068480975,0.116521604,0.025093103,0.4149908,0.11968356,148.0
0.02636951,0.79713565,0.092589706,0.0019556975,4.675106e-05,0.0414192,0.0016257254,0.017731296,0.021126442,149.0
0.05777338,0.08731066,0.07006223,0.24459927,0.000976147,0.104330376,0.036889073,0.2714016,0.12665729,150.0
0.19230193,0.06434475,0.61664057,0.0023174295,6.387406e-05,0.09079264,0.0018215152,0.01944124,0.012276059,151.0
0.03824258,0.23434754,0.07379621,0.010621135,0.00021156132,0.061354753,0.010141416,0.06292655,0.5083582,152.0
0.013719535,0.019286955,0.015938757,0.028163256,0.0008940022,0.016125457,0.8568422,0.019489668,0.029540183,153.0
0.048680812,0.062661976,0.80768067,0.0014765216,3.792947e-05,0.05563059,0.0011645475,0.0136350505,0.009031955,154.0
0.016522529,0.02318741,0.019166896,0.033991292,0.001109815,0.019388422,0.82779604,0.023391834,0.035445694,155.0
0.05163151,0.6074123,0.18943635,0.0029938845,7.174944e-05,0.08845467,0.002371237,0.029830065,0.027798237,156.0
0.023307856,0.80899394,0.062289458,0.0024560336,5.4942102e-05,0.044170305,0.0019435256,0.023937484,0.032846484,157.0
0.8294704,0.022480251,0.07405067,0.0015032092,4.368707e-05,0.053388532,0.0011370595,0.011569921,0.006356284,158.0
0.042149972,0.6770631,0.14746056,0.0027033763,6.403966e-05,0.07499603,0.0021366235,0.027115582,0.026310716,159.0
0.046572886,0.05372528,0.83272207,0.0013193302,3.4711426e-05,0.04505939,0.0010522559,0.011549818,0.007964289,160.0
0.88176703,0.01742812,0.050789,0.0011864511,3.575802e-05,0.034340076,0.00092319556,0.008460533,0.005069909,161.0
