cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,GHS_urban_area_id
0.05891571,0.0570789,0.010625906,0.001118944,0.06898054,5.2858926e-05,0.7720654,0.03116179,1.0
0.506271,0.0692822,0.035653487,0.0026724269,0.06406839,0.000108630345,0.07174044,0.25020337,2.0
0.023562133,0.04241766,0.83087784,0.0058582756,0.0133267725,0.00014679036,0.019443994,0.06436654,3.0
0.08787682,0.1244147,0.35071984,0.14864726,0.061323415,0.0016989475,0.07886818,0.1464508,4.0
0.72365886,0.04242378,0.017868252,0.001531305,0.056900587,6.5801294e-05,0.057779897,0.099771515,5.0
0.020540554,0.03853503,0.85079086,0.005200556,0.011690027,0.00012787477,0.017300848,0.055814266,6.0
0.07716426,0.051588945,0.012286089,0.0014833412,0.16291901,7.379741e-05,0.6610507,0.03343387,7.0
0.05312863,0.016737942,0.006328392,0.000950305,0.8443095,5.1192867e-05,0.0624083,0.016085654,8.0
0.098155536,0.054396406,0.014762474,0.0019287219,0.3324931,9.8815864e-05,0.45956847,0.038596474,9.0
0.05695583,0.016549334,0.006404415,0.0009602079,0.8444585,5.1619998e-05,0.05816988,0.016450126,10.0
0.07807609,0.05124284,0.011973928,0.0014104819,0.14802378,6.943007e-05,0.67573774,0.0334658,11.0
0.047745164,0.04605728,0.009082423,0.0010123069,0.068086326,4.8827107e-05,0.8029322,0.02503545,12.0
0.04257816,0.054034915,0.009764199,0.0010673957,0.055959117,5.117006e-05,0.81065375,0.02589135,13.0
0.30109417,0.041343,0.015437861,0.0019433601,0.46597576,9.576669e-05,0.12556873,0.048541307,14.0
0.7718224,0.029131785,0.012744201,0.0013648705,0.08270596,6.19673e-05,0.05179593,0.050372876,15.0
0.65017825,0.051118113,0.024382351,0.0020652267,0.06744843,8.8595014e-05,0.06580925,0.13890982,16.0
0.082101345,0.16037461,0.020471537,0.0019103333,0.07067759,8.658467e-05,0.60430044,0.060077574,17.0
0.06098754,0.017918883,0.0071023917,0.0010856246,0.8342758,5.8821308e-05,0.060590494,0.017980509,18.0
0.16269556,0.08470057,0.040594295,0.0022006487,0.036918208,8.519102e-05,0.056049995,0.61675555,19.0
0.043476105,0.04915527,0.009142088,0.0009962594,0.057036206,4.7631784e-05,0.8151892,0.024957215,20.0
0.80757564,0.026381515,0.011565144,0.0011671477,0.06024239,5.2281677e-05,0.043290965,0.049724907,21.0
0.055962175,0.016554512,0.0063245683,0.0009489163,0.8455257,5.103924e-05,0.05844199,0.016191153,22.0
0.77599776,0.032852985,0.014312888,0.001309009,0.05491247,5.7265162e-05,0.048672803,0.071884826,23.0
0.057436515,0.016306594,0.0062432326,0.00092638814,0.84520936,4.955885e-05,0.057639144,0.016189262,24.0
0.06264773,0.10159452,0.41350925,0.0053418423,0.0273869,0.00016270306,0.041887924,0.3474692,25.0
0.6660461,0.03597694,0.01507611,0.0016999057,0.14914747,7.961017e-05,0.07621599,0.05575785,26.0
0.0492486,0.046000503,0.009761331,0.0011397033,0.08339953,5.6214947e-05,0.7846151,0.025779122,27.0
0.06594904,0.10598876,0.1936585,0.0039065303,0.026395153,0.00012881334,0.04164051,0.5623327,28.0
0.028026905,0.048967484,0.8029422,0.007983723,0.016105423,0.00018907596,0.023226257,0.072558984,29.0
0.37680995,0.112835735,0.036877,0.0025293108,0.06779382,0.000104198334,0.10784381,0.2952062,30.0
0.015595957,0.031335685,0.8804517,0.0029819428,0.008508983,8.010108e-05,0.012938971,0.048106764,31.0
0.40871298,0.043117356,0.016932959,0.00207655,0.35743436,0.00010137677,0.1160007,0.055623725,32.0
0.08241209,0.44478205,0.031866625,0.0025097374,0.05744141,0.00010783748,0.2896514,0.09122883,33.0
0.05582142,0.06459615,0.036671452,0.0014612108,0.017569821,5.3711712e-05,0.029736295,0.79409,34.0
0.11009512,0.055012666,0.014398389,0.0017746433,0.28732458,8.873985e-05,0.49105835,0.04024759,35.0
0.20993122,0.08066197,0.04623457,0.0026481936,0.042738155,0.000101558064,0.05762528,0.5600591,36.0
0.2264291,0.1988745,0.043556035,0.0027633598,0.06665054,0.00011327859,0.1467843,0.31482887,37.0
0.80793595,0.026861988,0.011486224,0.0011537549,0.05902732,5.1243802e-05,0.0440979,0.04938565,38.0
0.04126597,0.047988363,0.06715864,0.71314675,0.03501463,0.005426898,0.039558258,0.050440565,39.0
0.80958474,0.027378405,0.011958321,0.0011476086,0.052358594,5.0668674e-05,0.04211629,0.055405475,40.0
0.8154122,0.026620854,0.011183373,0.0010857347,0.05265181,4.795281e-05,0.042401057,0.050596952,41.0
0.05016521,0.06335092,0.061615944,0.0019076951,0.017418185,6.652766e-05,0.027796187,0.7776794,42.0
0.1011146,0.022957548,0.008514293,0.0011735836,0.7599669,6.0570208e-05,0.08235092,0.023861673,43.0
0.20281509,0.15579031,0.026878985,0.0023537169,0.10718451,0.00010420276,0.40015182,0.104721405,44.0
0.43125957,0.103062004,0.026123665,0.0022466504,0.11172585,9.9140256e-05,0.19954297,0.12594013,45.0
0.053057693,0.017589897,0.00651246,0.0009768805,0.8373504,5.2686533e-05,0.068000756,0.016459227,46.0
0.069798574,0.5990121,0.03914115,0.0022517922,0.03620799,8.9643305e-05,0.11456845,0.13893032,47.0
0.01474068,0.027650932,0.88886094,0.002783776,0.007890564,7.227474e-05,0.011878892,0.046121962,48.0
0.069457985,0.02769064,0.009500834,0.0013953729,0.7408554,7.523872e-05,0.12722526,0.023799257,49.0
0.16970675,0.11481734,0.042464267,0.0023077275,0.041056,8.997337e-05,0.06943815,0.56011975,50.0
0.05362769,0.016748082,0.0061676977,0.0009073456,0.8413242,4.8453363e-05,0.065257184,0.015919423,52.0
