cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,GHS_urban_area_id
0.021594822,0.0694458,0.0061722677,4.8993006e-05,0.09246438,0.49648175,0.03546614,0.07871406,0.051589053,0.052123606,0.0010113368,0.03514603,0.059741814,1
0.017965429,0.04206365,0.011389242,6.762465e-05,0.57365906,0.12942627,0.026113875,0.05222604,0.03507186,0.036017343,0.0015369346,0.026323538,0.048139155,2
0.018090729,0.042972844,0.0037711267,3.8137572e-05,0.024408316,0.06613926,0.025253322,0.12145654,0.024873102,0.05470017,0.0007460031,0.030860387,0.58669007,3
0.028458266,0.17090985,0.0015804649,1.8693394e-05,0.009507035,0.0832467,0.05625829,0.18591423,0.065337375,0.2668123,0.00033471815,0.08369523,0.04792681,4
0.019106105,0.036040228,0.025840003,0.000111086316,0.6188743,0.07583702,0.025048774,0.05071245,0.03087768,0.035235845,0.0028259414,0.026471928,0.05301861,5
0.017357755,0.042779643,0.001982493,2.228442e-05,0.011704905,0.049374446,0.023999872,0.39712027,0.023507984,0.08820843,0.00041426768,0.03571935,0.30780825,6
0.011174387,0.02474201,0.008708188,4.7367805e-05,0.75391775,0.067757115,0.015925633,0.03002839,0.021177107,0.021323202,0.0011048128,0.01596968,0.028124308,7
0.020819876,0.603052,0.001030929,1.25465185e-05,0.0060399473,0.054989662,0.0690572,0.036776606,0.08473136,0.058381323,0.00022113785,0.04631998,0.018567376,8
0.004014222,0.008153576,0.004403414,2.041641e-05,0.9188355,0.0192824,0.005518358,0.009858013,0.007207471,0.00722415,0.00049811386,0.005563309,0.00942104,9
0.021737916,0.07004922,0.006200524,4.922314e-05,0.09252365,0.5007663,0.035899054,0.075618476,0.053145066,0.05141445,0.0010150215,0.03515358,0.05642751,10
0.016134322,0.021250572,0.7247574,0.00051273155,0.050579805,0.027722616,0.01834807,0.023568636,0.020538067,0.020705752,0.03319581,0.01856521,0.024121018,11
0.0031347387,0.0044137714,0.94312507,6.267851e-05,0.014289081,0.0062153856,0.0036733116,0.0050068297,0.0042238366,0.004262032,0.0027539686,0.0037242488,0.0051151137,12
0.021756634,0.037750956,0.05994896,0.00016887594,0.5884622,0.07033435,0.027913598,0.04554276,0.034849614,0.035210546,0.0046860385,0.028435105,0.044940338,13
0.030196156,0.5031983,0.0009456411,1.2471068e-05,0.0048961053,0.03100481,0.16377701,0.027694007,0.10620271,0.0543303,0.00021287032,0.062469877,0.015059685,14
0.027639084,0.035409026,0.51003456,0.0011252646,0.07490765,0.044741068,0.031060716,0.038743645,0.034352973,0.034536835,0.096452594,0.03133981,0.039656714,15
0.029197063,0.04790689,0.14186771,0.00028278498,0.4104146,0.08177081,0.036529586,0.057709888,0.04412148,0.04541335,0.008537296,0.03727867,0.058969952,16
0.09784628,0.068644665,0.00086612074,1.3269766e-05,0.003671009,0.014842362,0.5906726,0.017339414,0.06968961,0.037646085,0.00021259498,0.08798742,0.010568566,17
0.01426851,0.08621894,0.0018140967,1.8140941e-05,0.015167599,0.6562116,0.029294139,0.05255006,0.04586024,0.041947905,0.00034479168,0.026693556,0.029610408,18
0.023450246,0.04025534,0.071933664,0.0001906666,0.5522952,0.073557675,0.029917927,0.04877847,0.036902227,0.03774872,0.0053799585,0.03053848,0.049051385,19
0.0024938593,0.0034992113,0.9550037,5.089392e-05,0.011142714,0.0049082795,0.0029172928,0.0039681704,0.0033490134,0.0033823352,0.002268398,0.0029587455,0.004057361,20
0.0026826754,0.0037401046,0.9522022,5.7855683e-05,0.011352606,0.0051907096,0.0031309628,0.004237465,0.0035774221,0.0036179991,0.0026998583,0.0031703026,0.0043397336,21
0.01255019,0.016683746,0.78608996,0.00037370832,0.041167498,0.021963775,0.014339508,0.018503336,0.016104873,0.016205486,0.02258398,0.014493244,0.018940717,22
0.026423745,0.04449078,0.09656123,0.00023124763,0.48652074,0.07884803,0.033386484,0.054301433,0.040594034,0.042124733,0.0067101936,0.034188397,0.055618953,23
0.019625958,0.646635,0.0008156438,1.0203705e-05,0.0045758695,0.036516774,0.07320404,0.028876558,0.077969745,0.051879782,0.00017788929,0.04519998,0.014512566,24
0.050158247,0.06615367,0.0009432424,1.30222725e-05,0.0044604964,0.021126635,0.064206,0.052356582,0.04838651,0.32411525,0.00021898089,0.34824535,0.019615967,25
0.0038286254,0.007755434,0.004146309,1.9307925e-05,0.9221782,0.01844951,0.005240458,0.009593276,0.006835943,0.006964911,0.0004707119,0.005331091,0.009186146,26
0.03490633,0.0393159,0.0913605,0.008976987,0.053850967,0.043693643,0.036941823,0.04115348,0.03878085,0.03894288,0.49316385,0.037139025,0.04177372,27
0.025157005,0.13534252,0.0024934765,2.700445e-05,0.01743654,0.19399345,0.04711925,0.23508292,0.05252447,0.12363707,0.00050255563,0.054947108,0.11173663,28
0.0339901,0.063710615,0.00084812095,1.144715e-05,0.0041440944,0.020789063,0.04873959,0.0628924,0.03637253,0.5258233,0.00019466707,0.18063119,0.021852901,29
0.018803505,0.06400833,0.0047210064,3.9014223e-05,0.06310157,0.5623062,0.031292286,0.07469942,0.045296032,0.04826258,0.0007944378,0.031565,0.055110592,30
0.025591806,0.10466646,0.0020602986,2.3913466e-05,0.012537747,0.0841995,0.04388773,0.31172702,0.04078747,0.16024366,0.00043497255,0.059844624,0.15399475,31
0.024184918,0.07219316,0.007990819,6.049072e-05,0.13962129,0.41003752,0.038536068,0.08649796,0.054750983,0.056704734,0.0012697072,0.038622774,0.069529586,32
