cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,GHS_urban_area_id
0.04121125,0.91468275,0.0026247138,0.04148129,1.0
0.94869983,0.0221551,0.0023060385,0.026839063,2.0
0.9459649,0.023963595,0.0024948514,0.027576722,3.0
0.9474791,0.023296097,0.002345085,0.026879663,4.0
0.0649482,0.049736135,0.0050014798,0.8803141,5.0
0.9471513,0.022471499,0.0023963454,0.027980821,6.0
0.09301262,0.21277405,0.008017583,0.68619573,7.0
0.023513684,0.94504154,0.0018747208,0.029570034,8.0
0.055227123,0.090834975,0.005396081,0.8485418,9.0
0.023184218,0.9433326,0.0019028732,0.031580284,10.0
0.023073591,0.94360983,0.0017759181,0.031540684,11.0
0.02407429,0.9438452,0.0019351374,0.030145396,12.0
0.03232925,0.9304235,0.0023723647,0.03487487,13.0
0.059839547,0.09688967,0.005407955,0.8378629,14.0
0.0047636917,0.0036140585,0.98546404,0.0061582704,15.0
0.6975837,0.17240907,0.007458442,0.122548856,16.0
0.023039386,0.9452663,0.0017789197,0.029915383,17.0
0.024990119,0.94349813,0.0018005864,0.029711183,18.0
0.89301664,0.054885488,0.0041689174,0.047929034,19.0
0.023414947,0.94498295,0.0018791535,0.029722983,20.0
0.8807751,0.054539394,0.003864746,0.06082086,21.0
0.026580036,0.9401107,0.002076407,0.031232892,22.0
0.8476324,0.05431726,0.009273528,0.08877685,23.0
0.035041973,0.9254049,0.0025353357,0.0370178,24.0
0.933016,0.029539598,0.0034378665,0.034006536,25.0
0.27812663,0.32606715,0.009717474,0.38608873,26.0
0.07977815,0.06539429,0.7623778,0.09244978,27.0
0.94444716,0.025045263,0.0022838973,0.028223662,28.0
0.94777614,0.022596404,0.0024078144,0.027219651,29.0
0.22449677,0.644263,0.008291172,0.12294904,30.0
0.9391212,0.027330475,0.0024098242,0.031138482,31.0
0.033605553,0.92679054,0.0021641273,0.037439786,32.0
0.09037509,0.8317452,0.0046260166,0.07325372,33.0
0.938639,0.02856624,0.002717841,0.03007696,34.0
0.049945764,0.07749803,0.0047812364,0.867775,35.0
0.9442659,0.02439272,0.0022629246,0.02907844,36.0
0.6298899,0.2322309,0.008709269,0.12916996,37.0
0.0036970137,0.0028478745,0.98879737,0.004657692,38.0
0.17755587,0.15747614,0.47296223,0.1920057,39.0
0.13357535,0.11379079,0.6034608,0.14917305,40.0
0.10882137,0.09028048,0.6783401,0.12255809,41.0
0.93530244,0.030316554,0.0028566387,0.031524386,42.0
0.054584403,0.044241365,0.83621025,0.064963974,43.0
0.92546463,0.02918576,0.0033468958,0.042002674,44.0
0.18965244,0.16903946,0.43962428,0.20168383,45.0
0.07366739,0.111787386,0.0062718354,0.8082734,46.0
0.125887,0.10719334,0.62465554,0.14226419,47.0
0.9318687,0.031272534,0.0032479542,0.033610847,48.0
0.15644883,0.13548733,0.5364263,0.17163752,49.0
0.02328598,0.018679282,0.92910427,0.028930463,50.0
0.02542519,0.94138116,0.0020488228,0.031144848,52.0
0.9479977,0.022573898,0.002363891,0.027064485,53.0
0.94461286,0.02369746,0.0026289478,0.029060747,54.0
0.12511382,0.105619185,0.6287974,0.14046955,55.0
0.94670665,0.023783768,0.0024254746,0.027084101,56.0
0.04336385,0.88151836,0.003184957,0.071932845,57.0
0.026612762,0.019826131,0.9178977,0.0356634,58.0
0.9399581,0.027729329,0.0027155092,0.02959706,59.0
0.054710135,0.049931336,0.0069343667,0.8884242,60.0
0.08892009,0.71987325,0.0061004465,0.18510626,61.0
0.090179555,0.70617205,0.006340851,0.1973075,62.0
0.9457093,0.023931378,0.0025450862,0.027814267,63.0
0.18578921,0.13468629,0.34048724,0.3390372,64.0
0.92351836,0.03397816,0.0040558483,0.038447697,65.0
0.94468343,0.023936123,0.0022740462,0.02910634,66.0
0.9471289,0.023718713,0.00224856,0.026903821,67.0
0.94438154,0.023651667,0.0025637774,0.029402979,68.0
0.9485218,0.022091111,0.0022751277,0.027112,69.0
0.948175,0.022422977,0.0022185284,0.027183533,70.0
0.026967349,0.9382424,0.002141812,0.032648496,71.0
0.9483018,0.022640772,0.0022938414,0.02676354,72.0
0.9428148,0.024884317,0.0022982478,0.030002523,73.0
0.03247388,0.031380847,0.0038300108,0.93231523,74.0
0.94804823,0.022552324,0.00228342,0.027116012,75.0
0.12655896,0.10694875,0.62470484,0.1417875,76.0
0.024813969,0.9430405,0.0018330031,0.03031254,77.0
0.023301668,0.9457806,0.0018167014,0.029101068,78.0
0.94761133,0.022799606,0.0022525056,0.02733654,79.0
0.94877154,0.022569293,0.0022336505,0.026425509,80.0
0.9310863,0.032753795,0.0028940763,0.033265796,81.0
0.9482311,0.022846345,0.0022052247,0.026717348,82.0
0.945443,0.02455309,0.0024935836,0.027510362,83.0
0.18293975,0.16214438,0.4590517,0.19586417,84.0
0.029897755,0.935323,0.0021184152,0.03266083,85.0
0.024501622,0.943313,0.001955053,0.030230368,86.0
0.8935605,0.042068217,0.003802128,0.06056902,87.0
0.94723725,0.022359949,0.002398975,0.028003862,88.0
0.94718826,0.02248934,0.0022780497,0.028044334,89.0
0.06169342,0.049823843,0.81646895,0.072013766,90.0
0.9272006,0.032626115,0.0027207243,0.037452567,91.0
0.023931343,0.018995587,0.92699015,0.030082807,92.0
0.94807017,0.02303898,0.0023030909,0.026587747,93.0
0.8974667,0.040633585,0.0037205853,0.05817912,94.0
0.9395401,0.024588495,0.0027763313,0.03309507,95.0
0.043109603,0.8787478,0.0033190087,0.074823566,96.0
0.94602823,0.02281774,0.0024599389,0.028694145,97.0
0.94772166,0.022557579,0.0023993924,0.027321363,98.0
0.94633377,0.024183655,0.002355855,0.027126731,99.0
0.16240577,0.11893693,0.4445139,0.2741434,100.0
0.8949842,0.047427375,0.0035127033,0.05407577,101.0
0.94469523,0.025223333,0.002332566,0.027748907,102.0
0.9477283,0.02288881,0.002347558,0.027035346,103.0
0.9471774,0.02240363,0.0023074518,0.028111562,104.0
0.94556177,0.02473277,0.0023802673,0.027325213,105.0
0.9448433,0.024929175,0.0025020759,0.027725423,106.0
0.9468487,0.022950659,0.0022864556,0.02791415,107.0
0.9389811,0.025228737,0.0029966175,0.032793492,108.0
0.9440875,0.02505162,0.0022972508,0.028563652,109.0
0.9442533,0.023851044,0.0025061374,0.0293895,110.0
0.026727565,0.93835,0.0021845645,0.03273781,111.0
0.10614127,0.084285915,0.0063046534,0.8032681,112.0
0.07186291,0.13828814,0.0067420946,0.78310686,113.0
0.87371266,0.050041836,0.0042609675,0.07198456,114.0
0.0611,0.04927908,0.8183689,0.071251996,115.0
0.07291894,0.064171016,0.004972846,0.85793716,116.0
0.94699043,0.023353979,0.0024160205,0.027239552,117.0
0.024074368,0.9394252,0.0019935302,0.034506857,118.0
0.26017663,0.14057854,0.090531945,0.5087129,119.0
0.023929594,0.9405092,0.0018497385,0.033711534,120.0
0.06126371,0.05913586,0.010546554,0.8690539,121.0
0.24848522,0.47773683,0.008839071,0.26493886,122.0
0.933918,0.030014778,0.0025300782,0.03353711,123.0
0.085091665,0.063400276,0.724974,0.12653409,124.0
0.035243057,0.9222585,0.0028675296,0.039630964,125.0
0.06878333,0.05108682,0.78083354,0.099296294,126.0
0.0028248574,0.0021765307,0.9914139,0.0035847384,127.0
0.94257647,0.026499096,0.0024341845,0.02849021,128.0
0.15332548,0.11859626,0.04845537,0.6796229,129.0
0.082024366,0.06188134,0.0055524097,0.8505419,130.0
0.0046486054,0.0035410319,0.9858557,0.0059546377,131.0
0.042915292,0.032239173,0.86473334,0.06011215,133.0
0.009387964,0.0072531477,0.97183573,0.011523154,134.0
0.024061762,0.94243026,0.0019883374,0.031519625,135.0
0.02860945,0.035797946,0.0031505318,0.93244207,136.0
0.029009355,0.93446326,0.0023343964,0.034192994,137.0
0.004711867,0.0036335748,0.98577803,0.005876591,138.0
0.6544219,0.1097234,0.008958436,0.22689623,139.0
0.029452307,0.032153603,0.0036895096,0.93470454,140.0
0.032761525,0.03462988,0.0043068556,0.92830175,141.0
0.18863523,0.13288124,0.35725766,0.32122585,142.0
0.026372083,0.029389838,0.0028433688,0.9413948,143.0
0.065131724,0.053048696,0.8048282,0.07699138,144.0
0.13788275,0.11728864,0.5920343,0.1527943,145.0
0.08364097,0.17355525,0.007383242,0.7354205,146.0
0.017116956,0.013449697,0.9480934,0.021339955,147.0
0.027212404,0.9313403,0.002071234,0.0393761,148.0
0.9331563,0.031151833,0.0028165774,0.032875326,149.0
0.018708555,0.014641356,0.94387454,0.022775522,150.0
0.03184857,0.038566172,0.0030839844,0.9265012,151.0
0.105960876,0.08746276,0.68745524,0.1191211,152.0
0.17389844,0.14931305,0.4931749,0.18361361,153.0
0.029758714,0.03403605,0.0029202218,0.933285,154.0
0.110360324,0.06937614,0.6991485,0.12111504,155.0
0.072125345,0.058628704,0.78576386,0.08348214,156.0
0.94751537,0.022577317,0.0023847022,0.027522573,157.0
0.13966326,0.11856327,0.5878866,0.15388688,158.0
0.8867812,0.058026183,0.004108263,0.051084366,159.0
0.03102593,0.030725332,0.0036881713,0.93456054,160.0
0.07933908,0.15078159,0.0067482726,0.7631311,161.0
0.49492186,0.13306114,0.010620743,0.3613963,162.0
0.02812073,0.030637342,0.0033513969,0.93789047,163.0
0.028921708,0.03539584,0.0030327407,0.9326497,164.0
0.18340778,0.16320711,0.45684066,0.19654451,165.0
0.21042174,0.19304064,0.37665644,0.21988122,166.0
0.022336608,0.94745785,0.0017367139,0.028468855,167.0
