cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,cluster_13_prob,cluster_14_prob,GHS_urban_area_id
0.05434135,0.029595247,0.0702732,0.007006314,0.00015067613,0.06750703,0.069868445,0.020081142,0.035250735,0.21913107,0.04159181,0.007577454,0.10297278,0.06677816,0.20787457,1
0.02328913,0.012319077,0.03704726,0.0047157197,9.182591e-05,0.027848262,0.0379204,0.017623575,0.014603994,0.09245612,0.016925449,0.0044211806,0.0327134,0.021968735,0.65605587,2
0.025281439,0.018817525,0.032068375,0.043553524,0.00079219416,0.027496,0.038145285,0.5698167,0.020488983,0.03848876,0.021846147,0.03639065,0.03730971,0.024334991,0.065169625,3
0.024392644,0.012960912,0.038675822,0.0052012145,0.00010307977,0.027357835,0.036485087,0.021074647,0.015649281,0.087921545,0.01740399,0.005067756,0.035468377,0.022493815,0.6497441,4
0.010579722,0.007261078,0.014377953,0.011044362,0.00017875855,0.011759504,0.017435648,0.8133025,0.008076576,0.018925691,0.008764022,0.009431115,0.016602175,0.010056442,0.042204354,5
0.0047744904,0.0034430968,0.0062058466,0.006555812,0.00010206528,0.005372112,0.007933597,0.9149532,0.0037632466,0.008022384,0.0040963693,0.0061172773,0.008135385,0.004741203,0.015783895,6
0.15153624,0.034463983,0.15601984,0.0026684764,6.764418e-05,0.11473113,0.032516517,0.0054253126,0.047274776,0.2788476,0.063392624,0.0023038427,0.017788704,0.05786183,0.035101473,7
0.049782164,0.47474182,0.017949792,0.0013139325,4.2467425e-05,0.038419478,0.009685309,0.0020176137,0.095037766,0.016065614,0.22409964,0.0012063235,0.007268517,0.055704255,0.0066653173,8
0.056890674,0.46820253,0.0198381,0.0013779436,4.512644e-05,0.0389092,0.009929217,0.0021208385,0.1110943,0.016919099,0.21045394,0.0012466096,0.007217115,0.04875853,0.006996854,9
0.05015467,0.4363039,0.018397234,0.0013715319,4.3864362e-05,0.04164109,0.010301207,0.0020951112,0.08985938,0.016708001,0.25532198,0.0012574046,0.007689921,0.061918944,0.006935726,10
0.04974372,0.039738264,0.045122534,0.0068326616,0.00015589868,0.07587631,0.06520093,0.014348221,0.040622573,0.09104968,0.054299172,0.008532428,0.30992833,0.13818164,0.06036769,11
0.06509688,0.05109536,0.051067244,0.0051650777,0.00012544854,0.10678931,0.057671342,0.010136754,0.05140521,0.104255185,0.076719254,0.0057504824,0.10386519,0.26418868,0.04666853,12
0.017008808,0.015319279,0.01637284,0.0053198803,0.000121558405,0.022150079,0.025216367,0.011613101,0.015563175,0.026469791,0.018170193,0.010394974,0.7552445,0.03416539,0.026870094,13
0.12850153,0.046061326,0.08654774,0.002748683,6.922223e-05,0.26917055,0.037447993,0.0050570923,0.04938076,0.13192952,0.107224,0.0023207439,0.018206388,0.08795118,0.027383234,14
0.06036663,0.032490294,0.06756737,0.0050272485,9.907636e-05,0.3130541,0.19498718,0.007790152,0.030432729,0.09244219,0.06639297,0.0034273206,0.02547789,0.061203882,0.039240945,15
0.032366317,0.023093142,0.04140023,0.028248144,0.0004500184,0.037982434,0.05882726,0.36805785,0.02534749,0.06087599,0.028047318,0.03895534,0.08430727,0.03572787,0.13631342,16
0.03925957,0.6276966,0.015528306,0.0013034478,4.52125e-05,0.027316043,0.008354825,0.0019906352,0.101676084,0.013714213,0.1067857,0.0012338421,0.0068556783,0.042101514,0.006138357,17
0.13947746,0.051626626,0.07472949,0.0024853365,6.40128e-05,0.27776545,0.03228534,0.004428893,0.053790413,0.0959022,0.13353157,0.0021062254,0.016237387,0.09327044,0.022299176,18
0.034802746,0.02083977,0.05268725,0.015332058,0.0002660474,0.039851323,0.061595604,0.11077006,0.02402996,0.08659202,0.02679377,0.013670165,0.054725178,0.032309894,0.4257341,19
0.055491846,0.05458833,0.03779645,0.0040199603,0.00010397098,0.0863926,0.039670214,0.00735201,0.05077646,0.06472834,0.07821356,0.0045517893,0.07021047,0.41676053,0.029343486,20
0.0057891705,0.0041359127,0.007594263,0.007603406,0.00012388367,0.006422757,0.009335215,0.89908457,0.0045467177,0.009694152,0.0049125883,0.0067696827,0.009278813,0.0056193625,0.019089587,21
0.04770744,0.02774035,0.034108154,0.0018936817,4.442774e-05,0.63922673,0.033566553,0.0029374366,0.023148386,0.038986437,0.077555425,0.0014283028,0.010344764,0.048149142,0.0131627545,22
0.034144532,0.020074442,0.052935068,0.014441768,0.00025189933,0.03883096,0.05975142,0.098508686,0.023248175,0.086233534,0.025924303,0.01232369,0.049184825,0.030748675,0.45339805,23
0.09659377,0.028239967,0.12111728,0.0026738131,6.537568e-05,0.10483506,0.034929175,0.0056336764,0.036110073,0.40479115,0.050760917,0.0023097363,0.018639512,0.052538097,0.04076237,24
0.01881361,0.012616612,0.026144717,0.017695192,0.00028220174,0.021008084,0.031683963,0.6626439,0.014101713,0.034916107,0.01539006,0.014379213,0.028737564,0.017623013,0.08396407,25
