cluster_0_prob,cluster_1_prob,cluster_2_prob,GHS_urban_area_id
0.6138484,0.045880437,0.34027117,1
0.52908874,0.044709686,0.42620155,2
0.059135046,0.91183925,0.029025711,3
0.7096283,0.1656795,0.12469226,4
0.5428116,0.32996413,0.12722428,5
0.14076032,0.7764518,0.082787834,6
0.8041705,0.036911372,0.1589181,7
0.09079875,0.021687878,0.8875134,8
0.124136284,0.019239902,0.85662377,9
0.092865415,0.02266337,0.8844712,10
0.082016416,0.01728739,0.9006962,11
0.08333151,0.017247858,0.8994206,12
0.36239302,0.039983645,0.5976233,13
0.08537911,0.01844532,0.8961756,14
0.108961254,0.017995548,0.87304324,15
0.4512505,0.059279703,0.4894698,16
0.14341664,0.022107806,0.83447546,17
0.08691977,0.020059064,0.8930212,18
0.52462,0.06184146,0.41353855,19
0.08446731,0.018477779,0.8970549,20
0.23181921,0.030054893,0.73812586,21
0.0941944,0.023202455,0.88260305,22
0.5746591,0.07979296,0.34554797,23
0.08584906,0.019325089,0.8948258,24
0.27533418,0.6346614,0.09000445,25
0.083545245,0.0159855,0.9004693,26
0.76376987,0.037942734,0.19828737,27
0.6129952,0.112579875,0.27442497,28
0.70261663,0.116516456,0.18086696,29
0.14151463,0.02391376,0.8345716,30
0.32009557,0.5661519,0.113752514,31
0.07989624,0.017457169,0.9026466,32
0.63592756,0.05816732,0.30590507,33
0.08736457,0.020494174,0.8921413,34
0.095299296,0.016653385,0.88804734,35
0.63891834,0.052932046,0.30814967,36
0.21330206,0.030885946,0.75581205,37
0.08978418,0.018400334,0.89181554,38
0.6508473,0.14933544,0.19981724,39
0.17849219,0.024502516,0.79700536,40
0.12306388,0.019781036,0.85715497,41
0.4469101,0.42904544,0.12404448,42
0.086844236,0.01837982,0.894776,43
0.8116103,0.06735243,0.121037245,44
0.8107597,0.035274815,0.15396555,45
0.087298684,0.019937165,0.8927641,46
0.66182274,0.04229155,0.29588577,47
0.18072875,0.707008,0.11226325,48
0.09025308,0.016339608,0.89340746,49
0.57426995,0.043854352,0.38187578,50
0.09170211,0.021440221,0.8868576,52
0.1876414,0.6926976,0.11966108,53
