cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,GHS_urban_area_id
0.06114864,0.0033702608,0.011818013,1.6788426e-05,0.013366085,0.019228972,0.0008938822,0.039617237,0.8499435,0.0005966524,1.0
0.06463332,0.0041942284,0.014804977,2.2018798e-05,0.015782619,0.023205612,0.0011485455,0.05030795,0.8251337,0.0007670938,2.0
0.05722493,0.0047330167,0.041052636,2.2507731e-05,0.01909816,0.045091342,0.0013026127,0.74387985,0.086781785,0.0008131625,3.0
0.1142975,0.0074940333,0.04907324,3.532804e-05,0.0313094,0.07227302,0.0020011184,0.49700996,0.2252275,0.001278929,4.0
0.042266566,0.68470484,0.031947657,9.546144e-05,0.12535958,0.04965788,0.009387623,0.025370024,0.023967871,0.007242537,5.0
0.06452393,0.010549098,0.37022552,4.450644e-05,0.03906541,0.09110546,0.002968584,0.3629307,0.05687778,0.0017090068,6.0
0.8046765,0.0052392185,0.014912916,1.5753494e-05,0.04341434,0.044381015,0.00097622233,0.03111706,0.054601915,0.0006651055,7.0
0.058150038,0.00341486,0.012437546,1.7297189e-05,0.0133046005,0.019480124,0.0009219557,0.042982172,0.84868056,0.00061089575,8.0
0.075304806,0.07965199,0.039971426,6.5425025e-05,0.63839054,0.09061984,0.0053315884,0.034466974,0.032355778,0.003841564,9.0
0.059233513,0.003664867,0.013319976,1.8963885e-05,0.014025108,0.020492597,0.0009999629,0.04595776,0.8416233,0.0006639676,10.0
0.0864384,0.2681966,0.054339625,0.000120046156,0.38385385,0.10048008,0.010578817,0.045043357,0.043087546,0.007861701,11.0
0.7694818,0.006495661,0.017948616,1.8709155e-05,0.0587348,0.054111656,0.0011754883,0.035010874,0.056221943,0.00080049,12.0
0.058456305,0.003504956,0.012626128,1.7967594e-05,0.013542925,0.019775918,0.0009486624,0.043424208,0.84707165,0.00063132495,13.0
0.038082685,0.71453875,0.029396981,8.965542e-05,0.11124008,0.046109345,0.008681007,0.023273397,0.021717299,0.0068708337,14.0
0.02221117,0.06550383,0.022119287,0.0005127059,0.030297328,0.024408465,0.05514096,0.018830713,0.01802736,0.74294823,15.0
0.06747832,0.004633856,0.016792286,2.4894263e-05,0.01712587,0.025261164,0.0012903772,0.057938486,0.8085959,0.00085889647,16.0
0.10231694,0.0041087004,0.014747153,1.8986822e-05,0.017932158,0.026852896,0.0010300563,0.051786546,0.780514,0.0006924956,17.0
0.0586657,0.003306057,0.011945934,1.6533013e-05,0.013047354,0.019078912,0.00088407716,0.04110935,0.85135937,0.0005867742,18.0
0.056722295,0.0030687978,0.0114752855,1.527263e-05,0.0122783985,0.018442776,0.00081666646,0.041501872,0.85513633,0.00054229895,19.0
0.363564,0.0076623866,0.026094677,3.0771633e-05,0.03969669,0.053290635,0.0017552717,0.0785404,0.42818496,0.0011802298,20.0
0.08889141,0.0041458793,0.013826499,1.9810228e-05,0.017270109,0.024474856,0.0010558265,0.044896852,0.8047042,0.0007145771,21.0
0.11963905,0.016370643,0.02723856,2.8925462e-05,0.6720748,0.09941009,0.0020605908,0.030994037,0.030760014,0.0014233207,22.0
0.04425871,0.013541613,0.016471066,1.8762912e-05,0.8440364,0.048758045,0.0014320497,0.015781868,0.014718933,0.0009824912,23.0
0.06150328,0.0036574989,0.0128403455,1.8600715e-05,0.014163751,0.02025896,0.0009856881,0.04267128,0.84324443,0.00065615226,24.0
0.09950378,0.006385046,0.05055081,2.7742724e-05,0.028891506,0.0749813,0.001628548,0.6208391,0.11615766,0.0010344915,25.0
0.7839045,0.0057335654,0.016658964,1.7232749e-05,0.04678283,0.048844326,0.0010780075,0.034893572,0.061358646,0.00072841323,26.0
0.045499947,0.08156107,0.045849793,0.0034756465,0.05456706,0.048236832,0.10966003,0.041182198,0.040031888,0.52993554,27.0
0.0632965,0.0034819227,0.013237536,1.7491027e-05,0.013878209,0.020518886,0.00093218044,0.04783163,0.8361875,0.00061820826,28.0
0.084652275,0.0036444543,0.013964439,1.6991426e-05,0.015675025,0.023286624,0.00093499525,0.050485525,0.8067217,0.00061795843,29.0
0.056153603,0.003161507,0.01168614,1.588229e-05,0.012485549,0.018508594,0.0008475137,0.0413826,0.8551964,0.00056223397,30.0
0.07473598,0.0054433993,0.04459116,2.4811165e-05,0.023225848,0.05785116,0.0014391481,0.69066733,0.10111161,0.0009095077,31.0
0.05795624,0.003452759,0.012497506,1.7629593e-05,0.013376185,0.019518778,0.00093427335,0.04301874,0.84860736,0.0006205166,32.0
0.058678202,0.003304148,0.012454518,1.6709186e-05,0.01305852,0.019924073,0.0008852375,0.045988537,0.8451007,0.0005893418,33.0
0.057344344,0.0034537122,0.012756293,1.771493e-05,0.013346385,0.01973297,0.00093858887,0.044929434,0.8468583,0.00062222534,34.0
0.018115487,0.8668763,0.014478095,4.998507e-05,0.04738165,0.021667456,0.0051146294,0.011458078,0.010763292,0.004095037,35.0
0.07565341,0.0035697145,0.014122293,1.6933038e-05,0.014998899,0.022595888,0.000933052,0.05250403,0.8149936,0.00061222416,36.0
0.056351278,0.0031512368,0.011846271,1.5825623e-05,0.012483357,0.018851459,0.00084422703,0.043123614,0.85277265,0.00056006334,37.0
0.0018520025,0.004451244,0.0018550189,6.246643e-05,0.0024038318,0.0020090335,0.0048499727,0.0016095868,0.0015487132,0.9793581,38.0
0.05655395,0.09474683,0.05711828,0.0056602256,0.06651321,0.059549943,0.13090524,0.051734477,0.050421465,0.42679635,39.0
0.04965636,0.086947404,0.050007295,0.004148601,0.059158206,0.052529287,0.11643333,0.045081668,0.04387587,0.49216196,40.0
0.046607107,0.08310708,0.04692746,0.003634025,0.055819646,0.049387757,0.11051145,0.042198807,0.041034456,0.52077216,41.0
0.4760051,0.015885739,0.03465498,3.7455906e-05,0.2278356,0.12093147,0.0024723948,0.05294003,0.067533925,0.0017033004,42.0
0.01379269,0.029241908,0.013859543,0.00062434113,0.017319268,0.014819723,0.036579285,0.012189619,0.011779998,0.8497937,43.0
0.079141706,0.0038778367,0.015236044,1.8647288e-05,0.016106721,0.023229029,0.0010223077,0.054426715,0.80627066,0.000670325,44.0
0.07987955,0.11122964,0.08032873,0.024049273,0.08891581,0.08260213,0.14090788,0.07509499,0.07390431,0.2430877,45.0
0.025017936,0.811035,0.022183027,0.00012644613,0.049221903,0.029115342,0.014733696,0.017710716,0.016736269,0.014119839,46.0
0.014061617,0.029724188,0.014091476,0.00063964544,0.017636286,0.015069041,0.03737195,0.012410654,0.012018453,0.84697664,47.0
0.062729836,0.009148015,0.21753769,4.067848e-05,0.033956222,0.0809312,0.0026076646,0.5307506,0.06077231,0.0015258717,48.0
0.07601961,0.1100931,0.07649863,0.017022265,0.085647635,0.078964695,0.14168602,0.07103157,0.069744565,0.27329195,49.0
0.06296469,0.3414923,0.060331035,0.00071807916,0.09750271,0.07064919,0.09443392,0.04979678,0.047510516,0.17460077,50.0
0.64570045,0.006587326,0.021991333,2.36468e-05,0.040465448,0.053515974,0.0013945415,0.060122415,0.16925707,0.0009417756,52.0
0.037715625,0.008013653,0.7036392,3.175621e-05,0.027953979,0.059506714,0.0022586226,0.12918667,0.030434085,0.0012597375,53.0
0.03177534,0.0033886402,0.038741585,1.6135542e-05,0.012983996,0.032926258,0.0009580878,0.8380729,0.040551648,0.00058543176,54.0
0.057489634,0.09599525,0.057806015,0.00584918,0.067562625,0.060527407,0.12718166,0.05251488,0.051250502,0.42382288,55.0
0.032252777,0.0034113904,0.037731923,1.6301903e-05,0.013054107,0.03335455,0.00096428307,0.83673245,0.041891567,0.00059063797,56.0
0.005715151,0.9581234,0.0048102993,1.9803392e-05,0.013246569,0.006795334,0.0021370722,0.0037964704,0.0035627726,0.0017931055,57.0
0.011616023,0.03189556,0.011543208,0.00030231016,0.015576259,0.01266628,0.029310381,0.009904461,0.009521184,0.86766434,58.0
