cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,GHS_urban_area_id
0.05078548,0.019901121,0.023849502,0.029321887,0.028512329,0.05260297,0.0037127903,0.0005999771,0.7109044,0.032154266,0.023731397,0.02392391,1
0.033033606,0.009281795,0.0116564045,0.007153392,0.01474977,0.025755662,0.00096834055,0.00016509087,0.86419475,0.016744416,0.0116078425,0.004688922,2
0.014918992,0.009711939,0.011753817,0.84077334,0.011600035,0.032601632,0.0075379214,0.00070908293,0.026084604,0.016013771,0.010224642,0.018070301,3
0.069075264,0.034734912,0.042127505,0.24143527,0.04561631,0.12683854,0.0129296575,0.0016416224,0.25221208,0.059014864,0.03857381,0.075800166,4
0.033557463,0.016065603,0.024403732,0.017907698,0.022035953,0.77339643,0.0017667623,0.00026724164,0.03730926,0.05007497,0.017992143,0.005222755,5
0.034646217,0.024586838,0.028330334,0.5836384,0.0283546,0.059526958,0.05009698,0.0031977743,0.05562454,0.035834294,0.025473224,0.07068986,6
0.37117463,0.04429969,0.06559169,0.012444537,0.08807876,0.10006769,0.0019249893,0.00034870443,0.13527466,0.11100363,0.062658526,0.007132446,7
0.014796093,0.7673752,0.049281828,0.0009967624,0.06924158,0.004539326,0.00022765048,4.7921876e-05,0.0029989183,0.01549057,0.07441189,0.000592249,8
0.17668846,0.03508319,0.04475617,0.016484438,0.06145397,0.08192354,0.0024215954,0.00042823912,0.45972985,0.06553204,0.045224663,0.010273857,9
0.0153049175,0.75871164,0.05091934,0.001003228,0.074730545,0.004620729,0.00022767561,4.7765494e-05,0.003036687,0.015968371,0.07483542,0.0005936485,10
0.07551664,0.03818538,0.044061944,0.108777255,0.050108597,0.08850866,0.014411295,0.0021383304,0.3106949,0.056062173,0.04362558,0.1679093,11
0.06402707,0.026852379,0.031818133,0.04737368,0.037609626,0.06954558,0.005884255,0.0009309489,0.600281,0.042336944,0.03157974,0.04176066,12
0.014015602,0.008646088,0.009634384,0.031965133,0.010541865,0.016465055,0.0076034535,0.0010349164,0.032347046,0.011543904,0.009550139,0.8466524,13
0.016039237,0.759579,0.051920492,0.0011503374,0.06863457,0.0051271264,0.0002654303,5.612808e-05,0.0034011663,0.016968703,0.07617228,0.0006854648,14
0.42862993,0.04319177,0.058905765,0.011555068,0.08868052,0.0813473,0.0018024273,0.00032669812,0.12832588,0.092376426,0.058198016,0.006660137,15
0.02591991,0.007711276,0.009586858,0.0070361,0.012052619,0.023619764,0.0008852438,0.0001466487,0.88545287,0.013943111,0.009357402,0.00428819,16
0.09914761,0.063905865,0.06901209,0.0017539568,0.6042297,0.010141335,0.00035242495,7.061449e-05,0.0073822113,0.039510053,0.1034549,0.0010392682,17
0.01624665,0.75499946,0.05514352,0.0012046676,0.066895485,0.0053562494,0.00027886793,5.9025617e-05,0.0035178682,0.017755974,0.077825956,0.0007162735,18
