cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,GHS_urban_area_id
0.096648395,0.12588583,0.09649545,0.11538739,0.0003258098,0.065989114,0.012831248,0.48643675,1.0
0.121725775,0.20343766,0.009335645,0.048002988,7.321261e-05,0.057225104,0.0026488795,0.5575508,2.0
0.053425685,0.030078394,0.016545245,0.8230763,0.00011641136,0.022108303,0.0062301187,0.04841949,3.0
0.090864606,0.054521225,0.038863145,0.674151,0.0002862222,0.04229142,0.016967934,0.08205438,4.0
0.54849476,0.09193903,0.010454565,0.1900947,0.000104918174,0.067856364,0.004065196,0.0869905,5.0
0.08073789,0.049038377,0.033361275,0.70868206,0.00023074822,0.036831997,0.0135511095,0.07756667,6.0
0.040842388,0.0708186,0.0122292135,0.030977152,7.013903e-05,0.027521472,0.0025496457,0.8149914,7.0
0.07544919,0.6345011,0.0035710058,0.014686301,4.237532e-05,0.2262785,0.0013284417,0.04414306,8.0
0.08513299,0.56874794,0.0072128046,0.027225431,6.542478e-05,0.07870843,0.0021979138,0.23070905,9.0
0.079799525,0.5477503,0.0038936918,0.015735658,4.734706e-05,0.30627516,0.001467956,0.045030296,10.0
0.087666854,0.11306659,0.058302507,0.10381452,0.00023134684,0.05594038,0.009292087,0.57168573,11.0
0.08194078,0.10916846,0.04899343,0.092041574,0.00020513055,0.05259982,0.008128313,0.6069225,12.0
0.018233202,0.019441769,0.8756123,0.027874397,0.00019234933,0.013481826,0.008790739,0.036373433,13.0
0.03845751,0.0676684,0.0017589411,0.007297187,2.5061529e-05,0.8700794,0.00074318575,0.013970296,14.0
0.0762317,0.12616403,0.0027260813,0.012211343,3.70892e-05,0.75780773,0.0011275373,0.02369451,15.0
0.14604743,0.57183117,0.006120231,0.030866258,5.8664496e-05,0.09094344,0.0020158016,0.15211698,16.0
0.08886617,0.5787057,0.00684897,0.027072152,6.2400046e-05,0.07775005,0.002105974,0.21858853,17.0
0.056680426,0.16600177,0.0028094803,0.011234406,3.7834012e-05,0.7367121,0.0011349508,0.025389018,18.0
0.742857,0.08925128,0.004800401,0.047878996,4.885208e-05,0.054725364,0.0017888502,0.058649253,19.0
0.097606376,0.11130565,0.2601687,0.1447826,0.0004952225,0.06671605,0.021361127,0.29756424,20.0
0.104187205,0.4555173,0.00410562,0.01766258,5.017392e-05,0.37065148,0.001559537,0.04626612,21.0
0.06444192,0.7598165,0.00387048,0.01602392,3.8181894e-05,0.06658412,0.0012678179,0.08795711,22.0
0.8421233,0.047441278,0.0033138874,0.035303865,3.751487e-05,0.04145342,0.0013500353,0.028976643,23.0
0.03792904,0.06678673,0.002109074,0.008265488,3.1476724e-05,0.86855376,0.00091615936,0.015408267,24.0
0.2884719,0.0814288,0.013897895,0.45240346,0.00012571354,0.057444826,0.005164813,0.1010626,25.0
0.043664876,0.073283784,0.0023661205,0.009323816,3.5348337e-05,0.8531001,0.0010195473,0.01720642,26.0
0.07725942,0.07947063,0.45510715,0.10127895,0.003542492,0.06517331,0.11112469,0.10704327,27.0
