cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,GHS_urban_area_id
0.8802749,0.024243806,0.005284153,0.021159207,0.012175965,0.042241868,0.014112265,0.0005078578,1.0
0.07411948,0.05429455,0.077225685,0.084907845,0.030321619,0.045308027,0.62919176,0.0046310723,2.0
0.024743425,0.060758714,0.00384883,0.8241553,0.021604098,0.03147933,0.03293136,0.00047901474,3.0
0.080488786,0.06406242,0.3090824,0.069852,0.05131888,0.0628203,0.10310387,0.2592714,4.0
0.0130086,0.033137567,0.0021533065,0.021903282,0.87722284,0.04571904,0.006474005,0.0003813864,5.0
0.017437337,0.015797524,0.010555771,0.03004318,0.008329565,0.01199788,0.9049661,0.00087258196,6.0
0.14549014,0.10216345,0.005368183,0.057005838,0.050767586,0.62075514,0.017772086,0.0006776464,7.0
0.17182536,0.08058077,0.0058525833,0.050052986,0.050308075,0.62287307,0.017769204,0.0007380019,8.0
0.20777954,0.09069397,0.0064577847,0.053229097,0.051989824,0.569653,0.01939014,0.0008066234,9.0
0.036138833,0.041269623,0.0022440648,0.023049077,0.03934273,0.8507229,0.0069212886,0.0003115595,10.0
0.0903908,0.06079243,0.0039017727,0.03584164,0.04239275,0.75426394,0.0119065,0.0005102376,11.0
0.37376943,0.08846913,0.008160086,0.059817396,0.050294988,0.39435437,0.024158519,0.00097609736,12.0
0.0048274887,0.0030566843,0.97587675,0.003444539,0.0021030738,0.0030157417,0.0065733194,0.0011023921,13.0
0.010494137,0.02889337,0.0016932088,0.017679676,0.8977449,0.03807329,0.00512552,0.00029588008,14.0
0.01139319,0.03169557,0.0019112536,0.019985843,0.8897093,0.039155208,0.0058122436,0.00033744812,15.0
0.07912484,0.060431343,0.004076951,0.032723468,0.050571043,0.76101816,0.011500101,0.0005540479,16.0
0.093086585,0.06244676,0.00396149,0.037009113,0.042663008,0.748121,0.0121949725,0.0005170676,17.0
0.04180143,0.05835951,0.0031063156,0.031836625,0.074470215,0.7805525,0.009425215,0.0004481319,18.0
0.15725327,0.08667346,0.005482984,0.050423384,0.049202528,0.6331525,0.017120183,0.00069168356,19.0
0.832662,0.033004142,0.004795365,0.02561321,0.016448269,0.07337272,0.013595474,0.0005088795,20.0
0.015589626,0.04062659,0.0022713894,0.025183907,0.84281045,0.066133045,0.0070007076,0.00038432193,21.0
0.041059118,0.06084208,0.003069419,0.03251828,0.07596275,0.7766804,0.00942538,0.00044253533,22.0
0.013025646,0.035625607,0.0022385658,0.023533681,0.87484974,0.04348269,0.0068468023,0.00039720262,23.0
0.010176177,0.028524484,0.0016437961,0.017644208,0.8998882,0.036803104,0.0050334237,0.00028661586,24.0
0.016381817,0.04359076,0.0028276208,0.028584069,0.8460888,0.05350459,0.00851132,0.0005109752,25.0
0.012736141,0.033588305,0.0021589927,0.02180719,0.8793497,0.043492515,0.006484283,0.0003828213,26.0
0.082713015,0.06380233,0.4279636,0.069923386,0.04974433,0.06243467,0.108160876,0.1352577,27.0
0.012216672,0.034226853,0.002039648,0.021806795,0.8812827,0.041809388,0.00625636,0.00036159923,28.0
0.05788826,0.047450267,0.056425434,0.07549205,0.02594888,0.03754018,0.69556385,0.0036910584,29.0
0.18728667,0.08060013,0.0066062775,0.048585504,0.055392515,0.60208833,0.018593973,0.0008466384,30.0
0.29592782,0.1507686,0.020131508,0.22193012,0.05055589,0.12714694,0.13162744,0.001911748,31.0
0.040314544,0.09217731,0.004873517,0.05184893,0.5574832,0.23781964,0.014695188,0.000787774,32.0
0.0082731275,0.005193012,0.9588101,0.00587512,0.0035979287,0.0051640626,0.01114365,0.0019429527,33.0
0.08321397,0.065127246,0.345662,0.07102161,0.051738437,0.06404258,0.105977066,0.21321702,34.0
0.7109677,0.053259272,0.0068082414,0.03865585,0.027832896,0.14272211,0.01899777,0.0007561475,35.0
0.033744264,0.07306116,0.0060684565,0.7583701,0.027694877,0.038543165,0.061760876,0.0007569826,36.0
0.08360289,0.06404319,0.42521882,0.06971523,0.049870566,0.062825546,0.10678592,0.13793787,37.0
0.010102411,0.02830961,0.0016170113,0.017469574,0.90023786,0.037021916,0.0049605262,0.00028102202,38.0
0.008124998,0.004982708,0.9607661,0.0055753714,0.003452765,0.0050074453,0.010324078,0.0017665537,39.0
0.05322533,0.11117646,0.005241696,0.05697646,0.2709215,0.4856789,0.015974415,0.0008051789,40.0
0.010845368,0.030711487,0.0017943535,0.018997679,0.89392227,0.03793807,0.0054759784,0.00031477882,41.0
0.012561186,0.035204865,0.0020824813,0.023475925,0.876329,0.043452352,0.0065280986,0.00036600782,42.0
0.046121698,0.08385965,0.0037695756,0.04314241,0.11710575,0.6936093,0.011840083,0.0005515708,43.0
0.010518525,0.031847697,0.00165499,0.01884354,0.8927524,0.038924802,0.005172514,0.00028555942,44.0
0.012485991,0.033819743,0.002127611,0.022018118,0.8805071,0.042206597,0.0064575872,0.0003772075,45.0
0.03557492,0.04443795,0.00231554,0.024021808,0.04431057,0.8418834,0.007130983,0.0003248478,46.0
0.0757987,0.05628505,0.53012437,0.061878037,0.04298143,0.055334453,0.098980494,0.07861754,47.0
0.012674785,0.012395489,0.006929265,0.024185158,0.0062551107,0.008922542,0.9280336,0.0006039777,48.0
0.026333386,0.063786276,0.0035902287,0.03602536,0.73639184,0.12268071,0.010587054,0.00060513633,49.0
0.07003566,0.05709938,0.22768314,0.06161688,0.04632657,0.055788636,0.08793695,0.39351276,50.0
0.3865038,0.0883913,0.008204231,0.06020675,0.049668554,0.38164908,0.024400296,0.000975961,52.0
0.09790381,0.06763755,0.14416419,0.097518176,0.038669504,0.05827535,0.48912376,0.0067075766,53.0
0.012804807,0.012960327,0.0062400973,0.027234126,0.006512709,0.009256345,0.92441696,0.000574597,54.0
0.018370263,0.046291843,0.0026282985,0.027298301,0.81716883,0.07991884,0.007877297,0.00044636114,55.0
0.0147855515,0.014463284,0.008493195,0.028106853,0.00745087,0.010508241,0.91544425,0.00074771646,56.0
0.03722506,0.041051243,0.0021902313,0.022816474,0.035687257,0.85390365,0.006825331,0.00030074114,57.0
0.010665248,0.031716272,0.0016533975,0.018404035,0.8915864,0.040575437,0.005115467,0.00028376508,58.0
0.03373046,0.02330432,0.8091269,0.027627634,0.015782906,0.02193007,0.06033326,0.008164429,59.0
0.010388561,0.029994695,0.0016961381,0.018499123,0.8969939,0.036899745,0.0052320687,0.00029585947,60.0
0.010326661,0.030722557,0.0016177772,0.018228075,0.8950958,0.038696006,0.005034805,0.0002782963,61.0
0.010304665,0.028933821,0.0016755521,0.01813075,0.89864767,0.036863655,0.005151084,0.0002928962,62.0
0.014500344,0.013877649,0.00838591,0.026687523,0.0071376488,0.010158524,0.9185293,0.0007231325,63.0
0.077476464,0.060641218,0.0034921896,0.03540986,0.040292617,0.7711533,0.011077898,0.0004565243,64.0
0.06834244,0.100053206,0.016486157,0.3809804,0.04085191,0.05959319,0.33188528,0.0018074589,65.0
0.024784366,0.015832648,0.87050337,0.018613426,0.0106500285,0.015377394,0.039883163,0.004355643,66.0
0.012886946,0.008598338,0.9316208,0.009841626,0.005988243,0.0083654225,0.019182138,0.0035165346,67.0
0.045138832,0.03982994,0.077287845,0.04156477,0.03556315,0.039731912,0.050100707,0.6707829,68.0
0.024003593,0.019926898,0.058703315,0.021215212,0.0168896,0.01984406,0.02810549,0.81131184,69.0
0.083985314,0.064962976,0.3566912,0.07076796,0.051954392,0.06454383,0.1048627,0.20223169,70.0
0.8902311,0.022327721,0.0037806984,0.018289797,0.010969908,0.043390483,0.0106242355,0.00038601618,71.0
