cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,GHS_urban_area_id
0.10657046,0.08260973,0.5596977,0.0063576954,0.05709434,0.18767011,1.0
0.053597905,0.029102502,0.16814995,0.0036513503,0.06538015,0.68011814,2.0
0.016000856,0.020869242,0.023025017,0.00660344,0.8780213,0.055480164,3.0
0.07090769,0.13494113,0.09381824,0.086115666,0.46178746,0.15242979,4.0
0.012046377,0.011035268,0.018065417,0.0028787293,0.8947296,0.06124459,5.0
0.0065838834,0.006759592,0.009752226,0.0018363772,0.9453317,0.02973615,6.0
0.17781559,0.011538491,0.72879976,0.0017862613,0.014566702,0.06549317,7.0
0.93040353,0.0037091116,0.04391604,0.00079338124,0.0050687897,0.016109133,8.0
0.28336495,0.013694451,0.6150827,0.002185216,0.016761057,0.06891162,9.0
0.92806894,0.0037117673,0.045868527,0.0007857782,0.0050937757,0.016471187,10.0
0.110298134,0.08710623,0.56048286,0.0065577873,0.056672934,0.17888199,11.0
0.09725079,0.053788587,0.65372276,0.0046803905,0.041336153,0.14922135,12.0
0.008713255,0.9475697,0.01549297,0.0028726305,0.011896091,0.013455379,13.0
0.793045,0.008632617,0.14746477,0.0016394638,0.0110670095,0.03815111,14.0
0.6130503,0.011992364,0.28878453,0.0022017383,0.016682178,0.067288965,15.0
0.10328374,0.2343941,0.32476717,0.011214307,0.10199573,0.22434491,16.0
0.9158813,0.0041587376,0.055043835,0.00085934304,0.005614452,0.018442351,17.0
0.9288859,0.003971709,0.044051997,0.00086550135,0.005422132,0.016802749,18.0
0.043539166,0.026825765,0.114904106,0.0035802312,0.07878628,0.7323645,19.0
0.10087515,0.058494613,0.64036524,0.004981024,0.04343157,0.15185238,20.0
0.06498673,0.018202348,0.21025106,0.0027219895,0.04035374,0.6634841,21.0
0.9122277,0.0051846043,0.05099057,0.0012014281,0.0075298296,0.022865927,22.0
0.018820269,0.0066224616,0.04270823,0.0011054148,0.02190907,0.9088345,23.0
0.90464777,0.0046704584,0.06321942,0.0009521425,0.0061936127,0.020316502,24.0
0.050100338,0.07397357,0.06687294,0.03787104,0.642832,0.12835017,25.0
0.4619577,0.0137730185,0.42886057,0.002377043,0.018169459,0.074862204,26.0
0.01846428,0.88512796,0.03681713,0.004516295,0.02427289,0.03080149,27.0
0.034453955,0.028983371,0.056921825,0.006085079,0.6159182,0.25763753,28.0
0.051472604,0.07286987,0.06818373,0.036990266,0.6402594,0.13022415,29.0
0.053268813,0.013595668,0.85202503,0.0015564987,0.014163218,0.065390795,30.0
0.027088573,0.029488666,0.045620706,0.005796261,0.72890407,0.16310172,31.0
0.3587849,0.014263167,0.53449583,0.002343911,0.017763112,0.07234911,32.0
0.09617071,0.3645629,0.26344332,0.012176724,0.091246575,0.17239973,33.0
0.048330385,0.62772065,0.08492081,0.019716488,0.12034913,0.098962545,34.0
0.15155622,0.0108443955,0.76438206,0.0016371938,0.013220848,0.058359243,35.0
0.099386774,0.02111916,0.38640526,0.003154378,0.040363826,0.44957066,36.0
0.018817164,0.8858407,0.0313648,0.007899015,0.027535515,0.02854283,37.0
0.8430866,0.0066628032,0.107772075,0.0013161976,0.009103341,0.032059044,38.0
0.01044348,0.016037265,0.011738147,0.92484844,0.022414507,0.014518081,39.0
0.043544047,0.0071913833,0.90477145,0.0009123554,0.007867079,0.035713594,40.0
0.26651055,0.014791436,0.5825052,0.0024939983,0.021982392,0.11171638,41.0
0.016487857,0.019873884,0.023091555,0.0069613047,0.8783902,0.055195227,42.0
0.046657674,0.0068324655,0.90491134,0.0008874079,0.007474844,0.03323627,43.0
0.01872322,0.006472374,0.041639052,0.0010928807,0.021499496,0.91057295,44.0
0.04072714,0.007123344,0.90794545,0.0008928267,0.0077546625,0.035556592,45.0
0.0895795,0.009091277,0.8458725,0.0012717542,0.010256354,0.04392861,46.0
0.069116086,0.5827283,0.09991676,0.051164668,0.1019711,0.09510303,47.0
0.021635115,0.027085682,0.0299975,0.010045689,0.84216946,0.06906655,48.0
0.86787057,0.006106973,0.090346366,0.0012060897,0.007932729,0.026537186,49.0
0.084529184,0.4918468,0.116885,0.07407329,0.120875604,0.111790106,50.0
0.7483747,0.009341271,0.18318103,0.0017504055,0.012324898,0.045027718,52.0
0.014021425,0.016556254,0.019659432,0.0056561264,0.8958514,0.048255365,53.0
0.0080411,0.0076615503,0.011746489,0.0021451507,0.93336517,0.037040498,54.0
0.88852286,0.005168348,0.074808404,0.0010428233,0.0069643147,0.023493202,55.0
0.0073985285,0.00834859,0.010645685,0.0025617897,0.9427341,0.02831128,56.0
0.92105585,0.004572832,0.04663432,0.0010426939,0.0065628546,0.020131513,57.0
0.119160905,0.01899278,0.23410991,0.0034568112,0.04646798,0.57781166,58.0
0.073746346,0.11329107,0.092435986,0.10741659,0.46069583,0.1524142,59.0
0.92968625,0.003832713,0.04303667,0.00084328494,0.0054255608,0.01717551,60.0
0.92623675,0.0039049569,0.045376737,0.000854278,0.005592444,0.018034816,61.0
0.93103176,0.0037777906,0.04203973,0.0008346685,0.0053628334,0.016953176,62.0
0.0075703524,0.008634179,0.010906991,0.0026445182,0.9414406,0.028803412,63.0
0.92851186,0.0036583836,0.045579437,0.00077439094,0.0050462172,0.016429707,64.0
0.05100283,0.07009453,0.06679201,0.038519293,0.6442727,0.12931865,65.0
0.037259612,0.05570569,0.05187844,0.021120893,0.7274762,0.10655919,66.0
0.08299284,0.12590575,0.10197175,0.1372654,0.39419556,0.1576687,67.0
0.062552445,0.08510968,0.06701564,0.6138766,0.096131176,0.07531448,68.0
