cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,GHS_urban_area_id
0.010808175,0.8480189,0.021065125,0.017902702,0.0007952825,0.043817304,0.0058407416,0.014389845,0.014993095,0.006537913,0.015679365,0.00015160884,1
0.0393224,0.2556056,0.06514876,0.08210465,0.0012755244,0.39315137,0.0073274015,0.03358653,0.057876814,0.008932812,0.05540656,0.0002616037,2
0.05342815,0.014959998,0.07714113,0.047632992,0.00057809794,0.0366955,0.0022976873,0.037251048,0.09844165,0.0033933925,0.62805396,0.00012636278,3
0.056138396,0.031463884,0.16544802,0.07837495,0.0007782585,0.09175873,0.0034460204,0.04998071,0.13720042,0.0049511427,0.38029408,0.00016535907,4
0.26877707,0.020780759,0.059382834,0.15513535,0.0008290083,0.06668664,0.0032540064,0.029789524,0.21495019,0.0044349004,0.17578961,0.00019012729,5
0.025609136,0.03639982,0.08564478,0.02798801,0.0024074554,0.034567107,0.009281848,0.6416791,0.036063474,0.021583023,0.078346774,0.00042943482,6
0.06905088,0.04000853,0.058836322,0.21286742,0.00071232184,0.38753363,0.0034095582,0.021338414,0.13450582,0.0041794367,0.067400254,0.00015736787,7
0.7410551,0.008355303,0.015329756,0.10858467,0.00037346705,0.027588567,0.0014477287,0.008426931,0.058634356,0.0018066387,0.02830706,9.046016e-05,8
0.021358557,0.68716764,0.038628966,0.038540635,0.0011183181,0.11499589,0.007500093,0.02256611,0.030454887,0.008217112,0.029228132,0.00022366559,9
0.59701407,0.010844028,0.019124223,0.20631678,0.00043187963,0.04066442,0.0017225597,0.010092367,0.07655113,0.0021491752,0.03498623,0.00010314475,10
0.021385685,0.07551837,0.033248898,0.027057147,0.011387171,0.037972923,0.61945474,0.03242237,0.025590256,0.08725905,0.027095072,0.0016083173,11
0.042983882,0.26978418,0.0729878,0.058548465,0.01056753,0.093340114,0.17455654,0.06572527,0.05376116,0.09924859,0.056761,0.0017354842,12
0.010550695,0.02852612,0.01551991,0.012804464,0.010336834,0.016838262,0.8130394,0.015692264,0.012297591,0.050093304,0.013050614,0.0012504829,13
0.7327613,0.009402769,0.017912678,0.09714942,0.0004501063,0.028707623,0.001722764,0.009973384,0.06698712,0.002134448,0.03268816,0.00011028896,14
0.03393735,0.08800523,0.039344884,0.084934615,0.00076939765,0.6394463,0.004165577,0.019062607,0.04719481,0.004934187,0.0380412,0.00016381059,15
0.030462705,0.04931016,0.02743671,0.08754663,0.0005608619,0.71661764,0.0029185372,0.013373558,0.039149974,0.003458957,0.02904287,0.0001213769,16
0.029951794,0.03884546,0.027018795,0.090846516,0.00048517543,0.7249143,0.0024841605,0.012099316,0.042010024,0.0029448522,0.028293997,0.000105663894,17
