cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,GHS_urban_area_id
0.05474803,0.12210439,0.0011329659,0.26842728,0.07790258,0.06781328,0.3023105,0.10556096,1.0
0.02584939,0.7614936,4.62751e-05,0.0020877465,0.12218069,0.03488927,0.032521445,0.020931626,2.0
0.049604777,0.024225207,3.6998015e-05,0.0012990063,0.053353827,0.8358764,0.0085372785,0.027066568,3.0
0.072015345,0.16481492,0.00012554212,0.0054736733,0.15272294,0.31210476,0.05380126,0.23894152,4.0
0.89874583,0.012613691,2.638433e-05,0.0008144374,0.04462087,0.030818658,0.004536259,0.007823846,5.0
0.06908191,0.07235653,0.00010056282,0.0038963351,0.100221254,0.5866393,0.028273502,0.13943066,6.0
0.02624991,0.27004614,0.00011845647,0.007124018,0.061509818,0.038728386,0.54902214,0.047201138,7.0
0.026225505,0.2741104,0.00011688239,0.007043115,0.06154326,0.03928172,0.54249686,0.049182322,8.0
0.029931108,0.5582392,0.00010473822,0.005754716,0.08038477,0.04734298,0.22657117,0.051671304,9.0
0.029510247,0.58445615,0.000101563055,0.0055479985,0.08035384,0.044074897,0.20970456,0.046250798,10.0
0.008850022,0.04130221,6.693204e-05,0.0052995128,0.016490968,0.012245867,0.89730483,0.01843966,11.0
0.02855578,0.099531986,0.0002927489,0.028944632,0.048157357,0.03844514,0.6950084,0.06106398,12.0
0.0052772895,0.008353467,0.00028828986,0.9518397,0.0064868354,0.0060843094,0.012992553,0.008677484,13.0
0.8964411,0.012920953,2.6466309e-05,0.00082173815,0.046351038,0.03089664,0.004611789,0.007930291,14.0
0.8967544,0.0129839815,2.8115446e-05,0.00086264225,0.04447242,0.031920142,0.0047410177,0.008237321,15.0
0.020626444,0.7910797,4.9428865e-05,0.002478461,0.068613686,0.03288477,0.05426814,0.029999338,16.0
0.029259473,0.35089514,0.00012227948,0.0071786824,0.07107025,0.043543816,0.4458223,0.05210804,17.0
0.034225695,0.6676527,5.317517e-05,0.0023548922,0.18679427,0.048494298,0.033734456,0.026690422,18.0
0.23109654,0.06850449,6.516236e-05,0.0023344883,0.4595534,0.1886526,0.017372703,0.032420672,19.0
0.052592818,0.11332212,0.0011506047,0.32306936,0.07370126,0.06536057,0.2666364,0.104166865,20.0
0.87346345,0.015602455,3.098422e-05,0.0009590561,0.058919955,0.036557533,0.0054583484,0.009008282,21.0
0.0560455,0.3562522,6.556914e-05,0.0027415094,0.45255637,0.06928493,0.032586295,0.030467667,22.0
0.88992906,0.013838238,3.0970885e-05,0.0009407531,0.0464483,0.034834657,0.0051107905,0.008867269,23.0
0.5173361,0.048825633,6.280839e-05,0.0021105474,0.29738298,0.097922675,0.014063892,0.022295335,24.0
0.6418445,0.035620127,5.92249e-05,0.0019302232,0.14219138,0.14291117,0.01175586,0.02368753,25.0
0.75742453,0.027773255,4.4440803e-05,0.0014391976,0.12912053,0.06087112,0.008861277,0.014465638,26.0
0.054998327,0.12615262,0.0010280578,0.22332834,0.07896001,0.06959736,0.3303511,0.11558418,27.0
0.6318228,0.036942344,5.5615856e-05,0.0018302776,0.17316061,0.123151615,0.011548193,0.021488532,28.0
0.39785892,0.049068563,7.776739e-05,0.0025562507,0.18531738,0.31492436,0.015968127,0.03422864,29.0
0.016148487,0.8325016,4.1469495e-05,0.0020816217,0.05347518,0.024922097,0.04919892,0.021630693,30.0
0.06377098,0.18691075,0.0001347823,0.00621677,0.13554038,0.21618295,0.06746615,0.32377723,31.0
0.059367776,0.16865438,5.171322e-05,0.0020940297,0.65017694,0.07150853,0.021915654,0.026231028,32.0
0.048269775,0.13178024,0.0006666749,0.09311622,0.07419829,0.06323455,0.4810739,0.10766039,33.0
0.017622065,0.83429766,3.3468026e-05,0.0015568631,0.07588162,0.02645593,0.026388982,0.017763384,34.0
0.014587143,0.11184943,7.6758086e-05,0.004972995,0.031543985,0.021675829,0.7856656,0.029628307,35.0
0.054814484,0.2196734,5.4666394e-05,0.0022191585,0.60259455,0.0704306,0.024390431,0.02582271,36.0
0.030599564,0.057018843,0.00090760476,0.66806906,0.040309366,0.03674019,0.10860438,0.057750914,37.0
0.90023804,0.012181516,2.4926661e-05,0.00077431643,0.043660708,0.03112053,0.004348834,0.007651144,38.0
0.031460248,0.7137965,5.4252487e-05,0.002440059,0.15071644,0.04037947,0.03679925,0.02435369,39.0
0.79666626,0.023323854,3.886143e-05,0.0012480124,0.104183264,0.054395672,0.007573162,0.01257089,40.0
0.8956229,0.012714387,2.5168312e-05,0.00078588387,0.047162626,0.031484358,0.004469495,0.007735224,41.0
0.8940793,0.012746447,2.5626881e-05,0.0008007239,0.0460172,0.033689328,0.0045244615,0.008116914,42.0
0.050365914,0.11774944,4.136394e-05,0.0016297399,0.742933,0.052863993,0.016377183,0.018039452,43.0
0.04130898,0.051767234,2.5374346e-05,0.0009657288,0.8443772,0.04143688,0.008811916,0.011306672,44.0
0.38248956,0.05985777,6.928949e-05,0.002361604,0.41972935,0.09529864,0.016345631,0.023848217,45.0
0.023861628,0.23052655,0.00010957608,0.006737009,0.05481383,0.035547018,0.60206527,0.046339113,46.0
0.015995542,0.024228219,0.0010195271,0.8594282,0.019267965,0.018274019,0.03597022,0.025816284,47.0
0.03386443,0.023286534,3.3123706e-05,0.0011868111,0.04476902,0.8629523,0.008173514,0.025734304,48.0
0.8783536,0.015144298,2.9564586e-05,0.0009235831,0.05724549,0.034237232,0.005281941,0.008784309,49.0
