cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,GHS_urban_area_id
0.24191181,0.0010086866,0.08682849,3.570101e-05,0.009477817,0.11735378,0.15123099,0.3921528,1.0
0.043004084,0.0005687843,0.3428849,2.2106888e-05,0.004301259,0.05641809,0.13492407,0.41787672,2.0
0.025380192,0.00043907083,0.023607729,1.4985205e-05,0.004258032,0.88016313,0.024395237,0.041741583,3.0
0.081557654,0.40495786,0.056444637,0.0016640798,0.24867947,0.07753779,0.064237885,0.06492067,4.0
0.013888342,0.00028937485,0.86178106,1.1985038e-05,0.0019267683,0.016914453,0.05595772,0.049230304,5.0
0.09530778,0.0019602932,0.051904928,6.128714e-05,0.023709845,0.67439055,0.061696224,0.09096908,6.0
0.023830999,0.0002578332,0.049677406,9.707322e-06,0.0020735476,0.028868027,0.038616747,0.8566658,7.0
0.90504026,0.000357483,0.01304991,1.1783517e-05,0.0040817466,0.02071045,0.03262683,0.02412155,8.0
0.052800447,0.000598261,0.35705748,2.3251061e-05,0.0045582033,0.050918415,0.29702106,0.23702286,9.0
0.7168363,0.00069503766,0.03747295,2.3920595e-05,0.007080419,0.045472886,0.12810317,0.06431532,10.0
0.7814502,0.0005664865,0.029072393,1.9309238e-05,0.005929144,0.039342392,0.0911608,0.052459303,11.0
0.9039205,0.00034087224,0.013136193,1.129268e-05,0.0038438893,0.020549254,0.034143887,0.02405418,12.0
0.8275024,0.0007725025,0.02313773,2.4665802e-05,0.009707901,0.044875775,0.051256593,0.04272244,13.0
0.01440703,0.00027119444,0.84988666,1.1102991e-05,0.0018503688,0.01671766,0.064233914,0.052622035,14.0
0.0130209895,0.0002416171,0.86200756,9.8542405e-06,0.0016594671,0.015707733,0.056218814,0.051133852,15.0
0.686488,0.0015310964,0.040969655,4.7838184e-05,0.020665398,0.0923794,0.08816252,0.069756106,16.0
0.90767443,0.00033937147,0.012569142,1.1178095e-05,0.003885496,0.020779455,0.030649899,0.024091054,17.0
0.13715984,0.0006311249,0.07497372,2.3183235e-05,0.0054783947,0.045698576,0.6396945,0.09634063,18.0
0.18394227,0.009347906,0.065528534,0.00022493782,0.38689384,0.16912249,0.090161204,0.09477877,19.0
0.9087352,0.00031680294,0.012482721,1.0523216e-05,0.0035446447,0.01934688,0.031954773,0.023608405,20.0
0.014458134,0.00031411066,0.85769826,1.3053277e-05,0.0020752882,0.018210309,0.053485755,0.053745024,21.0
0.046825185,0.0003247009,0.04921379,1.2236152e-05,0.00265472,0.02063446,0.83528405,0.04505084,22.0
0.013229398,0.00028145645,0.86747617,1.1653137e-05,0.0018718375,0.01699882,0.048978116,0.05115259,23.0
0.041742675,0.0005670678,0.45704973,2.2485101e-05,0.004143949,0.039543264,0.3358191,0.12111169,24.0
0.01539762,0.00033901795,0.84920627,1.41329765e-05,0.0022258412,0.019329572,0.055894226,0.0575933,25.0
0.043269236,0.0005900974,0.42195404,2.3507562e-05,0.004274535,0.03803124,0.37567356,0.1161838,26.0
0.8962698,0.00037530178,0.014192185,1.24076505e-05,0.0042569023,0.022328539,0.0370794,0.025485476,27.0
0.1564147,0.010073944,0.06334119,0.0002365701,0.43168038,0.16488083,0.083792105,0.08958031,28.0
