GHS_urban_area_id,most_probable_cluster,assignment_probability,uncertainty_score,similarity
82,1,1.0,0.0,0.21370818
83,1,1.0,0.0,0.26063004
84,1,1.0,0.0,0.38005733
85,0,1.0,0.0,0.47167557
86,2,1.0,0.0,0.45692316
87,1,1.0,0.0,0.21150634
88,1,1.0,0.0,0.22411703
89,1,1.0,0.0,0.21278717
90,3,1.0,0.0,0.33943045
91,3,1.0,0.0,0.4187809
92,2,1.0,0.0,0.4936213
93,1,1.0,0.0,0.24912977
94,3,1.0,0.0,0.33643892
95,3,1.0,0.0,0.3503381
96,0,1.0,0.0,0.4455471
97,3,1.0,0.0,0.31493586
98,3,1.0,0.0,0.34102222
99,1,1.0,0.0,0.23335585
100,3,1.0,0.0,0.31349683
101,3,1.0,0.0,0.36032552
102,3,1.0,0.0,0.36377892
103,3,1.0,0.0,0.36588413
104,1,1.0,0.0,0.22045492
105,3,1.0,0.0,0.3331773
106,3,1.0,0.0,0.35764655
107,3,1.0,0.0,0.3610936
108,1,1.0,0.0,0.25821522
109,1,1.0,0.0,0.2417828
110,3,1.0,0.0,0.41366032
111,2,1.0,0.0,0.39954108
112,1,1.0,0.0,0.22361608
113,2,1.0,0.0,0.33172107
114,3,1.0,0.0,0.31848633
115,3,1.0,0.0,0.32851186
116,3,1.0,0.0,0.31898507
117,3,1.0,0.0,0.38433
118,3,1.0,0.0,0.42591023
119,1,1.0,0.0,0.22945128
120,1,1.0,0.0,0.5227957
121,3,1.0,0.0,0.5921424
122,0,1.0,0.0,0.37435153
123,3,1.0,0.0,0.31035525
124,3,1.0,0.0,0.44352016
125,1,1.0,0.0,0.5357246
126,0,1.0,0.0,0.47916195
127,3,1.0,0.0,0.31996465
128,1,1.0,0.0,0.24195813
129,3,1.0,0.0,0.31081292
130,3,1.0,0.0,0.33529586
131,3,1.0,0.0,0.30566552
133,3,1.0,0.0,0.37840557
134,1,1.0,0.0,0.24844654
135,0,1.0,0.0,0.5108302
136,3,1.0,0.0,0.41486073
137,2,1.0,0.0,0.42618424
138,3,1.0,0.0,0.37993705
139,0,1.0,0.0,0.42824516
140,3,1.0,0.0,0.33409825
141,3,1.0,0.0,0.38402578
142,3,1.0,0.0,0.37000424
143,3,1.0,0.0,0.38593632
144,2,1.0,0.0,0.43402746
145,1,1.0,0.0,0.37525815
146,0,1.0,0.0,0.47007766
147,2,1.0,0.0,0.47529006
148,0,1.0,0.0,0.46704248
149,3,1.0,0.0,0.3499174
150,3,1.0,0.0,0.47460246
151,3,1.0,0.0,0.29611036
152,1,1.0,0.0,0.3095161
153,1,1.0,0.0,0.30383712
154,0,1.0,0.0,0.39389026
155,1,1.0,0.0,0.24075747
156,1,1.0,0.0,0.3144733
157,3,1.0,0.0,0.31645572
158,1,1.0,0.0,0.35846993
159,3,1.0,0.0,0.3494064
160,3,1.0,0.0,0.39245787
161,2,1.0,0.0,0.41218472
162,3,1.0,0.0,0.38289514
163,3,1.0,0.0,0.37504312
164,3,1.0,0.0,0.41603056
165,1,1.0,0.0,0.49082884
166,1,1.0,0.0,0.497999
167,2,1.0,0.0,0.3777976
168,1,1.0,0.0,0.32608977
169,2,1.0,0.0,0.3782705
170,3,1.0,0.0,0.48774076
171,2,1.0,0.0,0.5148402
172,3,1.0,0.0,0.4533183
173,5,1.0,0.0,0.30888483
174,2,1.0,0.0,0.45315835
175,2,1.0,0.0,0.5682461
176,3,1.0,0.0,0.4506804
177,1,1.0,0.0,0.55533963
178,1,1.0,0.0,0.4211
179,1,1.0,0.0,0.23634186
180,3,1.0,0.0,0.36422378
181,1,1.0,0.0,0.2383301
182,1,1.0,0.0,0.27633432
183,1,1.0,0.0,0.29204875
184,1,1.0,0.0,0.25766417
185,5,1.0,0.0,0.25158405
186,3,1.0,0.0,0.49274835
187,1,1.0,0.0,0.22135603
189,1,1.0,0.0,0.52744967
190,3,1.0,0.0,0.31619436
191,3,1.0,0.0,0.40115106
192,3,1.0,0.0,0.3757304
193,1,1.0,0.0,0.220259
194,3,1.0,0.0,0.30039316
195,1,1.0,0.0,0.22181734
196,2,1.0,0.0,0.3471755
197,2,1.0,0.0,0.3255724
198,5,1.0,0.0,0.29995695
199,2,1.0,0.0,0.33148852
200,5,1.0,0.0,0.25007662
201,0,1.0,0.0,0.42983052
202,0,1.0,0.0,0.42501011
203,1,1.0,0.0,0.32073116
204,5,1.0,0.0,0.24805102
205,2,1.0,0.0,0.48048744
206,2,1.0,0.0,0.37853357
207,3,1.0,0.0,0.33025837
208,2,1.0,0.0,0.32702684
209,0,1.0,0.0,0.49768513
210,1,1.0,0.0,0.20601816
211,5,1.0,0.0,0.27445036
212,1,1.0,0.0,0.3073437
213,1,1.0,0.0,0.3016487
214,1,1.0,0.0,0.25707537
215,5,1.0,0.0,0.3589199
216,5,1.0,0.0,0.27181774
217,3,1.0,0.0,0.4595719
218,3,1.0,0.0,0.29512015
219,2,1.0,0.0,0.59281796
220,0,1.0,0.0,0.51526827
221,3,1.0,0.0,0.4132043
222,3,1.0,0.0,0.51322794
223,1,1.0,0.0,0.24952762
224,2,1.0,0.0,0.3271146
225,5,1.0,0.0,0.27419096
226,3,1.0,0.0,0.34974033
227,5,1.0,0.0,0.2654187
228,5,1.0,0.0,0.2504992
229,0,1.0,0.0,0.4954373
230,0,1.0,0.0,0.37650192
231,1,1.0,0.0,0.25775158
232,5,1.0,0.0,0.32009915
233,1,1.0,0.0,0.23586936
234,2,1.0,0.0,0.3824894
235,1,1.0,0.0,0.23457275
236,1,1.0,0.0,0.23356019
237,2,1.0,0.0,0.33099052
238,3,1.0,0.0,0.32432574
239,2,1.0,0.0,0.3369729
240,2,1.0,0.0,0.31371933
241,2,1.0,0.0,0.38774243
242,1,1.0,0.0,0.20579371
243,2,1.0,0.0,0.32601875
244,1,1.0,0.0,0.2579429
245,1,1.0,0.0,0.24322765
246,1,1.0,0.0,0.21379623
247,1,1.0,0.0,0.21027671
248,1,1.0,0.0,0.22659563
249,1,1.0,0.0,0.20322101
250,0,1.0,0.0,0.40552452
251,1,1.0,0.0,0.25754872
252,1,1.0,0.0,0.22364216
253,5,1.0,0.0,0.2580603
255,1,1.0,0.0,0.49103937
256,1,1.0,0.0,0.24243663
257,3,1.0,0.0,0.32237342
258,1,1.0,0.0,0.2841624
259,1,1.0,0.0,0.37365353
260,1,1.0,0.0,0.23244736
261,1,1.0,0.0,0.23087914
262,2,1.0,0.0,0.3255569
263,1,1.0,0.0,0.24611765
264,3,1.0,0.0,0.45657423
265,1,1.0,0.0,0.22557914
266,1,1.0,0.0,0.3524926
267,3,1.0,0.0,0.36108777
268,2,1.0,0.0,0.3505387
269,1,1.0,0.0,0.28444415
270,0,1.0,0.0,0.44335926
271,1,1.0,0.0,0.21303768
272,3,1.0,0.0,0.3262563
273,3,1.0,0.0,0.31743407
274,1,1.0,0.0,0.25643134
275,3,1.0,0.0,0.36131328
276,1,1.0,0.0,0.2096955
277,3,1.0,0.0,0.3672589
278,1,1.0,0.0,0.33487952
279,3,1.0,0.0,0.36279625
280,3,1.0,0.0,0.3216481
281,3,1.0,0.0,0.34042978
282,1,1.0,0.0,0.2937613
283,3,1.0,0.0,0.40929088
284,3,1.0,0.0,0.32414174
285,3,1.0,0.0,0.3114969
286,2,1.0,0.0,0.39200798
287,1,1.0,0.0,0.22479945
288,3,1.0,0.0,0.3211976
289,3,1.0,0.0,0.3123555
290,0,1.0,0.0,0.42775232
291,1,1.0,0.0,0.7454027
292,3,1.0,0.0,0.39602983
293,3,1.0,0.0,0.37422156
294,1,1.0,0.0,0.2276045
295,1,1.0,0.0,0.34250304
296,5,1.0,0.0,0.3551925
297,5,1.0,0.0,0.3994166
298,2,1.0,0.0,0.45542112
299,1,1.0,0.0,0.7080005
300,3,1.0,0.0,0.32069576
301,1,1.0,0.0,0.24374229
302,3,1.0,0.0,0.31092998
303,0,1.0,0.0,0.376475
304,3,1.0,0.0,0.32009915
305,1,1.0,0.0,0.3466243
306,3,1.0,0.0,0.28985456
307,2,1.0,0.0,0.5899116
308,0,1.0,0.0,0.43309027
309,0,1.0,0.0,0.4453834
310,3,1.0,0.0,0.41230023
311,2,1.0,0.0,0.39676622
312,3,1.0,0.0,0.39131302
314,3,1.0,0.0,0.42692968
315,1,1.0,0.0,0.21628168
316,1,1.0,0.0,0.51799446
317,0,1.0,0.0,0.4679734
319,2,1.0,0.0,0.46586445
320,0,1.0,0.0,0.46269864
321,3,1.0,0.0,0.3442408
322,0,1.0,0.0,0.3714034
323,1,1.0,0.0,0.2462897
324,0,1.0,0.0,0.3960349
325,1,1.0,0.0,0.24442431
326,1,1.0,0.0,0.3194789
327,3,1.0,0.0,0.33469102
328,1,1.0,0.0,0.3535515
329,3,1.0,0.0,0.3770172
330,2,1.0,0.0,0.45328298
331,3,1.0,0.0,0.34330824
332,3,1.0,0.0,0.3495455
333,2,1.0,0.0,0.3876317
334,1,1.0,0.0,0.45275584
335,2,1.0,0.0,0.3199263
336,2,1.0,0.0,0.41068473
337,1,1.0,0.0,0.3454685
338,2,1.0,0.0,0.49651015
339,5,1.0,0.0,0.31593007
340,5,1.0,0.0,0.36388922
341,2,1.0,0.0,0.611971
342,5,1.0,0.0,0.32717672
343,5,1.0,0.0,0.25551298
344,1,1.0,0.0,0.55522007
345,1,1.0,0.0,0.3080802
346,1,1.0,0.0,0.21979707
347,3,1.0,0.0,0.39256528
348,4,1.0,0.0,0.13766403
349,1,1.0,0.0,0.2887241
350,1,1.0,0.0,0.26779762
351,1,1.0,0.0,0.26839986
352,5,1.0,0.0,0.26622066
353,1,1.0,0.0,0.20156932
354,1,1.0,0.0,0.52002066
355,3,1.0,0.0,0.38516372
356,1,1.0,0.0,0.21923055
357,3,1.0,0.0,0.29790676
358,1,1.0,0.0,0.26924574
359,3,1.0,0.0,0.3833526
360,5,1.0,0.0,0.34387463
361,3,1.0,0.0,0.41016454
362,5,1.0,0.0,0.36605933
363,1,1.0,0.0,0.48198676
364,2,1.0,0.0,0.36189008
365,0,1.0,0.0,0.44401515
366,3,1.0,0.0,0.46775588
367,5,1.0,0.0,0.56121266
368,3,1.0,0.0,0.40866193
369,2,1.0,0.0,0.39271674
370,3,1.0,0.0,0.3496715
371,3,1.0,0.0,0.49502808
372,3,1.0,0.0,0.45604056
373,1,1.0,0.0,0.21700507
374,5,1.0,0.0,0.3078005
375,5,1.0,0.0,0.26572523
376,3,1.0,0.0,0.3487209
377,3,1.0,0.0,0.28803912
378,3,1.0,0.0,0.4003672
379,3,1.0,0.0,0.3844681
380,3,1.0,0.0,0.3056989
381,0,1.0,0.0,0.4992071
382,1,1.0,0.0,0.25237128
383,5,1.0,0.0,0.35662797
384,2,1.0,0.0,0.35044473
385,5,1.0,0.0,0.31550103
386,2,1.0,0.0,0.39318636
387,5,1.0,0.0,0.2646265
389,3,1.0,0.0,0.503159
390,3,1.0,0.0,0.333214
391,1,1.0,0.0,0.6850763
392,1,1.0,0.0,0.21523131
393,2,1.0,0.0,0.3162967
394,1,1.0,0.0,0.22797874
395,3,1.0,0.0,0.57550466
396,1,1.0,0.0,0.2791714
397,2,1.0,0.0,0.359832
398,1,1.0,0.0,0.23306103
399,3,1.0,0.0,0.3323455
400,2,1.0,0.0,0.34676084
401,2,1.0,0.0,0.31876102
402,2,1.0,0.0,0.41598687
403,1,1.0,0.0,0.21237016
404,2,1.0,0.0,0.34974986
405,1,1.0,0.0,0.21144055
406,1,1.0,0.0,0.22175929
407,1,1.0,0.0,0.21064338
408,1,1.0,0.0,0.20571087
409,1,1.0,0.0,0.21597166
410,1,1.0,0.0,0.21093017
411,0,1.0,0.0,0.39443344
412,1,1.0,0.0,0.22110257
413,5,1.0,0.0,0.2569073
414,3,1.0,0.0,0.4179174
415,1,1.0,0.0,0.2169843
416,1,1.0,0.0,0.26404935
417,1,1.0,0.0,0.25555393
418,1,1.0,0.0,0.4401453
419,1,1.0,0.0,0.2170816
420,3,1.0,0.0,0.3407574
421,2,1.0,0.0,0.3445042
422,1,1.0,0.0,0.21809751
423,3,1.0,0.0,0.31488702
424,3,1.0,0.0,0.6127234
425,1,1.0,0.0,0.25847226
426,3,1.0,0.0,0.387454
427,1,1.0,0.0,0.60622996
428,0,1.0,0.0,0.45121244
429,3,1.0,0.0,0.33668718
430,3,1.0,0.0,0.32253197
431,1,1.0,0.0,0.5270076
432,3,1.0,0.0,0.31128383
433,3,1.0,0.0,0.35743338
434,0,1.0,0.0,0.40877312
435,1,1.0,0.0,0.23417495
436,1,1.0,0.0,0.24319768
437,3,1.0,0.0,0.38231385
438,3,1.0,0.0,0.36153078
439,3,1.0,0.0,0.31462848
440,3,1.0,0.0,0.3856996
441,3,1.0,0.0,0.34082606
442,3,1.0,0.0,0.35414246
443,3,1.0,0.0,0.28470778
444,2,1.0,0.0,0.46931016
445,1,1.0,0.0,0.28664964
446,3,1.0,0.0,0.37841958
447,3,1.0,0.0,0.33815628
448,3,1.0,0.0,0.35843372
449,0,1.0,0.0,0.42848355
450,1,1.0,0.0,0.23496686
451,0,1.0,0.0,0.49140826
452,5,1.0,0.0,0.3345562
453,3,1.0,0.0,0.5708852
454,2,1.0,0.0,0.48629078
455,2,1.0,0.0,0.36474055
456,1,1.0,0.0,0.2949658
457,1,1.0,0.0,0.3768399
458,1,1.0,0.0,0.26221153
459,3,1.0,0.0,0.33723018
460,3,1.0,0.0,0.33087397
461,1,1.0,0.0,0.37114745
462,3,1.0,0.0,0.51280147
463,5,1.0,0.0,0.26935643
464,3,1.0,0.0,0.35190344
465,3,1.0,0.0,0.40430155
467,3,1.0,0.0,0.3403425
468,3,1.0,0.0,0.32670614
469,0,1.0,0.0,0.3891084
470,4,1.0,0.0,0.8669044
471,1,1.0,0.0,0.31060264
472,3,1.0,0.0,0.4250257
473,2,1.0,0.0,0.40035555
474,2,1.0,0.0,0.39731562
475,1,1.0,0.0,0.42296955
476,0,1.0,0.0,0.36329842
477,1,1.0,0.0,0.2496935
478,0,1.0,0.0,0.3951579
479,1,1.0,0.0,0.24280062
480,1,1.0,0.0,0.24430473
481,3,1.0,0.0,0.34805876
482,1,1.0,0.0,0.41241089
483,3,1.0,0.0,0.3765958
484,0,1.0,0.0,0.45493284
485,3,1.0,0.0,0.35158256
486,3,1.0,0.0,0.38973776
487,2,1.0,0.0,0.3550966
488,3,1.0,0.0,0.58542377
489,5,1.0,0.0,0.2693294
490,2,1.0,0.0,0.36526936
491,5,1.0,0.0,0.3864024
492,3,1.0,0.0,0.47806594
493,2,1.0,0.0,0.3381951
494,2,1.0,0.0,0.60440326
495,3,1.0,0.0,0.45881265
496,5,1.0,0.0,0.41449887
497,2,1.0,0.0,0.41003156
498,1,1.0,0.0,0.24506983
499,3,1.0,0.0,0.43370825
500,1,1.0,0.0,0.2426872
501,1,1.0,0.0,0.29003254
502,1,1.0,0.0,0.25552395
503,2,1.0,0.0,0.37995708
504,1,1.0,0.0,0.519472
505,1,1.0,0.0,0.20464541
506,1,1.0,0.0,0.21985008
507,1,1.0,0.0,0.24639206
508,1,1.0,0.0,0.21297953
509,2,1.0,0.0,0.32184428
510,5,1.0,0.0,0.31776452
511,3,1.0,0.0,0.5287336
512,2,1.0,0.0,0.3329788
513,1,1.0,0.0,0.50708216
514,0,1.0,0.0,0.47903717
515,0,1.0,0.0,0.42780074
516,3,1.0,0.0,0.459901
517,2,1.0,0.0,0.5132984
518,3,1.0,0.0,0.42476925
519,2,1.0,0.0,0.33598074
520,3,1.0,0.0,0.3724582
521,2,1.0,0.0,0.3415044
522,2,1.0,0.0,0.3609434
523,1,1.0,0.0,0.20663385
524,1,1.0,0.0,0.28935057
525,5,1.0,0.0,0.26394835
526,1,1.0,0.0,0.22973906
527,5,1.0,0.0,0.28380963
528,3,1.0,0.0,0.32483926
529,0,1.0,0.0,0.47981995
530,3,1.0,0.0,0.31706142
531,5,1.0,0.0,0.3206336
532,5,1.0,0.0,0.2597346
533,2,1.0,0.0,0.44951922
535,5,1.0,0.0,0.2949888
536,0,1.0,0.0,0.37488878
537,0,1.0,0.0,0.5736255
538,1,1.0,0.0,0.22288407
539,5,1.0,0.0,0.39462
540,1,1.0,0.0,0.217695
541,2,1.0,0.0,0.4685896
542,1,1.0,0.0,0.2454562
543,2,1.0,0.0,0.31580722
544,1,1.0,0.0,0.21122947
545,3,1.0,0.0,0.30904588
546,2,1.0,0.0,0.3087043
547,2,1.0,0.0,0.32194683
548,0,1.0,0.0,0.64623004
549,1,1.0,0.0,0.20844899
550,2,1.0,0.0,0.30909413
551,1,1.0,0.0,0.21142913
552,1,1.0,0.0,0.21450837
553,1,1.0,0.0,0.21356982
554,1,1.0,0.0,0.2270358
555,1,1.0,0.0,0.2152295
556,0,1.0,0.0,0.3969947
557,1,1.0,0.0,0.20362131
558,1,1.0,0.0,0.21854883
559,5,1.0,0.0,0.24519646
560,1,1.0,0.0,0.2216454
561,1,1.0,0.0,0.21243109
562,1,1.0,0.0,0.2470898
563,3,1.0,0.0,0.41431925
564,1,1.0,0.0,0.46398294
565,2,1.0,0.0,0.33856848
566,3,1.0,0.0,0.35144848
567,1,1.0,0.0,0.22386335
568,1,1.0,0.0,0.260286
569,1,1.0,0.0,0.23523879
570,2,1.0,0.0,0.42291832
571,3,1.0,0.0,0.37622565
572,1,1.0,0.0,0.23023792
573,1,1.0,0.0,0.2710825
574,3,1.0,0.0,0.34869438
575,1,1.0,0.0,0.24818695
576,3,1.0,0.0,0.38574398
577,1,1.0,0.0,0.23267427
578,1,1.0,0.0,0.24388248
579,3,1.0,0.0,0.30219984
580,1,1.0,0.0,0.4592735
581,3,1.0,0.0,0.36003384
582,3,1.0,0.0,0.46378967
583,0,1.0,0.0,0.4050396
584,3,1.0,0.0,0.37799832
585,3,1.0,0.0,0.31013036
586,1,1.0,0.0,0.51201135
587,3,1.0,0.0,0.3406413
588,3,1.0,0.0,0.33715823
589,2,1.0,0.0,0.46160272
590,3,1.0,0.0,0.36239514
591,1,1.0,0.0,0.27896053
592,2,1.0,0.0,0.4247881
593,0,1.0,0.0,0.5328007
594,3,1.0,0.0,0.35217083
595,1,1.0,0.0,0.3512207
596,1,1.0,0.0,0.23585303
597,1,1.0,0.0,0.45820057
598,3,1.0,0.0,0.41355243
599,3,1.0,0.0,0.41246936
600,3,1.0,0.0,0.43335143
601,1,1.0,0.0,0.23494354
602,3,1.0,0.0,0.32838112
603,2,1.0,0.0,0.3955501
604,3,1.0,0.0,0.30415422
605,0,1.0,0.0,0.41300952
606,3,1.0,0.0,0.3232045
607,3,1.0,0.0,0.40919772
608,0,1.0,0.0,0.50965285
609,0,1.0,0.0,0.50572205
610,3,1.0,0.0,0.3178801
611,1,1.0,0.0,0.3973715
612,0,1.0,0.0,0.49086285
613,3,1.0,0.0,0.33026326
614,0,1.0,0.0,0.43950638
615,1,1.0,0.0,0.3097794
617,2,1.0,0.0,0.4569713
618,3,1.0,0.0,0.4152232
619,1,1.0,0.0,0.25507706
620,3,1.0,0.0,0.32939988
621,0,1.0,0.0,0.3980245
622,1,1.0,0.0,0.24185097
623,3,1.0,0.0,0.37112015
624,1,1.0,0.0,0.34196922
626,3,1.0,0.0,0.35131305
627,0,1.0,0.0,0.45683774
628,3,1.0,0.0,0.32148612
629,3,1.0,0.0,0.36740476
630,2,1.0,0.0,0.42185634
631,5,1.0,0.0,0.3812087
632,1,1.0,0.0,0.64824253
633,2,1.0,0.0,0.30707413
634,5,1.0,0.0,0.34087914
635,5,1.0,0.0,0.31321496
636,3,1.0,0.0,0.47769037
637,5,1.0,0.0,0.24588357
638,2,1.0,0.0,0.53547966
639,1,1.0,0.0,0.60045844
640,1,1.0,0.0,0.29109776
641,0,1.0,0.0,0.41270435
642,1,1.0,0.0,0.21332255
643,1,1.0,0.0,0.29626763
644,1,1.0,0.0,0.27087435
645,5,1.0,0.0,0.3189957
646,3,1.0,0.0,0.5174396
647,1,1.0,0.0,0.20230089
648,1,1.0,0.0,0.20630564
649,3,1.0,0.0,0.33574557
650,1,1.0,0.0,0.21673164
651,3,1.0,0.0,0.5609958
652,5,1.0,0.0,0.29196903
653,5,1.0,0.0,0.2833761
654,2,1.0,0.0,0.3170032
655,3,1.0,0.0,0.45256373
656,0,1.0,0.0,0.44933295
657,2,1.0,0.0,0.33654252
658,1,1.0,0.0,0.42784247
659,2,1.0,0.0,0.49639866
660,1,1.0,0.0,0.5187044
661,5,1.0,0.0,0.39656198
662,3,1.0,0.0,0.34491172
663,3,1.0,0.0,0.4710278
664,5,1.0,0.0,0.2687205
665,1,1.0,0.0,0.22302885
666,1,1.0,0.0,0.24333104
667,5,1.0,0.0,0.25852886
668,3,1.0,0.0,0.3116287
669,3,1.0,0.0,0.40188396
670,3,1.0,0.0,0.29648706
671,0,1.0,0.0,0.4801476
672,3,1.0,0.0,0.32662043
673,1,1.0,0.0,0.59929526
674,5,1.0,0.0,0.28143018
675,2,1.0,0.0,0.4098595
676,3,1.0,0.0,0.4770397
677,3,1.0,0.0,0.31412545
678,3,1.0,0.0,0.4753556
679,1,1.0,0.0,0.2143915
680,2,1.0,0.0,0.31723118
681,1,1.0,0.0,0.21729718
682,2,1.0,0.0,0.35242957
683,1,1.0,0.0,0.2532481
684,2,1.0,0.0,0.31872904
685,1,1.0,0.0,0.20528029
686,3,1.0,0.0,0.31149265
687,2,1.0,0.0,0.32170406
688,2,1.0,0.0,0.32791087
689,1,1.0,0.0,0.20563504
690,2,1.0,0.0,0.31818268
691,2,1.0,0.0,0.37180114
692,1,1.0,0.0,0.20862105
693,1,1.0,0.0,0.30762288
694,1,1.0,0.0,0.21670194
695,1,1.0,0.0,0.22254534
696,1,1.0,0.0,0.21148382
697,0,1.0,0.0,0.3953987
698,1,1.0,0.0,0.21002598
699,1,1.0,0.0,0.21968937
700,3,1.0,0.0,0.54627925
701,1,1.0,0.0,0.20326652
702,1,1.0,0.0,0.23789643
703,1,1.0,0.0,0.25725815
704,1,1.0,0.0,0.42575085
705,2,1.0,0.0,0.34718603
706,1,1.0,0.0,0.36950225
707,3,1.0,0.0,0.35743302
708,3,1.0,0.0,0.30896014
709,1,1.0,0.0,0.24429703
710,1,1.0,0.0,0.24470301
711,2,1.0,0.0,0.45221406
712,1,1.0,0.0,0.30617362
713,1,1.0,0.0,0.28257725
714,1,1.0,0.0,0.30700818
715,3,1.0,0.0,0.3027853
716,1,1.0,0.0,0.2530031
717,3,1.0,0.0,0.35364768
718,3,1.0,0.0,0.32003403
719,1,1.0,0.0,0.47527277
720,3,1.0,0.0,0.35290518
721,3,1.0,0.0,0.34158596
722,0,1.0,0.0,0.46913397
723,3,1.0,0.0,0.30912024
724,1,1.0,0.0,0.3409554
725,1,1.0,0.0,0.29936892
726,3,1.0,0.0,0.31252262
727,1,1.0,0.0,0.2035124
729,3,1.0,0.0,0.41175392
730,0,1.0,0.0,0.38740966
731,3,1.0,0.0,0.44397113
732,0,1.0,0.0,0.40597388
733,0,1.0,0.0,0.40842074
734,3,1.0,0.0,0.35259667
735,3,1.0,0.0,0.50586766
736,0,1.0,0.0,0.5186954
737,0,1.0,0.0,0.45692232
738,1,1.0,0.0,0.24073479
739,3,1.0,0.0,0.40750206
740,3,1.0,0.0,0.31552166
741,2,1.0,0.0,0.3855691
742,3,1.0,0.0,0.29489225
743,3,1.0,0.0,0.3396786
744,3,1.0,0.0,0.3254008
745,0,1.0,0.0,0.4765456
746,0,1.0,0.0,0.4317171
747,2,1.0,0.0,0.6038082
748,3,1.0,0.0,0.36612976
749,1,1.0,0.0,0.34566262
750,0,1.0,0.0,0.46795294
751,3,1.0,0.0,0.344285
752,0,1.0,0.0,0.40376577
753,0,1.0,0.0,0.46355012
754,2,1.0,0.0,0.40369463
755,1,1.0,0.0,0.33052835
756,3,1.0,0.0,0.4124974
757,3,1.0,0.0,0.34740067
758,3,1.0,0.0,0.33418643
759,1,1.0,0.0,0.24335958
760,0,1.0,0.0,0.42772347
761,1,1.0,0.0,0.35378394
762,3,1.0,0.0,0.33824068
763,0,1.0,0.0,0.41367698
764,1,1.0,0.0,0.29180616
765,2,1.0,0.0,0.41227248
766,1,1.0,0.0,0.3751498
767,2,1.0,0.0,0.44503772
768,5,1.0,0.0,0.26657808
769,2,1.0,0.0,0.41257754
770,2,1.0,0.0,0.45576224
771,3,1.0,0.0,0.49029818
772,5,1.0,0.0,0.25856125
773,3,1.0,0.0,0.4634299
774,2,1.0,0.0,0.54045486
775,5,1.0,0.0,0.3743331
776,3,1.0,0.0,0.39764282
777,1,1.0,0.0,0.25611565
778,1,1.0,0.0,0.28158733
779,1,1.0,0.0,0.2505177
780,2,1.0,0.0,0.35976565
781,1,1.0,0.0,0.20528208
782,1,1.0,0.0,0.5433357
783,1,1.0,0.0,0.2203888
784,1,1.0,0.0,0.20866151
785,1,1.0,0.0,0.29149926
786,1,1.0,0.0,0.22615221
