cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,GHS_urban_area_id
0.013922351,0.8839181,0.000756503,0.01899535,4.970799e-05,0.006124375,0.019911034,0.00015643335,0.0039166547,0.052249555,1.0
0.009968867,0.021645065,0.007829748,0.01483948,0.00023956296,0.87652653,0.035929777,0.00097487896,0.018145917,0.013900196,2.0
0.04229864,0.07134653,0.30209407,0.05330656,0.002542307,0.27882865,0.08593077,0.0143202795,0.09622978,0.053102437,3.0
0.01562289,0.021670392,0.8002081,0.017894503,0.0024929468,0.041357756,0.023581374,0.02958272,0.029511666,0.01807763,4.0
0.020783272,0.05126841,0.009044276,0.03352271,0.0003502732,0.7170763,0.10631279,0.001320015,0.029652057,0.03066984,5.0
0.0062759873,0.008946504,0.92052025,0.0072273333,0.0008631039,0.01799871,0.009698707,0.008848837,0.012270756,0.0073498785,6.0
0.046899166,0.039829254,0.00052864617,0.033750787,4.1951203e-05,0.0031373985,0.011816333,0.00012271218,0.002408022,0.86146575,7.0
0.057163924,0.03845788,0.0005606716,0.039232895,4.4901903e-05,0.003297581,0.012655069,0.00013079643,0.0025370924,0.8459192,8.0
0.08521157,0.0422479,0.0006970057,0.047694236,5.6720717e-05,0.0039894213,0.014884423,0.00016419437,0.0031218429,0.80193275,9.0
0.26404136,0.05288615,0.0011601783,0.09781813,9.745974e-05,0.0063757263,0.024253193,0.00027861758,0.0049935402,0.5480956,10.0
0.068164356,0.20672478,0.0014794635,0.09275198,0.00010891801,0.010079341,0.044274613,0.00032810614,0.006933582,0.56915486,11.0
0.06143918,0.27555323,0.0015142257,0.07009297,0.00011112529,0.010177669,0.038688127,0.00033514784,0.007318558,0.5347698,12.0
0.008239299,0.022452433,0.004601045,0.012148396,0.00015728944,0.8942691,0.03025209,0.0006187498,0.014755314,0.0125062885,13.0
0.89171463,0.011751738,0.0004613702,0.036453974,4.2185515e-05,0.002249942,0.008001965,0.00011671617,0.0017944261,0.047413144,14.0
0.06416636,0.019820178,0.0007535642,0.8334446,6.2287036e-05,0.0044092042,0.025845557,0.00017927651,0.002902696,0.048416343,15.0
0.019681446,0.042770244,0.011079144,0.030962268,0.000392571,0.7504236,0.08728533,0.0015334397,0.028289303,0.027582599,16.0
0.042740855,0.05055904,0.0005772475,0.035336047,4.5124554e-05,0.0035212345,0.013476018,0.00013262953,0.0026891928,0.8509226,17.0
0.16381799,0.0501747,0.00096930144,0.08201291,8.002745e-05,0.0054761264,0.021316014,0.00023026501,0.004247422,0.6716752,18.0
0.018302785,0.037858758,0.021387596,0.025797294,0.00053974305,0.7752934,0.05496007,0.0023221192,0.038549554,0.024988707,19.0
0.044540543,0.592184,0.0015752392,0.052926246,0.00011112638,0.011180819,0.03849466,0.00034027992,0.007938217,0.2507088,20.0
0.01899508,0.035342265,0.0022326366,0.049394578,0.00013273569,0.025281636,0.83256274,0.00043356727,0.008244304,0.02738053,21.0
0.31136054,0.052539807,0.0012082327,0.100787014,0.00010221515,0.006573015,0.024800008,0.00029132754,0.0051807603,0.49715707,22.0
0.03475066,0.053965915,0.0021650956,0.12603636,0.00014430337,0.019297093,0.70275766,0.00045018934,0.008688043,0.05174467,23.0
0.89491296,0.011450007,0.00045866604,0.03600433,4.213853e-05,0.0022250647,0.007880409,0.000116329604,0.0017807969,0.045129277,24.0
0.030912485,0.05997814,0.054698836,0.042050604,0.001123308,0.61122537,0.08154185,0.0050992863,0.07225756,0.04111254,25.0
0.87425244,0.013226107,0.0004985508,0.04263921,4.5416913e-05,0.0024598152,0.008894336,0.00012562648,0.0019758448,0.055882655,26.0
0.050369155,0.3625446,0.0062385844,0.08804402,0.00034122152,0.08696323,0.26504338,0.0011456702,0.031053217,0.108256906,27.0
0.037407376,0.07034499,0.0886625,0.0495159,0.0015226726,0.5184715,0.090860866,0.0072716097,0.086824656,0.04911799,28.0
0.008793506,0.012469185,0.88815504,0.010090687,0.0012784551,0.024553865,0.013445902,0.013547283,0.017389165,0.0102768885,29.0
0.042054765,0.1446978,0.010907737,0.07007245,0.00049091387,0.35468617,0.25849965,0.0017608879,0.046386912,0.07044269,30.0
0.040726405,0.06766955,0.354546,0.050608505,0.002600076,0.24372154,0.080290444,0.014979079,0.094020315,0.05083813,31.0
0.41008452,0.04929748,0.0012413822,0.13042171,0.00010553703,0.006763255,0.026900554,0.00030008066,0.005237393,0.36964813,32.0
0.029573224,0.093324795,0.013749921,0.041726485,0.0005056365,0.620546,0.09726259,0.0019433893,0.054035977,0.047331944,33.0
0.014430698,0.022026403,0.8040667,0.017348628,0.0013478629,0.05740373,0.025204044,0.009648262,0.031140791,0.017382782,34.0
0.05784623,0.16441846,0.0011904975,0.058010224,8.9476984e-05,0.0076725464,0.028525954,0.00026728655,0.005706871,0.67627245,35.0
0.013778154,0.027013822,0.0010974214,0.04242114,6.9360736e-05,0.011111095,0.8781222,0.00022074753,0.004458666,0.021707457,36.0
0.039987776,0.06479354,0.38353625,0.050135203,0.002682841,0.22713372,0.07903668,0.015787126,0.08755147,0.049355324,37.0
0.4029017,0.041509002,0.0014452018,0.35054392,0.0001245235,0.007820746,0.035523903,0.00035278295,0.0056475946,0.15413053,38.0
0.016706282,0.023130106,0.78600013,0.019082198,0.0027149962,0.04383604,0.025111878,0.032300185,0.031799033,0.019319123,39.0
0.015772095,0.031773165,0.0012028731,0.047065143,7.59051e-05,0.012150432,0.8614092,0.00024191868,0.0048860093,0.02542327,40.0
0.051689085,0.018436741,0.00073246856,0.8537238,6.013385e-05,0.0043417225,0.0268109,0.00017350234,0.0028064782,0.041225147,41.0
0.04293558,0.07711838,0.19597651,0.054553334,0.0022369858,0.35957113,0.0909623,0.011677844,0.109621875,0.05534607,42.0
0.15498714,0.06809648,0.001244663,0.17199782,9.981069e-05,0.0074998415,0.03487993,0.0002902927,0.0054395376,0.5554645,43.0
0.7394002,0.026740551,0.0008588444,0.068309,7.593752e-05,0.0043630833,0.015771683,0.00021307176,0.0034516389,0.14081599,44.0
0.6272936,0.031970546,0.001190552,0.18050106,0.00010537427,0.006150797,0.025204662,0.00029553418,0.004601349,0.122686535,45.0
0.06629629,0.03990477,0.0006125325,0.040115822,4.943964e-05,0.0035465593,0.013220785,0.0001435614,0.0027698167,0.8333404,46.0
0.04353436,0.07526823,0.23155202,0.05559144,0.0023957666,0.33118227,0.09193906,0.0129249925,0.100404285,0.055207625,47.0
0.016108967,0.022542888,0.7942983,0.018285774,0.002557508,0.042079795,0.023940824,0.030451674,0.031007186,0.01872712,48.0
0.052070517,0.038443197,0.0005415639,0.03571821,4.326356e-05,0.0031952693,0.012140842,0.00012607855,0.0024758675,0.8552452,49.0
0.010078264,0.014915511,0.86783785,0.012048219,0.0010673545,0.035954695,0.017098011,0.008335637,0.020686373,0.011978135,50.0
0.04515791,0.06436171,0.0006752479,0.0374105,5.242446e-05,0.004134147,0.015347345,0.00015462484,0.0031564666,0.8295496,52.0
0.034028012,0.045068163,0.50813276,0.038088914,0.007424443,0.0757027,0.047971603,0.14572437,0.059251495,0.038607508,53.0
0.024950437,0.039733518,0.6447296,0.030208489,0.0019866026,0.11400245,0.0450099,0.01312182,0.05565214,0.030604992,54.0
0.15384285,0.04951257,0.0009475531,0.0696938,7.834361e-05,0.005306256,0.0198915,0.0002253704,0.00416499,0.69633675,55.0
0.003014374,0.0045370706,0.96043587,0.0035502978,0.00031602153,0.010623544,0.0049945842,0.0025127523,0.0064031896,0.003612362,56.0
0.048800927,0.081561305,0.0007934871,0.04123088,6.120405e-05,0.004894207,0.017917559,0.0001809936,0.0037366457,0.8008228,57.0
0.062435437,0.048796345,0.0017746532,0.6725729,0.00013426373,0.012218533,0.11796221,0.00039950025,0.007010354,0.07669578,58.0
0.036544885,0.047749583,0.4165647,0.040625714,0.008885449,0.077326275,0.05047352,0.21836054,0.062244713,0.041224588,59.0
0.89474875,0.0117409155,0.00048427534,0.03562825,4.4862787e-05,0.00232416,0.008096565,0.00012336149,0.0018803343,0.044928506,60.0
0.8962686,0.01146512,0.00046350088,0.03490277,4.2770378e-05,0.0022360834,0.007831607,0.00011780795,0.0018046548,0.04486716,61.0
0.89053464,0.012361043,0.0005227322,0.037273955,4.8653765e-05,0.0024903694,0.008600042,0.00013356764,0.0020170293,0.046017975,62.0
