cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,GHS_urban_area_id
0.057278834,0.047277905,0.0017559886,0.5290028,0.018065264,0.10194922,0.0046276026,0.0002417513,0.0004266094,0.023455055,0.009847572,0.011664994,0.1944064,1
0.040807225,0.07349918,0.0019609798,0.48764497,0.025754122,0.21136102,0.0056474945,0.00025989342,0.00046281816,0.018966842,0.011056099,0.013249987,0.10932942,2
0.0175595,0.057985518,0.013087089,0.031423185,0.17720446,0.048243754,0.5572783,0.0013971728,0.002638604,0.01339593,0.028781658,0.028228445,0.022776496,3
0.024736403,0.18703736,0.002592554,0.13086322,0.0671074,0.48473233,0.009403103,0.00032385552,0.00058206567,0.013910288,0.014518091,0.016389696,0.047803663,4
0.01197472,0.05663969,0.0047455165,0.026071087,0.7475958,0.052741084,0.039295718,0.00048432208,0.00093291857,0.008428278,0.015344948,0.018776866,0.016969142,5
0.004156321,0.01118753,0.004342913,0.006785968,0.02618308,0.009755107,0.91408575,0.00044777893,0.00087543944,0.0032817342,0.0067836205,0.00692174,0.0051929313,6
0.034814976,0.117187925,0.0020251183,0.50621784,0.029064462,0.17932388,0.00629558,0.0002847898,0.0004898273,0.017347377,0.012414348,0.0121037,0.08243018,7
0.22216344,0.009856608,0.0015834364,0.02414986,0.0065547354,0.01586861,0.0026549322,0.0002180037,0.00041469847,0.6380028,0.0053851814,0.010021595,0.06312612,8
0.51689094,0.014861135,0.0014938539,0.052778434,0.00856591,0.02714205,0.0029556628,0.00020339887,0.0003759731,0.085683666,0.006269018,0.010396954,0.27238306,9
0.1363078,0.008427455,0.0014806472,0.019442048,0.005729732,0.013186906,0.0024010374,0.00020580774,0.00039297258,0.7524991,0.0048265476,0.0089968005,0.04610312,10
0.15936975,0.008661957,0.001478069,0.020432768,0.00586633,0.013789484,0.0024224466,0.0002032412,0.00038898675,0.722934,0.004853164,0.009214075,0.05038571,11
0.20364651,0.009497505,0.0015499884,0.023048699,0.0063474295,0.015255402,0.0025829973,0.00021321593,0.00040625615,0.66301537,0.005232341,0.009787603,0.059416655,12
0.45006245,0.012205035,0.0017186491,0.032763798,0.007806582,0.020270213,0.0030240507,0.00023611757,0.00044457673,0.354097,0.006273482,0.011268507,0.09982961,13
0.18008181,0.018669952,0.0014233139,0.08851343,0.009811103,0.03737087,0.00307634,0.00019239921,0.00035150515,0.04365217,0.0065995506,0.010138732,0.60011876,14
0.3065737,0.017807283,0.001545539,0.073200546,0.009795035,0.03423707,0.0032092617,0.00020925477,0.0003847964,0.06161659,0.006781979,0.010929118,0.47370988,15
0.07815245,0.045369197,0.0020254788,0.38832688,0.019731438,0.11444098,0.005128817,0.00026935354,0.00048675865,0.03002066,0.010147876,0.014289996,0.29161012,16
0.32288298,0.01794214,0.0015623409,0.073189646,0.00982627,0.033883423,0.0032417048,0.00021308035,0.00039073505,0.064324886,0.0068492577,0.010894113,0.45479947,17
0.6222227,0.012228487,0.0013675299,0.03947373,0.0073019485,0.021713812,0.002610042,0.00018631722,0.00034655345,0.10749056,0.0054969913,0.009415557,0.17014566,18
0.049081013,0.06898681,0.002663351,0.22799286,0.036023207,0.4318971,0.007371022,0.0003169219,0.00059653295,0.023468327,0.012488509,0.021519804,0.11759444,19
0.12954731,0.008428261,0.0015181624,0.019218352,0.0057867025,0.013215903,0.0024366134,0.00020960048,0.00040230164,0.76009923,0.0048718676,0.009262149,0.045003477,20
0.02362413,0.1654887,0.0025816306,0.1151205,0.070803694,0.5235252,0.009422882,0.00031564658,0.0005736789,0.013394329,0.013637095,0.01661474,0.044897795,21
0.12806578,0.008489479,0.0015394173,0.019286523,0.005837295,0.013285937,0.0024635617,0.00021268694,0.00040819874,0.7611448,0.0049448237,0.009374017,0.04494746,22
0.034649283,0.07365411,0.0022303446,0.1940563,0.03502471,0.5292576,0.006593295,0.00026923275,0.00050071976,0.017324572,0.010837601,0.016888235,0.07871389,23
0.16432774,0.019186206,0.0014163268,0.09431237,0.009950379,0.03859641,0.0030921886,0.00019174625,0.00034963232,0.041364733,0.006615935,0.01005221,0.61054415,24
0.012712995,0.04032948,0.010166266,0.022265984,0.10554795,0.03287005,0.70526147,0.0011486416,0.0021183742,0.009804324,0.021631166,0.019833462,0.01630979,25
0.2621805,0.018378258,0.0015230954,0.07907984,0.009907635,0.035378534,0.003210474,0.0002071902,0.0003794352,0.0562037,0.0067738695,0.010679658,0.5160977,26
0.11846446,0.029217983,0.0017022385,0.19066024,0.013499713,0.057563264,0.0039874837,0.00023615215,0.00042226564,0.0373892,0.008431974,0.011461634,0.52696335,27
0.026848797,0.16132364,0.0041103847,0.09080478,0.1773806,0.41396123,0.016406229,0.00046014265,0.0008672668,0.01624998,0.018699322,0.026919926,0.045967706,28
0.027208138,0.12368473,0.0058322516,0.07114669,0.3829893,0.24154265,0.025271457,0.0005905183,0.0011595032,0.017462403,0.022266593,0.03808055,0.042765252,29
0.19597717,0.02180857,0.0017896929,0.09422041,0.012408579,0.04982401,0.0037972212,0.00022843419,0.00042975094,0.050725527,0.0076804296,0.014096292,0.54701394,30
0.016951393,0.11675974,0.0040760688,0.046281714,0.59347934,0.12358184,0.022009673,0.00044890784,0.00084217696,0.011107748,0.01707316,0.021145394,0.02624285,31
0.23336819,0.019295046,0.0015267662,0.08670008,0.01013,0.036471553,0.0032656987,0.00021018405,0.00038204266,0.053258356,0.006931211,0.01048748,0.5379733,32
