cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,cluster_13_prob,cluster_14_prob,GHS_urban_area_id
0.01717144,0.3129767,0.0483692,3.5966237e-05,0.00085424347,0.03166128,0.059170824,0.05848372,0.071285576,0.0026003434,0.025618156,0.005095476,0.30611572,0.0007132464,0.05984817,1
0.024608443,0.111193456,0.06530345,4.6872676e-05,0.0010396045,0.024977056,0.2083313,0.033900686,0.2345052,0.0033172702,0.04853458,0.005311536,0.19004594,0.0008493746,0.048035208,2
0.027584491,0.014571892,0.009246647,0.00029110475,0.011647153,0.017246973,0.010848105,0.014105047,0.014996791,0.8142901,0.008596999,0.020187676,0.011747302,0.0056145005,0.019025227,3
0.74493986,0.03126877,0.010692527,4.916694e-05,0.0013004028,0.022752408,0.016927773,0.018734261,0.048848692,0.007195797,0.009353295,0.006815973,0.018843735,0.0009424128,0.061334897,4
0.27250952,0.079854295,0.029952096,9.288322e-05,0.0022097856,0.03922094,0.058162145,0.038085453,0.2669578,0.010097949,0.027266068,0.010693846,0.054375283,0.0016734757,0.10884852,5
0.47931468,0.05523516,0.024061615,0.00019669654,0.005722408,0.055660892,0.033726737,0.042489305,0.068537876,0.0493112,0.021640364,0.0267702,0.03712592,0.003822258,0.096384645,6
0.008624528,0.027017135,0.3071159,3.9886436e-05,0.0007706884,0.011087546,0.13560404,0.016421406,0.029294744,0.0019836873,0.37490046,0.003367611,0.06883539,0.00067689025,0.0142600695,7
0.03254458,0.23440416,0.019050745,3.8284667e-05,0.0010107086,0.054250535,0.024582222,0.077904426,0.056553427,0.0036230106,0.012666377,0.006998974,0.052839145,0.0008181837,0.42271528,8
0.013008756,0.1765919,0.06276537,3.3214696e-05,0.0007721324,0.025561646,0.058852278,0.052483846,0.049753472,0.0022318196,0.028038783,0.004508152,0.48408666,0.00065757864,0.04065437,9
0.030602051,0.1266393,0.014281441,3.5465047e-05,0.0009737625,0.057442315,0.017513163,0.074294515,0.037582748,0.0035864545,0.009689463,0.00723902,0.03513314,0.0007853397,0.5842019,10
