n_clusters,ensemble_size,perm_id,ari_vs_prev
4,26,31,0.934517204591268
4,27,31,0.927413735242471
4,28,31,0.9427780569306754
4,29,31,0.9454930844660014
4,30,31,0.9392470147239066
4,1,32,1.0
4,2,32,1.0
4,3,32,0.6796313671100414
4,4,32,0.8552701621047241
4,5,32,0.702240773985377
4,6,32,0.7941680056695245
4,7,32,0.7947853924576304
4,8,32,0.7956524455852917
4,9,32,0.8759134727983989
4,10,32,0.8769689767730822
4,11,32,0.8964660021340052
4,12,32,0.9325058125406894
4,13,32,0.9237003041471613
4,14,32,0.9366179423451313
4,15,32,0.9562818987757083
4,16,32,0.9544986738360783
4,17,32,0.9615110458059803
4,18,32,0.9584472619904154
4,19,32,0.960629807023475
4,20,32,0.9579531028097152
4,21,32,0.9632000913052686
4,22,32,0.9647286686834455
4,23,32,0.9636973002144892
4,24,32,0.9745141117192404
4,25,32,0.9689941819716583
4,26,32,0.9643159141385338
4,27,32,0.9559989437207904
4,28,32,0.9661732498145634
4,29,32,0.976864022266311
4,30,32,0.9587883598266852
4,1,33,1.0
4,2,33,1.0
4,3,33,0.7825960268684362
4,4,33,0.8360576672423997
4,5,33,0.794526577669848
4,6,33,0.8424909586229657
4,7,33,0.8447527491423565
4,8,33,0.8217382024103069
4,9,33,0.8619003235605522
4,10,33,0.8808625988990115
4,11,33,0.9273108129776632
4,12,33,0.9268575747847624
4,13,33,0.92174381183236
4,14,33,0.9028487176738318
4,15,33,0.9142033028718939
4,16,33,0.9094600571008165
4,17,33,0.8934873394861106
4,18,33,0.9106027780392588
4,19,33,0.9161455953167983
4,20,33,0.9047104898702156
4,21,33,0.9369207808374052
4,22,33,0.9022568926127851
4,23,33,0.9206708683796949
4,24,33,0.9160734477233765
4,25,33,0.9538758241554242
4,26,33,0.9254337138465464
4,27,33,0.9366920710240959
4,28,33,0.932248463368129
4,29,33,0.895297380264195
4,30,33,0.9454861422603577
4,1,34,1.0
4,2,34,1.0
4,3,34,0.7919696865790911
4,4,34,0.5778004464961612
4,5,34,0.7136329726824843
4,6,34,0.8289569706947583
4,7,34,0.7244439502592481
4,8,34,0.7448118057319703
4,9,34,0.7852854329023836
4,10,34,0.8000979144991708
4,11,34,0.8226231816648829
4,12,34,0.8720150250506674
4,13,34,0.8652023473861046
4,14,34,0.8155261892710005
4,15,34,0.79961216881471
4,16,34,0.8198949895872951
4,17,34,0.7990546953936376
4,18,34,0.8575442468762586
4,19,34,0.8227128773552537
4,20,34,0.8105487781559483
4,21,34,0.8485557134142889
4,22,34,0.913263935814638
4,23,34,0.8703113732978505
4,24,34,0.8832636232759817
4,25,34,0.9162422358369336
4,26,34,0.8873442083227296
4,27,34,0.9087615040296588
4,28,34,0.9488499980631396
4,29,34,0.9235625251997336
4,30,34,0.943871096655006
4,1,35,1.0
4,2,35,1.0
4,3,35,0.6943605137248845
4,4,35,0.9106546472873095
4,5,35,0.8110729502600946
4,6,35,0.9396640863239615
4,7,35,0.8850974220609024
4,8,35,0.8891970179599868
4,9,35,0.9157052541658632
4,10,35,0.9038094496625876
4,11,35,0.8976728310046871
4,12,35,0.9046907526191074
4,13,35,0.9373951815614225
4,14,35,0.9255189030837375
4,15,35,0.9366871574745641
4,16,35,0.9550355990584598
4,17,35,0.9460439767393937
4,18,35,0.968723424507057
4,19,35,0.9651845707209943
4,20,35,0.9705035289509185
4,21,35,0.949342135144606
4,22,35,0.9572808253267928
4,23,35,0.9572590110951549
4,24,35,0.9616582348817667
4,25,35,0.9683061143187586
4,26,35,0.9717669470981393
4,27,35,0.9597116787807966
4,28,35,0.9598893504936707
4,29,35,0.9654800097673092
4,30,35,0.971933175673557
4,1,36,1.0
4,2,36,1.0
4,3,36,0.6277649782543733
4,4,36,0.7379525309285135
4,5,36,0.8459038483470551
4,6,36,0.8083860985649476
4,7,36,0.7018305700386746
4,8,36,0.7609348859184688
4,9,36,0.8650651043020294
4,10,36,0.8784702459694205
4,11,36,0.9014147120830155
4,12,36,0.8985509675365704
4,13,36,0.9289248827223487
4,14,36,0.9090888720859105
4,15,36,0.9390964202356525
4,16,36,0.941614129400937
4,17,36,0.9499049123687231
4,18,36,0.9369874107928345
4,19,36,0.9467047840804969
4,20,36,0.9401416506097655
4,21,36,0.9521413959035725
4,22,36,0.9513328058731239
4,23,36,0.9324950833783409
4,24,36,0.9696918193251512
4,25,36,0.9386617717047413
4,26,36,0.9695615803935528
4,27,36,0.9701469241261375
4,28,36,0.9596543429758455
4,29,36,0.9729846191819482
4,30,36,0.9716678848554702
4,1,37,1.0
4,2,37,1.0
4,3,37,0.5691440640209732
4,4,37,0.7732028020649925
4,5,37,0.6887347361987814
4,6,37,0.6819095154571968
4,7,37,0.7347000238921911
4,8,37,0.8101931677225538
4,9,37,0.8666249726548428
4,10,37,0.8714508636799465
4,11,37,0.9189713389185526
4,12,37,0.8641793025747444
4,13,37,0.869059612746157
4,14,37,0.8669556737411781
4,15,37,0.9111186978288732
4,16,37,0.9399848734572583
4,17,37,0.8850558601587283
4,18,37,0.9480689147330573
4,19,37,0.9266167275769155
4,20,37,0.9309552897722808
4,21,37,0.9466232782446841
4,22,37,0.9439682558176578
4,23,37,0.9654227027472874
4,24,37,0.9731199802671361
4,25,37,0.9647741340586632
4,26,37,0.9633077136839023
4,27,37,0.9597451896435687
4,28,37,0.9630858729808264
4,29,37,0.9650773935252498
4,30,37,0.9669254142252983
4,1,38,1.0
4,2,38,1.0
4,3,38,0.8329849403358203
4,4,38,0.7566076433278482
4,5,38,0.7040533035034497
4,6,38,0.7681587682350193
4,7,38,0.8258947464009415
4,8,38,0.8502156860448491
4,9,38,0.8165575698650446
4,10,38,0.8520776864960034
4,11,38,0.8140485592631799
4,12,38,0.890108503939038
4,13,38,0.8873579364283563
4,14,38,0.8683030358284318
4,15,38,0.8713609091338591
4,16,38,0.9329093617777515
4,17,38,0.9283284030057583
4,18,38,0.9319964502966708
4,19,38,0.9414047841159323
4,20,38,0.9388733443697644
4,21,38,0.9412683961063132
4,22,38,0.9344703871683715
4,23,38,0.9321740624384516
4,24,38,0.9485804927054212
4,25,38,0.9326358188610059
4,26,38,0.9205028323657716
4,27,38,0.9446869846116379
4,28,38,0.9568084479999175
4,29,38,0.9483946080483027
4,30,38,0.9509334476067709
4,1,39,1.0
4,2,39,1.0
4,3,39,0.9413687671983066
4,4,39,0.7135593607980704
4,5,39,0.6938907526000111
4,6,39,0.8320893472354922
4,7,39,0.642570611937401
4,8,39,0.6078464822463523
4,9,39,0.7856420360799715
4,10,39,0.7779290090924283
4,11,39,0.8945237338000209
4,12,39,0.9044993814751542
4,13,39,0.930263319001875
4,14,39,0.916834729327432
4,15,39,0.9294766432615515
4,16,39,0.954837543828937
4,17,39,0.9379253030683468
4,18,39,0.9402107384624704
4,19,39,0.9511816184345525
4,20,39,0.9530530588320578
4,21,39,0.9530571318287523
4,22,39,0.9546954499200272
4,23,39,0.9559024100500078
4,24,39,0.9491553256408017
4,25,39,0.9465628199667745
4,26,39,0.9660778883960681
4,27,39,0.9625938727610134
4,28,39,0.9719935553324408
4,29,39,0.9695177222148901
4,30,39,0.9667464749911016
4,1,40,1.0
4,2,40,1.0
4,3,40,0.26474207359499746
4,4,40,0.5788681136264652
4,5,40,0.7508969041813577
4,6,40,0.7772707701814136
4,7,40,0.7171114274884214
4,8,40,0.7784130813806356
4,9,40,0.8443080817932229
4,10,40,0.8754967788225541
4,11,40,0.879561262183402
4,12,40,0.8507678629693074
4,13,40,0.8818348835167633
4,14,40,0.855986750020549
4,15,40,0.8916849630195345
4,16,40,0.9092448501340404
4,17,40,0.9216257679087659
4,18,40,0.9340272800497833
4,19,40,0.9398243726524305
4,20,40,0.9519328402379036
4,21,40,0.921765050602561
4,22,40,0.9256068450173977
4,23,40,0.9162757126242707
4,24,40,0.9285950455406369
4,25,40,0.9264096536796139
4,26,40,0.9485664374492861
4,27,40,0.9445302606192356
4,28,40,0.9552704365038855
4,29,40,0.9585835689743734
4,30,40,0.9577209194487327
4,1,41,1.0
4,2,41,1.0
4,3,41,0.7005487181916398
4,4,41,0.7675084247615979
4,5,41,0.7758171462788968
4,6,41,0.8690256590718153
4,7,41,0.8441364336909033
4,8,41,0.8658756889538872
4,9,41,0.8790191639589345
4,10,41,0.9113236707725896
4,11,41,0.9182359905025324
4,12,41,0.9307529899743268
4,13,41,0.8967593978796348
4,14,41,0.9074764572123405
4,15,41,0.8773375251307983
4,16,41,0.9004313646405944
4,17,41,0.8878529337504112
4,18,41,0.9389686065901072
4,19,41,0.9034529266841034
4,20,41,0.9287571347115784
4,21,41,0.9353669446017775
4,22,41,0.9414884111509714
4,23,41,0.9481119356544464
4,24,41,0.94624072324224
4,25,41,0.9363270614768763
4,26,41,0.9503501159612502
4,27,41,0.9566288933812411
4,28,41,0.9526065141535038
4,29,41,0.9470636970749194
4,30,41,0.9454879362039051
4,1,42,1.0
4,2,42,1.0
4,3,42,0.4502385831407501
4,4,42,0.6797958478170976
4,5,42,0.8311442773198648
4,6,42,0.8551798201138251
4,7,42,0.8764863391043319
4,8,42,0.8885796485286453
4,9,42,0.8951195669769588
4,10,42,0.9101715915082705
4,11,42,0.9249234394204093
4,12,42,0.9334639224928396
4,13,42,0.9448770261407596
4,14,42,0.9434348208990854
4,15,42,0.9461795534140809
4,16,42,0.9273502773796547
4,17,42,0.9395019247279395
4,18,42,0.9315846187803423
4,19,42,0.942560292689304
4,20,42,0.9370776816418346
4,21,42,0.9594349861973434
4,22,42,0.9392257966001075
4,23,42,0.9404904783774262
4,24,42,0.942711427351523
4,25,42,0.9329420992132968
4,26,42,0.9539193192711016
4,27,42,0.9319660115101908
4,28,42,0.9514951614973138
4,29,42,0.9697960803032889
4,30,42,0.9589642585821739
4,1,43,1.0
4,2,43,1.0
4,3,43,0.7657922559192109
4,4,43,0.9004549734940014
4,5,43,0.6977125637165573
4,6,43,0.797850213123665
4,7,43,0.7971423522036801
4,8,43,0.7547238636716094
4,9,43,0.8122406967326288
4,10,43,0.8278050240537902
4,11,43,0.8647764735939163
4,12,43,0.7994779166435875
4,13,43,0.8496482535815951
4,14,43,0.9103452169131154
4,15,43,0.917499403098301
4,16,43,0.9207040595815882
4,17,43,0.9229566337830566
4,18,43,0.9216717849034575
4,19,43,0.9244629999662525
4,20,43,0.9481440963793758
4,21,43,0.9408824043812325
4,22,43,0.9563116887845324
4,23,43,0.9508846145111406
4,24,43,0.9642606485877379
4,25,43,0.9524952546899438
4,26,43,0.9495368593821896
4,27,43,0.958984129295073
4,28,43,0.9610952421908482
4,29,43,0.9585254746596898
4,30,43,0.9621525645317343
4,1,44,1.0
4,2,44,1.0
4,3,44,0.8490399406698516
4,4,44,0.795532768365014
4,5,44,0.7597326744492269
4,6,44,0.7634816242700441
4,7,44,0.8937067335071889
4,8,44,0.8206610064778038
4,9,44,0.7085075977696892
4,10,44,0.8849629715453923
4,11,44,0.8878626341958958
4,12,44,0.8567688337537244
4,13,44,0.8931114976558983
4,14,44,0.8850430891846375
4,15,44,0.9309040431348745
4,16,44,0.9401373927074819
4,17,44,0.9549955241885713
4,18,44,0.9403371217521299
4,19,44,0.9491522683067619
4,20,44,0.9460204647097347
4,21,44,0.9299043145715318
4,22,44,0.93368716571764
4,23,44,0.9400853115621661
4,24,44,0.9510689706630533
4,25,44,0.9555805518483599
4,26,44,0.9599616256966346
4,27,44,0.9669340616516093
4,28,44,0.9509422396372822
4,29,44,0.9571331742303903
4,30,44,0.9613710937634761
4,1,45,1.0
4,2,45,1.0
4,3,45,0.7251988445394827
4,4,45,0.6892418489125686
4,5,45,0.7395921826078676
4,6,45,0.8255309961582696
4,7,45,0.8320579075911941
4,8,45,0.8463409453196393
4,9,45,0.8419826302486332
4,10,45,0.8875507538432551
4,11,45,0.9209064246210176
4,12,45,0.9028321127172098
4,13,45,0.9038809401297254
4,14,45,0.9376377668144054
4,15,45,0.9252326527310695
4,16,45,0.9689650499154793
4,17,45,0.950423521028342
4,18,45,0.9490826330182202
4,19,45,0.9445210381642171
4,20,45,0.9401302258644191
4,21,45,0.9434819209037522
4,22,45,0.9337088301052809
4,23,45,0.9547241361739031
4,24,45,0.9406046947934545
4,25,45,0.938893179547962
4,26,45,0.930889578186311
4,27,45,0.943828137527529
4,28,45,0.9665460209983736
4,29,45,0.9612320617284972
4,30,45,0.9558518594149615
4,1,46,1.0
4,2,46,1.0
4,3,46,0.9005040479245074
4,4,46,0.8163684560876786
4,5,46,0.8725179801832449
4,6,46,0.9292103137062068
4,7,46,0.9448510865154675
4,8,46,0.9339562932911267
4,9,46,0.9469329713741821
4,10,46,0.9232226539573125
4,11,46,0.9552180016078821
4,12,46,0.9532697591208505
4,13,46,0.9253955746858125
4,14,46,0.9553968871616939
4,15,46,0.9697619247170777
4,16,46,0.9493179420311767
4,17,46,0.9618839736389
4,18,46,0.9500300578170842
4,19,46,0.9582413482175561
4,20,46,0.936661925423837
4,21,46,0.9540783472531322
4,22,46,0.9474852710273222
4,23,46,0.9680379713956079
4,24,46,0.9622622754906768
4,25,46,0.9638297333173929
4,26,46,0.9516753422958608
4,27,46,0.9542377788854651
4,28,46,0.9453161189745551
4,29,46,0.9546734309288338
4,30,46,0.9698404421694388
4,1,47,1.0
4,2,47,1.0
4,3,47,0.5148645999601013
4,4,47,0.5971705760621693
4,5,47,0.6954879342499873
4,6,47,0.8140685021333055
4,7,47,0.7634298055491416
4,8,47,0.8133337021665414
4,9,47,0.7525630253121646
4,10,47,0.892219429088341
4,11,47,0.837890943404888
4,12,47,0.8208761386166697
4,13,47,0.8796641072178637
4,14,47,0.932744913718678
4,15,47,0.8682687874157855
4,16,47,0.9176953620132332
4,17,47,0.9391043272517002
4,18,47,0.8711796215250321
4,19,47,0.944736566284345
4,20,47,0.8781911081899539
4,21,47,0.9529465043731586
4,22,47,0.9248227797462519
4,23,47,0.9052475413164561
4,24,47,0.9201071577427852
4,25,47,0.9196336369493463
4,26,47,0.9659455913561275
4,27,47,0.9522473885352805
4,28,47,0.9640823218865813
4,29,47,0.9733366607260197
4,30,47,0.9683005612950247
4,1,48,1.0
4,2,48,1.0
4,3,48,0.7906881609234115
4,4,48,0.7408847934221104
4,5,48,0.8440026078338112
4,6,48,0.8238278574095764
4,7,48,0.8210450268795516
4,8,48,0.718090177530969
4,9,48,0.7720030150984426
4,10,48,0.7574054087631568
4,11,48,0.8177524627134608
4,12,48,0.872649097703339
4,13,48,0.8940501468139743
4,14,48,0.872871923015868
4,15,48,0.9144897136301514
4,16,48,0.9050006224506508
4,17,48,0.9080005570520734
4,18,48,0.9049210062243394
4,19,48,0.9052670936032575
4,20,48,0.9063736798746301
4,21,48,0.917186359305327
4,22,48,0.9213443008639803
4,23,48,0.9326962240279902
4,24,48,0.9240526055866806
4,25,48,0.9423539454550195
4,26,48,0.9070168358621385
4,27,48,0.9359530191115526
4,28,48,0.9229600853858851
4,29,48,0.9335644169514081
4,30,48,0.9379976634712244
4,1,49,1.0
4,2,49,1.0
4,3,49,0.5287590097243975
4,4,49,0.5837096226852453
4,5,49,0.7134969708906327
4,6,49,0.730604860936196
4,7,49,0.833044319335155
4,8,49,0.8277525463347885
4,9,49,0.9160043289507304
4,10,49,0.8733402553764874
4,11,49,0.9294828392822966
4,12,49,0.8559906805453104
4,13,49,0.8787071854700751
4,14,49,0.9184047744218075
4,15,49,0.884812019119994
4,16,49,0.8940819006098695
4,17,49,0.9378908365196926
4,18,49,0.9177983741030284
4,19,49,0.9605597843879085
4,20,49,0.9564385098410634
4,21,49,0.9449591229630414
4,22,49,0.9549866064224409
4,23,49,0.966828402955824
4,24,49,0.9638243966585208
4,25,49,0.9777647139490064
4,26,49,0.9736868938236879
4,27,49,0.9754962430741364
4,28,49,0.9744276104558086
4,29,49,0.955872081886713
4,30,49,0.9635822264591468
4,1,50,1.0
4,2,50,1.0
4,3,50,0.7931128087541577
4,4,50,0.7314997326224564
4,5,50,0.8942373231015514
4,6,50,0.8447463530638597
4,7,50,0.8719988615058502
4,8,50,0.9267876746440389
4,9,50,0.7760691752331357
4,10,50,0.9154728716231548
4,11,50,0.9194117782140958
4,12,50,0.9068845837528653
4,13,50,0.9272103872773184
4,14,50,0.9024775999666429
4,15,50,0.896839938825322
4,16,50,0.9471898414019221
4,17,50,0.9501904122121256
4,18,50,0.9514572318627886
4,19,50,0.9473891612903336
4,20,50,0.9552654447540498
4,21,50,0.9556156625279696
4,22,50,0.9490795890061623
4,23,50,0.9566787973853282
4,24,50,0.9238297508184187
4,25,50,0.941982300814017
4,26,50,0.9345458727633311
4,27,50,0.9495932993402925
4,28,50,0.9650988519957522
4,29,50,0.9584470308470368
4,30,50,0.9598932661054714
4,1,51,1.0
4,2,51,1.0
4,3,51,0.6685348658374557
4,4,51,0.7049449970339966
4,5,51,0.7435007092583308
4,6,51,0.8423126906451577
4,7,51,0.8752273241667751
4,8,51,0.8660295714727346
4,9,51,0.7445048941006044
4,10,51,0.8713634182180667
4,11,51,0.910256267909582
4,12,51,0.9360728629045084
4,13,51,0.9099372634615236
4,14,51,0.901844320597528
4,15,51,0.9203921978998711
4,16,51,0.9522623665348114
4,17,51,0.9593259547494036
4,18,51,0.9576669640165226
4,19,51,0.9346502469193415
4,20,51,0.9598463524004838
4,21,51,0.9185263848820432
4,22,51,0.9579318673330277
4,23,51,0.9569657096708643
4,24,51,0.9383751353964926
4,25,51,0.9447813239300079
4,26,51,0.9530662730491474
4,27,51,0.9532947900356871
4,28,51,0.9562043254928952
4,29,51,0.9629800669465527
4,30,51,0.9559107329296879
4,1,52,1.0
4,2,52,1.0
4,3,52,0.4968999155608005
4,4,52,0.565377457629209
4,5,52,0.7502828021883542
4,6,52,0.7627725483861791
4,7,52,0.8039022210705151
4,8,52,0.7906055327046684
4,9,52,0.7590690498334662
4,10,52,0.8858793815701752
4,11,52,0.8879255822142098
4,12,52,0.9115900146186621
4,13,52,0.8933599460293202
4,14,52,0.9052291851883681
4,15,52,0.92835054483004
4,16,52,0.9358160335838227
4,17,52,0.931708011532231
4,18,52,0.9385386913960292
4,19,52,0.9483805303442254
4,20,52,0.9301972032621707
4,21,52,0.9519087426605315
4,22,52,0.9378382175160516
4,23,52,0.9394044664102963
4,24,52,0.9550402188286355
4,25,52,0.9504169864812746
4,26,52,0.9412402330292325
4,27,52,0.9386170736448152
4,28,52,0.9542931545416076
4,29,52,0.9370823100220018
4,30,52,0.9605309482679647
4,1,53,1.0
4,2,53,1.0
4,3,53,0.6942315491153042
4,4,53,0.7862064353470877
4,5,53,0.8427398524978275
4,6,53,0.8426878279028782
4,7,53,0.8333673801223174
4,8,53,0.8940641700409634
4,9,53,0.8320572339697365
4,10,53,0.8226716249934614
4,11,53,0.9200477780451612
4,12,53,0.8965373638604677
4,13,53,0.9172600094816432
4,14,53,0.8845052967099609
4,15,53,0.9122553609167288
4,16,53,0.8871730624274721
4,17,53,0.8628780945711841
4,18,53,0.8985035954607191
4,19,53,0.9133412861199364
4,20,53,0.9235196274561898
4,21,53,0.9611137680826919
4,22,53,0.9361326657172432
4,23,53,0.9389273712180805
4,24,53,0.9416111181857996
4,25,53,0.950589987711944
4,26,53,0.9600083102029406
4,27,53,0.9647299237631667
4,28,53,0.9613740447532096
4,29,53,0.9503660724491715
4,30,53,0.9623307036208578
4,1,54,1.0
4,2,54,1.0
4,3,54,0.6317117108860175
4,4,54,0.8429440856140206
4,5,54,0.8320743893398332
4,6,54,0.8419756010454109
4,7,54,0.8536180376958852
4,8,54,0.7897872251941709
4,9,54,0.8588963476368784
4,10,54,0.9255256930068522
4,11,54,0.9004897153701001
4,12,54,0.8988179037801005
4,13,54,0.9086153096937026
4,14,54,0.8934277454827321
4,15,54,0.9475754380235574
4,16,54,0.9293761480002481
4,17,54,0.9588674777718487
4,18,54,0.9322611815024111
4,19,54,0.9159983740887158
4,20,54,0.9607620391980298
4,21,54,0.9474436580229344
4,22,54,0.9484749984779703
4,23,54,0.9437948627064742
4,24,54,0.9504027075239517
4,25,54,0.9572286503570497
4,26,54,0.9606914678489651
4,27,54,0.9547823016062135
4,28,54,0.9723843970253847
4,29,54,0.9740048464810633
4,30,54,0.9573404614269216
4,1,55,1.0
4,2,55,1.0
4,3,55,0.494684497232647
4,4,55,0.8212423530091251
4,5,55,0.8991159273816298
4,6,55,0.8188181990108974
4,7,55,0.7800067740614715
4,8,55,0.822304961179727
4,9,55,0.8590341986183339
4,10,55,0.8684181046959876
4,11,55,0.8981877441033344
4,12,55,0.9209113839064194
4,13,55,0.9238359096805898
4,14,55,0.8891951819965048
4,15,55,0.9625547072424615
4,16,55,0.9150492735245188
4,17,55,0.908728867369915
4,18,55,0.8941559213502627
4,19,55,0.8921616181882548
4,20,55,0.9291248320071119
4,21,55,0.9279825982583434
4,22,55,0.9176174408314646
4,23,55,0.9643203078948109
4,24,55,0.9594435961346445
4,25,55,0.9058979187072772
4,26,55,0.94323285981888
4,27,55,0.9331002603913164
4,28,55,0.9492282999821531
4,29,55,0.9304950326026518
4,30,55,0.9494703668332486
4,1,56,1.0
4,2,56,1.0
4,3,56,0.6580331457699513
4,4,56,0.7879795216244219
4,5,56,0.7721988723739386
4,6,56,0.7733686712527149
4,7,56,0.8116067626556505
4,8,56,0.8518016325842259
4,9,56,0.85769052464912
4,10,56,0.8240207292774634
4,11,56,0.9286353420294065
4,12,56,0.9017966682728779
4,13,56,0.8807005966275885
4,14,56,0.9258056789032375
4,15,56,0.9540655273268231
4,16,56,0.903441816403282
4,17,56,0.9439945905131287
4,18,56,0.9459437071371196
4,19,56,0.9392594511037307
4,20,56,0.9383956099268148
4,21,56,0.9307493985689856
4,22,56,0.9333555835280386
4,23,56,0.9326891795679669
4,24,56,0.9530933582394763
4,25,56,0.9580652292760232
4,26,56,0.9635553130488708
4,27,56,0.9540847785121411
4,28,56,0.9632294440158836
4,29,56,0.9623613440323047
4,30,56,0.9726080868839972
4,1,57,1.0
4,2,57,1.0
4,3,57,0.8954450577884033
4,4,57,0.8396031481738543
4,5,57,0.8449862777597645
4,6,57,0.8389147640774364
4,7,57,0.8780244292893871
4,8,57,0.8672294757622668
4,9,57,0.9094899272775763
4,10,57,0.8818275999349552
4,11,57,0.902533832403336
4,12,57,0.9060796484426396
4,13,57,0.9087980556703871
4,14,57,0.9094643580898361
4,15,57,0.9091727466592197
4,16,57,0.9006894645776496
4,17,57,0.9098980020092728
4,18,57,0.9320610259910923
4,19,57,0.951590754664374
4,20,57,0.9457883653474658
4,21,57,0.94414639581317
4,22,57,0.9579175998813435
4,23,57,0.957142251941194
4,24,57,0.9562261248367954
4,25,57,0.9709310972657224
4,26,57,0.9564381087663182
4,27,57,0.968706962725173
4,28,57,0.9648256738523594
4,29,57,0.9648819354408232
4,30,57,0.982270156470163
4,1,58,1.0
4,2,58,1.0
4,3,58,0.7047010152417928
4,4,58,0.8027504317959657
4,5,58,0.69332948247412
4,6,58,0.725118427397736
4,7,58,0.7677570776065451
4,8,58,0.9392018664067846
4,9,58,0.8657390358215552
4,10,58,0.9162699884279359
4,11,58,0.8814813598688764
4,12,58,0.8834827108726545
4,13,58,0.9402323481184471
4,14,58,0.9218247627761228
4,15,58,0.9461356345448667
4,16,58,0.9414047839144564
4,17,58,0.9356314010197829
4,18,58,0.940888163770034
4,19,58,0.9359175914663311
4,20,58,0.940505183120953
4,21,58,0.9506384367541996
4,22,58,0.9619032811484846
4,23,58,0.9509361511504845
4,24,58,0.9609825631030992
4,25,58,0.9658018959766872
4,26,58,0.9529264410021321
4,27,58,0.9586763613950705
4,28,58,0.963877843224776
4,29,58,0.97313195827139
4,30,58,0.9633074450621372
4,1,59,1.0
4,2,59,1.0
4,3,59,0.9350400366771566
4,4,59,0.9265815952263748
4,5,59,0.8968927658660708
4,6,59,0.9069563185875904
4,7,59,0.9362097559692594
4,8,59,0.8642049537002839
4,9,59,0.8856890508644314
4,10,59,0.8658502107364111
4,11,59,0.8659896349637257
4,12,59,0.9374657704941243
4,13,59,0.9164852185579088
4,14,59,0.8962614202840911
4,15,59,0.9247753079194706
4,16,59,0.9604937682359054
4,17,59,0.9547288036706579
4,18,59,0.9496206529193157
4,19,59,0.941183240281604
4,20,59,0.946009347440662
4,21,59,0.9521761601952315
4,22,59,0.9646753617511876
4,23,59,0.9590149092694987
4,24,59,0.9689514326480752
4,25,59,0.9630971555047123
4,26,59,0.959029977336583
4,27,59,0.9781587756271735
4,28,59,0.9610070764517256
4,29,59,0.9703762820609414
4,30,59,0.9642608145132322
4,1,60,1.0
4,2,60,1.0
4,3,60,0.5703213752948164
4,4,60,0.7789239483623006
4,5,60,0.813158806988647
4,6,60,0.7252497349973582
4,7,60,0.8343844706391773
4,8,60,0.9232831266965611
4,9,60,0.9143349185413697
4,10,60,0.8514693062368723
4,11,60,0.8921868661781919
4,12,60,0.911149202950315
4,13,60,0.9062248001993941
4,14,60,0.8934065942558683
4,15,60,0.9265768336286512
4,16,60,0.8664861220066011
4,17,60,0.9175588677723375
4,18,60,0.9391245122838991
4,19,60,0.9247929955304927
4,20,60,0.9293067899203781
4,21,60,0.8929922331942345
4,22,60,0.8895690761808807
4,23,60,0.9243075135991291
4,24,60,0.9228215582038781
4,25,60,0.9025607545195804
4,26,60,0.9079259971270068
4,27,60,0.9070047547990951
4,28,60,0.9217086375257417
4,29,60,0.9446535504830613
4,30,60,0.9429500023298136
4,1,61,1.0
4,2,61,1.0
4,3,61,0.8075501373671237
4,4,61,0.836934973432112
4,5,61,0.8394246555345795
4,6,61,0.8214205651673113
4,7,61,0.9057932586000222
4,8,61,0.9040494923228849
4,9,61,0.9239563629695702
4,10,61,0.889595606679617
4,11,61,0.8913225930157135
4,12,61,0.9278476416247994
4,13,61,0.9262188160558861
4,14,61,0.950330880634922
4,15,61,0.9551631014021921
4,16,61,0.9501114335351759
4,17,61,0.9670988788568411
4,18,61,0.9545993409624137
4,19,61,0.9440410327708213
4,20,61,0.9530337364542687
4,21,61,0.9568731889414432
4,22,61,0.9564444853603343
4,23,61,0.9629506818033755
4,24,61,0.9621248901626009
4,25,61,0.9579377026168927
4,26,61,0.9524399491787517
4,27,61,0.9594101258726582
4,28,61,0.9504370439463959
4,29,61,0.9664139365204423
4,30,61,0.9658965395383204
4,1,62,1.0
4,2,62,1.0
4,3,62,0.8510479807069747
4,4,62,0.8899039956220061
4,5,62,0.7637679205888056
4,6,62,0.7645718394934738
4,7,62,0.7453630185531508
4,8,62,0.8335747725025118
4,9,62,0.8335070827397233
4,10,62,0.8543356749655601
4,11,62,0.9398521790642662
4,12,62,0.878633926635742
4,13,62,0.8896702196201396
4,14,62,0.9367528843557578
4,15,62,0.9248835669361473
4,16,62,0.9051274158076412
4,17,62,0.910512971850693
4,18,62,0.9248474233223688
4,19,62,0.9368803601026764
4,20,62,0.9385491974357406
4,21,62,0.945816990486195
4,22,62,0.9285662161233326
4,23,62,0.9437422226248887
4,24,62,0.954368643254666
4,25,62,0.9510317295842486
4,26,62,0.9566605419588285
4,27,62,0.9519961084025058
4,28,62,0.9596294275795392
4,29,62,0.9544627574206257
4,30,62,0.9613184180221637
4,1,63,1.0
4,2,63,1.0
4,3,63,0.6980602194036523
4,4,63,0.7061815993246808
4,5,63,0.7555888889652631
4,6,63,0.8197865724726581
4,7,63,0.8085773707489519
4,8,63,0.8233824192202593
4,9,63,0.7829391228031534
4,10,63,0.8516982466683648
4,11,63,0.8950658956046842
4,12,63,0.8860523326770888
4,13,63,0.9174983101951233
4,14,63,0.9099186457652741
4,15,63,0.9168790375036663
4,16,63,0.9118731256841784
4,17,63,0.9137602754999857
4,18,63,0.9121002588955036
4,19,63,0.90544554743837
4,20,63,0.9263897054488953
4,21,63,0.9449943219056948
4,22,63,0.9210536989992635
4,23,63,0.9409037301533983
