cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,GHS_urban_area_id
0.045875296,0.041566595,0.31300774,0.03951471,0.0014747715,0.07898069,0.053718008,0.06574946,0.0331838,0.2820172,0.04491182,1.0
0.044944983,0.041648965,0.0128045995,0.03688614,0.00029725116,0.21824548,0.074141696,0.0575769,0.02672348,0.47717154,0.009559024,2.0
0.6679019,0.052758403,0.0012639652,0.12319865,5.862212e-05,0.0267875,0.05846662,0.024844853,0.036749065,0.006195704,0.001774687,3.0
0.05415556,0.03935691,0.0035074428,0.036330942,0.00011301594,0.65213364,0.103530444,0.04935753,0.021294734,0.036585223,0.0036345113,4.0
0.022016358,0.087790914,0.0010009167,0.056111116,5.748128e-05,0.012042417,0.028144361,0.0071546463,0.78057015,0.003810948,0.0013006988,5.0
0.059929773,0.016215581,0.002222419,0.020963736,8.193482e-05,0.029845076,0.024232287,0.8183846,0.012027439,0.012748345,0.003348816,6.0
0.046907954,0.042208314,0.15546224,0.039933477,0.0011633208,0.087746225,0.056355827,0.06864339,0.03288549,0.43061757,0.038076222,7.0
0.026531257,0.071561314,0.00091892877,0.036185812,3.7683727e-05,0.06079536,0.76730967,0.009141961,0.02071362,0.005783615,0.0010208442,8.0
0.0049695172,0.004373975,0.0032626505,0.00405636,5.506116e-05,0.0137782,0.006720409,0.007421631,0.0030936447,0.95036757,0.0019010062,9.0
0.040690456,0.25786904,0.0012192795,0.07637447,5.3679312e-05,0.048121803,0.5082656,0.01173215,0.047492687,0.006778699,0.0014021224,10.0
0.015184932,0.0132803,0.014544245,0.012464299,0.00020785512,0.036402408,0.019522429,0.023131905,0.009688035,0.84830755,0.007266041,11.0
0.03452237,0.03034248,0.056546763,0.0287498,0.0006225178,0.07198055,0.042498168,0.052272618,0.02290151,0.6379494,0.021613784,12.0
0.030344754,0.02764757,0.59434175,0.026499301,0.001288377,0.048441023,0.034689825,0.042328104,0.022606403,0.13617393,0.03563897,13.0
0.015893076,0.073640205,0.0006067684,0.046160523,3.3646364e-05,0.008148882,0.020606665,0.0047029527,0.8270003,0.002411572,0.00079546554,14.0
0.037147537,0.20688546,0.0012069761,0.06446631,5.2449974e-05,0.051534865,0.577396,0.011407918,0.04168056,0.0068539986,0.0013679503,15.0
0.043234874,0.07043602,0.0014802092,0.050151344,5.8396436e-05,0.1375981,0.644414,0.015819207,0.025181547,0.010006201,0.00162008,16.0
0.049269885,0.045019947,0.012578048,0.039969947,0.00030026122,0.2564196,0.08178702,0.06318685,0.028615652,0.4129481,0.009904693,17.0
