cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.009051033,0.89883006,0.0007834042,4.0708783e-05,0.045116242,0.040081732,0.0060968976,1.0
0.011774929,0.88183206,0.0010988174,5.914782e-05,0.053488355,0.043833565,0.007913118,2.0
0.9330419,0.009903789,0.0012750593,4.880978e-05,0.027267851,0.0165105,0.0119520435,3.0
0.7450901,0.03658822,0.0031490417,0.00013206732,0.13363864,0.053956736,0.027445175,4.0
0.014932422,0.010256687,0.9204355,0.0006315647,0.011656271,0.01426473,0.027822847,5.0
0.92077,0.012241528,0.0016604972,6.492777e-05,0.03261297,0.018836716,0.013813416,6.0
0.03239581,0.26213476,0.0026067265,0.00011808333,0.13151199,0.5426452,0.028587334,7.0
0.0092951935,0.9023599,0.00082660274,4.363411e-05,0.044256397,0.037031505,0.0061867456,8.0
0.03157902,0.021328436,0.0047163926,0.0001294382,0.02761946,0.06579858,0.8488286,9.0
0.0120982025,0.8804927,0.0011056256,5.9678092e-05,0.05541106,0.042928457,0.007904303,10.0
0.11593146,0.0712743,0.27942565,0.0021307983,0.08462729,0.11361296,0.33299753,11.0
0.026792092,0.01720302,0.0040045064,0.0001081883,0.022543307,0.051662922,0.8776859,12.0
0.022201605,0.69502807,0.0017946793,8.789035e-05,0.114101805,0.15077576,0.016010148,13.0
0.07111538,0.058485083,0.008603589,0.0002629894,0.0741952,0.228637,0.55870074,14.0
0.034379587,0.025592664,0.8243056,0.0031073238,0.028254304,0.03265256,0.051707886,15.0
0.030955624,0.18114631,0.0022147573,9.795762e-05,0.13084888,0.6290075,0.025728889,16.0
0.009738431,0.8917273,0.0008028929,4.1882497e-05,0.052685827,0.03885263,0.0061510596,17.0
0.01035371,0.89456594,0.0009338604,4.9880196e-05,0.04852487,0.038752194,0.0068195546,18.0
0.0140428115,0.8265802,0.0011073087,5.6226167e-05,0.080690734,0.068420574,0.009102143,19.0
0.057842735,0.07214403,0.0045219627,0.00016415781,0.09325475,0.66294235,0.10912991,20.0
0.019308977,0.011714174,0.0047559254,0.00010791697,0.01487261,0.028132549,0.9211078,21.0
0.08365039,0.07117322,0.008641377,0.00027600207,0.09255326,0.3218169,0.42188883,22.0
0.028576642,0.017314635,0.008018738,0.00017368607,0.021760484,0.039809804,0.88434595,23.0
0.011152435,0.8878603,0.0010236928,5.5008033e-05,0.05135883,0.041155025,0.007394762,24.0
0.031411,0.09980866,0.0018305384,7.836594e-05,0.13645041,0.707017,0.023404064,25.0
0.021753613,0.091165476,0.0016459491,7.033179e-05,0.07395216,0.7901804,0.021232046,26.0
0.101536706,0.082034856,0.47556165,0.024143795,0.08805106,0.097187445,0.13148457,27.0
0.034310527,0.07700856,0.0012478479,5.8776663e-05,0.8048494,0.071002066,0.011522907,28.0
0.024720194,0.056956172,0.001458052,5.9989903e-05,0.08066228,0.81506306,0.021080317,29.0
0.010136588,0.88574415,0.0008340034,4.3506654e-05,0.055121414,0.04167338,0.00644691,30.0
0.7520136,0.03430888,0.002964316,0.00011991561,0.122525886,0.058377642,0.029689696,31.0
0.010441318,0.89298815,0.00093851483,5.0190356e-05,0.04977937,0.038956087,0.0068463874,32.0
0.030488316,0.05936333,0.0010839765,5.2569114e-05,0.8555124,0.044440564,0.009058825,33.0
0.01375975,0.86563885,0.0012677732,6.9043694e-05,0.06302331,0.047306463,0.008934837,34.0
0.09173881,0.053357374,0.054088254,0.00085477374,0.06582961,0.101679385,0.6324518,35.0
0.032616045,0.13106629,0.0014451994,7.043052e-05,0.7480657,0.074428216,0.012308095,36.0
0.009348862,0.89338934,0.0007833656,4.0470983e-05,0.048971258,0.041313756,0.006152895,37.0
0.07376957,0.05730357,0.6237617,0.010608895,0.062348373,0.07024804,0.10195983,38.0
0.1242148,0.1066496,0.31028187,0.079444066,0.112197496,0.12006658,0.14714555,39.0
0.12006376,0.10105237,0.35652336,0.053820215,0.107010044,0.1155765,0.14595371,40.0
0.10686537,0.08710096,0.44537088,0.028858384,0.09324312,0.10235044,0.13621083,41.0
0.09112378,0.05535246,0.05794518,0.00090346835,0.06727805,0.104827024,0.62257,42.0
0.09430218,0.07531323,0.5156177,0.019102344,0.08115443,0.09011385,0.12439631,43.0
0.027649036,0.6101033,0.0018593998,9.2322145e-05,0.21560992,0.12874445,0.015941557,44.0
0.12439469,0.10673664,0.30903834,0.08028997,0.11232717,0.1201162,0.14709702,45.0
0.084944725,0.054590013,0.51626396,0.002188051,0.06361667,0.08179233,0.19660425,46.0
0.10658235,0.086623535,0.44770628,0.028584354,0.09281882,0.10187281,0.13581178,47.0
0.8915616,0.016224623,0.0025384212,9.4488925e-05,0.040427554,0.026650548,0.0225027,48.0
0.12397787,0.10614633,0.31568715,0.075496905,0.11176771,0.11970892,0.14721505,49.0
0.088760994,0.070070036,0.54632527,0.01614659,0.07580953,0.08446958,0.118418016,50.0
0.08412102,0.08028036,0.007745062,0.00025934746,0.10437297,0.44276014,0.28046113,52.0
0.924083,0.011594209,0.0016174364,6.2257575e-05,0.03042796,0.01832536,0.013889843,53.0
0.92801124,0.01086466,0.0015075984,5.7584115e-05,0.028602347,0.017566867,0.013389686,54.0
