cluster_0_prob,cluster_1_prob,cluster_2_prob,GHS_urban_area_id
0.8637834,0.13014561,0.0060710334,1.0
0.8691109,0.12516329,0.005725809,2.0
0.078291066,0.91972446,0.0019844156,3.0
0.95768183,0.041332427,0.000985794,4.0
0.13058259,0.8581924,0.011224984,5.0
0.6964443,0.30041444,0.0031413473,6.0
0.93585837,0.062155806,0.001985852,7.0
0.8583714,0.1351672,0.0064614345,8.0
0.87304014,0.12501347,0.0019464171,9.0
0.8816526,0.11349684,0.0048505347,10.0
0.9191894,0.079423316,0.0013873467,11.0
0.9333956,0.0645131,0.0020913093,12.0
0.89062464,0.10506124,0.0043141423,13.0
0.16102289,0.8210113,0.017965864,14.0
0.13017324,0.8584283,0.011398417,15.0
0.95338905,0.045518115,0.0010928692,16.0
0.88329583,0.11492166,0.0017825335,17.0
0.85904455,0.13453959,0.0064158267,18.0
0.9517522,0.047000356,0.0012474471,19.0
0.92410254,0.073369384,0.002528096,20.0
0.93468267,0.063310444,0.0020069422,21.0
0.9384172,0.059727736,0.0018550273,22.0
0.057781085,0.93967414,0.0025447172,23.0
0.8978934,0.098210394,0.0038961817,24.0
0.06393009,0.93301034,0.0030595579,25.0
0.57167107,0.42473492,0.0035940765,26.0
0.19698481,0.7738054,0.029209772,27.0
0.9306214,0.06807131,0.0013072779,28.0
0.6120577,0.38425496,0.0036873762,29.0
0.9205362,0.076753825,0.002709906,30.0
0.9542214,0.04472472,0.0010538843,31.0
0.9249985,0.07251545,0.002486061,32.0
0.91039467,0.08641301,0.003192355,33.0
0.892679,0.10310059,0.0042204694,34.0
0.90819436,0.090251066,0.0015545996,35.0
0.8575011,0.13592789,0.006570992,36.0
0.89258707,0.10319644,0.004216471,37.0
0.20657632,0.7575192,0.035904504,38.0
0.26369423,0.5364652,0.19984059,39.0
0.21057875,0.75136125,0.038060013,40.0
0.26671904,0.5848378,0.14844312,41.0
0.07417667,0.92209214,0.0037311956,42.0
0.059695717,0.93752265,0.0027815928,43.0
0.7865072,0.21088637,0.0026064422,44.0
0.13515466,0.20209864,0.6627467,45.0
0.8183549,0.17925587,0.0023892329,46.0
0.12611271,0.86443835,0.009448961,47.0
0.08862937,0.905989,0.0053816126,48.0
0.26593828,0.5852373,0.14882442,49.0
0.18886617,0.8080706,0.0030632247,50.0
0.9105149,0.08628579,0.0031992176,52.0
0.5367644,0.45958242,0.0036532532,53.0
0.8481308,0.14471792,0.0071512572,54.0
0.25683802,0.6479256,0.09523633,55.0
0.9168176,0.0803113,0.0028710577,56.0
0.91366535,0.08484993,0.0014847546,57.0
0.20621915,0.75824815,0.03553275,58.0
0.19535336,0.77438784,0.030258838,59.0
0.18144141,0.79410815,0.024450453,60.0
0.14210208,0.84424037,0.013657566,61.0
0.04644225,0.952249,0.0013088427,62.0
0.89582545,0.102525026,0.0016495627,63.0
0.32753196,0.66893,0.0035380612,64.0
0.1556451,0.8277521,0.016602779,65.0
0.7273533,0.26958102,0.0030656545,66.0
0.94564945,0.05324302,0.0011075232,67.0
0.24727969,0.6786608,0.074059494,68.0
0.048337173,0.9503198,0.0013430413,69.0
0.42122638,0.5750384,0.003735304,70.0
0.91559726,0.08295771,0.0014450322,71.0
0.9396937,0.0591289,0.0011774907,72.0
0.6972088,0.29949382,0.0032973494,73.0
0.15613306,0.84136677,0.002500194,74.0
0.09631585,0.90173256,0.00195161,75.0
0.2647963,0.61928654,0.11591718,76.0
0.93965065,0.058547955,0.0018014067,77.0
0.9504203,0.04824498,0.0013346929,78.0
0.89882064,0.099544086,0.0016353179,79.0
0.94908,0.049532667,0.0013873446,80.0
0.14029776,0.857244,0.002458236,81.0
0.94160837,0.057237614,0.0011540124,82.0
0.87957335,0.11548972,0.0049369037,83.0
0.21842447,0.37251487,0.40906063,84.0
0.9395815,0.058616683,0.0018018655,85.0
0.9193686,0.07789012,0.0027412996,86.0
0.14650236,0.8389673,0.014530329,87.0
0.9508172,0.048133876,0.0010489586,88.0
0.05167131,0.9469415,0.0013872162,89.0
0.2610984,0.63142455,0.1074771,90.0
0.8540915,0.13920408,0.0067043947,91.0
0.23862387,0.6995988,0.061777312,92.0
0.8638931,0.13413066,0.0019762607,93.0
0.95230764,0.04663914,0.0010532616,94.0
0.93790287,0.06088845,0.0012086529,95.0
0.9497396,0.04892193,0.0013385502,96.0
0.90791655,0.08874619,0.0033373437,97.0
0.8745056,0.120206475,0.005287975,98.0
0.087967314,0.910184,0.0018487076,99.0
0.10172293,0.89143896,0.006838125,100.0
0.84789157,0.14486109,0.0072473935,101.0
0.95297885,0.045923498,0.0010976557,102.0
0.8599003,0.13384345,0.0062561454,103.0
0.9376733,0.061158653,0.0011680624,104.0
0.6433,0.3532963,0.0034036941,105.0
0.87631625,0.11852022,0.0051635494,106.0
0.9143338,0.08270199,0.0029641872,107.0
0.9029412,0.09344384,0.0036149058,108.0
0.04943473,0.9486441,0.0019211835,109.0
0.86147547,0.13236555,0.0061590043,110.0
0.27705652,0.7196851,0.003258433,111.0
0.09441955,0.89959425,0.0059861448,112.0
0.8879574,0.1102451,0.0017974271,113.0
0.9509247,0.048064478,0.0010108104,114.0
0.26597977,0.5957903,0.13822997,115.0
0.9571268,0.04187975,0.0009933775,116.0
0.919471,0.07778791,0.002741053,117.0
0.836409,0.16132976,0.0022613027,118.0
0.21020706,0.75197875,0.03781414,119.0
0.35469764,0.6415229,0.003779531,120.0
0.7026794,0.29409674,0.003223842,121.0
0.90127814,0.09500727,0.0037145596,122.0
0.0948504,0.89903665,0.006113055,123.0
0.44706097,0.54917115,0.0037679372,124.0
0.86621356,0.13182831,0.0019581248,125.0
0.07811254,0.92001164,0.0018757851,126.0
0.19258203,0.77858895,0.028829075,127.0
0.075468056,0.9206024,0.0039295554,128.0
0.54489744,0.4514751,0.0036274202,129.0
0.9441307,0.054256607,0.0016126231,130.0
0.25307524,0.6623039,0.08462088,131.0
0.07537744,0.92282826,0.0017942857,133.0
0.26469678,0.5414429,0.19386034,134.0
0.91131496,0.08551595,0.0031691387,135.0
0.16916718,0.82816976,0.0026630918,136.0
0.043907028,0.9546247,0.0014682604,137.0
0.20509523,0.7598574,0.035047382,138.0
0.75797755,0.23914802,0.0028744568,139.0
0.16281724,0.8185329,0.018649884,140.0
0.18997651,0.7821333,0.027890278,141.0
0.2625542,0.62151563,0.11593008,142.0
0.16804041,0.8118055,0.020154092,143.0
0.18077634,0.7948527,0.024370937,144.0
0.26072004,0.631478,0.107801914,145.0
0.68268466,0.3141095,0.0032057934,146.0
0.25868046,0.6452256,0.09609398,147.0
0.95690507,0.042128485,0.000966457,148.0
0.18097341,0.79501855,0.024007982,149.0
0.187244,0.7869824,0.025773609,150.0
0.19079421,0.78110325,0.028102571,151.0
0.23406644,0.41373014,0.35220343,152.0
0.07508622,0.09967181,0.825242,153.0
0.05923575,0.9379685,0.0027956725,154.0
0.08739704,0.1229073,0.7896956,155.0
0.2654702,0.5528709,0.18165885,156.0
0.954439,0.04452146,0.0010395895,157.0
0.26164272,0.5162969,0.22206034,158.0
0.8723351,0.1221712,0.005493705,159.0
0.15776052,0.8248573,0.01738218,160.0
0.09855806,0.8947708,0.006671078,161.0
0.9272975,0.0713733,0.0013292193,162.0
0.19071044,0.78111196,0.028177582,163.0
0.835847,0.16187714,0.0022758567,164.0
0.053799003,0.07621507,0.86998594,165.0
0.06800175,0.09208168,0.8399166,166.0
0.9567143,0.042200953,0.001084843,167.0
0.08948262,0.9048626,0.005654688,168.0
0.90660137,0.08997577,0.003422779,169.0
0.8589156,0.13464083,0.0064435406,170.0
0.9378324,0.06036309,0.0018044951,171.0
0.89489925,0.1010452,0.004055576,172.0
0.9501842,0.048797544,0.0010182096,173.0
0.61540693,0.3810892,0.0035038937,174.0
0.70788425,0.28898555,0.003130208,175.0
0.8850833,0.113109596,0.0018071237,176.0
0.0659289,0.08809881,0.8459723,177.0
0.19669072,0.32559416,0.4777151,178.0
0.25976375,0.63585675,0.10437956,179.0
0.09363368,0.9002833,0.006083035,180.0
0.14433393,0.8416905,0.013975561,181.0
0.36918455,0.6271783,0.0036371374,182.0
0.3130301,0.683379,0.0035908972,183.0
0.9434021,0.055046506,0.0015513992,184.0
0.9267157,0.070887916,0.0023964124,185.0
0.15315428,0.8313833,0.0154624265,186.0
0.909229,0.08924453,0.0015264897,187.0
0.40324226,0.5929434,0.003814388,189.0
0.7018605,0.29490864,0.0032308605,190.0
0.91942346,0.079158716,0.0014178978,191.0
0.8562806,0.137068,0.0066513214,192.0
0.075320065,0.92092705,0.0037529052,193.0
0.052431285,0.94542176,0.002146901,194.0
0.8661738,0.13185124,0.001975001,195.0
0.93604034,0.061977968,0.0019816433,196.0
0.8505815,0.14235431,0.007064154,197.0
0.46564364,0.5304975,0.0038589179,198.0
0.88397837,0.11129323,0.004728374,199.0
0.8744273,0.12023899,0.005333729,200.0
0.24082159,0.6946217,0.0645567,201.0
0.20637688,0.79070354,0.0029195645,202.0
0.064044446,0.93382126,0.002134377,203.0
0.87527364,0.119478084,0.005248262,204.0
0.5608989,0.43550247,0.0035985825,205.0
0.84092444,0.15122521,0.007850304,206.0
0.9086619,0.088046014,0.0032920544,207.0
0.8977899,0.098308,0.00390211,208.0
0.8913299,0.10440831,0.004261784,209.0
0.23689394,0.7038701,0.059235927,210.0
0.93634903,0.061682604,0.0019683624,211.0
0.26340845,0.61906266,0.11752889,212.0
0.9282486,0.07039419,0.0013572287,213.0
0.068221435,0.92867595,0.003102615,214.0
0.8715032,0.122935705,0.005561132,215.0
0.9413329,0.056920335,0.0017467621,216.0
0.8769105,0.11787791,0.0052116136,217.0
0.89645314,0.099543296,0.0040035327,218.0
0.2595249,0.66901916,0.071455896,219.0
0.117669545,0.8729479,0.00938261,220.0
0.18781693,0.78547174,0.026711382,221.0
0.26160872,0.5162051,0.22218618,222.0
0.4614018,0.5347232,0.0038750318,223.0
0.7670985,0.23014534,0.0027561234,224.0
0.95309395,0.04573224,0.0011738606,225.0
0.26162264,0.6299825,0.10839491,226.0
0.8615328,0.13643764,0.0020296557,227.0
0.8975174,0.098612845,0.0038697976,228.0
0.10219011,0.8906636,0.007146306,229.0
0.11092339,0.88083524,0.008241338,230.0
0.079145044,0.9170734,0.0037815978,231.0
0.95465124,0.04434007,0.0010087069,232.0
0.11137015,0.1577238,0.730906,233.0
0.17623875,0.800948,0.022813266,234.0
0.93274474,0.06518643,0.0020688497,235.0
0.9331056,0.06478936,0.002105044,236.0
0.92983097,0.06887979,0.0012892213,237.0
0.0502335,0.9477701,0.0019963563,238.0
0.041654307,0.95687807,0.0014676385,239.0
0.8878751,0.11037348,0.0017514831,240.0
0.108567744,0.8834435,0.007988775,241.0
0.9494981,0.049443673,0.0010582819,242.0
0.91563416,0.0829107,0.0014551595,243.0
0.06303445,0.9345951,0.0023704397,244.0
0.47374737,0.52250314,0.0037494537,245.0
0.9428972,0.055498667,0.0016040971,246.0
0.8725435,0.1255502,0.0019063241,247.0
0.9353566,0.06344725,0.0011961494,248.0
0.41177782,0.584547,0.003675091,249.0
0.3527052,0.64377034,0.0035245547,250.0
0.9406994,0.057569645,0.0017309553,251.0
0.06522248,0.9332434,0.0015341114,252.0
0.9546677,0.044239927,0.0010924255,253.0
0.26339394,0.6296268,0.10697924,255.0
0.9357477,0.0623067,0.0019456651,256.0
0.8907385,0.104970366,0.004291182,257.0
0.059933208,0.9374382,0.002628699,258.0
0.26578248,0.55430007,0.17991741,259.0
0.9485905,0.049989823,0.0014196475,260.0
0.87889796,0.11927517,0.0018268243,261.0
0.91326445,0.08366247,0.0030730497,262.0
0.8981124,0.09802802,0.0038595605,263.0
0.2837325,0.7126838,0.003583695,264.0
0.90717566,0.09128734,0.0015370549,265.0
0.2529095,0.47290856,0.27418196,266.0
0.87442935,0.12028079,0.005289823,267.0
0.30060536,0.6960339,0.003360686,268.0
0.79229665,0.20513314,0.0025701944,269.0
0.95527095,0.04357538,0.0011536705,270.0
0.6521727,0.34442136,0.0034060064,271.0
0.9305627,0.067215964,0.0022214134,272.0
0.19280407,0.8043776,0.0028182652,273.0
0.18901539,0.8080923,0.0028923317,274.0
0.9479193,0.050737515,0.0013431183,275.0
0.87989646,0.11828106,0.0018224623,276.0
0.87279487,0.12182698,0.005378135,277.0
0.88403416,0.11409439,0.0018714981,278.0
0.9039688,0.09253749,0.003493688,279.0
0.87931556,0.11884803,0.0018364275,280.0
0.8585373,0.13504408,0.0064185946,281.0
0.9539301,0.044960856,0.0011090251,282.0
0.9298236,0.068031065,0.0021453935,283.0
0.9528181,0.045927912,0.0012539349,284.0
0.95077217,0.04821826,0.0010095383,285.0
0.39225534,0.60413957,0.0036051683,286.0
0.19324972,0.7775814,0.02916889,287.0
0.94155174,0.057314467,0.0011337923,288.0
0.08133477,0.9168469,0.0018183746,289.0
0.90694934,0.089710474,0.0033401286,290.0
0.17791086,0.28931668,0.5327724,291.0
0.83659464,0.15521063,0.008194709,292.0
0.90995044,0.086835064,0.0032144212,293.0
0.15963876,0.82267463,0.017686518,294.0
0.24575438,0.6851541,0.06909155,295.0
0.9513423,0.047582317,0.0010753872,296.0
0.1673117,0.81317437,0.019513978,297.0
0.95296735,0.045832977,0.0011997106,298.0
0.2450489,0.6904501,0.06450102,299.0
0.20587827,0.75887954,0.035242103,300.0
0.17694692,0.80046093,0.022592196,301.0
0.9547388,0.04428824,0.0009729507,302.0
0.939747,0.05849548,0.0017575437,303.0
0.090360664,0.90408343,0.005555909,304.0
0.1820017,0.79381126,0.02418704,305.0
0.2670296,0.5656114,0.16735892,306.0
0.17924477,0.7968973,0.02385787,307.0
