GHS_urban_area_id,most_probable_cluster,assignment_probability,uncertainty_score,similarity
143,4,1.0,0.0,0.38272667
144,1,1.0,0.0,0.41205752
145,0,1.0,0.0,0.3832191
146,4,1.0,0.0,0.49741787
147,1,1.0,0.0,0.44992793
148,2,1.0,0.0,0.46205208
149,0,1.0,0.0,0.33497813
150,5,1.0,0.0,0.39927682
151,4,1.0,0.0,0.3452144
152,6,1.0,0.0,0.3041333
153,6,1.0,0.0,0.30162024
154,4,1.0,0.0,0.3862897
155,6,1.0,0.0,0.22310013
156,6,1.0,0.0,0.31379297
157,0,1.0,0.0,0.30180153
158,0,1.0,0.0,0.3638649
159,0,1.0,0.0,0.33374688
160,4,1.0,0.0,0.3880455
161,2,1.0,0.0,0.5335225
162,0,1.0,0.0,0.37575692
163,4,1.0,0.0,0.38260415
164,0,1.0,0.0,0.41400853
165,0,1.0,0.0,0.49947295
166,0,1.0,0.0,0.5275641
167,1,1.0,0.0,0.3500428
168,6,1.0,0.0,0.30392623
169,1,1.0,0.0,0.35390067
170,0,1.0,0.0,0.48010826
171,1,1.0,0.0,0.50803226
172,0,1.0,0.0,0.44386426
173,5,1.0,0.0,0.30449682
174,1,1.0,0.0,0.4409315
175,1,1.0,0.0,0.56376016
176,0,1.0,0.0,0.4416648
177,0,1.0,0.0,0.584015
178,6,1.0,0.0,0.41955438
179,6,1.0,0.0,0.22385135
180,4,1.0,0.0,0.3712065
181,6,1.0,0.0,0.22029693
182,6,1.0,0.0,0.25641993
183,6,1.0,0.0,0.27671653
184,6,1.0,0.0,0.21904095
185,5,1.0,0.0,0.24246772
186,4,1.0,0.0,0.5322894
187,6,1.0,0.0,0.1887345
189,0,1.0,0.0,0.56076574
190,0,1.0,0.0,0.30256224
191,0,1.0,0.0,0.395986
192,0,1.0,0.0,0.36363193
193,6,1.0,0.0,0.1960065
194,0,1.0,0.0,0.28557226
195,6,1.0,0.0,0.19069879
196,1,1.0,0.0,0.3232584
197,1,1.0,0.0,0.3073558
198,5,1.0,0.0,0.2960357
199,1,1.0,0.0,0.31171343
200,5,1.0,0.0,0.24061613
201,2,1.0,0.0,0.44166136
202,4,1.0,0.0,0.43748212
203,6,1.0,0.0,0.31050646
204,5,1.0,0.0,0.23671511
205,1,1.0,0.0,0.4648742
206,2,1.0,0.0,0.5208493
207,0,1.0,0.0,0.31577605
208,1,1.0,0.0,0.3085083
209,2,1.0,0.0,0.5311176
210,6,1.0,0.0,0.17689815
211,5,1.0,0.0,0.27055952
212,6,1.0,0.0,0.28461987
213,6,1.0,0.0,0.27816063
214,6,1.0,0.0,0.22357488
215,4,1.0,0.0,0.4723659
216,5,1.0,0.0,0.26183698
217,0,1.0,0.0,0.44600734
218,0,1.0,0.0,0.280514
219,1,1.0,0.0,0.5809303
220,2,1.0,0.0,0.51691777
221,4,1.0,0.0,0.455833
222,4,1.0,0.0,0.5518213
223,6,1.0,0.0,0.2243954
224,1,1.0,0.0,0.3042248
225,5,1.0,0.0,0.26772147
226,0,1.0,0.0,0.3420274
227,5,1.0,0.0,0.25657544
228,5,1.0,0.0,0.2401943
229,2,1.0,0.0,0.4918757
230,4,1.0,0.0,0.38789254
231,6,1.0,0.0,0.2348843
232,5,1.0,0.0,0.3202301
233,3,1.0,0.0,0.6204644
234,1,1.0,0.0,0.3597596
235,6,1.0,0.0,0.19899465
236,6,1.0,0.0,0.19564271
237,1,1.0,0.0,0.3045166
238,0,1.0,0.0,0.31226212
239,1,1.0,0.0,0.31306833
240,1,1.0,0.0,0.2909987
241,1,1.0,0.0,0.36544728
242,6,1.0,0.0,0.17184225
243,1,1.0,0.0,0.30027273
244,6,1.0,0.0,0.23207474
245,6,1.0,0.0,0.21380314
246,6,1.0,0.0,0.17725806
247,6,1.0,0.0,0.17637056
248,6,1.0,0.0,0.18917279
249,6,1.0,0.0,0.171769
250,4,1.0,0.0,0.420629
251,6,1.0,0.0,0.22135742
252,6,1.0,0.0,0.19204961
253,5,1.0,0.0,0.24585661
255,0,1.0,0.0,0.5343133
256,6,1.0,0.0,0.20671952
257,0,1.0,0.0,0.3094869
258,6,1.0,0.0,0.25970978
259,0,1.0,0.0,0.38166592
260,6,1.0,0.0,0.19510883
261,6,1.0,0.0,0.1943316
262,1,1.0,0.0,0.30593988
263,6,1.0,0.0,0.20766318
264,4,1.0,0.0,0.49906042
265,6,1.0,0.0,0.1889707
266,0,1.0,0.0,0.36438954
267,0,1.0,0.0,0.3490944
268,1,1.0,0.0,0.32649407
269,6,1.0,0.0,0.25055116
270,4,1.0,0.0,0.45011982
271,6,1.0,0.0,0.18347934
272,0,1.0,0.0,0.31527975
273,0,1.0,0.0,0.3098433
274,6,1.0,0.0,0.23802228
275,0,1.0,0.0,0.34838957
276,6,1.0,0.0,0.17672876
277,0,1.0,0.0,0.35376737
278,6,1.0,0.0,0.29925057
279,0,1.0,0.0,0.35330415
280,0,1.0,0.0,0.3130531
281,0,1.0,0.0,0.32915342
282,0,1.0,0.0,0.32043198
283,0,1.0,0.0,0.39909416
284,0,1.0,0.0,0.3080377
285,0,1.0,0.0,0.29877415
286,1,1.0,0.0,0.37949497
287,6,1.0,0.0,0.20733199
288,0,1.0,0.0,0.312564
289,0,1.0,0.0,0.29987222
290,4,1.0,0.0,0.4131305
291,6,1.0,0.0,0.75157833
292,0,1.0,0.0,0.38093358
293,0,1.0,0.0,0.35903624
294,6,1.0,0.0,0.20460966
295,6,1.0,0.0,0.35188946
296,5,1.0,0.0,0.3478211
297,5,1.0,0.0,0.39984706
298,2,1.0,0.0,0.57601345
299,0,1.0,0.0,0.78485554
300,0,1.0,0.0,0.30991408
301,6,1.0,0.0,0.22730526
302,0,1.0,0.0,0.2966732
303,4,1.0,0.0,0.38686448
304,0,1.0,0.0,0.30970594
305,0,1.0,0.0,0.36197585
306,0,1.0,0.0,0.27447298
307,1,1.0,0.0,0.5653534
308,4,1.0,0.0,0.42168447
309,4,1.0,0.0,0.45864436
310,4,1.0,0.0,0.44492966
311,1,1.0,0.0,0.38154754
312,0,1.0,0.0,0.38252753
314,4,1.0,0.0,0.4103928
315,6,1.0,0.0,0.18748422
316,6,1.0,0.0,0.5292155
317,4,1.0,0.0,0.49335116
319,1,1.0,0.0,0.442207
320,2,1.0,0.0,0.46706045
321,0,1.0,0.0,0.33006975
322,4,1.0,0.0,0.3571337
323,6,1.0,0.0,0.22500019
324,4,1.0,0.0,0.3864205
325,6,1.0,0.0,0.22560681
326,6,1.0,0.0,0.31955564
327,0,1.0,0.0,0.3191903
328,0,1.0,0.0,0.36296886
329,4,1.0,0.0,0.37922433
330,1,1.0,0.0,0.44362077
331,0,1.0,0.0,0.33385518
332,0,1.0,0.0,0.34219232
333,1,1.0,0.0,0.35831958
334,6,1.0,0.0,0.4767669
335,1,1.0,0.0,0.2932131
336,1,1.0,0.0,0.39625648
337,6,1.0,0.0,0.33228374
338,1,1.0,0.0,0.48338404
339,4,1.0,0.0,0.5055959
340,4,1.0,0.0,0.44488516
341,1,1.0,0.0,0.6106676
342,5,1.0,0.0,0.31826776
343,5,1.0,0.0,0.24673669
344,6,1.0,0.0,0.5828004
345,6,1.0,0.0,0.30151916
346,6,1.0,0.0,0.20025717
347,4,1.0,0.0,0.3886416
348,3,1.0,0.0,0.19263576
349,6,1.0,0.0,0.26916757
350,6,1.0,0.0,0.2499976
351,6,1.0,0.0,0.23611157
352,5,1.0,0.0,0.2575217
353,6,1.0,0.0,0.17127402
354,0,1.0,0.0,0.55738336
355,0,1.0,0.0,0.3734963
356,6,1.0,0.0,0.19451031
357,0,1.0,0.0,0.283692
358,6,1.0,0.0,0.24881628
359,0,1.0,0.0,0.37639892
360,5,1.0,0.0,0.33935905
361,4,1.0,0.0,0.46241045
362,5,1.0,0.0,0.36053064
363,6,1.0,0.0,0.481087
364,1,1.0,0.0,0.34983328
365,4,1.0,0.0,0.46116582
366,0,1.0,0.0,0.46052605
367,5,1.0,0.0,0.5546008
368,0,1.0,0.0,0.40260857
369,2,1.0,0.0,0.5311021
370,0,1.0,0.0,0.3345655
371,4,1.0,0.0,0.5257651
372,4,1.0,0.0,0.49957123
373,6,1.0,0.0,0.1926641
374,5,1.0,0.0,0.30251217
375,5,1.0,0.0,0.25781032
376,0,1.0,0.0,0.3329834
377,0,1.0,0.0,0.27402443
378,0,1.0,0.0,0.39321098
379,4,1.0,0.0,0.4347551
380,0,1.0,0.0,0.29107815
381,2,1.0,0.0,0.49626112
382,6,1.0,0.0,0.22942206
383,1,1.0,0.0,0.32468718
384,1,1.0,0.0,0.32663113
385,5,1.0,0.0,0.31269363
386,1,1.0,0.0,0.3686265
387,5,1.0,0.0,0.25636318
389,5,1.0,0.0,0.23935011
390,0,1.0,0.0,0.31906646
391,0,1.0,0.0,0.7547336
392,6,1.0,0.0,0.18789355
393,1,1.0,0.0,0.2947558
394,6,1.0,0.0,0.20519422
395,2,1.0,0.0,0.60862696
396,6,1.0,0.0,0.24490891
397,1,1.0,0.0,0.33700234
398,6,1.0,0.0,0.19577888
399,4,1.0,0.0,0.37986037
400,1,1.0,0.0,0.32592544
401,1,1.0,0.0,0.29406855
402,1,1.0,0.0,0.39109305
403,6,1.0,0.0,0.17574634
404,1,1.0,0.0,0.3229892
405,6,1.0,0.0,0.17519583
406,6,1.0,0.0,0.19160047
407,6,1.0,0.0,0.17420883
408,6,1.0,0.0,0.172486
409,6,1.0,0.0,0.1795332
410,6,1.0,0.0,0.17721474
411,4,1.0,0.0,0.4087115
412,6,1.0,0.0,0.19152763
413,5,1.0,0.0,0.2487696
414,0,1.0,0.0,0.41059664
415,6,1.0,0.0,0.18635641
416,6,1.0,0.0,0.22744408
417,6,1.0,0.0,0.21828862
418,6,1.0,0.0,0.46297708
419,6,1.0,0.0,0.18334068
420,0,1.0,0.0,0.325423
421,1,1.0,0.0,0.32631984
422,6,1.0,0.0,0.18090796
423,0,1.0,0.0,0.30025312
424,2,1.0,0.0,0.6543426
425,6,1.0,0.0,0.22407357
426,0,1.0,0.0,0.37509516
427,0,1.0,0.0,0.6770907
428,4,1.0,0.0,0.4523018
429,0,1.0,0.0,0.32790366
430,0,1.0,0.0,0.30781114
431,6,1.0,0.0,0.5285905
432,0,1.0,0.0,0.29859352
433,0,1.0,0.0,0.34399292
434,4,1.0,0.0,0.42088398
435,6,1.0,0.0,0.19642012
436,6,1.0,0.0,0.206751
437,0,1.0,0.0,0.37229756
438,0,1.0,0.0,0.35139436
439,0,1.0,0.0,0.29880014
440,0,1.0,0.0,0.3744624
441,0,1.0,0.0,0.32511523
442,0,1.0,0.0,0.340319
443,0,1.0,0.0,0.27136177
444,1,1.0,0.0,0.46326846
445,6,1.0,0.0,0.2688414
446,4,1.0,0.0,0.4213838
447,0,1.0,0.0,0.32499748
448,0,1.0,0.0,0.34345034
449,0,1.0,0.0,0.38117445
450,6,1.0,0.0,0.21591555
451,0,1.0,0.0,0.43564108
452,5,1.0,0.0,0.3222841
453,0,1.0,0.0,0.56698924
454,2,1.0,0.0,0.5197814
455,1,1.0,0.0,0.34701356
456,0,1.0,0.0,0.33703473
457,6,1.0,0.0,0.3737228
458,0,1.0,0.0,0.33267874
459,0,1.0,0.0,0.32428366
460,0,1.0,0.0,0.32196358
461,0,1.0,0.0,0.40384245
462,4,1.0,0.0,0.5329272
463,4,1.0,0.0,0.54883635
464,0,1.0,0.0,0.33586326
465,4,1.0,0.0,0.43831408
467,0,1.0,0.0,0.32964623
468,0,1.0,0.0,0.3157001
469,4,1.0,0.0,0.38481152
470,3,1.0,0.0,0.8282249
471,0,1.0,0.0,0.3506266
472,4,1.0,0.0,0.47294274
473,1,1.0,0.0,0.3742584
474,1,1.0,0.0,0.37292948
475,6,1.0,0.0,0.42398584
476,4,1.0,0.0,0.35185763
477,6,1.0,0.0,0.23525031
478,4,1.0,0.0,0.3877587
479,6,1.0,0.0,0.22477914
480,6,1.0,0.0,0.21835479
481,0,1.0,0.0,0.33226493
482,0,1.0,0.0,0.4134027
483,4,1.0,0.0,0.375395
484,2,1.0,0.0,0.5031053
485,0,1.0,0.0,0.34530976
486,0,1.0,0.0,0.38802648
487,1,1.0,0.0,0.3265125
488,2,1.0,0.0,0.60348606
489,5,1.0,0.0,0.25794256
490,1,1.0,0.0,0.34038046
491,1,1.0,0.0,0.4947781
492,0,1.0,0.0,0.46574724
493,1,1.0,0.0,0.31390476
494,1,1.0,0.0,0.601117
495,0,1.0,0.0,0.45005462
496,5,1.0,0.0,0.4197084
497,1,1.0,0.0,0.38850608
498,6,1.0,0.0,0.2281225
499,4,1.0,0.0,0.41928118
500,6,1.0,0.0,0.22710088
501,6,1.0,0.0,0.2758437
502,6,1.0,0.0,0.22394903
503,1,1.0,0.0,0.35725838
504,0,1.0,0.0,0.55525494
505,6,1.0,0.0,0.17849632
506,6,1.0,0.0,0.19810165
507,6,1.0,0.0,0.22138737
508,6,1.0,0.0,0.18367076
509,1,1.0,0.0,0.29997146
510,5,1.0,0.0,0.31270123
511,4,1.0,0.0,0.58237994
512,1,1.0,0.0,0.31676805
513,0,1.0,0.0,0.54789585
514,2,1.0,0.0,0.48381737
515,4,1.0,0.0,0.43087122
516,0,1.0,0.0,0.45318562
517,1,1.0,0.0,0.49869916
518,0,1.0,0.0,0.41717276
519,1,1.0,0.0,0.3175197
520,0,1.0,0.0,0.35853264
521,1,1.0,0.0,0.31718022
522,2,1.0,0.0,0.51307285
523,6,1.0,0.0,0.17731147
524,6,1.0,0.0,0.26408613
525,5,1.0,0.0,0.25507665
526,0,1.0,0.0,0.28988242
527,5,1.0,0.0,0.28138193
528,0,1.0,0.0,0.3113564
529,2,1.0,0.0,0.49657813
530,6,1.0,0.0,0.25181806
531,5,1.0,0.0,0.31486487
532,5,1.0,0.0,0.2498181
533,2,1.0,0.0,0.52404946
535,5,1.0,0.0,0.29107362
536,4,1.0,0.0,0.38441303
537,2,1.0,0.0,0.544605
538,6,1.0,0.0,0.19452366
539,1,1.0,0.0,0.43455198
540,6,1.0,0.0,0.1940048
541,1,1.0,0.0,0.44407338
542,6,1.0,0.0,0.21066582
543,1,1.0,0.0,0.29111162
544,6,1.0,0.0,0.17525731
545,0,1.0,0.0,0.29516613
546,1,1.0,0.0,0.28517687
547,1,1.0,0.0,0.29916185
548,1,1.0,0.0,0.43370897
549,6,1.0,0.0,0.17254671
550,1,1.0,0.0,0.2836886
551,6,1.0,0.0,0.17559133
552,6,1.0,0.0,0.17809904
553,6,1.0,0.0,0.17887421
554,6,1.0,0.0,0.19362175
555,6,1.0,0.0,0.17922689
556,4,1.0,0.0,0.41398707
557,6,1.0,0.0,0.17001052
558,6,1.0,0.0,0.19102475
559,5,1.0,0.0,0.23454376
560,6,1.0,0.0,0.19461147
561,6,1.0,0.0,0.17746446
562,6,1.0,0.0,0.22148252
563,0,1.0,0.0,0.40801305
564,0,1.0,0.0,0.49545223
565,1,1.0,0.0,0.3233359
566,0,1.0,0.0,0.33575547
567,6,1.0,0.0,0.18613602
568,6,1.0,0.0,0.2250356
569,6,1.0,0.0,0.19685772
570,1,1.0,0.0,0.41088498
571,0,1.0,0.0,0.36432245
572,6,1.0,0.0,0.19647618
573,0,1.0,0.0,0.34407848
574,4,1.0,0.0,0.37983546
575,6,1.0,0.0,0.22805852
576,0,1.0,0.0,0.37430796
577,6,1.0,0.0,0.19531423
578,6,1.0,0.0,0.21165927
579,0,1.0,0.0,0.28877884
580,6,1.0,0.0,0.4837795
581,0,1.0,0.0,0.34909028
582,4,1.0,0.0,0.51855385
583,4,1.0,0.0,0.4167062
584,0,1.0,0.0,0.36755213
585,0,1.0,0.0,0.2937461
586,6,1.0,0.0,0.50418293
587,0,1.0,0.0,0.32474202
588,0,1.0,0.0,0.33188128
589,1,1.0,0.0,0.44488266
590,0,1.0,0.0,0.3482567
591,0,1.0,0.0,0.29977682
592,2,1.0,0.0,0.49844053
593,2,1.0,0.0,0.536036
594,0,1.0,0.0,0.33809897
595,0,1.0,0.0,0.35717368
596,6,1.0,0.0,0.21187346
597,0,1.0,0.0,0.51074123
598,0,1.0,0.0,0.3989737
599,0,1.0,0.0,0.40951586
600,4,1.0,0.0,0.46785212
601,6,1.0,0.0,0.20558566
602,4,1.0,0.0,0.3728477
603,1,1.0,0.0,0.37735152
604,0,1.0,0.0,0.29342863
605,4,1.0,0.0,0.4284347
606,0,1.0,0.0,0.3128678
607,0,1.0,0.0,0.40626743
608,2,1.0,0.0,0.49410775
609,4,1.0,0.0,0.5000334
610,0,1.0,0.0,0.30199736
611,0,1.0,0.0,0.42379928
612,2,1.0,0.0,0.5317495
613,0,1.0,0.0,0.32001817
614,4,1.0,0.0,0.4378471
615,0,1.0,0.0,0.34863716
617,1,1.0,0.0,0.43079638
618,4,1.0,0.0,0.4590188
619,6,1.0,0.0,0.24328515
620,4,1.0,0.0,0.35523883
621,4,1.0,0.0,0.38406873
622,6,1.0,0.0,0.22397268
623,0,1.0,0.0,0.35605785
624,0,1.0,0.0,0.3641242
626,4,1.0,0.0,0.36939543
627,2,1.0,0.0,0.5035427
628,0,1.0,0.0,0.3116944
629,0,1.0,0.0,0.36267227
630,1,1.0,0.0,0.3945785
631,1,1.0,0.0,0.42523104
632,0,1.0,0.0,0.7305721
633,1,1.0,0.0,0.28313732
634,5,1.0,0.0,0.32681072
635,5,1.0,0.0,0.31045952
636,0,1.0,0.0,0.4677243
637,5,1.0,0.0,0.23633285
638,1,1.0,0.0,0.51989627
639,6,1.0,0.0,0.6288098
640,6,1.0,0.0,0.29173777
641,4,1.0,0.0,0.42234367
642,6,1.0,0.0,0.18627372
643,6,1.0,0.0,0.27816302
644,6,1.0,0.0,0.23946206
645,5,1.0,0.0,0.3103872
646,0,1.0,0.0,0.51323307
647,6,1.0,0.0,0.17204683
648,6,1.0,0.0,0.17915979
649,0,1.0,0.0,0.3200921
650,6,1.0,0.0,0.1870731
651,0,1.0,0.0,0.5579584
652,5,1.0,0.0,0.28753075
653,5,1.0,0.0,0.28177723
654,1,1.0,0.0,0.2950427
655,0,1.0,0.0,0.44140023
656,2,1.0,0.0,0.4753393
657,2,1.0,0.0,0.4747633
658,0,1.0,0.0,0.49504632
659,1,1.0,0.0,0.47924843
660,6,1.0,0.0,0.5154615
661,2,1.0,0.0,0.5049902
662,6,1.0,0.0,0.30312446
663,2,1.0,0.0,0.5001713
664,5,1.0,0.0,0.2655516
665,6,1.0,0.0,0.20419525
666,6,1.0,0.0,0.23083256
667,5,1.0,0.0,0.25107744
668,0,1.0,0.0,0.300964
669,4,1.0,0.0,0.45804536
670,0,1.0,0.0,0.28188398
671,2,1.0,0.0,0.49506062
672,6,1.0,0.0,0.25466597
673,0,1.0,0.0,0.666034
674,5,1.0,0.0,0.2728992
675,1,1.0,0.0,0.38743612
676,0,1.0,0.0,0.4696351
677,0,1.0,0.0,0.30181938
678,4,1.0,0.0,0.5098066
679,6,1.0,0.0,0.1851218
680,1,1.0,0.0,0.29038927
681,6,1.0,0.0,0.1937424
682,1,1.0,0.0,0.32602388
683,6,1.0,0.0,0.21637557
684,1,1.0,0.0,0.29404134
685,6,1.0,0.0,0.17148888
686,0,1.0,0.0,0.30105323
687,1,1.0,0.0,0.29680187
688,1,1.0,0.0,0.3087919
689,6,1.0,0.0,0.17275888
690,1,1.0,0.0,0.2914147
691,1,1.0,0.0,0.3477191
692,6,1.0,0.0,0.1726993
693,6,1.0,0.0,0.2829617
694,6,1.0,0.0,0.18540931
695,6,1.0,0.0,0.18873353
696,6,1.0,0.0,0.17728026
697,4,1.0,0.0,0.40899292
698,6,1.0,0.0,0.18268508
699,6,1.0,0.0,0.18947566
700,5,1.0,0.0,0.2361291
701,6,1.0,0.0,0.17256264
702,6,1.0,0.0,0.20053929
703,6,1.0,0.0,0.22085679
704,0,1.0,0.0,0.44389674
705,1,1.0,0.0,0.3327589
706,0,1.0,0.0,0.38944712
707,0,1.0,0.0,0.34390494
708,0,1.0,0.0,0.29362112
709,6,1.0,0.0,0.20773189
710,6,1.0,0.0,0.20570615
711,1,1.0,0.0,0.43110752
712,0,1.0,0.0,0.33198354
713,6,1.0,0.0,0.24679141
714,0,1.0,0.0,0.3601499
715,0,1.0,0.0,0.29249823
716,6,1.0,0.0,0.23173523
717,0,1.0,0.0,0.3487507
718,0,1.0,0.0,0.30518386
719,6,1.0,0.0,0.50083256
720,0,1.0,0.0,0.3406617
721,0,1.0,0.0,0.32850176
722,4,1.0,0.0,0.47781223
723,0,1.0,0.0,0.29340637
724,6,1.0,0.0,0.3203355
725,0,1.0,0.0,0.32388395
726,0,1.0,0.0,0.29715738
727,6,1.0,0.0,0.17650439
729,0,1.0,0.0,0.3977389
730,2,1.0,0.0,0.4305733
731,4,1.0,0.0,0.46976224
732,2,1.0,0.0,0.44956592
733,0,1.0,0.0,0.35811484
734,0,1.0,0.0,0.34497717
735,4,1.0,0.0,0.5267622
736,2,1.0,0.0,0.4945122
737,4,1.0,0.0,0.47510573
738,0,1.0,0.0,0.29678634
739,0,1.0,0.0,0.40436995
740,0,1.0,0.0,0.3051859
741,1,1.0,0.0,0.36603108
742,0,1.0,0.0,0.28109473
743,0,1.0,0.0,0.32836354
744,0,1.0,0.0,0.3157946
745,2,1.0,0.0,0.46475273
746,4,1.0,0.0,0.43137315
747,1,1.0,0.0,0.5889607
748,4,1.0,0.0,0.41008058
749,0,1.0,0.0,0.40586022
750,4,1.0,0.0,0.4839589
751,0,1.0,0.0,0.33135545
752,4,1.0,0.0,0.410928
753,4,1.0,0.0,0.48921806
754,1,1.0,0.0,0.37886667
755,0,1.0,0.0,0.36283875
756,4,1.0,0.0,0.45047885
757,4,1.0,0.0,0.36488065
758,4,1.0,0.0,0.3650918
759,6,1.0,0.0,0.22750841
760,4,1.0,0.0,0.43902412
761,6,1.0,0.0,0.36060947
762,4,1.0,0.0,0.3522295
763,4,1.0,0.0,0.4348232
764,6,1.0,0.0,0.2680948
765,1,1.0,0.0,0.38734952
766,0,1.0,0.0,0.37080362
767,1,1.0,0.0,0.43970874
768,5,1.0,0.0,0.2549127
769,1,1.0,0.0,0.38446397
770,1,1.0,0.0,0.44038022
771,0,1.0,0.0,0.4814717
772,5,1.0,0.0,0.24632034
773,0,1.0,0.0,0.45731273
774,1,1.0,0.0,0.53080785
775,5,1.0,0.0,0.37450102
776,4,1.0,0.0,0.40728787
777,6,1.0,0.0,0.24356179
778,6,1.0,0.0,0.26035008
779,6,1.0,0.0,0.21369866
780,1,1.0,0.0,0.33350387
781,6,1.0,0.0,0.17099261
782,0,1.0,0.0,0.5851117
783,6,1.0,0.0,0.1919842
784,6,1.0,0.0,0.18207534
785,6,1.0,0.0,0.28121147
786,6,1.0,0.0,0.19727477
