cluster_0_prob,cluster_1_prob,cluster_2_prob,GHS_urban_area_id
0.68078583,0.27442825,0.04478596,1
0.8578934,0.108802475,0.03330413,2
0.06819714,0.026896399,0.9049064,3
0.8869021,0.05647182,0.05662603,4
0.3287865,0.06792927,0.60328424,5
0.07415969,0.03130155,0.89453876,6
0.77394164,0.18587747,0.040180884,7
0.123497784,0.8571627,0.019339496,8
0.045556057,0.9445302,0.009913805,9
0.09986587,0.8836578,0.016476285,10
0.05626472,0.9332498,0.010485486,11
0.055982135,0.93353957,0.010478384,12
0.09406516,0.8903611,0.015573793,13
0.6780487,0.27711302,0.04483833,14
0.19693547,0.77606523,0.02699927,15
0.8562865,0.061887793,0.081825726,16
0.049243283,0.9393562,0.011400532,17
0.36246476,0.5972976,0.040237635,18
0.9098539,0.05312196,0.03702417,19
0.042961374,0.9482143,0.008824393,20
0.7191804,0.08129797,0.1995217,21
0.061966725,0.92674345,0.01128988,22
0.89223385,0.057160515,0.050605617,23
0.6897124,0.26503262,0.045254983,24
0.059908368,0.021239214,0.9188525,25
0.77358806,0.18372,0.042691927,26
0.55965376,0.39409408,0.04625216,27
0.46513772,0.0827711,0.4520912,28
0.82633644,0.073363855,0.1002997,29
0.76470864,0.19063272,0.044658627,30
0.12109304,0.032402173,0.8465048,31
0.79517084,0.16267504,0.042154122,32
0.41239193,0.54396164,0.04364636,33
0.09361011,0.890793,0.015596769,34
0.044255696,0.9466548,0.009089544,35
0.870175,0.0921103,0.037714735,36
0.4759308,0.47874618,0.045323025,37
0.17030193,0.80533713,0.02436087,38
0.5054915,0.44934914,0.045159303,39
0.33928287,0.6225239,0.038193177,40
0.40797907,0.550324,0.041696925,41
0.1566478,0.040110253,0.8032419,42
0.052263726,0.9377847,0.009951571,43
0.3815068,0.074489005,0.5440042,44
0.70485973,0.25133577,0.043804463,45
0.046657067,0.94253945,0.010803514,46
0.07032348,0.91715443,0.012522082,47
0.11972175,0.056069013,0.82420915,48
0.13943407,0.838837,0.021728823,49
0.19059367,0.78295726,0.026449038,50
0.076632224,0.91002405,0.013343667,52
0.14026965,0.068117104,0.7916132,53
0.052724488,0.02065632,0.92661923,54
0.04277365,0.9484306,0.008795667,55
0.06468114,0.026122337,0.90919644,56
0.04938506,0.93899566,0.011619247,57
0.53800195,0.41593522,0.04606278,58
0.1832093,0.09726252,0.7195282,59
0.044276416,0.9465912,0.009132439,60
0.046748802,0.9437435,0.009507599,61
0.04328703,0.94717854,0.009534431,62
0.07345444,0.03065442,0.89589113,63
0.047340438,0.9416266,0.011032947,64
0.076105356,0.032066636,0.891828,65
0.13936847,0.06814166,0.79249,66
0.089703664,0.039119497,0.87117684,67
0.24954729,0.15634896,0.59410375,68
0.14509624,0.07149939,0.78340447,69
0.101560935,0.045795128,0.85264397,70
0.047696512,0.9428646,0.009438921,71
0.116074495,0.05337959,0.8305459,72
0.15881208,0.08084621,0.7603417,73
0.73560905,0.07967295,0.18471804,74
0.13089862,0.062459614,0.80664176,75
0.7652561,0.18444239,0.050301507,76
0.6984282,0.25648376,0.0450879,77
0.0419803,0.9491814,0.008838311,78
0.11432256,0.052576404,0.8331011,79
0.04665314,0.01808782,0.935259,80
0.4606314,0.08067722,0.45869136,81
0.06475834,0.026833491,0.90840816,82
0.028590484,0.0096279625,0.9617816,83
0.8976419,0.054937158,0.047421016,84
0.87608093,0.09149153,0.032427613,85
0.90196335,0.06908459,0.028952109,86
0.12457566,0.032949783,0.8424744,87
0.032568645,0.01054848,0.95688295,88
0.15507214,0.07785613,0.7670716,89
0.9177828,0.05553561,0.026681628,90
0.03994767,0.013477903,0.94657445,91
0.069680944,0.91210055,0.01821847,92
0.11214328,0.05138449,0.8364722,93
0.044924937,0.013875362,0.9411997,94
0.09911888,0.04391642,0.85696465,95
0.148971,0.8288982,0.022130782,96
0.11742429,0.031456947,0.85111874,97
0.09908308,0.027656982,0.8732599,98
0.11823466,0.05490695,0.82685834,99
0.77954566,0.0746201,0.14583434,100
0.6646288,0.08879812,0.24657309,101
0.047566723,0.018433277,0.934,102
0.03302784,0.011882226,0.9550899,103
0.049433865,0.01950555,0.93106055,104
0.04873771,0.014866752,0.93639547,105
0.03162731,0.010692648,0.95768,106
0.09791072,0.026960209,0.87512916,107
0.2080834,0.04965256,0.742264,108
0.06468441,0.026655605,0.90866,109
0.057909943,0.022262411,0.91982764,110
0.7290531,0.22658356,0.0443634,111
0.3283282,0.06813904,0.60353273,112
0.06787714,0.9199375,0.012185377,113
0.8194883,0.069755055,0.11075671,114
0.91985637,0.05443143,0.025712263,115
0.5807686,0.085751615,0.33347988,116
0.5735914,0.085557915,0.34085062,117
0.8622453,0.06082275,0.07693186,118
0.3024294,0.064195946,0.6333747,119
0.777707,0.17789713,0.04439595,120
0.18515123,0.7888562,0.025992569,121
0.857435,0.108560786,0.034004197,122
0.33894584,0.07019705,0.59085715,123
0.09085149,0.8939332,0.015215363,124
0.2570921,0.7097324,0.033175547,125
0.10155198,0.881829,0.016618958,126
0.92767787,0.046576325,0.025745789,127
0.3306345,0.068188444,0.6011771,128
0.8368995,0.12622523,0.036875315,129
0.79782766,0.07250463,0.12966777,130
