cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,GHS_urban_area_id
0.09425272,0.060339425,0.0004958594,0.082115665,0.058865894,0.009069584,0.10657032,0.044798877,0.23251596,0.26011705,0.050858624,1.0
0.10683735,0.053903557,0.00016231099,0.1572999,0.067329206,0.0029486266,0.18613027,0.037212145,0.02296914,0.34168983,0.023517694,2.0
0.046635196,0.03680503,0.00040399615,0.080207594,0.046346832,0.011548859,0.1809289,0.032724548,0.042689446,0.06264825,0.45906135,3.0
0.033214256,0.028319508,0.0007093324,0.045026656,0.032428462,0.03477499,0.07004716,0.026121857,0.05089639,0.0415617,0.6368997,4.0
0.028603949,0.019697884,3.7528025e-05,0.8007524,0.04866763,0.0006447666,0.05475836,0.016250318,0.0030957118,0.022596657,0.0048947516,5.0
0.038807623,0.033541463,0.0009479608,0.05035052,0.037596676,0.05400058,0.0733568,0.031078344,0.059381515,0.04760829,0.5733302,6.0
0.04685035,0.020131448,5.0911935e-05,0.02359492,0.017713368,0.00083433924,0.018314483,0.012193989,0.0076033715,0.8476188,0.0050940225,7.0
0.28008196,0.4988232,3.7182162e-05,0.02791661,0.075149104,0.0005458555,0.00968719,0.075782105,0.0025982999,0.026369266,0.0030093004,8.0
0.4697995,0.08862054,7.404108e-05,0.057161298,0.060408928,0.0011573827,0.02576069,0.039897483,0.0073104673,0.24285722,0.0069524734,9.0
0.15756708,0.64897996,3.0165937e-05,0.021480924,0.06397063,0.00043842432,0.0074951164,0.07679923,0.0020289384,0.018831193,0.0023783771,10.0
0.10303939,0.061310053,0.00037702007,0.08759038,0.0601862,0.006826401,0.109623075,0.043966684,0.11663733,0.36821163,0.042231835,11.0
0.10347004,0.060584027,0.00035162803,0.08635882,0.059270844,0.006320498,0.10572883,0.04306994,0.10165664,0.39391115,0.03927757,12.0
0.0037904778,0.0028805549,6.351557e-05,0.0037427242,0.0028906423,0.0012957422,0.005107577,0.002376617,0.96685725,0.0064807623,0.0045140795,13.0
0.0254232,0.09522726,2.3849694e-05,0.013534147,0.058786076,0.00033419207,0.0048575853,0.7913159,0.0012744527,0.0075175967,0.0017057201,14.0
0.11947865,0.62350255,3.019466e-05,0.024512269,0.096212916,0.0004394076,0.0078663435,0.10636901,0.0019745447,0.017211609,0.0024025002,15.0
0.113666646,0.057070114,0.00017118141,0.13869101,0.066083215,0.0032015757,0.15261453,0.03884799,0.024685092,0.37776393,0.027204629,16.0
0.80092716,0.0690118,2.5921443e-05,0.022312673,0.03424389,0.0003945032,0.008246331,0.023221752,0.002171992,0.037144873,0.0022991023,17.0
0.06439183,0.69338775,2.8205764e-05,0.01639808,0.055107035,0.00040071824,0.0060332026,0.14783242,0.0017056391,0.012627119,0.002087964,18.0
0.061670415,0.041226372,0.00012807379,0.28146455,0.06912267,0.0024916108,0.3997602,0.033629015,0.012443585,0.072551,0.025512569,19.0
0.079515874,0.05284608,0.0005164631,0.073899575,0.052655805,0.009778833,0.10152859,0.040278714,0.3399241,0.19512865,0.053927377,20.0
0.09644253,0.072218195,5.943646e-05,0.36892045,0.3202148,0.0009541669,0.03613646,0.05532328,0.004403014,0.038985774,0.006341868,21.0
0.7635702,0.07167656,3.232884e-05,0.028212354,0.039904803,0.00049420516,0.010612566,0.026174838,0.0027958888,0.053628452,0.0028978554,22.0
0.060867652,0.066258624,5.5956243e-05,0.18364981,0.5594741,0.00087740005,0.027115868,0.06784,0.003622657,0.024684627,0.005553268,23.0
0.026023736,0.09256456,2.8569904e-05,0.01392527,0.051263623,0.00039673242,0.0053226086,0.79882485,0.0014709207,0.008194884,0.00198427,24.0
0.05255191,0.03434805,9.746301e-05,0.37631786,0.06488492,0.0017560086,0.35798135,0.027881226,0.009302347,0.060352545,0.014526253,25.0
0.030420953,0.10816597,3.3273176e-05,0.016302202,0.06117077,0.00045862782,0.0062203663,0.7636988,0.0017108112,0.009543115,0.0022751153,26.0
0.06091179,0.050730295,0.0027315936,0.06054657,0.05061662,0.05357851,0.07602482,0.04430794,0.42983127,0.08496376,0.08575681,27.0
0.030822806,0.02363998,3.5524474e-05,0.7879759,0.07684937,0.0005935428,0.033615574,0.02049314,0.0026672957,0.019043094,0.0042637456,28.0
0.011192902,0.007915125,3.717424e-05,0.039857704,0.012664564,0.0007432628,0.89463305,0.0067187077,0.0038010143,0.014740403,0.007696125,29.0
0.74905723,0.08913604,2.8473067e-05,0.03056267,0.05083329,0.00043840238,0.009890891,0.029783266,0.0023114998,0.03532762,0.002630543,30.0
0.040853743,0.028995132,0.00011576716,0.16460983,0.04786201,0.0023276971,0.60412544,0.024717001,0.011172246,0.04959279,0.025628353,31.0
0.039495125,0.19275084,3.183333e-05,0.017121293,0.06740553,0.00044361674,0.006323843,0.66173935,0.0017379532,0.010706339,0.002244291,32.0
0.04406709,0.018184917,4.279321e-05,0.02470372,0.01688951,0.00072445406,0.018898932,0.011013222,0.0061642798,0.854509,0.004802065,33.0
0.07968908,0.05169105,0.00029464363,0.13311753,0.06374481,0.006467464,0.34107748,0.040480092,0.04697813,0.15463276,0.08182693,34.0
0.103828534,0.059054423,0.00030955227,0.08114837,0.056613807,0.005467296,0.093306184,0.041181337,0.08018795,0.44522646,0.033676118,35.0
0.100257576,0.09852263,4.3989323e-05,0.11109601,0.56593215,0.0006860721,0.019186283,0.07013838,0.0030560829,0.026778113,0.004302749,36.0
0.039118536,0.02845449,0.00044184484,0.03936778,0.028726198,0.010017235,0.056966588,0.022918232,0.64782137,0.073629335,0.052538343,37.0
0.04687726,0.23703296,3.2146614e-05,0.020014085,0.09118994,0.00045407168,0.006948995,0.5814101,0.0018188008,0.011867033,0.0023545746,38.0
0.04890305,0.04342386,0.0022151268,0.05960236,0.04745778,0.27711618,0.08033491,0.040793944,0.08578614,0.058356732,0.25601003,39.0
