cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,GHS_urban_area_id
0.044555888,0.3417455,0.012779041,0.06410948,0.034338273,0.28271833,0.03747342,0.04588548,0.0012900798,0.08266258,0.05244194,1.0
0.04691255,0.4285992,0.0022908421,0.063890055,0.031844422,0.015562835,0.034207605,0.0574596,0.00032506106,0.25130388,0.06760395,2.0
0.061433706,0.003986006,0.0002501903,0.022250574,0.042291455,0.000967886,0.76864874,0.03316689,4.3720298e-05,0.013740764,0.053220063,3.0
0.046859458,0.34285086,0.01326919,0.07234181,0.035702646,0.26086453,0.039944902,0.04719616,0.0013010171,0.08460283,0.05506655,4.0
0.8153152,0.0041932785,0.00022482265,0.014183688,0.03651785,0.0009187291,0.037481036,0.037884604,3.9189992e-05,0.01644928,0.03679238,5.0
0.06709678,0.0061318013,0.00038735208,0.04044756,0.046851434,0.0014984284,0.70308566,0.040211417,6.688412e-05,0.019947564,0.07427516,6.0
0.0068414058,0.024377747,0.005206842,0.009196451,0.0055628945,0.91760135,0.005975022,0.006872766,0.00038625966,0.010397124,0.00758205,7.0
0.037074715,0.0026783634,0.00019200318,0.0073502995,0.8454085,0.000710211,0.03483957,0.04540935,3.5949448e-05,0.008956593,0.017344503,8.0
0.0050497516,0.94814193,0.00045296462,0.00774198,0.003527088,0.003962332,0.0039112517,0.005485579,5.8058704e-05,0.015050497,0.006618503,9.0
0.03595904,0.0025618318,0.00018152312,0.007029384,0.84890145,0.0006742205,0.033234496,0.045832627,3.392189e-05,0.008690237,0.016901158,10.0
0.090794414,0.019069396,0.00069214817,0.038894236,0.06222377,0.0031793616,0.05281762,0.348013,0.00011670461,0.22534223,0.1588571,11.0
0.024773676,0.029488018,0.0005193859,0.025788303,0.015509395,0.0028491435,0.016498346,0.03715104,8.0407815e-05,0.8031131,0.044229224,12.0
0.0047066393,0.01757253,0.0033730066,0.00637458,0.0038362218,0.9423489,0.0041329702,0.0047799256,0.00025793628,0.007317514,0.0052997605,13.0
0.68336135,0.005201547,0.00029510277,0.017697597,0.08518105,0.001180565,0.066674106,0.07021237,5.2167536e-05,0.020727951,0.04941621,14.0
0.12974562,0.0070570805,0.00041182185,0.019221185,0.3142216,0.0016345638,0.07698624,0.3520263,7.45987e-05,0.03112642,0.06749458,15.0
0.102183945,0.0047343913,0.00032179683,0.013982672,0.66864264,0.0012114437,0.07456448,0.08220425,5.941369e-05,0.016563274,0.03553168,16.0
0.035041917,0.6170241,0.006025368,0.05285735,0.025834853,0.07894936,0.028600236,0.036416993,0.00068218156,0.07564145,0.04292619,17.0
0.037459154,0.0029511072,0.0002151244,0.00785305,0.8375643,0.0007915954,0.035996437,0.04885612,4.052341e-05,0.00974096,0.018531682,18.0
0.042051867,0.0028879058,0.00019735229,0.007776104,0.8191497,0.0007426616,0.0350179,0.06202022,3.6711554e-05,0.01024963,0.019870011,19.0
0.007329163,0.9249103,0.0007407423,0.011277957,0.005192126,0.006863861,0.0057511306,0.007921922,9.305075e-05,0.020436829,0.0094828755,20.0
0.29529056,0.0075069284,0.00045599244,0.022344913,0.3226578,0.0017840232,0.098269366,0.15666437,8.2502425e-05,0.029514007,0.06542953,21.0
0.036128126,0.0028555486,0.00020358243,0.007680483,0.8373297,0.0007548712,0.0349956,0.051975522,3.8135186e-05,0.009660714,0.01837764,22.0
0.8043441,0.0038641759,0.00021613108,0.013570813,0.04442283,0.0008698261,0.04366869,0.039464407,3.7922073e-05,0.014858262,0.03468288,23.0
0.036662556,0.0026153745,0.00018489614,0.0070310673,0.8476233,0.000687575,0.03183762,0.04748307,3.459213e-05,0.008889324,0.016950665,24.0
0.7998955,0.004584298,0.00023615161,0.015440442,0.03828773,0.00097628584,0.037231,0.044440396,4.0915715e-05,0.019001199,0.03986602,25.0
0.09608946,0.0047691017,0.00033102868,0.0138983475,0.6903805,0.0012372521,0.06926263,0.07503879,6.129793e-05,0.016155582,0.032775983,26.0
0.052714854,0.07050586,0.3536552,0.0579141,0.049444027,0.10759951,0.050671056,0.052599438,0.0920276,0.0587628,0.054105613,27.0
0.52969825,0.0064861905,0.00037612693,0.02257634,0.13797477,0.0014926804,0.1059968,0.10144763,6.681433e-05,0.025996964,0.0678874,28.0
0.10100578,0.008907272,0.0003749984,0.035574447,0.039994463,0.0016449909,0.06832214,0.10570453,6.316564e-05,0.060993887,0.5774143,29.0
0.040029652,0.0026598468,0.00018391853,0.0072889947,0.83577114,0.0006889996,0.033823296,0.052164406,3.422744e-05,0.009267923,0.018087573,30.0
0.07715576,0.004515255,0.00028082723,0.022161739,0.06374368,0.0010887263,0.7008226,0.048298623,4.948878e-05,0.016482357,0.065400995,31.0
0.04664984,0.003508,0.00026025603,0.00969709,0.80681217,0.00095087505,0.04742171,0.051432237,4.9003047e-05,0.011283979,0.02193484,32.0
0.01942529,0.016266823,0.00032155536,0.019831408,0.011226957,0.0017098589,0.012361418,0.027994677,5.0072224e-05,0.85512346,0.03568849,33.0
0.034186725,0.6108989,0.0019590145,0.050363462,0.023365937,0.014083657,0.025552925,0.04022462,0.00027011093,0.15103547,0.048059203,34.0
0.020096773,0.09118722,0.010377145,0.027686344,0.016110484,0.7398663,0.017398005,0.020519322,0.00088805956,0.032952815,0.022917513,35.0
0.0707198,0.009709439,0.00042183656,0.02439339,0.060567424,0.0018384339,0.048510414,0.5832409,7.273055e-05,0.074611776,0.12591383,36.0
0.019721834,0.78743744,0.001311366,0.03095871,0.013513553,0.009986202,0.014982136,0.022239253,0.00017534406,0.07291281,0.02676136,37.0
0.75108784,0.0043848692,0.0002462397,0.015582008,0.05999966,0.000988534,0.056302793,0.05195066,4.330106e-05,0.017297087,0.042117,38.0
0.023196144,0.04069873,0.67394364,0.027219772,0.020752253,0.10945396,0.021576395,0.023223806,0.007055456,0.028490286,0.024389608,39.0
0.022516955,0.05820196,0.04186742,0.028592158,0.019057726,0.728975,0.020180443,0.02264028,0.0021930246,0.031331297,0.024443697,40.0
0.7980849,0.004615801,0.00023681611,0.016483024,0.035814077,0.0009802252,0.03998811,0.04167703,4.0888302e-05,0.019029347,0.043049805,41.0
0.809552,0.004229141,0.00022493921,0.014587639,0.036090355,0.0009213462,0.039224964,0.038637385,3.9156646e-05,0.01685865,0.039634403,42.0
0.042903256,0.2840275,0.013902263,0.061106924,0.033319183,0.35716566,0.0361593,0.04389212,0.0013536497,0.07658777,0.0495824,43.0
0.7190719,0.0050842566,0.0002726839,0.02056088,0.052627865,0.0011101137,0.069975644,0.054173093,4.7282963e-05,0.020788224,0.056287963,44.0
0.024178322,0.0620618,0.04485451,0.030843752,0.020369124,0.71019185,0.021622404,0.024121905,0.002308425,0.033356477,0.026091382,45.0
0.08018817,0.009611403,0.00041135823,0.023091162,0.06157812,0.0017991225,0.04335735,0.6077097,7.0856855e-05,0.07388506,0.09829772,46.0
0.03959966,0.05618023,0.52450335,0.044249263,0.03668396,0.09542822,0.037765518,0.03946512,0.040244333,0.045050733,0.040829573,47.0
0.040307075,0.0031709215,0.0002159655,0.015646324,0.040734675,0.0008128203,0.8266636,0.026383849,3.8408223e-05,0.010278638,0.035747644,48.0
0.04031405,0.08152944,0.2806887,0.04909857,0.03520445,0.333992,0.03699936,0.04029882,0.0071440535,0.051815487,0.04291513,49.0
0.036495153,0.05251437,0.56055844,0.0409085,0.03372975,0.09152519,0.034751814,0.036396157,0.033661943,0.04175491,0.03770373,50.0
0.037870243,0.0039697266,0.00020344167,0.009444485,0.054689355,0.0008445754,0.025265675,0.8075899,3.6229496e-05,0.021951083,0.03813535,52.0
0.11493494,0.01265633,0.000727322,0.116556615,0.06478383,0.0029084557,0.427051,0.067499585,0.00012210828,0.041825477,0.15093435,53.0
0.036525846,0.0029026521,0.00019404823,0.014857255,0.035061385,0.0007350496,0.8419157,0.024135264,3.4340985e-05,0.009541365,0.034096956,54.0
0.014676161,0.04052673,0.021758318,0.01895827,0.012293346,0.8258401,0.0131078875,0.01473138,0.0012490934,0.020806221,0.016052468,55.0
0.036967684,0.0029542565,0.00019826525,0.015351059,0.034198638,0.0007501721,0.84220654,0.023610892,3.5057496e-05,0.00960319,0.034124304,56.0
0.020077776,0.019421145,0.00037054328,0.019788861,0.012224298,0.0019931681,0.012949701,0.030410489,5.7752186e-05,0.84701705,0.035689183,57.0
0.82090944,0.0040265997,0.0002117057,0.014054362,0.034410298,0.0008696708,0.036002655,0.037361998,3.6731308e-05,0.016193708,0.035922777,58.0
0.054127455,0.014586014,0.0006722787,0.6685294,0.027666371,0.0029195421,0.07268527,0.03562735,0.000104995765,0.040754486,0.082326785,59.0
0.035425086,0.0025669578,0.00018275862,0.0069965646,0.8502868,0.0006777686,0.032910347,0.045438062,3.420555e-05,0.008670948,0.016810555,60.0
0.03857335,0.0026528968,0.00018326397,0.007268859,0.83594054,0.0006867965,0.033874266,0.05334562,3.4103046e-05,0.009280186,0.01816008,61.0
0.03611785,0.0026743715,0.0001923632,0.007259682,0.84733504,0.0007108734,0.034037378,0.04549069,3.6079775e-05,0.008930062,0.017215587,62.0
0.039519943,0.0032521016,0.00022211444,0.016660707,0.037854835,0.00083547266,0.83007187,0.02528991,3.938232e-05,0.010376374,0.035877295,63.0
0.012632004,0.05147355,0.007596073,0.01725776,0.010151626,0.8423588,0.010966074,0.012751849,0.0006141096,0.019977165,0.014220964,64.0
0.1434253,0.0066023744,0.00044270343,0.027527632,0.14109497,0.0016730074,0.51385355,0.07009118,7.9666126e-05,0.022429856,0.072779745,65.0
0.11457022,0.013072975,0.00074527995,0.12290926,0.0664213,0.0029873266,0.4123113,0.07028462,0.00012488905,0.043536317,0.15303656,66.0
0.054396886,0.0045843837,0.00028827137,0.028033067,0.039927553,0.0011158953,0.7624873,0.033781953,5.0041162e-05,0.015418216,0.059916463,67.0
0.08048818,0.20525588,0.011448289,0.21172367,0.05769992,0.06827401,0.07808819,0.07160091,0.0012862822,0.11687186,0.097262874,68.0
0.03654036,0.02637566,0.0010318096,0.74405414,0.02125203,0.004883679,0.03979535,0.028126895,0.0001487476,0.045101065,0.052690227,69.0
0.081733346,0.0087629855,0.00054724334,0.064347126,0.057660893,0.002127153,0.6051861,0.052348915,9.3642615e-05,0.028023927,0.09916869,70.0
0.03681073,0.08294984,0.12650746,0.045975074,0.031611845,0.5126142,0.033462226,0.03678112,0.00478722,0.04893969,0.039560627,71.0
0.035863098,0.002881362,0.00019203947,0.015032646,0.03295028,0.00072839204,0.84542984,0.023260765,3.3923607e-05,0.009443572,0.03418414,72.0
0.10529388,0.018530136,0.0009111793,0.33991498,0.05360746,0.0038449792,0.18018623,0.067996934,0.00014686535,0.06085925,0.16870813,73.0
0.8217535,0.0040469323,0.00021449382,0.013967363,0.0349921,0.0008791265,0.035874944,0.037048046,3.7268317e-05,0.016060958,0.035125203,74.0
0.122386515,0.016598888,0.0008818406,0.21090582,0.0625547,0.0036243084,0.27547005,0.072894335,0.00014493735,0.05483502,0.17970361,75.0
0.058455996,0.07034311,0.16625465,0.06222142,0.056014396,0.09060953,0.056945924,0.058313727,0.25878775,0.06265741,0.059396084,76.0
0.045691587,0.0035383746,0.00026369456,0.009648697,0.80831164,0.00096216635,0.046361566,0.05191424,4.975994e-05,0.011353301,0.021905033,77.0
0.03203506,0.05964517,0.5091593,0.03853458,0.028259126,0.18960439,0.029687522,0.031897232,0.007309069,0.03998757,0.033880994,78.0
0.03594182,0.0028734023,0.00018996678,0.015135954,0.032798104,0.0007224246,0.8447214,0.023514412,3.3504843e-05,0.009497456,0.03457157,79.0
0.037730392,0.003012884,0.00020348944,0.015418518,0.035929006,0.0007682042,0.83857256,0.024260445,3.60481e-05,0.009760922,0.034307405,80.0
0.816118,0.0040785107,0.00021612785,0.014253928,0.034723435,0.000886008,0.03799666,0.03731203,3.756836e-05,0.016302867,0.038074873,81.0
0.057383675,0.0050243326,0.00031570255,0.031445093,0.042099774,0.0012226372,0.7450039,0.03603397,5.4702086e-05,0.016797284,0.06461891,82.0
0.036241114,0.0028883389,0.00018970066,0.015397252,0.03134414,0.00072328374,0.8444535,0.023192506,3.3408207e-05,0.009575388,0.03596143,83.0
0.028936964,0.052533235,0.57421917,0.034347992,0.025626116,0.15555888,0.026721364,0.028780365,0.0072222175,0.035741627,0.030312117,84.0
0.04091745,0.0028945338,0.00020935565,0.007924808,0.8353365,0.00077198655,0.037412465,0.046503376,3.926732e-05,0.009557484,0.018432833,85.0
0.038951255,0.0031560282,0.00023113584,0.008304119,0.8300035,0.00084930286,0.037097413,0.051594876,4.360561e-05,0.010360909,0.01940784,86.0
0.7763744,0.0040496513,0.0002250076,0.014545751,0.050816454,0.00090658345,0.05093668,0.046237472,3.9471215e-05,0.016076762,0.039791845,87.0
0.037179284,0.0030213993,0.00020247497,0.015710415,0.03328028,0.0007668848,0.8403323,0.023647193,3.5795936e-05,0.009817659,0.03600626,88.0
0.037323587,0.0032365595,0.00021475936,0.017630532,0.03365584,0.00081612484,0.8334668,0.02489866,3.7780173e-05,0.010540833,0.03817842,89.0
0.7893151,0.004647924,0.0002459826,0.016342832,0.038097072,0.0010092184,0.044218484,0.04162419,4.275962e-05,0.018628849,0.045827586,90.0
0.04734559,0.00416669,0.00026513793,0.024054138,0.036747746,0.0010229949,0.78372896,0.03114829,4.625844e-05,0.01401523,0.057458907,91.0
