cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,GHS_urban_area_id
0.8707518,0.061662268,0.0009095048,0.05094981,0.015726663,1.0
0.030221479,0.03983394,0.0025530173,0.016531797,0.91085976,2.0
0.03801282,0.05411547,0.0034354606,0.021895092,0.8825411,3.0
0.13020848,0.13956627,0.10468173,0.09194778,0.5335958,4.0
0.06246333,0.8537928,0.0014410308,0.050366294,0.031936552,5.0
0.0052273246,0.0052575897,0.9760574,0.0042795814,0.009178103,6.0
0.51327723,0.2836568,0.003445737,0.10941722,0.09020299,7.0
0.03571365,0.03188165,0.00055134285,0.92634064,0.005512735,8.0
0.20019002,0.09216163,0.0014322051,0.6897778,0.016438391,9.0
0.032992553,0.030098943,0.0004823899,0.9314845,0.004941598,10.0
0.15165421,0.07853484,0.0012340934,0.75468993,0.013886862,11.0
0.5400195,0.11066353,0.0018397007,0.32426062,0.023216631,12.0
0.91365653,0.033033792,0.0006716383,0.04276166,0.00987639,13.0
0.09571379,0.12802151,0.0011618827,0.761321,0.013781858,14.0
0.054915406,0.8556856,0.0009321705,0.07342186,0.015045052,15.0
0.14100891,0.6190029,0.0016509825,0.21353051,0.02480675,16.0
0.425732,0.1236408,0.0018100409,0.42608717,0.02272998,17.0
0.04605957,0.037690897,0.000724073,0.90849763,0.007027861,18.0
0.067219384,0.819471,0.0010919197,0.09490051,0.017317213,19.0
0.9121419,0.03371449,0.0007103656,0.04277023,0.010662959,20.0
0.034779865,0.9102337,0.00074039854,0.04163472,0.012611239,21.0
0.05123667,0.041201893,0.000826379,0.898815,0.007920088,22.0
0.052908562,0.8762677,0.001191355,0.04421311,0.025419274,23.0
0.039148968,0.031757157,0.00054661126,0.92301494,0.0055322996,24.0
0.1516,0.5606564,0.0054080863,0.09695784,0.18537767,25.0
0.1764324,0.46039397,0.0018626096,0.3346147,0.026696319,26.0
0.110226914,0.13041253,0.005427945,0.050951265,0.70298135,27.0
