cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,GHS_urban_area_id
0.033666912,0.4720787,0.063508935,0.036527567,0.000394083,0.07931467,0.044665966,0.07751353,0.0720686,0.04847817,0.07178292,1.0
0.03282354,0.045822434,0.01898911,0.0053301495,6.4698026e-05,0.21196534,0.09076642,0.0038561942,0.44413057,0.07333384,0.07291774,2.0
0.005585358,0.014031767,0.87198776,0.015618274,5.7477366e-05,0.009514394,0.010481104,0.0038884622,0.017209042,0.0070790485,0.044547252,3.0
0.0046369405,0.011375502,0.8865933,0.0100756,4.2247433e-05,0.008078183,0.009086412,0.0027853632,0.015490666,0.0059471144,0.045888674,4.0
0.023289422,0.026116742,0.04021302,0.007340406,6.939141e-05,0.044928495,0.09003666,0.003708473,0.272445,0.03336097,0.45849144,5.0
0.022032907,0.05410039,0.39144182,0.26479247,0.00034151442,0.034323968,0.035986725,0.024169408,0.05143061,0.026753902,0.09462624,6.0
0.037593517,0.104923144,0.02587408,0.0077946987,9.40433e-05,0.34391627,0.07553914,0.006213621,0.23444803,0.083996736,0.07960673,7.0
0.44836858,0.0102070505,0.005745073,0.0023557579,4.5832552e-05,0.05478993,0.06520151,0.0018663625,0.029917773,0.3686032,0.012898881,8.0
0.054560214,0.02049719,0.0079066865,0.0029388976,4.7699054e-05,0.47169727,0.0600755,0.002444872,0.05900754,0.30086815,0.019955955,9.0
0.44061783,0.010198846,0.0057428773,0.0023482407,4.5546574e-05,0.05504709,0.06627314,0.0018584885,0.03019919,0.37472665,0.012942119,10.0
0.015639728,0.76384515,0.01737828,0.0069009815,8.297375e-05,0.06507549,0.022118857,0.007995046,0.04270361,0.027493387,0.030766515,11.0
0.012093229,0.8201566,0.014183273,0.0057835924,6.876421e-05,0.046721496,0.016977008,0.0069442876,0.03219976,0.020761356,0.024110744,12.0
0.012139944,0.047512054,0.022919208,0.022733545,0.00034472125,0.020675803,0.014635325,0.8028841,0.019798322,0.015386461,0.020970492,13.0
0.661358,0.008527485,0.0055657485,0.0022398941,4.2420783e-05,0.03781929,0.08445839,0.0016536363,0.028642172,0.15698627,0.012706632,14.0
0.83628285,0.005228234,0.0033603702,0.001435744,2.9857069e-05,0.020663386,0.034624323,0.0011029689,0.014548565,0.07561292,0.007110838,15.0
0.03341777,0.020786792,0.0073489984,0.0025836413,3.867155e-05,0.66385555,0.051617462,0.0021142287,0.06954078,0.12861457,0.020081516,16.0
0.068337984,0.008269031,0.0039235214,0.0015186741,2.6901718e-05,0.077258736,0.04269006,0.0012337458,0.026116885,0.7611093,0.0095151495,17.0
0.8294686,0.0054318146,0.0034498116,0.0014753686,3.0889918e-05,0.02161676,0.034967903,0.0011440122,0.014984881,0.080135286,0.007294692,18.0
0.08713727,0.01100806,0.008667685,0.002938609,4.5066266e-05,0.047007464,0.65248764,0.0019006144,0.0675795,0.09661946,0.02460868,19.0
0.030065076,0.5437398,0.05326026,0.028884832,0.0003186884,0.07499444,0.039961055,0.055403776,0.065663815,0.044260107,0.06344817,20.0
0.5437929,0.009232648,0.0054715155,0.0022170572,4.2831536e-05,0.04725568,0.069261216,0.0017184084,0.028767377,0.27982926,0.012411088,21.0
0.068369694,0.015411725,0.00653776,0.0024911468,4.255109e-05,0.21548769,0.058453895,0.002065695,0.045815606,0.5692297,0.016094571,22.0
0.11339079,0.012233572,0.0099619,0.0034477985,5.4313256e-05,0.04812859,0.6128185,0.0022234789,0.06873227,0.10179688,0.027211986,23.0
0.8324805,0.0054079597,0.0034630343,0.001483561,3.1044292e-05,0.021288713,0.035024665,0.001144809,0.014908389,0.07746243,0.0073049064,24.0
0.007652189,0.017773904,0.8010379,0.013663856,6.4488966e-05,0.013369087,0.015525988,0.0041160085,0.027093813,0.009848941,0.0898538,25.0
0.81758976,0.0051616966,0.0032652945,0.0013677214,2.746105e-05,0.021861218,0.037692733,0.001043866,0.015144511,0.089745246,0.007100486,26.0
0.02280649,0.056413796,0.03858353,0.04613212,0.0013325097,0.033268377,0.026154207,0.6814075,0.032443713,0.027076244,0.034381457,27.0
0.047940645,0.018249696,0.019296663,0.0053272247,6.6384106e-05,0.054141983,0.5267767,0.0029998312,0.18992928,0.061322898,0.07394876,28.0
0.011957273,0.026822407,0.6502537,0.018203706,8.94578e-05,0.021135569,0.025470417,0.005610415,0.045778584,0.015502029,0.17917638,29.0
0.2670839,0.011217647,0.0063480632,0.0024809828,4.487108e-05,0.06762663,0.096576974,0.0019051116,0.039315388,0.49215987,0.015240592,30.0
0.016445035,0.021400992,0.047384743,0.0072015086,6.0119095e-05,0.030377356,0.053500194,0.0032560944,0.12588139,0.022645047,0.6718475,31.0
0.8359746,0.005180391,0.0032998275,0.0014086922,2.9225834e-05,0.020635476,0.034286726,0.0010858895,0.014440646,0.07665458,0.007003991,32.0
0.03538233,0.083797194,0.018905172,0.006172418,8.074402e-05,0.50022805,0.06188365,0.005237767,0.14940919,0.08647528,0.05242819,33.0
0.038034722,0.122393385,0.02526404,0.00797237,9.8789154e-05,0.38691437,0.06937941,0.0066676284,0.18614194,0.08596134,0.071172036,34.0
0.031110127,0.49354813,0.027911792,0.010361904,0.00012823593,0.17091757,0.045532122,0.010735354,0.09332422,0.059479076,0.056951478,35.0
0.042099584,0.017142037,0.013398084,0.0038025628,5.0126604e-05,0.06944623,0.43382418,0.0024183702,0.2946272,0.070517816,0.052673828,36.0
0.03849391,0.32957426,0.07672355,0.05238089,0.0005755954,0.081216395,0.049745835,0.16371155,0.07590031,0.053129468,0.078548275,37.0
0.8342713,0.0049502137,0.003158303,0.0013341549,2.7093583e-05,0.020298995,0.03501534,0.0010183173,0.014236371,0.07889588,0.0067939362,38.0
0.12210807,0.012614571,0.010114761,0.0035130258,5.5482997e-05,0.051229194,0.58847654,0.0022761826,0.069951065,0.11213347,0.027527643,39.0
0.02187235,0.016742578,0.0052338825,0.0018952339,2.898466e-05,0.7892307,0.029199952,0.0016247517,0.040508058,0.0802038,0.0134596815,40.0
0.78219795,0.0067646946,0.004620856,0.0019303305,3.868419e-05,0.026431143,0.054615054,0.0014232032,0.020374715,0.09163623,0.00996713,41.0
0.008536583,0.014122181,0.04220415,0.0049981712,3.7989146e-05,0.016367154,0.0241336,0.0021753525,0.057784896,0.011733201,0.81790674,42.0
0.023785919,0.6274207,0.024011932,0.009135379,0.00011163055,0.11374167,0.03421724,0.009968724,0.068286434,0.04363434,0.045685902,43.0
0.022028733,0.01585876,0.012154326,0.0031240252,3.747643e-05,0.05283505,0.12460165,0.0019617775,0.66933495,0.038465865,0.05959742,44.0
0.43021485,0.011445389,0.0070212246,0.0027843053,5.0704493e-05,0.059943214,0.10568803,0.0020652818,0.03886451,0.325523,0.016399508,45.0
