cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.08103986,0.73283094,0.040225606,0.00055567606,0.0047239084,0.037497114,0.10312688,1.0
0.05452982,0.8071867,0.031389978,0.0004794771,0.0040311893,0.035405234,0.06697759,2.0
0.03411191,0.05797235,0.063888334,0.0012470187,0.01769586,0.8021064,0.02297808,3.0
0.049974006,0.14192976,0.07686897,0.00096762105,0.011040683,0.6854316,0.033787396,4.0
0.057772666,0.055718247,0.08124238,0.029231507,0.6416734,0.088952355,0.04540955,5.0
0.015890729,0.03740794,0.024332352,0.0004694619,0.005437036,0.9048128,0.011649732,6.0
0.17557156,0.08090669,0.036297325,0.00046876,0.0039336337,0.018041426,0.6847806,7.0
0.05564106,0.032293417,0.015168758,0.00026634827,0.0020757162,0.008543005,0.8860118,8.0
0.28517482,0.070261575,0.046100903,0.00054167135,0.004690599,0.019499946,0.5737305,9.0
0.063404486,0.03154966,0.015985467,0.00026306597,0.0020905572,0.008532164,0.87817454,10.0
0.062782854,0.04218343,0.018076686,0.00033064556,0.0025364743,0.010628687,0.8634612,11.0
0.066985324,0.04426145,0.018238656,0.00030349207,0.002396946,0.010570363,0.8572438,12.0
0.14106235,0.48756105,0.05788608,0.0008498099,0.007044523,0.047471475,0.25812468,13.0
0.57997006,0.06503258,0.2502079,0.0006222428,0.007073497,0.029949604,0.06714418,14.0
0.079226136,0.075164095,0.10427983,0.08649221,0.4830662,0.10734346,0.06442805,15.0
0.079045884,0.38517082,0.09201772,0.0014581766,0.014253213,0.3661615,0.061892677,16.0
0.33345285,0.075328015,0.050205424,0.00056042627,0.004904879,0.020670887,0.51487756,17.0
0.12437049,0.10783523,0.03468423,0.0005250811,0.004251535,0.021046152,0.7072873,18.0
0.069854595,0.681899,0.06519761,0.00085068715,0.007996096,0.118642025,0.055560004,19.0
0.0562088,0.03369112,0.015444241,0.0002708133,0.0021105225,0.008784602,0.8834899,20.0
0.033305656,0.8828705,0.021930875,0.00029233703,0.0025817696,0.02648466,0.032534245,21.0
0.06611963,0.03340856,0.016381428,0.00026188718,0.0020957522,0.008748778,0.87298393,22.0
0.09486257,0.09444697,0.1901841,0.0077678915,0.315683,0.23501453,0.062040903,23.0
0.17621057,0.3110204,0.05898738,0.00082089665,0.0068304534,0.040790625,0.40533966,24.0
0.014225025,0.031842954,0.022877231,0.0003828867,0.0046180137,0.916016,0.010037892,25.0
0.08553502,0.61788005,0.087218665,0.0008728533,0.008752673,0.14086905,0.0588717,26.0
0.082714334,0.07891639,0.10733439,0.11000829,0.4417361,0.11130257,0.06798793,27.0
0.07362532,0.26293543,0.10216614,0.001245229,0.013489649,0.4959188,0.050619338,28.0
0.074855104,0.07531912,0.13209867,0.0092109265,0.48547602,0.1707144,0.05232576,29.0
0.061767574,0.72654116,0.054373477,0.0007522112,0.006919319,0.09754949,0.052096773,30.0
0.023979533,0.056975666,0.03871279,0.0006374096,0.0075294767,0.8554385,0.01672675,31.0
0.050341822,0.79052854,0.0402371,0.0005946765,0.00529508,0.06654666,0.046456154,32.0
0.090630725,0.7019205,0.04558825,0.00060489855,0.0052504167,0.0434975,0.112507604,33.0
0.041490383,0.8507096,0.026541976,0.00039732672,0.00339315,0.032593284,0.044874266,34.0
0.1626436,0.05887238,0.031752754,0.00042327386,0.003528953,0.014934442,0.7278446,35.0
0.037023798,0.8695979,0.025823444,0.00031078258,0.002840388,0.031679887,0.032723777,36.0
0.051192332,0.7914051,0.039035548,0.00062632246,0.0054021603,0.061792385,0.050546117,37.0
0.05709411,0.053155955,0.07970227,0.03279399,0.65280557,0.07991346,0.044534594,38.0
0.08222876,0.08142751,0.08881854,0.4571058,0.121963,0.091069184,0.07738725,39.0
0.031125888,0.030327408,0.036383033,0.7626044,0.074311174,0.03768039,0.02756774,40.0
0.031032365,0.030283045,0.03627429,0.76355517,0.07375395,0.037615076,0.027486093,41.0
0.051800165,0.04932473,0.07354357,0.024496349,0.6820239,0.07847066,0.040340636,42.0
0.035260558,0.03234116,0.051480852,0.013406957,0.78992987,0.050850473,0.026730148,43.0
0.06316085,0.7038905,0.05731703,0.00079598406,0.007386463,0.114336506,0.05311266,44.0
0.07312377,0.07232728,0.07963777,0.511605,0.113205746,0.081746235,0.068354115,45.0
0.0753454,0.051405482,0.023897896,0.00050047616,0.003705669,0.014514004,0.830631,46.0
0.08323301,0.07876605,0.10768648,0.1113119,0.44047096,0.110113904,0.0684177,47.0
0.017279705,0.032873552,0.030007934,0.0005587877,0.0073145726,0.8999901,0.011975454,48.0
0.025578627,0.025179386,0.028788155,0.81950665,0.047850166,0.02977729,0.023319654,49.0
0.13862759,0.042340748,0.747985,0.00053409016,0.007105226,0.030344384,0.03306293,50.0
0.056502745,0.032102745,0.015059117,0.00025798686,0.0020233833,0.00839149,0.88566256,52.0
0.014806698,0.032634895,0.023222735,0.00046692957,0.0055507217,0.9125188,0.010799218,53.0
0.016518306,0.03191795,0.02799494,0.0005235782,0.0067402045,0.9047213,0.011583808,54.0
0.080479674,0.07771835,0.099127054,0.2947884,0.27630985,0.1029772,0.06859943,55.0
0.025433572,0.046217516,0.04303066,0.0009559896,0.012613385,0.85360634,0.01814256,56.0
0.05907123,0.03548306,0.016855974,0.00031397346,0.0024046747,0.0096548,0.8762163,57.0
0.0836819,0.07954424,0.10811005,0.11886938,0.4298867,0.11102717,0.06888053,58.0
0.049065873,0.047769833,0.071113855,0.019528639,0.694548,0.08001465,0.037959103,59.0
0.8206666,0.037037548,0.07102686,0.00031496558,0.0032978156,0.013928007,0.053728137,60.0
0.73384166,0.053547762,0.053680643,0.0003999495,0.0038078984,0.016246697,0.13847534,61.0
0.07887108,0.035985745,0.01872591,0.00029672065,0.0023726593,0.009614366,0.8541335,62.0
0.016609779,0.033929773,0.026756687,0.00057188567,0.0070220213,0.90305126,0.012058598,63.0
0.76432836,0.046924684,0.10578419,0.0003989949,0.0042910953,0.018566422,0.059706315,64.0
0.07307282,0.07725251,0.11855933,0.012365706,0.49437058,0.1704902,0.053888936,65.0
0.020353638,0.051313456,0.030339817,0.0005378303,0.0061266185,0.87639755,0.01493115,66.0
0.014122635,0.029051526,0.022944875,0.0004451696,0.005510773,0.91780686,0.0101182265,67.0
0.045572296,0.044111688,0.053747714,0.6451454,0.11608824,0.055289306,0.040045314,68.0
0.09409401,0.09672085,0.18332483,0.007892045,0.2995892,0.2556359,0.062743165,69.0
0.034169827,0.056010697,0.06537952,0.0011217849,0.016294448,0.80437994,0.022643859,70.0
0.06324439,0.039790165,0.01874151,0.00036345347,0.0027513788,0.010958267,0.8641508,71.0
0.017670244,0.034898013,0.028946858,0.00061588135,0.0077270065,0.8974103,0.012731787,72.0
0.01696876,0.040820956,0.025842465,0.00046358246,0.0053740847,0.8981701,0.012360048,73.0
0.06754468,0.79851824,0.038258135,0.0004056774,0.0037154998,0.03387874,0.057679046,74.0
0.01646601,0.035915475,0.027355365,0.00044388926,0.0054609845,0.9029631,0.011395163,75.0
0.079962425,0.07724526,0.098311305,0.3015641,0.27231303,0.10232145,0.068282396,76.0
0.035720557,0.87139577,0.024297433,0.00033068727,0.0029217983,0.030713895,0.034619883,77.0
0.05618285,0.03208738,0.015401657,0.00027326855,0.002125292,0.008654952,0.8852746,78.0
0.015175303,0.030159663,0.025296742,0.0004952376,0.006265285,0.9118508,0.010757007,79.0
0.012818896,0.02737543,0.020686973,0.000393112,0.0047895177,0.9247567,0.009179327,80.0
0.06961108,0.13296755,0.14313628,0.0012001706,0.015626635,0.59705734,0.040400963,81.0
0.013986169,0.031601444,0.022079837,0.00038677253,0.0046215113,0.91731447,0.01000979,82.0
0.0135185635,0.027438883,0.022904443,0.0003898641,0.004935859,0.9214416,0.009370775,83.0
0.07060767,0.06977646,0.07702157,0.5272676,0.11038605,0.07902894,0.06591168,84.0
0.055003043,0.8142244,0.030956995,0.00043929892,0.0037502272,0.03237294,0.06325311,85.0
