cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,GHS_urban_area_id
0.07595063,0.015215307,0.02805916,7.4836746e-05,0.030364852,0.00216939,0.022516364,0.66524744,0.024347989,0.026955532,0.039935645,0.06428515,0.0048776707,1
0.15490985,0.024475139,0.023820685,6.985906e-05,0.06424978,0.0017617128,0.013109015,0.3538193,0.043723892,0.04960911,0.058412444,0.20803878,0.0040004114,2
0.03788313,0.027309218,0.2016068,0.0006123984,0.034165606,0.021652946,0.077201515,0.060270663,0.04037144,0.031654242,0.07084479,0.04200436,0.35442284,3
0.04786334,0.023978066,0.40947437,0.00016830306,0.03834802,0.0049593896,0.041476484,0.13473915,0.045796927,0.032882772,0.14236808,0.060244292,0.017700868,4
0.026400864,0.026286693,0.03946921,6.48411e-05,0.040186007,0.0014327612,0.0075599737,0.038330667,0.09957814,0.032357063,0.6327022,0.05146579,0.0041657267,5
0.040475883,0.027933616,0.40657058,0.00043797377,0.036378644,0.014344008,0.071160205,0.07070699,0.044485513,0.033228457,0.090326324,0.04648707,0.11746475,6
0.1842799,0.026896916,0.01910138,6.418973e-05,0.08336486,0.0015500733,0.010553272,0.18157758,0.04657109,0.05643626,0.050393574,0.33575076,0.0034601649,7
0.0809594,0.013979064,0.020592272,5.899442e-05,0.029736815,0.0016388788,0.015262669,0.68284255,0.02248909,0.025907043,0.03428085,0.0686204,0.003632019,8
0.018672714,0.008913827,0.025697043,0.0001911943,0.012196509,0.01194607,0.81734747,0.030551946,0.011530413,0.011946462,0.01679252,0.016325455,0.017888375,9
0.08907328,0.02872021,0.08196871,0.00027746477,0.045896504,0.010372522,0.26173344,0.23692782,0.040806636,0.043914422,0.06571493,0.07302032,0.021573683,10
0.002209284,0.0015304986,0.0028527593,0.00014492123,0.0017930645,0.9701297,0.005977833,0.0027018455,0.001764386,0.0017878421,0.0021688642,0.0020645002,0.0048743985,11
