cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,GHS_urban_area_id
0.0228055,0.013530831,0.94026136,0.0004912167,0.022911113,1.0
0.019089475,0.010314015,0.95167106,0.0002762682,0.018649187,2.0
0.06807524,0.031604603,0.006831399,0.0001025713,0.8933862,3.0
0.024261726,0.0129770655,0.9383072,0.00033417862,0.024119768,4.0
0.03830967,0.9360172,0.0036295732,9.127523e-05,0.0219522,5.0
0.039024953,0.018139618,0.005285611,7.635677e-05,0.9374735,6.0
0.8696174,0.055606067,0.011048682,0.00014196172,0.06358585,7.0
0.03598041,0.94254106,0.0028603526,6.7549925e-05,0.018550592,8.0
0.114449866,0.8330205,0.006450361,0.00013826578,0.04594105,9.0
0.035959885,0.94254106,0.002860977,6.748294e-05,0.018570658,10.0
0.47082314,0.121682934,0.1396502,0.000899383,0.26694435,11.0
0.43625078,0.1225106,0.16818346,0.000985653,0.27206954,12.0
0.15172632,0.113041475,0.5626413,0.012770302,0.15982054,13.0
0.034856655,0.9426243,0.0029585813,7.1750284e-05,0.019488769,14.0
0.035448384,0.9410633,0.00319649,7.925499e-05,0.020212622,15.0
0.15280615,0.7834885,0.007930505,0.00016655253,0.055608273,16.0
0.35099807,0.54198605,0.012276264,0.00023765558,0.094501995,17.0
0.034969993,0.94373065,0.0028343184,6.740714e-05,0.01839758,18.0
0.03585722,0.9428145,0.0029212714,6.96774e-05,0.018337362,19.0
0.24683739,0.097489744,0.44620913,0.0012948065,0.20816892,20.0
0.045230422,0.9235456,0.0045018834,0.00011648707,0.026605636,21.0
0.03430078,0.94349825,0.0030363947,7.445867e-05,0.019090116,22.0
0.034925584,0.94228727,0.0031425508,7.746472e-05,0.019567091,23.0
0.033995055,0.9448059,0.0028335955,6.8066016e-05,0.018297337,24.0
0.15731746,0.048573446,0.012145997,0.00016248373,0.7818006,25.0
0.034292348,0.94372535,0.003028252,7.417772e-05,0.018879851,26.0
0.18717003,0.15144406,0.42922303,0.036292393,0.19587047,27.0
0.07407359,0.88905895,0.004782579,0.00010614204,0.03197884,28.0
0.4367425,0.076538235,0.020035606,0.00025090438,0.4664328,29.0
0.038467526,0.9392754,0.0029832283,7.044276e-05,0.019203393,30.0
0.048098203,0.020013003,0.0056666164,7.935234e-05,0.9261428,31.0
0.03592457,0.9425859,0.002907111,6.8801535e-05,0.01851364,32.0
0.8778584,0.04546582,0.010179316,0.0001305907,0.06636585,33.0
0.21251397,0.08803027,0.51674885,0.0012733837,0.18143359,34.0
0.8698117,0.054318417,0.01014178,0.00013080036,0.06559723,35.0
0.9174615,0.0380575,0.004915568,7.203997e-05,0.039493326,36.0
0.07796859,0.05131292,0.7859806,0.0028711602,0.08186676,37.0
0.03394413,0.9439904,0.0029730953,7.2601004e-05,0.019019702,38.0
0.19467106,0.16330315,0.37354547,0.063594826,0.20488545,39.0
0.045295388,0.027866425,0.8782144,0.0012019387,0.04742183,40.0
0.0351249,0.9415908,0.0031778608,7.8553836e-05,0.020027904,41.0
