cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,GHS_urban_area_id
0.11614342,0.047892343,0.20497847,0.0031478968,0.007823562,0.5610689,7.4104675e-05,0.0034928736,0.022818225,0.018717825,0.013071213,0.00077117264,1
0.080585316,0.072610885,0.3866273,0.0036010449,0.009600296,0.37182894,7.998383e-05,0.0040259585,0.02883103,0.024821866,0.016535344,0.0008520631,2
0.026712837,0.043531783,0.037060875,0.16893624,0.06877584,0.030843722,0.0019037669,0.36382276,0.056318186,0.0518692,0.07235439,0.077870406,3
0.025660008,0.0751355,0.05178987,0.06398737,0.11604392,0.034824517,0.00042104415,0.11866212,0.13543768,0.104183115,0.26651707,0.007337812,4
0.025309216,0.07226465,0.049996406,0.069864035,0.12142747,0.034060694,0.00044432125,0.13972054,0.12385444,0.10144339,0.2537147,0.007900161,5
0.016393691,0.028704816,0.023942692,0.10547491,0.045730818,0.019304793,0.0008058844,0.60792625,0.039239626,0.034568798,0.053806525,0.024101254,6
0.018933048,0.285631,0.073511474,0.008488227,0.047695175,0.03479138,0.000117379124,0.009558937,0.08549053,0.34724644,0.08703824,0.0014980739,7
0.69138396,0.024223747,0.0605967,0.0030772923,0.0062766275,0.17103486,8.599058e-05,0.0033937828,0.016703824,0.01243023,0.009955262,0.000837758,8
0.097399145,0.060669348,0.31514698,0.00357164,0.008998835,0.4428144,8.01012e-05,0.0039795185,0.028598595,0.02228785,0.015602618,0.0008509544,9
0.7334998,0.02371616,0.053985003,0.0032693453,0.006580376,0.13504083,9.679502e-05,0.0036525014,0.016281404,0.012626927,0.010329099,0.00092169817,10
0.70761806,0.023193607,0.056489363,0.0029762227,0.0060972427,0.16219108,8.4522326e-05,0.0032650956,0.015740508,0.012020296,0.009507516,0.0008164783,11
0.72779167,0.022723587,0.053258043,0.003008165,0.0061382833,0.14601962,8.746166e-05,0.0033121607,0.015361047,0.011954582,0.009508772,0.0008366971,12
0.7055422,0.023309968,0.05666601,0.0029884025,0.0061302986,0.16378914,8.4949264e-05,0.0032733884,0.015776418,0.012088687,0.00953055,0.00081995205,13
0.020532181,0.5959664,0.11541307,0.004820432,0.021315286,0.044589855,8.2227954e-05,0.0054573994,0.045756273,0.107698224,0.03739852,0.0009701888,14
0.023935445,0.07882384,0.058064815,0.029090809,0.05506602,0.035852812,0.00023134974,0.025984325,0.49937725,0.09111523,0.09895841,0.0034996772,15
0.089351594,0.08098943,0.4426279,0.0043651247,0.011112631,0.278123,9.42738e-05,0.0050828815,0.0378969,0.027975043,0.021357153,0.0010240688,16
0.024443943,0.5350933,0.15318356,0.0053975997,0.021921467,0.05518338,9.099338e-05,0.005960355,0.057730973,0.101630576,0.03828897,0.0010748692,17
0.19519524,0.03972996,0.14286996,0.0031953582,0.0075078285,0.5563164,7.894446e-05,0.0035571337,0.021366721,0.016933566,0.012442038,0.00080694037,18
0.036415305,0.26610446,0.1512983,0.011364692,0.03917581,0.06405757,0.00017349898,0.015628297,0.13822436,0.119886145,0.15547606,0.0021954959,19
0.73471695,0.023154551,0.052894462,0.0031533525,0.006388236,0.1372447,9.3195245e-05,0.0034977018,0.015734607,0.012309199,0.009926472,0.0008865595,20
0.08598325,0.06944654,0.3415634,0.0035724745,0.00950307,0.41698426,8.0582686e-05,0.0039786953,0.027643712,0.024317343,0.016074201,0.0008524748,21
0.7139338,0.026734918,0.05789813,0.0038203853,0.007684297,0.13994569,0.00011693051,0.0042614117,0.0181399,0.0145361405,0.011832028,0.0010963539,22
0.02912737,0.15807196,0.09032735,0.014240595,0.04948254,0.046033375,0.00019429627,0.022015829,0.13639432,0.120115325,0.33139482,0.0026022282,23
0.058628224,0.102736816,0.5184068,0.003744098,0.010802892,0.2197156,8.0096834e-05,0.00425767,0.031401463,0.030139826,0.019219304,0.0008671683,24
0.014079661,0.044926498,0.026847076,0.032347314,0.5948472,0.019335696,0.00031909265,0.03781122,0.040352914,0.09360151,0.09048677,0.005045035,25
0.19871582,0.054206267,0.19283709,0.003989371,0.009714097,0.4693376,9.9098645e-05,0.0046399944,0.026317187,0.022135543,0.016991524,0.0010164356,26
0.02889922,0.04274352,0.03795423,0.27775624,0.0637206,0.033013944,0.0030874615,0.107778184,0.057997737,0.050481267,0.05593002,0.24063754,27
0.019359842,0.12138707,0.056085482,0.010522462,0.050609466,0.030221708,0.00015061031,0.017277686,0.06634898,0.122307934,0.5037287,0.0020000604,28
0.02135501,0.56038004,0.109252766,0.005504374,0.024981834,0.04274125,9.2916634e-05,0.006840324,0.05056191,0.11839979,0.058774993,0.0011147314,29
0.05308511,0.1447571,0.5140221,0.005148091,0.014491064,0.13434057,0.00010005945,0.0061909296,0.05421176,0.040867336,0.031649474,0.0011365028,30
0.023403434,0.06772536,0.045104675,0.040975958,0.116290346,0.030989312,0.00042067995,0.14136356,0.076271184,0.092841655,0.35767987,0.006933962,31
0.33770058,0.036889225,0.11608696,0.003442873,0.0077545154,0.44235963,8.861261e-05,0.0038392835,0.021482801,0.016740467,0.012723354,0.0008918355,32
0.04445709,0.24667007,0.38926995,0.0063566365,0.019521916,0.102077745,0.00011468682,0.007732687,0.07539044,0.060872562,0.046195246,0.0013409763,33
0.73227036,0.023587067,0.05335651,0.0032326397,0.006550361,0.13770442,9.613708e-05,0.0035833255,0.015982224,0.012589496,0.010135644,0.0009118199,34
0.056962337,0.16365035,0.34815904,0.008711671,0.022058953,0.12974067,0.00014506494,0.009241504,0.15498264,0.061712153,0.0429113,0.0017243451,35
0.027592182,0.5269116,0.19324541,0.004806951,0.018967744,0.064507715,8.841542e-05,0.0056287516,0.04396087,0.07713557,0.036136873,0.001017859,36
0.58032024,0.028787082,0.07741641,0.003338793,0.007005725,0.25398886,9.007331e-05,0.0036428962,0.01915817,0.014291658,0.011071878,0.00088813074,37
0.08086137,0.07092484,0.4126562,0.0038321062,0.009772776,0.3410392,8.2309e-05,0.004230266,0.033591386,0.024994198,0.017126696,0.00088865537,38
0.010066629,0.013806999,0.012518881,0.047965802,0.01922889,0.011188269,0.0019927355,0.03074277,0.01722172,0.015780317,0.01735459,0.80213237,39
0.012987252,0.021975286,0.0187094,0.70768887,0.036437307,0.015490652,0.000724009,0.06707346,0.033823404,0.02737708,0.031616632,0.026096655,40
0.021997375,0.06617092,0.0531198,0.022810493,0.039379377,0.03292211,0.00019435042,0.020284524,0.5993999,0.06821509,0.07262057,0.002885465,41
0.019866562,0.065595165,0.041988585,0.027653025,0.08572047,0.027267978,0.00028063895,0.068384625,0.07963742,0.087523475,0.49166125,0.004420811,42
0.032814674,0.11302679,0.11757965,0.011232393,0.026272012,0.059496105,0.00014749926,0.010865402,0.5092699,0.06830324,0.049095754,0.0018966807,43
0.013450008,0.065501,0.03127934,0.016638502,0.4170129,0.020036813,0.00018438119,0.021320846,0.047895454,0.19972391,0.16430455,0.002652373,44
0.027568366,0.03895598,0.03519789,0.19470808,0.055003583,0.031047253,0.0035728624,0.09133785,0.051947325,0.045000743,0.04961749,0.3760426,45
0.72749025,0.024839994,0.05516161,0.0034852037,0.0070125423,0.1358071,0.00010489315,0.003891117,0.016949411,0.013361923,0.010904687,0.0009912546,46
0.022566635,0.04478917,0.036949318,0.4911718,0.069318004,0.028660351,0.0006115561,0.07600337,0.09400539,0.057757616,0.064902455,0.013264257,47
0.007902221,0.015810838,0.012529022,0.043563616,0.027154686,0.009643848,0.00027062444,0.79859275,0.022387024,0.019870827,0.035886835,0.006387688,48
0.019806664,0.03205558,0.02769826,0.56909084,0.05139308,0.023322161,0.001309752,0.089627974,0.047564805,0.039284308,0.04428347,0.0545631,49
0.024657473,0.077363126,0.058968548,0.029200457,0.052913412,0.037315805,0.0002335891,0.022592828,0.5267058,0.08936937,0.07720356,0.0034761769,50
0.73154396,0.023728779,0.053528123,0.0032592542,0.006602971,0.13774489,9.7101445e-05,0.0036132273,0.016072301,0.012679684,0.010209505,0.00092024886,52
0.030126534,0.046910875,0.040635116,0.16438903,0.07060857,0.03432497,0.0025270463,0.3027599,0.05968594,0.054812662,0.074468,0.11875146,53
0.014352815,0.07766131,0.035654545,0.0132980235,0.124841444,0.021558622,0.00016392293,0.021100884,0.0511768,0.16675405,0.47113347,0.0023041507,54
0.034617715,0.07664939,0.062805586,0.16796687,0.09361634,0.04601829,0.00061196944,0.07544137,0.22768165,0.09587334,0.10759572,0.011121732,55
0.017262693,0.061521202,0.03642768,0.022476597,0.10792245,0.023869429,0.0002570417,0.053621296,0.057173204,0.09304927,0.52250075,0.0039183437,56
0.72383523,0.02490588,0.05515518,0.003467831,0.007021658,0.13967203,0.000104550236,0.0038435787,0.016809106,0.013411639,0.010787764,0.0009854656,57
0.04842904,0.13015059,0.54583335,0.0038671137,0.011653261,0.16516006,7.978506e-05,0.0043808348,0.03427246,0.034448646,0.02084949,0.0008754459,58
0.021673307,0.02788495,0.025782011,0.06347727,0.035856105,0.023448572,0.0074948515,0.060194734,0.032680266,0.030710135,0.03484305,0.6359548,59
0.72337216,0.022626903,0.054339208,0.0029551503,0.0060209315,0.14985982,8.465752e-05,0.003261411,0.01543802,0.011791545,0.009434471,0.0008157484,60
0.7310557,0.022855207,0.052920725,0.0030596226,0.006230785,0.14238076,8.963999e-05,0.003375245,0.015451939,0.0120826205,0.009642816,0.00085497374,61
0.73543257,0.022706926,0.052758615,0.0030570356,0.0061934623,0.13834128,8.937996e-05,0.0033925981,0.01549939,0.011988961,0.009685272,0.0008545224,62
0.023481539,0.05714229,0.04151503,0.054331686,0.09415223,0.029890262,0.00051945297,0.3395278,0.07106343,0.07340142,0.20565005,0.009324898,63
0.19353248,0.041565385,0.1529485,0.0035483968,0.008052107,0.53914124,8.518975e-05,0.003861442,0.025044253,0.018083146,0.013258141,0.000879749,64
0.015320126,0.033833366,0.025643248,0.047519658,0.05716139,0.019068878,0.00041083543,0.60840803,0.044117633,0.042857155,0.09756398,0.008095731,65
0.004518503,0.00859396,0.006959383,0.020090614,0.013573992,0.005424945,0.00016298813,0.8956752,0.011734697,0.010412384,0.01903079,0.0038226116,66
0.01814761,0.04080689,0.030765595,0.05147591,0.066876754,0.022687798,0.00045756748,0.5316113,0.053220697,0.051433444,0.123745434,0.008770944,67
0.046829447,0.055922538,0.052945543,0.0970779,0.066826776,0.04952933,0.048752334,0.092469916,0.06255046,0.059895046,0.06506277,0.302138,68
0.02867121,0.040733498,0.03649148,0.12647146,0.056726534,0.03187631,0.003885923,0.14858145,0.05057215,0.046205074,0.05763053,0.37215438,69
0.006124028,0.011623378,0.009385921,0.031760216,0.019253992,0.007355,0.00023760536,0.853368,0.015817657,0.01429019,0.024899434,0.0058846166,70
0.06651078,0.10926245,0.46922508,0.0057830624,0.014488663,0.1927924,0.000109586734,0.0061831274,0.06937459,0.03875445,0.026275752,0.0012399929,71
